TractFIPS,State,City,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PAPTEST_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev
12031014337,FL,Jacksonville,20.3,17.4,19.4,28,71.5,4.4,7.6,4.4,72.9,74.2,59.8,5.8,32.7,29.8,19.4,58.1,9.2,32.6,2.3,26.7,79.5,13.2,28.4,81.9,11.5,39.2,2.3,14
12031014338,FL,Jacksonville,21.9,21,19.3,31.2,74.8,5.3,8,5.6,73.8,75.4,61.8,7.2,32.1,29.3,20.9,56.6,10.7,35.4,2.7,28.9,79.2,13.8,30.2,81.5,13.1,38.6,2.9,15.9
12031014401,FL,Jacksonville,20.9,15.7,21.9,23.6,67.1,4.1,7.7,4.1,70.1,70.3,61.3,5.7,34.2,29.1,19.7,57.6,7.2,29.2,2.1,24.9,79.8,13.9,27.7,82.6,10.9,37,2.1,15.7
12031014404,FL,Jacksonville,15.8,9,28.1,15.7,56.7,2.5,7.6,2.1,69.6,62.5,66,3.3,37.9,35.1,14.6,69,3.7,21.6,1.2,16.6,80,12.6,21.2,81.9,6.8,33.6,1,9.9
12031014406,FL,Jacksonville,11.6,18.6,21,26.5,75.8,6.5,6.6,4.8,75.2,82.9,72,4.6,41.6,37.8,12,74,7.3,32.8,2.1,17.8,80.4,9.3,22.5,84.4,8.4,31.7,2,7.7
12031014408,FL,Jacksonville,13.7,21.3,21.1,30.1,76.7,6.9,7.2,5.8,74.8,79.6,68.7,6.2,39.2,33.6,15.2,69.2,8.2,35.8,2.4,21.2,80.1,11.1,25.2,84,10.5,32.6,2.5,11.2
12031014409,FL,Jacksonville,13.4,16.8,23.5,22.9,71.2,5.3,7.1,4.1,72.7,79.4,69.4,4.8,40.4,36.4,14.9,70.6,6.5,29.8,1.9,18.6,80,11,24.1,84.3,8.9,33.3,1.8,9.2
12031014410,FL,Jacksonville,13.2,21,20.9,28.5,77.4,7.6,6.8,6,75.2,80.6,71.2,5.4,40.9,33.1,13.1,71.4,7.5,33.4,2.4,20.1,79.5,9.9,22.8,84.5,9.4,31.4,2.6,10.1
12031014411,FL,Jacksonville,14.5,14.7,22.4,22.7,69.3,4.5,6.8,3.5,72.3,76.7,68.1,4.2,38.7,35.2,14.5,68.2,6.4,29,1.8,19.2,80.8,10.7,23.5,83.4,8.4,35.1,1.7,8.9
12031014412,FL,Jacksonville,13.3,16.8,22,24.4,72.7,5.5,6.7,4.1,73.8,81.3,71.4,4.4,40.4,37.2,13.8,71.3,6.9,30.4,1.9,18.7,80.6,10,24,84.7,8.4,34,1.8,8.3
12031014413,FL,Jacksonville,13.1,18.2,20,27.6,74.9,5.7,6.8,4.6,74.6,80.3,68.7,4.9,39.1,35.4,13.7,69.8,7.9,33.7,2.1,20,80.6,10.1,23.8,83.5,9.2,34.1,2.1,9
12031014500,FL,Jacksonville,21.5,23.4,19.1,33.9,75.9,6.2,8.3,6.9,73.3,74.3,60.7,8.6,33.2,28.7,22.6,55.3,10.7,37.9,2.9,29.7,78.3,14.7,30.7,82.1,14.5,37.4,3.4,19.1
12031014601,FL,Jacksonville,12,23.8,19.9,32.4,79.2,7.8,7,6.4,76.9,84.7,70.4,6.4,40.6,36.2,14.7,71.6,9.3,37.7,2.5,21.3,79.5,10.4,25.7,83.7,10.9,32.7,2.7,9.6
12031014603,FL,Jacksonville,20,20.8,20.2,31.8,74.2,5.6,8.2,5.6,74.3,74.6,63.6,7,35,30.7,20.4,59.2,9.5,34.9,2.5,26.7,79.7,13.6,30.3,83.3,12.5,38,2.8,15.9
12031014604,FL,Jacksonville,20.4,17.1,20.8,28.1,71,4.8,8,4.7,74.3,71.2,64,5.5,35,28.7,17.8,59.5,8.1,30.1,2.3,24.6,80.7,13,28.7,83.6,10.6,38,2.5,15.5
12031014701,FL,Jacksonville,19.4,20.2,19.1,33.8,74.5,5.3,8.5,5.2,76.7,73.4,64.5,6.5,34.9,30.9,19.5,58.9,9.7,34.5,2.5,26.4,80.5,13.4,32,84.2,12,39.6,2.8,14.9
12031014702,FL,Jacksonville,17.9,25.8,16.6,36.8,79.1,7.1,8.4,7.5,77.3,79.3,63.7,8.4,34.6,29.9,18.6,59.2,12,38.7,3.2,28.1,79.7,13.3,31.3,84.3,14.1,36.9,3.8,16.2
12031014800,FL,Jacksonville,23.4,19.7,19,30.1,73.1,4.9,9.1,6,74.5,66,59.9,7.6,30.2,25.9,20.7,52.3,10.2,32.8,2.8,29.3,79.6,16,31.1,82.3,13.3,39,3.3,21.3
12031014901,FL,Jacksonville,20,23.9,18,35.2,77.7,6.4,8.3,6.8,76.2,77.9,62.3,8,33.8,29.8,20.2,57.7,11.5,36.9,3,28.9,79.5,13.6,31.8,83.4,13.8,38.2,3.5,17.1
12031014902,FL,Jacksonville,17.4,18.3,21.1,29.3,73.3,5.1,7.7,4.3,75.3,77.3,66.4,5.4,35,32.6,17.7,64.1,8.5,31.8,2.2,23.4,80.8,12.1,29.6,84.6,10.5,38.1,2.3,11.9
12031015001,FL,Jacksonville,21,23.3,18.6,34.5,76.9,6.3,8.2,6.7,75.5,76.7,62.8,7.8,34.3,29.6,20.4,57.5,11.1,36.7,2.9,28.8,79.2,13.7,31.4,82.9,13.7,38.4,3.4,17.3
12031015002,FL,Jacksonville,18.8,24.8,17.1,36.1,78.5,6.9,8.3,7.2,77.4,78.1,64.1,8,34.5,29.2,19.1,58.7,11.6,37.4,3.1,28.6,79.9,13.4,31.4,83.6,13.7,37.9,3.7,16.5
12031015100,FL,Jacksonville,24.4,24.2,17.9,34.9,75.6,5.9,8.7,7.2,74.5,74.5,58.6,9.2,30.8,26.4,24.4,50.4,12.1,36.7,3.2,32.9,78.7,15.8,34.6,82.9,15.8,40.1,3.9,22.4
12031015200,FL,Jacksonville,25,21.9,18.4,33.7,74.2,5.3,8.8,6.4,74.6,71.8,58.5,8.1,30.2,25.9,23.1,50.8,11.3,35,3,31.7,80.2,15.5,34.1,82.9,14.6,40.6,3.5,21.5
12031015300,FL,Jacksonville,21.6,26.1,17.2,37.4,78.3,6.8,8.4,8,76.1,77.8,61,9.3,32.7,27.9,21.9,54.1,12.7,38.8,3.4,31.3,78.9,14.3,33.5,83.3,15.5,38.6,4.1,19.8
12031015400,FL,Jacksonville,23.2,23.4,18.2,34.4,75.8,5.8,8.6,6.7,74.7,75.2,59,8.5,31.5,27.7,22.9,52.8,11.6,36.4,3,31.5,78.9,15,33.4,83.1,14.9,39.4,3.6,20.6
12031015501,FL,Jacksonville,26.4,26.7,16.6,38.8,77.5,6.3,9.1,8.8,74.9,73.8,56,10.8,28.7,24.6,26.1,46,14.3,39.5,3.7,35.9,78.2,16.7,36.3,82.2,17.9,40.8,4.9,26.5
12031015502,FL,Jacksonville,29.7,22,16.5,35.6,71.5,4.4,10.4,6.3,73.8,64,52.4,9.8,26.8,22.2,28.7,41.2,12,36,3.2,37,79.3,19.5,38.1,82.3,17.5,43.6,4,28.5
12031015600,FL,Jacksonville,16.9,25.3,17.7,35.5,78.5,7.4,7.9,7.5,76.6,79,64.4,8.1,35.8,29.7,18.1,61.3,10.8,38.5,3.1,26.6,79.2,12.7,29.5,83.8,13.3,35.5,3.6,15.2
12031015700,FL,Jacksonville,26.4,24.6,17.3,35.7,75.5,6,9.1,7.6,74.4,73,56.6,9.6,30.8,25,24.7,48.5,12.3,37.1,3.3,34,78.5,16.3,34.5,82.5,16.5,40.4,4.2,24.4
12031015801,FL,Jacksonville,17.6,24.8,19.4,34.2,77.9,7.4,7.7,7.3,75.5,78.9,65.7,8,36.6,31.6,18.8,62.3,10.2,38,2.9,26.4,78.2,12.7,28.8,83.1,13.1,35.3,3.3,15.1
12031015802,FL,Jacksonville,22.8,18.8,19.4,31.3,72,4.6,8.4,4.9,73.4,70.3,59.1,6.7,32,28.7,21,55.1,9.6,33.8,2.5,28.2,80.2,14.5,31.6,83.3,12.8,39.3,2.7,17.3
12031015922,FL,Jacksonville,17.7,15.7,21.5,24.7,69.6,4.5,7.4,4.1,72.7,73,66.7,4.9,36.2,32.9,16.3,63.1,7.1,29.4,2,21.9,80.1,11.9,25.9,83.2,9.4,36.2,2,12
12031015923,FL,Jacksonville,16.9,16.2,21.3,23.7,69.4,4.6,7.4,4.2,71.4,73.7,64.5,5.3,36.7,31.8,17.1,62.3,7.1,29.4,2.1,22.3,80.2,12.4,25.9,83.7,9.8,35.4,2.1,12.9
12031015924,FL,Jacksonville,18.1,27.6,17.1,37.8,80.9,8.3,7.7,8.4,76.7,79.7,64.8,8.7,35.3,28.9,17.8,60.8,12,40.4,3.4,28.6,78.9,12.4,28.7,83,14.1,34.7,4,16.4
12031015925,FL,Jacksonville,22,14.6,21.9,22.8,65.1,3.8,7.9,3.8,70.6,67.9,63.4,5.4,33.5,29.1,19.8,55.8,6.9,27.2,2.1,25,79.8,14.3,28.6,82.7,10.5,38.1,2.1,15.9
12031015926,FL,Jacksonville,18.3,20.7,19.9,28.4,75.2,6.6,7.6,6.2,74.1,74.1,66.3,6.5,36.4,28.6,16.6,61.8,8.3,32.4,2.7,24.7,78.7,12.5,25.8,82.9,11.1,34.6,3,15
12031016000,FL,Jacksonville,23.6,28.3,16.6,37.6,79.7,7.7,8.5,9,75.6,77.5,60.8,10.4,31.7,26.7,22.1,53,13.4,40.3,3.7,33.3,77,14.7,31.6,81.2,16.6,37.2,4.6,22
12031016100,FL,Jacksonville,26.7,25.9,16.5,36.4,77.3,6.5,8.5,8.3,74.1,73.1,56.6,10,29.9,24.6,22.9,48.8,13.1,39.2,3.6,34.6,77.8,15.7,33.5,82.3,16.8,38.5,4.4,24.2
12031016200,FL,Jacksonville,27.7,25.5,17.2,36.1,76.5,5.9,8.7,8.1,73.2,73.1,55.5,10.2,29.1,24.9,25,47.1,13.5,39.1,3.5,35.5,78.5,16.4,34.8,81.5,17.4,39.8,4.3,25.3
12031016300,FL,Jacksonville,24.1,24.3,17,36.3,77.6,5.8,8.9,7.2,75.5,74.9,59.2,8.9,28.4,25.5,22.9,50.9,13.3,37.2,3.3,33,79.2,15.3,33.6,82,15.6,40.5,4.1,22.6
12031016400,FL,Jacksonville,13.7,23.9,19.5,31.9,78.1,7.5,7.4,6.4,75.8,83.1,67.9,6.9,38,32.7,16,67.9,9.4,36.6,2.7,22.8,79.7,11.4,27.1,84.6,11.7,33.5,3,11.9
12031016500,FL,Jacksonville,13.6,27.7,17,36.6,81.6,9.1,7.3,8.3,77.7,84.1,68.2,8,38.6,33,15,67.6,11,40.9,3.2,24.3,79,10.9,26.1,83.6,12.7,31.9,3.6,12.3
12031016601,FL,Jacksonville,27.6,22.9,17.2,34.4,74.5,5.9,9.1,7,74,69.1,57,8.8,29.9,24,23.2,48.9,11.2,36.2,3.3,33.6,78.6,16,31.9,81.8,15.4,39.8,3.9,24.2
12031016603,FL,Jacksonville,14.8,24.9,19.1,32.7,78.8,7.7,7.5,6.9,76.2,82.9,68.6,7.5,38.1,34.3,16.8,66.6,9.9,37.8,2.8,24,78.7,11.6,27.3,83.4,12.2,33.5,3.1,12.3
12031016604,FL,Jacksonville,18.2,26.6,17.6,36.2,79.9,8.1,7.9,7.9,76.2,79.6,65.2,8.6,35.9,30.7,18,61.6,11.2,39.8,3.2,27.6,77.9,12.6,28.2,82.6,13.8,34.5,3.7,15.7
12031016711,FL,Jacksonville,10,26.9,17.4,35,82.1,9.5,6.8,7.4,79,87.8,72.9,6.7,41.4,36.6,12,74.3,10,40.2,2.9,20.3,80.3,9.2,24.6,84.8,10.8,29.9,3,8.5
12031016722,FL,Jacksonville,18.6,23.2,18.6,31.9,76.6,6.6,7.8,6.4,74.7,78,64.4,7.5,34.9,30.1,18.5,60.7,10.1,36.2,2.8,26.8,79,13,29.2,83.7,12.9,35.8,3.2,15.5
12031016724,FL,Jacksonville,18.3,20.4,20.8,29.1,73.8,5.7,7.8,5.6,73.4,75.7,64,6.8,35.9,29.9,19.1,60.6,8.9,33.6,2.5,25.1,79.7,13.2,29,83.4,12,36.4,2.8,15
12031016725,FL,Jacksonville,18.1,19.2,19.8,28.2,73.3,5.2,7.8,4.9,74.3,77,63.8,6.1,35.3,30.6,18,61.5,9,32.4,2.4,24.7,80.4,12.9,29.1,83.9,11.4,37.4,2.5,13.4
12031016726,FL,Jacksonville,15.9,23.1,19.8,30.1,76.1,6.7,7.6,6.1,74.3,80.5,65.8,7.2,36.4,31.3,18.3,63.6,9.4,35.5,2.7,24.7,79.7,12.7,28.6,83.8,12.4,35.2,2.9,13.2
12031016727,FL,Jacksonville,19.8,28.6,17.1,36.8,81.3,9.6,7.4,9.1,77.1,80.4,64.3,8.6,36.2,27.5,16.5,62.6,10.9,39.4,3.5,29.1,78.6,11.7,25.5,82.4,13.9,33,4.2,17
12031016728,FL,Jacksonville,14.3,20.6,21.3,28.6,74.8,6,7.3,5.1,74.2,81.2,66.1,6.1,37.7,33.5,17,67.6,8.5,34.5,2.3,22.2,80.1,11.7,27.1,83.8,11,34.9,2.4,10.8
12031016729,FL,Jacksonville,16.1,19.5,22.4,28.3,73.4,5.6,7.5,4.9,73.3,77.1,66.4,6.1,37.4,33.3,18.2,65.9,7.9,34,2.2,22.6,79.5,12.4,27.3,83.2,11,35.4,2.3,12
12031016801,FL,Jacksonville,10.7,25.8,18.7,34.1,80.8,8.7,6.9,7,78,87,72,6.7,40.8,37.3,13.5,73.5,9.7,39.8,2.7,20.6,80.2,9.9,25.3,84.1,11,31.2,2.8,8.7
12031016803,FL,Jacksonville,12.2,24.1,20.1,32.4,78.5,7.6,7.2,6.3,76.4,84.6,69.9,6.8,39.9,36,15.7,70.8,9.3,38.2,2.5,21.6,79.6,11,26.4,83.6,11.4,33.1,2.7,9.9
12031016804,FL,Jacksonville,10.5,23.8,19.8,31.6,79.2,7.9,7,6.2,77.1,86.6,71.7,6.3,41.5,37.5,13.6,73.8,9,38,2.4,19.8,80.4,9.9,25.2,84.5,10.6,31.5,2.5,8.5
12031016805,FL,Jacksonville,12.9,19.9,20.4,28.8,75.8,6.4,7,5,75.3,82.2,68.3,5.4,39.1,32.8,14.2,70.8,8.1,34.1,2.3,20.6,80.8,10.4,24.9,84.2,9.9,33.9,2.3,9.8
12031016806,FL,Jacksonville,14.4,18.3,23,25.8,72,5.5,7.3,4.5,72.7,79,68.2,5.5,38.9,35.5,16.7,68.2,7.2,32.2,2,20.4,80,11.7,26,84.1,10,34.5,2,10.3
12031016807,FL,Jacksonville,16.3,21.1,20.7,28.5,74.2,6,7.6,5.5,73.1,78.7,65.1,6.7,35.8,31.4,18.5,63.4,8.8,34.4,2.5,24.2,79.7,12.8,28.4,84.2,11.9,35.2,2.6,13
12031016808,FL,Jacksonville,18.7,23,19.6,31,75.9,6.5,7.9,6.4,73.7,76.5,64.6,7.8,34.7,29.7,19.6,59.9,9.8,35.9,2.8,26.7,79.2,13.6,29.1,83,13.1,35.7,3.2,16
12031017100,FL,Jacksonville,15.1,23.4,19.2,32.2,78.9,7.9,7.2,6.9,75.7,79.4,68.8,6.6,37.5,30.1,14.8,65.7,9.4,35.1,3,23.2,79.8,11,25.7,84.8,11.1,32.9,3.3,12.7
12031017200,FL,Jacksonville,21.3,25.6,15.8,42,79.7,5.9,8.5,8.2,76.8,76.8,58.3,8.9,27.8,23.6,21.4,49.6,15.9,38.9,3.9,32.1,83.2,14.2,37.7,85.1,15.9,40.7,5,21.9
12031017300,FL,Jacksonville,20.2,23.8,20.2,32.6,75.7,6.3,8.3,7,73,74.7,61.7,8.9,34.2,29.9,23.4,56.4,10.2,37.6,2.8,29,77.7,14.9,30.4,81.8,14.4,36.8,3.4,18.9
12031017400,FL,Jacksonville,31.9,27.7,13.2,47.3,79.1,5.1,11.2,8.3,79.6,70.6,51.8,11.2,20.4,18,29.9,36.2,18.9,38.7,4.4,43.1,83.1,19,45.2,84.5,20.3,48.3,6.5,37
12105010300,FL,Lakeland,26.3,29.3,13.5,35.6,78.1,6.4,9.2,8.5,75,72.7,60.9,10.3,30.9,28,23.6,46.9,13.8,40.1,3.8,36.5,82.1,16.1,40.1,82.4,17.9,38.3,4.7,23.9
12105010401,FL,Lakeland,15.2,28.3,15.4,32.5,80.9,8.7,7.7,7.7,77.5,79.4,71.9,7.2,39.2,34.2,13.8,66.6,10.1,38.2,3.2,24.9,82.6,10.9,29.6,83.5,12.3,31,3.6,12.2
12105010402,FL,Lakeland,19,18,18.9,21.8,69.4,4.2,8.8,4.5,71.4,64.9,64.4,6.1,34.7,31.4,18.3,59,7.1,29.8,2.2,24.7,83.2,15.1,30.8,81.7,11.4,34.2,2.3,16.4
12105010501,FL,Lakeland,14,27.5,15.5,31.8,80.4,8.2,7.4,7,77.9,83.6,73.3,6.6,40.9,37.9,13.8,69.1,9.9,38.3,2.8,23.6,83.6,10.2,30.6,84.3,11.6,31.3,3.1,10.6
12105010502,FL,Lakeland,14,27.3,15.6,31.3,79.7,7.9,7.7,6.9,76.9,82,72.3,6.9,40,37,14.4,68,9.7,38.3,2.9,23.5,83,10.9,30.9,85,12,31.2,3.1,11
12105010601,FL,Lakeland,18.4,26.1,16.4,30.6,77.9,7,7.9,6.8,75.3,78.5,68.6,7.3,37.4,34.3,17.4,62.1,10.1,37.3,2.9,27,82.9,12.2,33.1,83.3,13,33.7,3.2,14.1
12105010603,FL,Lakeland,11.8,28.3,15.6,32,81.2,8.7,7.3,6.9,78.5,85.5,75.4,6.5,43.1,40.6,12.5,72.4,9.9,39.2,2.8,21.6,83.7,9.6,29.8,84.9,11.2,30.2,3,8.5
12105010604,FL,Lakeland,18.4,22.8,17.1,27.7,75,5.8,8.2,5.5,74.1,75.2,68.7,6.5,37.8,34.8,17.5,62.1,8.9,34.6,2.5,25.5,83.2,12.7,32.8,83.7,12.1,34.3,2.7,13.4
12105010701,FL,Lakeland,19.8,31.8,13.6,37.1,81.9,8.7,8.1,9.1,77.9,80.3,69.3,9.1,36.3,32.8,17.4,59.4,12.8,41.8,3.6,30.7,82.2,12.3,34.8,83.1,15.1,33.8,4.3,15.9
12105010702,FL,Lakeland,15.6,30.4,14.1,33.7,82.1,9.3,7.6,8.1,78.4,83.2,72.6,7.5,39.4,35.6,13.6,66.7,11,39.5,3.3,25.9,82.8,10.5,30.5,84.1,12.7,30.7,3.7,12.1
12105010800,FL,Lakeland,25.3,30.1,13.2,36.9,79.9,7.4,8.8,8.8,76.6,74.3,62.5,9.5,32.1,27.2,20.5,50.6,13.5,40,3.9,35.6,83.2,14.5,38,83.2,16.8,36.8,4.9,22.3
12105010900,FL,Lakeland,29.4,37,10.3,45.3,83.6,8.7,9.4,12.4,78.7,74.6,62,13.3,30.2,26.8,22.5,43.6,18.1,46.9,5,42.2,81,15.6,41.5,82.4,20.8,37.2,6.8,27.7
12105011000,FL,Lakeland,29.3,43.4,8.4,52.7,86.5,9.5,10.5,15,82.3,80.2,61,16.1,27.5,25.8,24,40.2,23.9,49.4,6.1,46.3,82.1,16,45.9,82.2,24.3,39.5,8.9,31.1
12105011100,FL,Lakeland,40.3,32.6,9.9,45.4,79.7,5.3,11.7,10.2,77.5,65.8,52.2,13.5,19.3,19.6,31.2,28.5,21.7,42.3,5.4,50.4,84.8,20.8,52.6,83.4,24.4,46.3,8,42.8
12105011202,FL,Lakeland,33.2,32.6,9.9,48.9,82,5.6,11.8,9.4,81.6,71.3,57.2,11.6,21.2,20.9,27.2,35.3,21.7,41.2,5,45.5,86.4,18,51.2,84.3,21.5,46.8,7.6,36.2
12105011203,FL,Lakeland,32.8,31.5,9.9,46.5,81,5.5,11.3,9,80.6,69.2,57.1,11.1,21.1,20.9,25.9,35.3,20.8,40.8,5.1,45.1,85.7,18,50.6,85,20.9,45.8,7.3,35.2
12105011204,FL,Lakeland,32.7,30.4,9.9,42.7,79,5,11.7,8.6,79.3,68.1,56.5,11.5,20.8,20.9,27.1,34.1,19.7,39.1,4.9,44.8,85.9,19.5,50.7,84.3,21.4,45.7,7,36.5
12105011300,FL,Lakeland,29,33.7,11.4,43.6,81.7,7.3,9.7,10.3,78.5,74.1,60.2,11.6,28.8,25.2,23.8,43.1,17.7,43.3,4.6,41.4,83,15.9,43.7,83.2,20,40.2,6.3,27
12105011400,FL,Lakeland,29.5,33,12.1,39.2,81.6,8,9.3,10.6,76.9,74.6,62.3,11.3,30.3,26.3,21.3,46.6,15.9,42,4.5,38.9,81.4,15.2,39,82.3,19,36.9,6,26.1
12105011502,FL,Lakeland,17.6,25.2,16.3,30.5,78.6,7.4,7.7,6.6,76.4,78.6,73.3,6.5,39.7,37,15.3,65.3,9.4,36.4,2.7,24.9,82.5,11.2,30.8,83.6,11.6,33,3,12.2
12105011731,FL,Lakeland,23.1,11.1,20.3,15.5,56.9,2.2,9.8,2.5,69.1,52.3,60.2,4.7,32.7,28.3,19.2,55.9,4.6,22.2,1.5,24.8,83.1,17.3,27.8,77.4,9.7,34.6,1.4,19.3
12105011732,FL,Lakeland,25.6,27.2,14,34.2,76.2,5.9,9.8,7.3,75.2,72.2,61.7,9.4,30.8,29.5,23.5,49,12.6,38.2,3.4,34.6,81.7,16.2,39.4,82.5,16.9,39,4.1,21.7
12105011822,FL,Lakeland,11.7,27.3,15.8,32,80.8,8.2,7.2,6.6,78.2,85.2,75.1,6.2,42.2,40.3,12.5,72.7,9.9,39.2,2.7,21.4,83.6,9.6,29.9,84.9,11,30.5,2.8,8.3
12105011834,FL,Lakeland,16,15.6,21,19.7,66.5,3.9,7.7,3.1,71.4,73.4,68.8,4.3,39.7,36.7,16.3,66.7,5.8,27.4,1.7,20.5,84.2,12,29.7,84,9.1,34.2,1.6,10.1
12105011836,FL,Lakeland,15.9,25.6,16.5,30.6,78.4,6.9,7.6,6.2,76.2,81.4,71,6.6,38.9,38.3,16,66.1,9.9,37.6,2.6,24.7,82.8,11.2,32.1,83.1,12,33.5,2.8,11.2
12105011901,FL,Lakeland,21.9,33.5,12.9,38.9,82.6,9.1,8.1,9.9,77.8,79.7,68.1,9.9,35.7,31.6,18.4,56.4,13.6,43,3.9,33.6,81.5,12.7,35.2,82.7,16.2,33.9,4.8,18.5
12105011902,FL,Lakeland,21.6,19.1,17.4,23.8,69.7,4.5,7.8,4.7,70.3,69.3,61.4,6.3,39.3,31.7,21.6,55.3,7.6,32.3,2.2,28.9,81.8,14,29.8,80.1,12.1,37.1,2.4,20.7
12105011911,FL,Lakeland,23.1,17.8,19.8,22.2,65.5,4,8.1,3.7,70.3,73.1,66.3,5.5,35.6,35.2,21.2,58.5,6.9,29.6,2,26.1,82.8,13.8,34.9,84.8,11.5,36.7,1.9,12.9
12105012001,FL,Lakeland,31.2,14.8,16.2,20.9,61.8,2.8,9.4,2.8,72.9,65.6,57.8,4.8,26.4,25,20.1,50.2,7.2,24.6,2.1,30.9,85.2,15.6,38.4,84.4,11.8,40,2,18.7
12105012002,FL,Lakeland,25.4,44.6,9.1,50.4,86.9,11.5,9.2,16.4,81,82,65.6,16.2,31.2,28.9,20.8,47.5,20.4,51.5,5.7,41.6,78.7,14,38.7,80.4,22.5,33.8,8,26.2
12105012003,FL,Lakeland,17.1,40.5,9.8,44.1,87,12.2,8,12.9,82.1,86.1,72.6,11.3,37,33.1,14.2,61.5,15.7,47,4.7,32.3,81.5,10.8,32,82.4,16.7,29.8,5.9,16.3
12105012004,FL,Lakeland,17.8,33.3,13.3,37.4,82.4,8.5,8.4,9.2,77.7,83.2,69.5,9.9,35.7,35.3,18.8,59.8,13.6,43.5,3.5,30.5,82.1,12.7,34.9,81.9,15.9,33.4,4.3,15.3
12105012113,FL,Lakeland,22.5,19.4,17.2,26.1,71.1,4.5,8,4.1,74,75.1,62.3,5.3,39.9,32.9,18.1,59.4,8.6,31.8,2.2,27.3,84.5,12.6,34.9,83.7,11.6,37.7,2.2,14.6
12105012126,FL,Lakeland,21.6,33.7,11.4,39,84.2,10.5,7.6,10.5,80.5,83.4,73.7,8.9,38.8,35.3,13.9,61.7,13.3,42.1,3.9,30.6,81,10.3,31.2,83.3,14.3,32.2,4.7,14.8
12105012127,FL,Lakeland,20.6,30.8,13.7,35.7,82,8.9,7.9,9.1,78.1,79.9,71.9,8.6,37.2,34.2,16.4,60.2,12.3,40.3,3.5,30,80.8,11.7,32.4,82.5,14.1,33.3,4.2,15.6
12105012204,FL,Lakeland,18.8,41.8,9.6,48.1,87.8,12.8,7.7,13.6,82.8,85.3,72.7,11.6,37.1,33.6,14.2,60.5,16.4,49,4.9,33.9,80.2,10.5,32.8,83.1,17,30.3,6.2,16.7
12105012205,FL,Lakeland,19.8,25.4,16.2,30.9,78,7.1,7.9,6.7,75.5,76.1,68.3,7,37.4,32.6,16.9,61.5,9.7,36.5,2.9,27.5,81.6,12.3,31.9,83.2,12.7,34.1,3.3,14.8
12105012206,FL,Lakeland,18.9,31.8,13.7,36.4,83.4,10.1,7.6,9.8,78.8,79.4,72.4,8.3,38.2,32.9,14.3,63.2,11.3,40.4,3.6,29.1,81.3,10.9,29.1,82.2,13.5,31,4.5,15.1
12105016400,FL,Lakeland,33.4,32.6,11.1,44.4,79.6,5.8,10.4,10.8,76,68.6,51.2,13.3,23.3,21.1,29.3,33.8,19.7,43.4,5.1,45.6,83.6,19.2,48.9,83.2,23.3,43.1,7.3,36.4
12103024505,FL,Largo,22.9,13.7,25.1,19.1,58.6,3.3,7.5,3,68.6,70.2,56.9,4.9,30.7,32.5,24.8,56.1,5.8,24.3,1.8,25.7,76.9,14.4,28.3,79.6,10.5,42.9,1.7,11.9
12103024507,FL,Largo,14.8,26.1,19.5,30.9,78.2,7.7,7.9,6.8,76.8,81.5,68.5,7.6,36.8,38.9,18.4,66.9,9.4,35.9,2.8,24.8,77.8,12.3,27.1,79,12.6,37,3,12.9
12103024508,FL,Largo,21.8,23.5,20.1,29.7,75.1,6.3,8.1,7,74.2,74.7,62.8,8.1,32.9,33.6,22.6,56.6,9.9,33.8,2.9,29,76.4,14.1,29.3,77.7,13.6,40.1,3.4,18
12103024510,FL,Largo,31.4,18.3,20.3,28.7,65.2,3.3,9.4,4.9,70.5,63.4,48.3,8.4,25.2,29.5,34.5,39.5,9.5,28.8,2.7,36.5,75.1,19.3,37,74,16.1,48.2,3.2,29.2
12103024514,FL,Largo,27.6,17.5,21.9,22.8,63.7,3.5,9.2,4.5,69.1,64.5,52.6,7.7,28.1,28.8,29.6,45.7,8,27.3,2.5,32.2,77.9,18.5,32.3,77.2,14.5,44.1,2.7,24.8
12103025010,FL,Largo,15.4,34.1,14.4,40.1,84.5,11,7.2,10.9,81,86.9,69.2,9.8,36.3,36.6,16.4,65,13.1,41.9,3.9,29.1,75.3,10.6,25.8,76.6,14.4,35,4.6,14.6
12103025119,FL,Largo,16.7,26.7,19.4,32,79.6,8.3,7.4,7.8,77.1,81.1,68.6,7.8,36.4,36.7,17.8,65.5,9.9,36.2,3,26,76.3,11.6,25.9,78.4,12.5,36.3,3.4,13.9
12103025203,FL,Largo,13.7,32.7,15.5,37.1,83.7,11.4,7,10.4,80.6,86.1,68.7,8.6,36.9,34.3,14.5,68,11.1,38.7,3.8,27.1,77.3,10.1,23.8,79.2,13.3,33.5,4.5,13.8
