TABLE 16A.—UPDATED PROXY HOSPITAL VALUE-BASED PURCHASING PROGRAM (VBP) ADJUSTMENT FACTORS FOR FY 2018*					
CMS Certification Number (CCN)	Proxy FY 2018 Hospital VBP Adjustment Factor				
450133	0.9937098509				
450135	0.9997462778				
450137	0.9997462778				
450144	1.0123678976				
450147	0.9932494455				
450148	1.0098956599				
450152	1.0046061130				
450154	1.0028284364				
450162	0.9998113856				
450163	1.0020994611				
450165	1.0010763379				
450176	1.0034806775				
450177	1.0070488196				
450178	1.0147222436				
450184	1.0046572691				
450187	1.0137630656				
450192	0.9986080532				
450193	0.9964211274				
450194	0.9930448208				
450196	0.9987231546				
450200	0.9941191002				
450203	1.0021506173				
450209	0.9912031991				
450211	1.0024575543				
450213	0.9918170730				
450219	1.0005264092				
450221	0.9984162176				
450222	0.9983139053				
450229	0.9950399111				
450231	1.0017413680				
450236	0.9968815328				
450237	0.9975465629				
450271	0.9918682291				
450272	0.9972191635				
450280	0.9997462778				
450289	0.9963699712				
450292	1.0016774228				
450299	1.0024063981				
450324	0.9992347162				
450330	0.9991119414				
450340	1.0005750076				
450347	0.9916124483				
450348	1.0140420992				
450351	0.9986080532				
450352	0.9971066199				
450358	1.0057827047				
450369	1.0106936960				
450370	1.0009100804				
450372	1.0026212540				
450379	0.9981604368				
450388	0.9985696861				
450389	0.9960118781				
450395	0.9953468480				
450403	1.0055780800				
450411	1.0068569840				
450419	0.9995672312				
450422	1.0101356288				
450424	0.9976488752				
450447	0.9951550124				
450462	0.9972907821				
450465	0.9978407108				
450469	1.0017413680				
450475	0.9987998888				
450484	1.0064886597				
450508	0.9944771933				
450518	0.9892081088				
450537	0.9986208423				
450539	0.9989917244				
450558	0.9939349380				
450563	1.0040945514				
450565	0.9928529852				
450571	1.0042480199				
450573	0.9920856428				
450587	0.9985696861				
450596	1.0008205571				
450604	1.0170882160				
450605	0.9918938072				
450610	1.0035318336				
450617	1.0038899267				
450634	1.0026110227				
450638	0.9968303767				
450639	0.9968303767				
450643	0.9952956919				
450644	0.9977000314				
450647	0.9981092807				
450651	0.9962165027				
450653	0.9877373692				
450654	1.0062814772				
450656	1.0009740256				
450659	1.0017925242				
450661	0.9943237248				
450662	0.9974442506				
450668	0.9944260371				
450669	1.0069592964				
450670	1.0028156474				
450672	0.9983650615				
450674	1.0050324143				
450675	0.9963699712				
450677	1.0084428250				
450678	0.9958584096				
450684	0.9947329741				
450686	0.9986719984				
450688	0.9978023437				
450690	1.0031737405				
450697	0.9942214125				
450702	1.0023552419				
450709	0.9969326890				
450711	1.0108471645				
450713	0.9986208423				
450716	0.9997974339				
450718	1.0060384855				
450723	0.9934029139				
450730	0.9920728538				
450742	0.9944771933				
450743	0.9998485901				
450747	1.0006159325				
450754	1.0035957788				
450755	1.0065081920				
450766	1.0012809626				
450771	0.9978023437				
450774	1.0115307968				
450775	0.9961653466				
450779	1.0043503322				
450780	1.0143211328				
450788	0.9931982893				
450801	1.0115633508				
450804	1.0176695360				
450808	1.0154372672				
450809	1.0013832749				
450820	1.0100286660				
450822	1.0041661700				
450825	1.0168324352				
450827	0.9942307136				
450828	1.0028668035				
450833	0.9987998888				
450840	0.9901672868				
450844	1.0050153623				
450845	1.0148792000				
450847	1.0015878995				
450848	1.0044526445				
450851	1.0072406552				
450853	1.0065081920				
450855	1.0054757677				
450856	1.0106936960				
450860	1.0151582336				
450862	0.9909985744				
450864	1.0190647040				
450867	1.0037364583				
450869	1.0034806775				
450871	1.0017646208				
450872	1.0123306932				
450874	1.0162743680				
450875	1.0257615105				
450876	1.0049642061				
450877	0.9942307136				
450880	1.0076243264				
450883	1.0190647040				
450885	0.9964211274				
450888	1.0151582336				
450889	1.0104146624				
450890	0.9979558122				
450891	1.0128081507				
450893	1.0112517632				
450894	1.0087404608				
460001	1.0001043709				
460003	0.9979558122				
460004	1.0003089955				
460005	0.9949375987				
460006	1.0016902119				
460007	1.0158604682				
460009	0.9965745959				
460010	0.9929936647				
460011	1.0070488196				
460013	0.9973419383				
460014	0.9890162732				
460015	1.0035420649				
460017	0.9975791168				
460019	1.0165534016				
460021	1.0007694010				
460023	0.9935563824				
460026	1.0039968896				
460030	1.0109727296				
460041	0.9936280010				
460042	1.0014855872				
460044	0.9933517578				
460047	0.9943237248				
460049	1.0039968896				
460051	0.9942214125				
460052	1.0082995877				
460054	1.0067872256				
460057	1.0053920576				
460058	0.9978023437				
460060	0.9967420160				
470001	1.0045549568				
470003	0.9939656317				
470005	1.0060384855				
470011	0.9991835600				
470012	1.0035318336				
470024	0.9974570396				
490001	1.0130980356				
490002	1.0139549012				
490004	1.0025598666				
490005	0.9975465629				
490007	1.0037876144				
490009	0.9966257520				
490011	1.0050153623				
490013	1.0033783651				
490017	0.9992347162				
490018	1.0111029453				
490019	1.0071639210				
490020	0.9964722835				
490021	1.0083916688				
490022	0.9921751661				
490023	0.9983139053				
490024	1.0006159325				
490032	0.9945283495				
490033	1.0070104525				
490037	1.0107448522				
490038	1.0012937516				
490040	1.0036341459				
490041	1.0071639210				
490042	1.0109494768				
490043	1.0011786503				
490044	1.0072662333				
490045	0.9920728538				
490046	1.0061919539				
490048	0.9910497306				
490050	1.0092613236				
490052	1.0038387706				
490053	1.0078289511				
490057	1.0042480199				
490059	1.0033783651				
490060	1.0172416845				
490063	0.9935052263				
490066	1.0127910986				
490067	0.9933006016				
490069	1.0005136202				
490075	0.9946818179				
490077	1.0069081402				
490079	1.0031737405				
490084	1.0151698600				
490088	1.0101181892				
490089	1.0085835044				
490090	1.0028284364				
490092	1.0118447096				
490093	1.0040433952				
490094	1.0109727296				
490097	1.0012937516				
490098	1.0115121946				
490101	1.0099775098				
490107	1.0039922391				
490110	0.9941497939				
490111	0.9993753956				
490112	0.9930959770				
490113	1.0000532147				
490114	1.0014344311				
490115	1.0011274941				
490116	0.9990812477				
490117	0.9966896972				
490118	1.0026621789				
490119	1.0099263536				
490120	0.9928401962				
490122	0.9985185299				
490123	1.0095426824				
490126	1.0004624640				
490127	1.0022529296				
490130	1.0153898315				
490136	0.9956026288				
490140	1.0036648396				
490141	0.9994904970				
490143	1.0105018604				
490144	1.0022529296				
500001	1.0040433952				
500002	1.0063556537				
500003	1.0001555271				
500005	1.0053222992				
500007	1.0094147920				
500008	1.0041968637				
500011	0.9892592650				
500012	1.0051176746				
500014	1.0019459927				
500015	1.0022017735				
500016	1.0122795370				
500021	1.0010456442				
500024	1.0031737405				
500025	0.9982013617				
500026	0.9969326890				
500027	0.9968815328				
500030	1.0028668035				
500031	0.9976488752				
500033	0.9999509024				
500036	0.9981604368				
500037	1.0254824769				
500039	0.9926867277				
500041	1.0054757677				
500044	0.9953980042				
500049	1.0007182448				
500050	1.0014855872				
500051	1.0091078551				
500053	1.0057827047				
500054	0.9950910672				
500058	0.9958584096				
500060	0.9959607219				
500064	0.9936586947				
500072	1.0054041491				
500077	0.9939656317				
500079	1.0046061130				
500084	0.9861387392				
500088	1.0068058279				
500108	1.0019971488				
500119	0.9968201454				
500124	1.0014344311				
500129	0.9985696861				
500139	1.0055371551				
500141	1.0034295213				
500150	1.0053734554				
500151	1.0080847319				
500152	1.0025598666				
510001	0.9975465629				
510002	1.0002578394				
510007	0.9965234397				
510008	0.9946306618				
510012	0.9961781356				
510013	1.0024447652				
510022	0.9983650615				
510023	0.9960118781				
510024	1.0038899267				
510029	1.0091590112				
510030	1.0078289511				
510031	1.0093124797				
510038	1.0045549568				
510039	0.9929936647				
510046	0.9956537850				
510047	0.9980964916				
510048	1.0043912571				
510050	0.9971884698				
510055	0.9951422234				
510058	1.0004624640				
510062	1.0078289511				
510070	0.9964211274				
510071	0.9959095658				
510077	1.0103100248				
510082	1.0011274941				
510086	1.0332954177				
520002	1.0123818493				
520004	1.0103867591				
520008	0.9957560973				
520009	1.0022529296				
520011	1.0081998332				
520013	1.0073685456				
520017	1.0227793388				
520019	1.0051688307				
520021	0.9943748810				
520027	0.9956537850				
520028	1.0124330055				
520030	1.0022017735				
520033	1.0074197018				
520034	1.0076243264				
520035	1.0102844468				
520037	0.9957560973				
520038	1.0156814216				
520041	1.0103100248				
520044	1.0050665184				
520045	1.0003601517				
520048	1.0037057646				
520049	1.0118702877				
520051	0.9984162176				
520057	1.0124202164				
520059	1.0071639210				
520062	1.0063454224				
520063	1.0110620204				
520066	1.0001555271				
520070	1.0088520743				
520071	1.0146327204				
520075	1.0032760528				
520076	1.0078161620				
520078	1.0034806775				
520083	1.0055780800				
520087	1.0043503322				
520088	1.0070104525				
520089	1.0134561287				
520091	1.0139676903				
520095	1.0385970561				
520096	0.9934540701				
520097	1.0105402276				
520098	1.0062942663				
520100	0.9995928093				
520102	1.0013321187				
520103	1.0009740256				
520107	1.0023168748				
520109	1.0106936960				
520113	1.0063965786				
520116	1.0084939812				
520136	1.0041457075				
520138	1.0034295213				
520139	0.9989277792				
520160	0.9981604368				
520177	1.0032760528				
520189	1.0043707947				
520193	0.9983650615				
520194	1.0402712577				
520196	1.0106936960				
520198	1.0124330055				
520202	1.0062738038				
520204	1.0073173895				
520205	1.0215760064				
520206	1.0023143170				
520207	1.0107960084				
520208	1.0110517892				
530002	1.0034039432				
530006	1.0033272090				
530008	1.0080079976				
530011	1.0009100804				
530012	0.9946306618				
530014	0.9907939498				
530015	1.0122283808				
530025	1.0118447096				
530032	1.0101356288				
530033	0.9981371840				
670006	1.0023226880				
670008	1.0143211328				
670023	0.9988254669				
670024	1.0110006330				
670025	1.0129957232				
670031	0.9993881847				
670034	0.9992244849				
670041	1.0002066832				
670043	0.9940167879				
670044	1.0006568574				
670047	0.9955003165				
670049	1.0106936960				
670053	0.9904870128				
670054	1.0226921408				
670055	1.0027133351				
670056	1.0065500471				
670059	1.0090194944				
670060	1.0049028187				
670061	1.0081017839				
670067	1.0098565952				
670068	1.0015162809				
670071	1.0086986058				
670073	1.0069422443				
670075	0.9935052263				
670076	1.0196227712				
670077	0.9972396259				
670078	1.0360857537				
670079	0.9919193853				
670080	1.0121465310				
670082	1.0040945514				
670085	1.0040945514				
670088	1.0067444405				
670103	1.0059501248				
670106	0.9956258816				
"*We note that these updated proxy adjustment factors will not be used to adjust hospital payments. These updated proxy value based incentive payment adjustment factors were calculated using the historical baseline and performance periods for the FY 2017 Hospital Value-Based Purchasing (VBP) Program.  These updated proxy factors were calculated using the March 2017 update to the FY 2016 MedPAR file.  The slope of the linear exchange function used to calculate these proxy factors was 3.0693696034, and the estimated amount available for value-based incentive payments to hospitals for FY 2018 is approximately $1.9 billion.   We will add a new table, Table 16B to display the actual value-based incentive payment adjustment factors, exchange function slope, and estimated amount available for the FY 2018 Hospital VBP Program.  We expect that Table 16B will be posted in October of 2017, as discussed in the FY 2018 IPPS final rule preamble."					
