State,Tract,Acute Bronchitis & Bronchiolitis,Alzheimers Disease,Anemias,Aortic Aneurysm & Dissection,Appendix Diseases,Atherosclerosis,Cerebrovascular Diseases,Cholelithiasis & Other Gallbladder Disorders,Chronic Liver Disease & Cirrhosis,Chronic Lower Respiratory Disease,Congenital Malformations,Diabetes Mellitus,Essen Hypertension & Hypertensive Renal Dis,Female Pelvic Organs-Inflammatory Diseases,Heart Diseases,Hernia,Homicide,Hyperplasia of Prostate,"In Situ, Benign, Uncertain and Unknown Behavior Neoplasms",Influenza & Pneumonia,Kidney Infections,Legal Intervention,Malaria,Malignant Neoplasm or Cancer,Medical & Surgical Care Complications,Meningitis,Meningococcal Infection,"Nephritis, Nephrotic Syndrome, Nephrosis",Nutritional Deficiencies,Other Non-rankable Cause of Death,Parkinsons Disease,Peptic Ulcer,Perinatal Period Conditions,Pneumoconiosis & Chemical Effects,Pneumonitis Due To Solids & Liquids,"Pregnancy, Childbirth and the Puerperium",Salmonella Infections,Septicemia,Syphilis,Tuberculosis,Unintentional Injury,Viral Hepatitis
FL,12105012111,0,7,1,2,0,1,17,1,2,30,0,7,3,0,71,0,4,0,3,7,0,0,0,105,0,0,0,7,0,66,3,1,0,0,3,0,0,4,0,0,18,0
FL,12105012113,0,6,0,1,0,2,11,0,6,9,2,7,2,0,66,0,0,0,3,10,0,0,0,73,0,0,0,3,0,37,2,1,2,0,2,0,0,3,0,0,7,2
FL,12105012124,0,6,1,0,0,0,12,0,4,22,0,10,3,0,57,0,2,0,5,7,0,0,0,69,0,0,0,3,0,42,2,0,2,0,1,0,0,5,0,2,18,0
FL,12105012125,0,2,0,1,0,1,5,0,5,13,0,5,1,0,30,0,1,0,1,2,0,0,0,36,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,5,0
FL,12105012126,0,9,0,2,0,0,25,0,2,16,0,7,3,0,74,0,0,1,4,9,1,0,0,55,0,0,0,11,0,78,3,0,2,0,3,0,0,4,0,0,12,0
FL,12105012127,0,7,0,0,0,0,25,1,4,21,2,8,6,0,89,0,2,0,3,7,0,0,0,78,2,0,0,5,0,53,4,1,2,0,4,0,0,6,0,0,16,0
FL,12105012128,0,4,0,0,0,1,8,0,4,11,1,4,3,0,30,0,0,0,0,5,1,0,0,45,0,0,0,2,0,26,0,0,1,0,4,0,0,2,0,0,10,2
FL,12105012129,0,8,0,2,0,0,10,0,2,13,1,7,3,0,57,0,2,0,1,2,0,0,0,55,0,0,0,2,0,44,4,1,1,0,2,1,0,5,0,0,16,0
FL,12105012203,0,2,0,0,0,0,10,0,0,8,1,2,1,0,17,0,0,0,2,2,0,0,0,23,0,0,0,2,0,16,1,1,0,0,1,0,0,1,0,0,8,1
FL,12105012204,0,12,2,6,1,1,29,1,5,25,0,11,4,0,93,0,0,0,1,18,0,0,0,103,0,0,0,9,0,74,3,1,1,0,6,0,0,3,0,0,17,0
FL,12105012205,0,3,1,0,0,1,8,0,0,4,0,1,2,0,27,0,0,0,1,7,0,0,0,18,0,0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,3,0
FL,12105012206,0,18,3,0,0,1,26,0,5,27,1,9,3,0,162,0,0,0,0,14,1,0,0,75,0,0,0,8,1,110,4,2,0,0,8,0,0,7,0,0,20,0
FL,12105012303,0,8,0,0,0,1,8,0,1,8,1,8,1,0,58,0,1,0,0,6,0,0,0,36,1,0,0,3,0,35,3,0,0,0,1,0,0,0,0,0,9,2
FL,12105012304,0,6,0,1,0,0,10,0,4,9,1,4,5,0,52,0,1,0,2,6,0,0,0,63,1,0,0,6,0,32,0,0,0,0,0,0,0,6,0,0,8,0
FL,12105012305,0,0,1,0,0,0,4,0,5,6,0,5,0,0,12,0,0,0,1,4,0,0,0,15,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,5,0
FL,12105012306,0,2,0,0,0,0,7,0,2,6,1,1,1,0,27,0,1,0,1,0,0,0,0,27,0,0,0,0,0,13,1,0,2,0,1,0,0,0,0,0,10,0
FL,12105012307,0,3,0,0,0,1,4,0,5,17,0,4,2,0,32,1,0,0,1,7,0,0,0,34,0,0,0,2,0,18,1,0,0,0,0,0,0,1,0,0,17,1
FL,12105012309,0,1,0,1,0,0,8,1,2,2,0,3,0,0,14,0,1,0,0,1,0,0,0,13,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,2,1
FL,12105012403,0,8,1,0,0,1,19,0,7,22,0,20,1,0,112,0,3,0,5,9,0,0,0,96,0,0,0,6,0,61,6,0,1,0,5,0,0,4,0,0,28,0
FL,12105012404,0,2,0,0,0,0,4,0,0,3,0,1,1,0,15,0,1,0,0,2,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,6,0
FL,12105012405,0,2,0,0,0,0,15,0,2,8,0,4,4,0,39,0,0,0,2,2,0,0,0,39,0,0,0,4,0,13,0,0,1,0,1,0,0,2,0,0,11,0
FL,12105012406,0,3,1,0,0,0,9,0,2,6,0,3,1,0,32,0,0,1,0,4,0,0,0,34,0,0,0,6,0,18,1,0,1,0,2,0,0,0,0,0,3,0
FL,12105012407,0,4,0,2,0,0,6,0,1,6,0,1,1,0,17,0,0,0,0,0,0,0,0,18,0,0,0,1,0,11,2,0,0,0,1,0,0,0,0,0,4,1
FL,12105012408,0,11,0,1,0,1,11,0,4,12,0,5,1,0,28,0,0,0,0,4,0,0,0,42,0,0,0,2,0,22,1,0,3,0,2,0,0,4,0,0,10,1
FL,12105012409,0,3,0,0,0,0,1,0,0,6,0,1,0,0,15,0,0,0,0,1,0,0,0,14,1,0,0,0,0,12,2,0,1,0,1,0,0,1,0,0,1,1
FL,12105012410,0,0,0,0,0,0,4,1,3,6,0,3,1,0,17,0,1,0,0,0,0,0,0,22,0,0,0,3,0,9,1,0,0,0,1,0,0,5,0,0,6,0
FL,12105012411,0,5,2,0,0,0,8,0,8,10,1,6,1,0,38,0,0,0,1,6,0,0,0,58,0,0,0,3,0,31,3,0,4,0,5,0,0,4,0,0,15,0
FL,12105012502,0,15,0,0,0,1,18,0,5,17,0,4,4,0,71,0,2,0,3,9,0,0,0,64,0,0,0,5,0,57,2,0,3,0,1,0,0,4,0,0,13,2
FL,12105012503,0,20,2,1,0,2,32,3,10,32,5,17,10,0,165,0,3,0,2,14,1,0,0,154,1,0,0,17,3,89,5,0,1,0,4,0,0,12,0,0,40,3
FL,12105012504,0,4,1,1,0,0,11,1,4,22,1,9,2,0,71,0,1,0,3,6,0,0,0,89,2,0,0,8,1,42,3,0,2,0,1,0,0,9,0,0,10,1
FL,12105012506,0,5,0,0,0,1,6,0,4,9,1,3,0,0,37,0,0,1,0,4,0,0,0,33,0,0,0,6,0,20,1,0,2,0,0,0,0,0,0,0,7,2
FL,12105012507,0,6,1,2,0,0,11,0,5,16,0,3,0,0,42,0,1,0,1,3,0,0,0,61,1,0,0,2,0,38,0,0,0,0,0,0,0,7,0,0,8,0
FL,12105012601,0,10,1,0,0,1,15,1,5,10,0,10,1,0,73,1,4,0,1,6,0,0,0,40,0,0,0,7,0,26,2,0,0,0,3,0,0,10,0,0,10,0
FL,12105012602,0,4,0,0,0,0,16,0,0,11,2,7,5,0,43,0,2,0,0,7,0,0,0,32,0,0,0,5,0,13,0,0,0,0,0,0,0,3,0,1,7,0
FL,12105012700,1,8,0,0,0,1,15,0,4,25,1,8,2,0,100,0,1,0,0,7,0,0,0,66,1,0,0,5,0,42,5,0,3,0,1,0,0,11,0,0,15,0
FL,12105012802,0,5,0,0,0,0,3,0,3,7,0,5,5,0,38,0,1,0,0,2,0,0,0,35,0,0,0,3,0,21,2,0,0,0,2,0,0,5,0,0,10,0
FL,12105012803,0,14,1,1,0,0,19,0,6,37,0,4,2,0,101,1,0,0,3,9,0,0,0,93,1,0,0,7,0,45,1,1,0,1,2,0,0,4,0,0,9,2
FL,12105012804,0,10,0,1,0,1,21,0,5,32,2,11,3,0,105,1,2,0,1,8,0,0,0,109,0,0,0,6,0,53,3,0,0,0,2,0,0,10,0,0,15,1
FL,12105012900,0,11,2,1,0,0,18,0,8,22,2,13,2,0,82,0,2,0,1,9,0,0,0,66,0,0,0,4,1,55,1,0,1,0,1,0,0,14,0,0,18,2
FL,12105013001,0,3,0,0,0,0,6,0,1,4,0,8,0,0,29,0,1,0,1,4,0,0,0,27,0,0,0,0,0,21,0,0,4,0,0,0,0,2,0,0,7,0
FL,12105013002,0,7,1,2,0,0,11,0,9,20,0,10,3,0,72,0,3,1,1,8,0,1,0,69,0,0,1,4,0,42,4,0,0,0,1,0,0,4,0,0,15,1
FL,12105013101,0,11,0,0,0,0,9,1,1,10,1,0,1,0,37,0,1,0,2,2,0,0,0,53,0,0,0,2,0,22,4,1,0,0,0,0,0,3,0,0,6,0
FL,12105013102,0,7,0,0,0,0,13,0,1,25,0,6,2,0,57,1,1,0,0,7,0,0,0,60,1,0,0,2,0,38,0,0,2,0,2,0,0,4,0,0,14,0
FL,12105013103,0,3,1,0,0,0,3,0,1,10,0,4,1,0,10,0,0,0,0,1,0,0,0,16,0,0,0,0,0,5,0,0,0,0,1,0,0,2,0,0,2,0
FL,12105013200,0,2,0,0,0,1,7,0,3,7,2,6,0,0,28,0,0,0,0,1,0,0,0,25,1,0,0,0,0,30,3,1,0,0,1,0,0,3,0,0,12,1
FL,12105013300,0,1,0,0,0,1,10,2,7,16,0,7,2,0,31,0,3,0,0,2,0,0,0,35,0,0,0,2,0,13,1,1,0,0,0,0,0,2,0,0,11,2
FL,12105013400,0,3,6,1,0,1,12,0,4,22,2,11,4,0,69,0,2,0,2,7,1,0,0,62,1,0,0,10,0,46,2,1,0,0,2,0,0,2,0,0,15,0
FL,12105013500,0,24,1,2,0,1,20,0,3,29,1,12,7,0,86,1,0,0,2,11,0,0,0,71,0,0,0,6,1,74,5,1,0,0,1,0,0,9,0,0,10,1
FL,12105013600,0,10,0,2,0,0,20,0,5,28,1,17,7,0,98,1,0,0,1,6,0,0,0,73,0,0,0,10,0,51,4,0,4,0,2,0,0,5,0,0,13,0
FL,12105013701,0,2,0,1,0,0,9,0,2,12,0,5,2,0,56,0,1,0,1,8,0,0,0,29,0,0,0,8,0,28,2,0,1,0,1,0,0,3,0,0,12,0
FL,12105013702,0,10,1,0,0,0,23,2,2,17,1,13,2,0,75,0,3,0,0,6,0,0,0,58,1,0,0,7,0,55,4,0,5,0,1,1,0,11,0,0,10,3
FL,12105013801,0,13,1,1,0,1,25,1,4,19,0,5,5,0,67,0,1,0,4,5,0,0,0,53,0,0,0,2,0,50,1,1,2,0,2,0,0,8,0,1,7,0
FL,12105013802,0,6,0,1,0,0,17,0,5,31,2,10,5,0,71,0,2,0,2,4,0,0,0,82,0,0,0,7,1,40,1,1,2,0,0,1,0,4,0,0,21,1
FL,12105013901,0,3,1,1,0,0,5,0,5,8,0,7,2,0,34,0,3,0,0,5,0,0,0,24,0,0,0,2,0,36,1,0,1,0,2,0,0,3,0,0,4,1
FL,12105013902,0,31,1,1,1,1,32,0,3,34,0,16,2,0,145,0,1,0,2,15,0,0,0,80,1,0,0,6,0,87,11,0,2,0,2,0,0,8,0,0,15,1
FL,12105014001,0,6,0,1,0,1,19,0,2,25,1,3,2,0,62,0,0,0,1,5,0,0,0,54,1,1,0,4,0,65,1,0,1,0,2,0,0,3,0,0,13,1
FL,12105014003,0,13,0,2,0,1,9,0,6,8,1,3,2,0,49,0,0,0,1,5,0,0,0,39,0,0,0,2,0,34,0,1,4,0,0,0,0,5,0,0,10,1
FL,12105014005,0,9,0,1,0,0,14,1,2,10,1,7,3,0,45,0,0,0,0,9,0,0,0,52,0,0,0,2,0,31,1,1,1,0,2,0,0,4,0,1,5,0
FL,12105014006,0,6,0,0,0,0,12,0,2,9,0,3,2,0,50,0,0,0,0,3,0,0,0,40,0,0,0,3,0,25,5,1,0,0,2,0,0,2,0,0,2,0
FL,12105014103,0,3,1,1,0,0,15,0,1,9,0,8,1,0,44,0,4,0,3,6,0,0,0,50,2,0,0,5,0,29,2,0,2,0,0,0,0,5,0,0,14,2
FL,12105014104,0,0,0,1,0,0,1,0,2,2,0,1,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0
FL,12105014105,0,10,0,2,0,0,21,1,7,22,1,9,4,0,87,1,0,0,1,10,0,1,0,70,0,0,0,9,0,44,6,1,0,0,0,0,0,6,0,0,17,0
FL,12105014121,0,2,0,0,0,0,3,0,0,6,0,1,2,0,17,0,0,0,0,3,0,0,0,19,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,5,0
FL,12105014123,0,10,0,3,0,1,23,0,4,20,0,8,6,0,88,0,0,0,4,14,0,0,0,80,0,0,0,5,1,60,7,1,1,0,3,0,0,6,0,0,21,0
FL,12105014124,0,10,2,0,0,0,12,0,2,14,0,5,1,0,50,0,0,0,1,3,0,0,0,38,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,7,1
FL,12105014125,0,5,2,3,0,2,15,0,6,18,1,13,3,0,61,0,2,0,0,6,0,0,0,69,2,0,0,5,0,32,0,0,1,1,1,0,0,5,0,0,16,0
FL,12105014201,0,10,2,2,0,2,19,0,4,24,0,11,3,0,122,0,0,0,3,4,0,0,0,77,0,0,0,8,2,51,2,0,1,0,0,0,0,9,0,0,22,0
FL,12105014202,0,3,0,0,0,0,12,0,3,14,0,7,2,0,44,1,0,0,0,2,1,0,0,43,0,0,0,5,0,14,2,0,0,1,1,0,0,3,0,0,3,0
FL,12105014203,0,6,1,2,0,1,18,0,8,20,0,6,2,0,64,0,0,0,2,3,0,0,0,61,0,0,0,4,0,29,1,1,1,1,1,0,0,5,0,0,5,0
FL,12105014301,0,2,0,0,0,1,9,0,0,8,0,2,0,0,33,0,1,0,1,1,0,0,0,27,0,0,0,1,0,13,0,0,1,0,0,1,0,1,0,1,5,0
FL,12105014302,0,12,0,2,0,2,14,1,4,18,0,10,5,0,92,0,1,0,1,8,0,0,0,80,0,0,0,5,2,44,1,0,2,0,2,0,0,7,0,0,17,0
FL,12105014400,0,13,2,0,0,1,23,0,7,24,2,9,5,0,114,0,1,0,2,5,0,0,0,134,1,0,0,9,0,68,8,0,0,0,1,0,0,5,0,0,21,2
FL,12105014501,1,10,0,0,0,0,12,0,6,23,0,10,4,0,66,0,2,0,6,8,0,0,0,61,1,0,0,4,1,34,1,0,1,1,1,1,0,7,0,0,20,0
FL,12105014502,0,2,0,1,0,0,6,0,4,10,0,3,2,0,17,0,0,0,2,3,0,0,0,26,1,0,0,2,0,10,1,0,0,0,0,0,0,1,0,0,8,0
FL,12105014600,0,2,0,0,0,1,9,0,5,17,1,5,1,0,34,0,0,0,0,5,0,0,0,42,0,0,0,3,1,28,1,0,2,0,0,2,0,5,0,0,13,0
FL,12105014701,0,6,0,2,0,0,28,0,5,25,1,10,3,0,77,0,0,0,0,4,0,0,0,69,1,0,0,2,0,38,3,0,0,0,1,0,0,3,0,0,15,1
FL,12105014702,0,10,1,2,0,1,25,0,7,34,0,13,6,0,100,0,7,0,2,11,0,0,0,99,0,0,0,5,0,57,3,0,2,0,4,0,0,7,0,0,22,1
FL,12105014802,0,1,0,0,0,0,6,1,1,17,1,7,1,0,25,0,2,0,0,3,0,0,0,29,0,0,0,3,0,22,0,0,0,0,1,0,0,4,0,0,6,0
FL,12105014803,0,0,0,0,0,1,7,0,2,8,0,0,1,0,15,0,0,0,1,2,0,0,0,25,0,0,0,1,0,18,4,0,0,0,1,0,0,1,0,0,4,0
FL,12105014804,0,8,1,3,0,1,21,0,4,17,3,9,3,0,80,1,0,0,4,5,0,0,0,84,0,0,0,5,0,42,0,0,1,0,3,0,0,3,0,0,18,0
FL,12105014901,0,5,0,2,1,0,27,1,11,14,0,8,4,0,58,0,0,2,3,7,1,0,0,74,1,0,0,6,0,63,4,1,2,0,2,0,0,0,0,0,23,1
FL,12105014902,0,2,1,1,0,2,15,0,6,26,2,10,3,0,39,0,0,0,0,10,1,0,0,67,1,0,0,1,0,35,0,0,0,0,2,0,0,4,0,0,21,3
FL,12105015000,0,7,0,0,0,1,16,0,3,14,2,9,5,0,50,0,2,0,5,6,0,0,0,37,0,0,0,5,0,31,0,0,0,0,1,0,0,2,0,0,11,1
FL,12105015101,0,5,0,0,0,1,9,0,2,14,0,5,2,0,46,0,1,0,1,5,0,0,0,40,0,0,0,3,0,37,1,2,0,0,1,0,0,2,0,0,8,0
FL,12105015102,0,1,0,0,0,0,7,0,1,16,0,3,2,0,42,0,0,0,0,4,0,0,0,30,0,0,0,2,1,30,1,1,0,0,1,0,0,1,0,0,4,0
FL,12105015200,0,14,1,1,0,0,21,0,2,13,1,13,6,0,78,0,2,1,1,7,0,0,0,52,0,0,0,8,0,65,2,0,0,0,0,1,0,5,0,0,16,1
FL,12105015301,0,3,0,0,0,0,8,0,3,19,1,10,1,0,52,0,0,0,0,2,0,0,0,57,0,0,0,3,0,36,0,0,2,0,1,0,0,3,0,0,14,1
FL,12105015302,0,3,2,0,0,1,3,0,6,15,0,4,0,0,38,0,0,0,0,3,0,0,0,34,0,0,0,3,0,21,0,0,1,0,0,1,0,2,0,0,16,2
FL,12105015401,0,5,0,0,0,0,2,0,1,9,1,7,0,0,44,0,0,0,0,3,0,0,0,24,0,0,0,2,0,13,2,0,1,0,0,0,0,2,0,0,6,0
FL,12105015402,0,3,0,2,0,1,15,0,4,9,0,7,1,0,38,0,0,0,1,5,0,0,0,36,0,0,0,1,0,16,1,0,0,0,2,0,0,3,0,0,8,0
FL,12105015404,0,2,0,1,0,1,1,0,2,4,0,1,3,0,15,0,0,0,0,0,0,0,0,13,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,1,0
FL,12105015405,0,5,0,1,0,1,6,1,7,14,1,5,1,0,44,0,0,0,0,5,0,0,0,30,0,0,0,3,0,14,1,0,0,0,2,0,0,3,0,0,10,2
FL,12105015500,0,14,2,2,0,5,22,0,5,28,0,12,5,0,117,0,2,0,1,10,0,0,0,41,0,0,0,6,1,51,4,0,1,0,0,0,0,7,0,1,9,0
FL,12105015600,0,8,0,0,0,0,11,0,2,14,0,2,0,0,55,0,0,0,0,2,0,0,0,48,1,0,0,3,1,21,2,0,0,0,0,0,0,3,0,0,6,0
FL,12105015701,0,4,0,0,0,1,3,0,2,15,0,6,3,0,33,0,1,0,0,2,0,0,0,28,0,0,0,4,0,19,1,0,0,0,1,1,0,2,0,0,3,1
FL,12105015702,0,3,0,2,0,1,5,0,5,14,1,7,0,0,37,0,0,0,0,2,0,0,0,37,0,0,0,4,0,16,1,0,0,0,0,0,0,0,0,0,7,2
FL,12105015801,0,2,1,1,0,1,12,0,2,13,0,5,1,0,36,0,0,0,1,4,0,0,0,35,0,0,0,2,2,13,0,1,3,0,1,0,0,0,0,0,6,0
FL,12105015802,0,2,0,0,0,0,4,0,0,8,0,9,0,0,14,0,3,0,0,1,0,0,0,17,1,0,0,4,0,8,0,1,0,0,0,0,0,3,0,0,14,1
FL,12105015900,0,0,0,0,0,0,6,0,0,6,0,2,3,0,23,0,0,0,0,0,0,0,0,16,0,0,0,2,0,14,0,0,0,0,0,0,0,3,0,0,7,0
FL,12105016001,0,3,1,0,0,1,5,0,0,10,1,7,4,0,23,0,1,0,0,2,0,0,0,25,0,0,0,1,0,27,3,0,3,0,0,0,0,0,0,0,7,0
FL,12105016002,0,5,0,1,0,1,9,0,1,2,0,2,1,0,19,0,0,0,0,3,0,0,0,16,0,0,0,1,0,11,0,0,0,0,1,0,0,0,0,0,4,0
FL,12105016003,0,1,0,0,0,0,4,0,2,20,0,5,0,0,28,0,0,0,1,3,0,0,0,36,0,0,0,0,2,14,0,0,0,0,0,0,0,3,0,0,5,0
FL,12105016100,0,3,0,0,0,0,2,0,0,1,0,2,0,0,11,0,0,0,0,1,0,0,0,11,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0,0,3,0
FL,12105016400,0,4,0,0,0,0,13,0,1,11,1,8,1,0,30,0,0,0,1,2,0,0,0,31,0,0,0,0,0,16,0,1,4,0,2,0,0,1,0,0,5,0
FL,12107950100,0,11,0,2,0,5,6,0,2,20,1,13,2,0,40,0,0,0,1,3,0,0,0,70,0,0,0,5,2,23,1,0,0,0,1,0,0,2,0,0,18,0
FL,12107950201,0,3,1,1,0,4,7,0,6,54,1,19,2,0,73,0,0,0,2,7,0,0,0,118,0,0,0,5,0,56,7,1,1,1,0,0,0,3,0,1,21,2
FL,12107950202,0,5,1,0,0,1,6,0,0,20,0,6,2,0,39,0,2,0,1,2,0,0,0,49,0,0,0,3,0,30,4,0,0,0,0,0,0,3,0,0,10,0
FL,12107950300,0,10,1,3,0,1,17,0,10,31,1,23,5,0,66,1,2,0,2,4,0,0,0,104,1,0,0,3,0,67,3,0,0,1,0,1,0,9,0,0,25,5
FL,12107950400,0,8,0,1,0,1,10,0,4,10,2,7,2,0,39,0,1,0,2,2,0,0,0,53,0,0,0,1,0,34,0,0,1,0,1,0,0,3,0,0,9,1
FL,12107950500,0,9,0,1,0,1,7,1,7,32,1,13,6,0,71,0,2,0,2,3,0,1,0,94,0,0,0,3,0,45,5,0,2,0,4,0,0,3,0,0,18,3
FL,12107950600,0,24,1,1,0,7,16,0,5,37,0,28,6,0,102,1,3,1,3,7,0,0,0,74,0,0,0,9,0,82,7,0,3,0,4,0,0,2,0,0,23,0
FL,12107950700,0,6,0,1,0,1,16,0,2,18,3,15,2,0,53,1,3,0,1,2,0,0,0,47,0,0,0,5,0,44,1,1,5,0,0,0,0,3,0,1,10,0
FL,12107950800,0,3,0,1,0,4,8,0,1,10,0,8,1,0,38,0,4,0,0,4,0,0,0,50,0,0,0,5,0,36,2,0,0,0,1,0,0,1,0,0,13,2
FL,12107950900,0,8,1,1,0,2,18,0,10,31,3,32,2,0,71,0,4,0,3,9,0,0,0,74,0,0,0,2,0,45,2,0,2,0,0,1,0,5,0,0,17,5
FL,12107951000,0,14,0,0,0,1,10,0,5,19,0,15,3,0,53,0,0,0,1,9,0,1,0,53,0,0,0,4,0,34,1,1,1,0,0,0,0,5,0,0,17,0
FL,12107951100,0,6,2,2,0,5,19,2,9,36,0,20,4,0,57,0,2,0,3,4,0,0,0,97,0,0,0,1,0,36,3,0,0,1,0,0,0,4,0,0,20,1
FL,12107951200,0,5,0,2,0,1,16,1,4,37,1,26,9,0,73,0,2,0,4,3,0,0,0,94,0,0,0,1,0,46,2,0,2,0,2,1,0,3,0,0,26,1
FL,12107951300,0,7,1,4,0,0,10,0,6,31,1,10,4,0,50,0,1,0,3,4,0,0,0,72,1,0,0,4,0,41,3,0,0,0,1,0,0,2,0,0,13,0
FL,12107951401,0,6,0,0,0,0,14,0,4,19,3,13,4,0,48,0,1,0,1,2,0,0,0,57,1,0,0,2,0,48,3,0,1,0,1,0,0,4,0,0,13,0
FL,12107951402,0,5,0,1,0,1,10,0,3,28,0,8,1,0,53,0,2,0,1,3,0,0,0,51,0,0,0,4,1,38,2,0,2,0,1,0,0,1,0,1,19,2
FL,12109020200,0,4,1,0,0,0,11,0,1,2,0,3,1,0,25,0,0,0,0,0,0,0,0,24,0,0,0,2,0,22,2,0,0,0,0,0,0,1,0,0,11,0
FL,12109020300,0,4,0,0,0,2,15,0,7,24,0,2,0,0,40,0,4,0,4,4,0,0,0,53,0,0,0,4,0,39,1,0,1,0,3,0,0,2,0,0,9,0
FL,12109020400,0,3,0,1,0,0,6,0,4,9,1,1,4,0,25,0,4,1,2,2,0,0,0,30,0,0,0,5,0,22,1,1,0,0,2,0,0,5,0,0,10,1
FL,12109020500,0,3,1,0,0,0,12,0,4,25,0,5,3,0,63,1,1,1,3,7,0,0,0,46,0,0,0,6,0,88,14,1,0,0,7,0,0,5,0,0,12,0
FL,12109020601,0,7,2,1,0,1,10,0,8,9,0,4,2,0,37,0,0,0,2,4,0,0,0,62,0,0,0,1,0,48,8,0,1,0,1,0,0,6,0,0,11,0
FL,12109020602,0,9,0,2,0,2,20,0,11,23,6,7,6,0,79,0,2,0,3,7,0,0,0,136,0,0,0,5,0,64,6,0,1,0,2,0,0,7,0,0,21,0
FL,12109020704,0,1,0,2,0,0,9,0,1,5,0,6,1,0,28,1,0,0,0,1,0,0,0,41,0,0,0,1,1,35,1,0,0,0,1,0,0,3,0,0,7,0
FL,12109020705,0,16,1,0,0,0,15,0,7,16,0,4,11,0,84,1,0,0,5,13,0,0,0,105,0,1,0,5,1,79,6,0,1,0,2,0,0,0,0,0,17,1
FL,12109020706,0,1,0,0,0,0,2,0,0,1,0,0,1,0,11,0,1,0,0,0,0,0,0,12,1,0,0,0,0,10,1,0,0,0,1,0,0,2,0,0,4,0
FL,12109020707,0,6,0,1,0,0,9,0,4,13,0,7,0,0,47,0,1,0,2,3,0,0,0,47,0,0,0,3,1,30,2,0,0,0,1,0,0,8,0,0,19,1
FL,12109020708,0,2,1,0,0,0,5,0,1,5,1,0,0,0,15,0,0,0,0,0,0,0,0,25,0,0,0,0,0,17,1,0,0,0,2,0,0,0,0,0,5,0
FL,12109020710,0,2,0,0,0,0,3,0,0,1,0,0,1,0,15,0,1,0,0,0,0,0,0,18,0,0,0,1,1,13,1,0,0,0,1,0,0,0,0,0,6,0
FL,12109020711,0,9,0,1,0,0,16,0,4,4,1,0,2,0,49,0,0,0,5,2,0,0,0,78,0,0,0,4,3,54,4,0,0,0,2,0,0,4,0,0,12,1
FL,12109020801,0,2,0,1,0,1,15,0,3,13,1,10,1,0,111,0,0,0,3,4,0,0,0,48,0,0,0,1,0,42,9,0,0,0,2,0,0,2,0,0,17,1
FL,12109020802,0,5,0,1,0,1,3,1,1,4,0,3,0,0,22,0,0,0,0,2,0,0,0,43,0,0,0,1,0,27,0,0,1,0,0,0,0,1,0,0,6,0
FL,12109020803,1,3,0,1,0,0,12,0,1,7,0,1,4,0,41,0,0,0,1,2,0,0,0,43,1,0,0,2,0,21,1,0,0,0,1,0,0,0,0,0,15,0
FL,12109020804,0,1,0,0,0,1,1,1,0,4,0,3,1,0,12,0,0,0,0,2,0,0,0,28,0,0,0,3,0,21,3,0,0,0,0,0,0,1,0,0,5,0
FL,12109020805,0,10,0,0,0,1,9,0,3,12,0,6,5,0,50,0,0,0,0,4,0,0,0,53,1,0,0,1,0,45,3,1,1,0,2,0,0,2,0,0,22,0
FL,12109020806,0,3,0,0,0,0,6,0,1,5,0,5,1,0,18,0,0,0,1,4,0,0,0,33,0,0,0,0,1,30,1,0,1,0,1,0,0,3,0,0,10,0
FL,12109020807,0,1,0,0,0,0,2,0,0,4,0,2,0,0,11,0,1,0,0,0,0,0,0,14,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0
FL,12109020901,0,1,0,2,0,1,9,0,7,21,3,9,2,0,57,0,1,0,3,6,0,0,0,75,0,1,0,5,0,51,1,0,2,0,0,0,0,7,0,0,26,1
FL,12109020902,0,20,1,4,0,2,48,1,10,43,2,18,3,0,171,0,4,0,6,12,0,2,0,196,3,0,0,11,0,167,20,0,9,0,7,1,0,7,0,0,46,3
FL,12109021002,0,3,0,1,0,1,13,0,8,11,2,4,0,0,55,0,1,0,2,3,0,0,0,65,1,0,0,5,0,36,1,0,3,0,1,0,0,6,0,0,11,1
FL,12109021003,0,1,0,1,0,0,18,1,6,22,0,11,2,0,57,0,1,0,1,2,0,0,0,65,0,0,0,7,1,43,3,1,0,0,2,0,0,5,0,0,16,1
FL,12109021004,0,0,1,1,0,0,8,0,1,12,0,2,2,0,32,0,1,0,0,2,0,0,0,33,0,0,0,7,0,22,1,0,1,0,1,0,0,2,0,0,19,0
FL,12109021101,0,2,0,1,0,0,10,0,11,32,2,13,4,0,65,0,1,0,1,1,0,0,0,74,0,0,0,3,0,36,1,0,2,0,1,0,0,5,0,0,20,1
