Tract,County
12117022208,170
12117022209,170
12119910100,199
12119910300,199
12119910401,199
12119910402,199
12119910500,199
12119910601,199
12119910602,199
12119910700,199
12119910800,199
12119910900,199
12119911000,199
12119911200,199
12119911301,199
12119911302,199
12119911400,199
12119911500,199
12119911701,199
12119911702,199
12121970100,219
12121970200,219
12121970301,219
12121970302,219
12121970400,219
12121970500,219
12121970600,219
12123950100,239
12123950200,239
12123950300,239
12123950400,239
12125960100,259
12125960200,259
12125960300,259
12127080100,270
12127080201,270
12127080202,270
12127080300,270
12127080400,270
12127080500,270
12127080600,270
12127080700,270
12127080803,270
12127080804,270
12127080805,270
12127080806,270
12127080807,270
12127080901,270
12127080902,270
12127081000,270
12127081101,270
12127081102,270
12127081200,270
12127081300,270
12127081500,270
12127081600,270
12127081700,270
12127081800,270
12127081900,270
12127082000,270
12127082100,270
12127082201,270
12127082202,270
12127082301,270
12127082401,270
12127082404,270
12127082405,270
12127082406,270
12127082410,270
12127082411,270
12127082412,270
12127082413,270
12127082414,270
12127082415,270
12127082503,270
12127082506,270
12127082507,270
12127082508,270
12127082509,270
12127082510,270
12127082511,270
12127082604,270
12127082605,270
12127082606,270
12127082607,270
12127082701,270
12127082703,270
12127082704,270
12127082705,270
12127082801,270
12127082802,270
12127082902,270
12127082903,270
12127082904,270
12127083003,270
12127083005,270
12127083006,270
12127083007,270
12127083008,270
12127083009,270
12127083203,270
12127083205,270
12127083206,270
12127083207,270
12127083208,270
12127083209,270
12127090101,270
12127090102,270
12127090202,270
12127090203,270
12127090204,270
12127090303,270
12127090304,270
12127090305,270
12127090306,270
12127090307,270
12127090400,270
12127090500,270
12127090600,270
12127090701,270
12127090702,270
12127090803,270
12127090804,270
12127090805,270
12127090806,270
12127090902,270
12127090903,270
12127090904,270
12127091001,270
12127091005,270
12127091013,270
12127091015,270
12127091016,270
12127091017,270
12127091018,270
12127091019,270
12127091020,270
12127091021,270
12127091022,270
12127091023,270
12127091024,270
12127091025,270
12127091026,270
12127091027,270
12127091028,270
12127091029,270
12127092500,270
12129010100,290
12129010201,290
12129010202,290
12129010203,290
12131950101,319
12131950102,319
12131950200,319
12131950301,319
12131950302,319
12131950400,319
12131950501,319
12131950502,319
12131950601,319
12131950602,319
12131950603,319
12133970102,339
12133970103,339
12133970104,339
12133970200,339
12133970301,339
12133970302,339
12133970303,339
