HUC_12,Thermo_Plants,FWWGYR,FWCGYR,TWW_MGAL,TWC_MGAL
080801010501,0.0,0.0,0.0,0.0,0.0
080801010502,0.0,0.0,0.0,0.0,0.0
080801010503,0.0,0.0,0.0,0.0,0.0
080801010504,0.0,0.0,0.0,0.0,0.0
080801010505,0.0,0.0,0.0,0.0,0.0
080801010506,0.0,0.0,0.0,0.0,0.0
080801010507,0.0,0.0,0.0,0.0,0.0
080801010600,0.0,0.0,0.0,0.0,0.0
080801020101,0.0,0.0,0.0,0.0,0.0
080801020103,0.0,0.0,0.0,0.0,0.0
080801020104,0.0,0.0,0.0,0.0,0.0
080801020105,0.0,0.0,0.0,0.0,0.0
080801020106,0.0,0.0,0.0,0.0,0.0
080801020107,0.0,0.0,0.0,0.0,0.0
080801020201,0.0,0.0,0.0,0.0,0.0
080801020202,0.0,0.0,0.0,0.0,0.0
080801020203,0.0,0.0,0.0,0.0,0.0
080801020204,0.0,0.0,0.0,0.0,0.0
080801020301,0.0,0.0,0.0,0.0,0.0
080801020302,0.0,0.0,0.0,0.0,0.0
080801020303,0.0,0.0,0.0,0.0,0.0
080801020304,0.0,0.0,0.0,0.0,0.0
080801020305,0.0,0.0,0.0,0.0,0.0
080801020306,0.0,0.0,0.0,0.0,0.0
080801020307,0.0,0.0,0.0,0.0,0.0
080801020308,0.0,0.0,0.0,0.0,0.0
080801020401,0.0,0.0,0.0,0.0,0.0
080801020402,0.0,0.0,0.0,0.0,0.0
080801020403,0.0,0.0,0.0,0.0,0.0
080801020404,0.0,0.0,0.0,0.0,0.0
080801020501,0.0,0.0,0.0,0.0,0.0
080801020502,0.0,0.0,0.0,0.0,0.0
080801020503,0.0,0.0,0.0,0.0,0.0
080801020504,0.0,0.0,0.0,0.0,0.0
080801020505,0.0,0.0,0.0,0.0,0.0
080801020507,0.0,0.0,0.0,0.0,0.0
080801020508,0.0,0.0,0.0,0.0,0.0
080801020509,0.0,0.0,0.0,0.0,0.0
080801020510,0.0,0.0,0.0,0.0,0.0
080801020511,0.0,0.0,0.0,0.0,0.0
080801020601,0.0,0.0,0.0,0.0,0.0
080801020602,0.0,0.0,0.0,0.0,0.0
080801020603,0.0,0.0,0.0,0.0,0.0
080801020604,0.0,0.0,0.0,0.0,0.0
080801020605,0.0,0.0,0.0,0.0,0.0
080801020606,0.0,0.0,0.0,0.0,0.0
080801020607,0.0,0.0,0.0,0.0,0.0
080801020701,0.0,0.0,0.0,0.0,0.0
080801020702,0.0,0.0,0.0,0.0,0.0
080801020703,0.0,0.0,0.0,0.0,0.0
080801020704,0.0,0.0,0.0,0.0,0.0
080801020705,0.0,0.0,0.0,0.0,0.0
080801020801,0.0,0.0,0.0,0.0,0.0
080801020802,0.0,0.0,0.0,0.0,0.0
080801020803,0.0,0.0,0.0,0.0,0.0
080801020804,0.0,0.0,0.0,0.0,0.0
080801020901,0.0,0.0,0.0,0.0,0.0
080801020902,0.0,0.0,0.0,0.0,0.0
080801020903,0.0,0.0,0.0,0.0,0.0
080801020904,0.0,0.0,0.0,0.0,0.0
080801030101,0.0,0.0,0.0,0.0,0.0
080801030102,0.0,0.0,0.0,0.0,0.0
080801030103,0.0,0.0,0.0,0.0,0.0
080801030104,0.0,0.0,0.0,0.0,0.0
080801030105,0.0,0.0,0.0,0.0,0.0
080801030107,0.0,0.0,0.0,0.0,0.0
080801030108,0.0,0.0,0.0,0.0,0.0
080801030201,0.0,0.0,0.0,0.0,0.0
080801030202,0.0,0.0,0.0,0.0,0.0
080801030203,0.0,0.0,0.0,0.0,0.0
080801030204,0.0,0.0,0.0,0.0,0.0
080801030205,0.0,0.0,0.0,0.0,0.0
080801030206,0.0,0.0,0.0,0.0,0.0
080801030301,0.0,0.0,0.0,0.0,0.0
080801030302,0.0,0.0,0.0,0.0,0.0
080801030303,0.0,0.0,0.0,0.0,0.0
080801030304,0.0,0.0,0.0,0.0,0.0
080801030305,0.0,0.0,0.0,0.0,0.0
080801030401,0.0,0.0,0.0,0.0,0.0
080801030402,0.0,0.0,0.0,0.0,0.0
080801030405,0.0,0.0,0.0,0.0,0.0
080801030406,0.0,0.0,0.0,0.0,0.0
080801030501,0.0,0.0,0.0,0.0,0.0
080801030502,0.0,0.0,0.0,0.0,0.0
080801030503,0.0,0.0,0.0,0.0,0.0
080801030504,0.0,0.0,0.0,0.0,0.0
080801030505,0.0,0.0,0.0,0.0,0.0
080801030600,0.0,0.0,0.0,0.0,0.0
080801030700,0.0,0.0,0.0,0.0,0.0
080801030800,0.0,0.0,0.0,0.0,0.0
080801030900,0.0,0.0,0.0,0.0,0.0
080802010101,0.0,0.0,0.0,0.0,0.0
080802010102,0.0,0.0,0.0,0.0,0.0
080802010103,0.0,0.0,0.0,0.0,0.0
080802010104,0.0,0.0,0.0,0.0,0.0
080802010105,0.0,0.0,0.0,0.0,0.0
080802010106,0.0,0.0,0.0,0.0,0.0
080802010107,0.0,0.0,0.0,0.0,0.0
080802010108,0.0,0.0,0.0,0.0,0.0
080802010109,0.0,0.0,0.0,0.0,0.0
080802010201,0.0,0.0,0.0,0.0,0.0
080802010202,0.0,0.0,0.0,0.0,0.0
080802010203,0.0,0.0,0.0,0.0,0.0
080802010204,0.0,0.0,0.0,0.0,0.0
080802010205,0.0,0.0,0.0,0.0,0.0
080802010207,0.0,0.0,0.0,0.0,0.0
080802010208,0.0,0.0,0.0,0.0,0.0
080802010301,0.0,0.0,0.0,0.0,0.0
080802010302,0.0,0.0,0.0,0.0,0.0
080802010303,0.0,0.0,0.0,0.0,0.0
080802010304,0.0,0.0,0.0,0.0,0.0
080802010306,0.0,0.0,0.0,0.0,0.0
080802010307,0.0,0.0,0.0,0.0,0.0
080802010401,0.0,0.0,0.0,0.0,0.0
080802010402,0.0,0.0,0.0,0.0,0.0
080802010403,0.0,0.0,0.0,0.0,0.0
080802010404,0.0,0.0,0.0,0.0,0.0
080802010406,0.0,0.0,0.0,0.0,0.0
080802020101,0.0,0.0,0.0,0.0,0.0
080802020102,0.0,0.0,0.0,0.0,0.0
080802020103,0.0,0.0,0.0,0.0,0.0
080802020104,0.0,0.0,0.0,0.0,0.0
080802020105,0.0,0.0,0.0,0.0,0.0
080802020201,0.0,0.0,0.0,0.0,0.0
080802020202,0.0,0.0,0.0,0.0,0.0
080802020203,0.0,0.0,0.0,0.0,0.0
080802020204,0.0,0.0,0.0,0.0,0.0
080802020205,0.0,0.0,0.0,0.0,0.0
080802020206,0.0,0.0,0.0,0.0,0.0
080802020301,0.0,0.0,0.0,0.0,0.0
080802020302,0.0,0.0,0.0,0.0,0.0
080802020401,0.0,0.0,0.0,0.0,0.0
080802020402,0.0,0.0,0.0,0.0,0.0
080802020403,0.0,0.0,0.0,0.0,0.0
080802020501,0.0,0.0,0.0,0.0,0.0
080802020502,0.0,0.0,0.0,0.0,0.0
080802020503,0.0,0.0,0.0,0.0,0.0
080802020601,0.0,0.0,0.0,0.0,0.0
080802020602,0.0,0.0,0.0,0.0,0.0
080802020603,0.0,0.0,0.0,0.0,0.0
080802020604,0.0,0.0,0.0,0.0,0.0
080802020701,0.0,0.0,0.0,0.0,0.0
080802020702,0.0,0.0,0.0,0.0,0.0
080802020703,0.0,0.0,0.0,0.0,0.0
080802020704,0.0,0.0,0.0,0.0,0.0
080802020705,0.0,0.0,0.0,0.0,0.0
080802020801,0.0,0.0,0.0,0.0,0.0
080802020802,0.0,0.0,0.0,0.0,0.0
080802020803,0.0,0.0,0.0,0.0,0.0
080802020804,0.0,0.0,0.0,0.0,0.0
080802020901,0.0,0.0,0.0,0.0,0.0
080802020902,0.0,0.0,0.0,0.0,0.0
080802020903,0.0,0.0,0.0,0.0,0.0
080802020904,0.0,0.0,0.0,0.0,0.0
080802020905,0.0,0.0,0.0,0.0,0.0
080802021001,0.0,0.0,0.0,0.0,0.0
080802021003,0.0,0.0,0.0,0.0,0.0
080802021004,0.0,0.0,0.0,0.0,0.0
080802021005,0.0,0.0,0.0,0.0,0.0
080802021101,0.0,0.0,0.0,0.0,0.0
080802021102,0.0,0.0,0.0,0.0,0.0
080802021103,0.0,0.0,0.0,0.0,0.0
080802021104,0.0,0.0,0.0,0.0,0.0
080802021105,0.0,0.0,0.0,0.0,0.0
080802021106,0.0,0.0,0.0,0.0,0.0
080802021200,0.0,0.0,0.0,0.0,0.0
080802030101,0.0,0.0,0.0,0.0,0.0
080802030102,0.0,0.0,0.0,0.0,0.0
080802030103,0.0,0.0,0.0,0.0,0.0
080802030104,0.0,0.0,0.0,0.0,0.0
080802030105,0.0,0.0,0.0,0.0,0.0
080802030106,0.0,0.0,0.0,0.0,0.0
080802030201,0.0,0.0,0.0,0.0,0.0
080802030202,0.0,0.0,0.0,0.0,0.0
080802030203,0.0,0.0,0.0,0.0,0.0
080802030204,0.0,0.0,0.0,0.0,0.0
080802030205,0.0,0.0,0.0,0.0,0.0
080802030206,0.0,0.0,0.0,0.0,0.0
080802030207,0.0,0.0,0.0,0.0,0.0
080802030208,0.0,0.0,0.0,0.0,0.0
080802030301,0.0,0.0,0.0,0.0,0.0
080802030302,0.0,0.0,0.0,0.0,0.0
080802030303,0.0,0.0,0.0,0.0,0.0
080802030304,0.0,0.0,0.0,0.0,0.0
080802030401,0.0,0.0,0.0,0.0,0.0
080802030402,0.0,0.0,0.0,0.0,0.0
080802030403,0.0,0.0,0.0,0.0,0.0
080802030404,0.0,0.0,0.0,0.0,0.0
080802030405,0.0,0.0,0.0,0.0,0.0
080802030406,0.0,0.0,0.0,0.0,0.0
080802030501,0.0,0.0,0.0,0.0,0.0
080802030502,0.0,0.0,0.0,0.0,0.0
080802030503,0.0,0.0,0.0,0.0,0.0
080802030504,0.0,0.0,0.0,0.0,0.0
080802030505,0.0,0.0,0.0,0.0,0.0
080802030601,0.0,0.0,0.0,0.0,0.0
080802030602,0.0,0.0,0.0,0.0,0.0
080802030603,0.0,0.0,0.0,0.0,0.0
080802030604,0.0,0.0,0.0,0.0,0.0
080802030605,0.0,0.0,0.0,0.0,0.0
080802030701,0.0,0.0,0.0,0.0,0.0
080802030702,0.0,0.0,0.0,0.0,0.0
080802030703,0.0,0.0,0.0,0.0,0.0
080802030704,0.0,0.0,0.0,0.0,0.0
080802030706,0.0,0.0,0.0,0.0,0.0
080802030707,0.0,0.0,0.0,0.0,0.0
080802040101,0.0,0.0,0.0,0.0,0.0
080802040102,0.0,0.0,0.0,0.0,0.0
080802040103,0.0,0.0,0.0,0.0,0.0
080802040104,0.0,0.0,0.0,0.0,0.0
080802040105,0.0,0.0,0.0,0.0,0.0
080802040106,0.0,0.0,0.0,0.0,0.0
080802040201,0.0,0.0,0.0,0.0,0.0
080802040202,0.0,0.0,0.0,0.0,0.0
080802040203,0.0,0.0,0.0,0.0,0.0
080802040301,0.0,0.0,0.0,0.0,0.0
080802040302,0.0,0.0,0.0,0.0,0.0
080802040303,0.0,0.0,0.0,0.0,0.0
080802040304,0.0,0.0,0.0,0.0,0.0
080802040305,0.0,0.0,0.0,0.0,0.0
080802040306,0.0,0.0,0.0,0.0,0.0
080802040307,0.0,0.0,0.0,0.0,0.0
080802040308,0.0,0.0,0.0,0.0,0.0
080802040309,0.0,0.0,0.0,0.0,0.0
080802040310,0.0,0.0,0.0,0.0,0.0
080802040311,0.0,0.0,0.0,0.0,0.0
080802040401,0.0,0.0,0.0,0.0,0.0
080802040402,0.0,0.0,0.0,0.0,0.0
080802040403,0.0,0.0,0.0,0.0,0.0
080802040404,0.0,0.0,0.0,0.0,0.0
080802040405,0.0,0.0,0.0,0.0,0.0
080802040406,0.0,0.0,0.0,0.0,0.0
080802040407,0.0,0.0,0.0,0.0,0.0
080802050101,0.0,0.0,0.0,0.0,0.0
080802050102,0.0,0.0,0.0,0.0,0.0
080802050103,0.0,0.0,0.0,0.0,0.0
080802050104,0.0,0.0,0.0,0.0,0.0
080802050105,0.0,0.0,0.0,0.0,0.0
080802050201,0.0,0.0,0.0,0.0,0.0
080802050202,0.0,0.0,0.0,0.0,0.0
080802050203,0.0,0.0,0.0,0.0,0.0
080802050204,0.0,0.0,0.0,0.0,0.0
080802050205,0.0,0.0,0.0,0.0,0.0
080802050301,0.0,0.0,0.0,0.0,0.0
080802050302,0.0,0.0,0.0,0.0,0.0
080802050303,0.0,0.0,0.0,0.0,0.0
080802050304,0.0,0.0,0.0,0.0,0.0
080802050305,0.0,0.0,0.0,0.0,0.0
080802050401,0.0,0.0,0.0,0.0,0.0
080802050402,0.0,0.0,0.0,0.0,0.0
080802050403,0.0,0.0,0.0,0.0,0.0
080802050404,0.0,0.0,0.0,0.0,0.0
080802050501,0.0,0.0,0.0,0.0,0.0
080802050502,0.0,0.0,0.0,0.0,0.0
080802050503,0.0,0.0,0.0,0.0,0.0
080802050504,0.0,0.0,0.0,0.0,0.0
080802060101,0.0,0.0,0.0,0.0,0.0
080802060102,0.0,0.0,0.0,0.0,0.0
080802060103,0.0,0.0,0.0,0.0,0.0
080802060104,0.0,0.0,0.0,0.0,0.0
080802060105,0.0,0.0,0.0,0.0,0.0
080802060106,0.0,0.0,0.0,0.0,0.0
080802060201,0.0,0.0,0.0,0.0,0.0
080802060202,0.0,0.0,0.0,0.0,0.0
080802060203,0.0,0.0,0.0,0.0,0.0
080802060302,0.0,0.0,0.0,0.0,0.0
080802060401,0.0,0.0,0.0,0.0,0.0
080802060402,0.0,0.0,0.0,0.0,0.0
080802060403,0.0,0.0,0.0,0.0,0.0
080802060404,0.0,0.0,0.0,0.0,0.0
080802060405,0.0,0.0,0.0,0.0,0.0
080802060406,0.0,0.0,0.0,0.0,0.0
080802060501,0.0,0.0,0.0,0.0,0.0
080802060502,0.0,0.0,0.0,0.0,0.0
080802060503,0.0,0.0,0.0,0.0,0.0
080802060504,0.0,0.0,0.0,0.0,0.0
080802060602,0.0,0.0,0.0,0.0,0.0
080802060603,0.0,0.0,0.0,0.0,0.0
080802060604,0.0,0.0,0.0,0.0,0.0
080802060605,0.0,0.0,0.0,0.0,0.0
080802060700,0.0,0.0,0.0,0.0,0.0
080802060800,0.0,0.0,0.0,0.0,0.0
080901000101,0.0,0.0,0.0,0.0,0.0
080901000102,0.0,0.0,0.0,0.0,0.0
080901000201,0.0,0.0,0.0,0.0,0.0
080901000202,0.0,0.0,0.0,0.0,0.0
080901000203,0.0,0.0,0.0,0.0,0.0
080901000204,0.0,0.0,0.0,0.0,0.0
080901000205,0.0,0.0,0.0,0.0,0.0
080901000206,0.0,0.0,0.0,0.0,0.0
080901000207,0.0,0.0,0.0,0.0,0.0
080901000208,0.0,0.0,0.0,0.0,0.0
080901000209,0.0,0.0,0.0,0.0,0.0
080901000210,0.0,0.0,0.0,0.0,0.0
080901000300,0.0,0.0,0.0,0.0,0.0
080902010101,0.0,0.0,0.0,0.0,0.0
080902010102,0.0,0.0,0.0,0.0,0.0
080902010103,0.0,0.0,0.0,0.0,0.0
080902010104,0.0,0.0,0.0,0.0,0.0
080902010105,0.0,0.0,0.0,0.0,0.0
080902010106,0.0,0.0,0.0,0.0,0.0
080902010201,0.0,0.0,0.0,0.0,0.0
080902010202,0.0,0.0,0.0,0.0,0.0
080902010203,0.0,0.0,0.0,0.0,0.0
080902010204,0.0,0.0,0.0,0.0,0.0
080902010205,0.0,0.0,0.0,0.0,0.0
080902010206,0.0,0.0,0.0,0.0,0.0
080902010301,0.0,0.0,0.0,0.0,0.0
080902010302,0.0,0.0,0.0,0.0,0.0
080902010303,0.0,0.0,0.0,0.0,0.0
080902010304,0.0,0.0,0.0,0.0,0.0
080902010305,0.0,0.0,0.0,0.0,0.0
080902010306,0.0,0.0,0.0,0.0,0.0
080902010307,0.0,0.0,0.0,0.0,0.0
080902020100,0.0,0.0,0.0,0.0,0.0
080902030101,0.0,0.0,0.0,0.0,0.0
080902030102,0.0,0.0,0.0,0.0,0.0
080902030103,0.0,0.0,0.0,0.0,0.0
080902030201,0.0,0.0,0.0,0.0,0.0
080902030202,0.0,0.0,0.0,0.0,0.0
080902030301,0.0,0.0,0.0,0.0,0.0
080902030302,0.0,0.0,0.0,0.0,0.0
080902030303,0.0,0.0,0.0,0.0,0.0
080902030400,0.0,0.0,0.0,0.0,0.0
080902030502,0.0,0.0,0.0,0.0,0.0
080902030503,0.0,0.0,0.0,0.0,0.0
080902030504,0.0,0.0,0.0,0.0,0.0
080902030505,0.0,0.0,0.0,0.0,0.0
080902030506,0.0,0.0,0.0,0.0,0.0
080902030507,0.0,0.0,0.0,0.0,0.0
080902030508,0.0,0.0,0.0,0.0,0.0
080902030601,0.0,0.0,0.0,0.0,0.0
080902030602,0.0,0.0,0.0,0.0,0.0
080902030603,0.0,0.0,0.0,0.0,0.0
080902030604,0.0,0.0,0.0,0.0,0.0
080902030605,0.0,0.0,0.0,0.0,0.0
080902030606,0.0,0.0,0.0,0.0,0.0
080902030607,0.0,0.0,0.0,0.0,0.0
080902030608,0.0,0.0,0.0,0.0,0.0
080902030701,0.0,0.0,0.0,0.0,0.0
080902030702,0.0,0.0,0.0,0.0,0.0
080902030703,0.0,0.0,0.0,0.0,0.0
080902030704,0.0,0.0,0.0,0.0,0.0
080902030705,0.0,0.0,0.0,0.0,0.0
080902030706,0.0,0.0,0.0,0.0,0.0
080902030800,0.0,0.0,0.0,0.0,0.0
080902030900,0.0,0.0,0.0,0.0,0.0
080903010101,0.0,0.0,0.0,0.0,0.0
080903010102,0.0,0.0,0.0,0.0,0.0
080903010103,0.0,0.0,0.0,0.0,0.0
080903010104,0.0,0.0,0.0,0.0,0.0
080903010105,0.0,0.0,0.0,0.0,0.0
080903010106,0.0,0.0,0.0,0.0,0.0
080903010201,0.0,0.0,0.0,0.0,0.0
080903010202,0.0,0.0,0.0,0.0,0.0
080903010203,0.0,0.0,0.0,0.0,0.0
080903010204,0.0,0.0,0.0,0.0,0.0
080903010205,0.0,0.0,0.0,0.0,0.0
080903010207,0.0,0.0,0.0,0.0,0.0
080903010208,0.0,0.0,0.0,0.0,0.0
080903010209,0.0,0.0,0.0,0.0,0.0
080903010210,0.0,0.0,0.0,0.0,0.0
080903010301,0.0,0.0,0.0,0.0,0.0
080903010302,0.0,0.0,0.0,0.0,0.0
080903010303,0.0,0.0,0.0,0.0,0.0
080903010304,0.0,0.0,0.0,0.0,0.0
080903010305,0.0,0.0,0.0,0.0,0.0
080903010306,0.0,0.0,0.0,0.0,0.0
080903010308,0.0,0.0,0.0,0.0,0.0
080903010309,0.0,0.0,0.0,0.0,0.0
080903010310,0.0,0.0,0.0,0.0,0.0
080903010311,0.0,0.0,0.0,0.0,0.0
080903010312,0.0,0.0,0.0,0.0,0.0
080903010401,0.0,0.0,0.0,0.0,0.0
080903010402,0.0,0.0,0.0,0.0,0.0
080903010403,0.0,0.0,0.0,0.0,0.0
080903010405,0.0,0.0,0.0,0.0,0.0
080903010406,0.0,0.0,0.0,0.0,0.0
080903010407,0.0,0.0,0.0,0.0,0.0
080903010408,0.0,0.0,0.0,0.0,0.0
080903010409,0.0,0.0,0.0,0.0,0.0
080903010410,0.0,0.0,0.0,0.0,0.0
080903010411,0.0,0.0,0.0,0.0,0.0
080903010501,0.0,0.0,0.0,0.0,0.0
080903010502,0.0,0.0,0.0,0.0,0.0
080903010503,0.0,0.0,0.0,0.0,0.0
080903010504,0.0,0.0,0.0,0.0,0.0
080903010505,0.0,0.0,0.0,0.0,0.0
080903010506,0.0,0.0,0.0,0.0,0.0
080903010508,0.0,0.0,0.0,0.0,0.0
080903010509,0.0,0.0,0.0,0.0,0.0
080903010510,0.0,0.0,0.0,0.0,0.0
080903010511,0.0,0.0,0.0,0.0,0.0
080903010512,0.0,0.0,0.0,0.0,0.0
080903010601,0.0,0.0,0.0,0.0,0.0
080903010602,0.0,0.0,0.0,0.0,0.0
080903010603,0.0,0.0,0.0,0.0,0.0
080903010605,0.0,0.0,0.0,0.0,0.0
080903010606,0.0,0.0,0.0,0.0,0.0
080903010607,0.0,0.0,0.0,0.0,0.0
080903010700,0.0,0.0,0.0,0.0,0.0
080903020102,0.0,0.0,0.0,0.0,0.0
080903020103,0.0,0.0,0.0,0.0,0.0
080903020104,0.0,0.0,0.0,0.0,0.0
080903020105,0.0,0.0,0.0,0.0,0.0
080903020106,0.0,0.0,0.0,0.0,0.0
080903020107,0.0,0.0,0.0,0.0,0.0
080903020108,0.0,0.0,0.0,0.0,0.0
080903020201,0.0,0.0,0.0,0.0,0.0
080903020202,0.0,0.0,0.0,0.0,0.0
080903020203,0.0,0.0,0.0,0.0,0.0
080903020204,0.0,0.0,0.0,0.0,0.0
080903020205,0.0,0.0,0.0,0.0,0.0
080903020206,0.0,0.0,0.0,0.0,0.0
080903020207,0.0,0.0,0.0,0.0,0.0
080903020208,0.0,0.0,0.0,0.0,0.0
080903020209,0.0,0.0,0.0,0.0,0.0
080903020301,0.0,0.0,0.0,0.0,0.0
080903020302,0.0,0.0,0.0,0.0,0.0
080903020303,0.0,0.0,0.0,0.0,0.0
080903020304,0.0,0.0,0.0,0.0,0.0
080903020305,0.0,0.0,0.0,0.0,0.0
080903020306,0.0,0.0,0.0,0.0,0.0
080903020307,0.0,0.0,0.0,0.0,0.0
080903020401,0.0,0.0,0.0,0.0,0.0
080903020402,0.0,0.0,0.0,0.0,0.0
080903020403,0.0,0.0,0.0,0.0,0.0
080903020404,0.0,0.0,0.0,0.0,0.0
080903020405,0.0,0.0,0.0,0.0,0.0
080903020406,0.0,0.0,0.0,0.0,0.0
080903020502,0.0,0.0,0.0,0.0,0.0
080903020503,0.0,0.0,0.0,0.0,0.0
080903020504,0.0,0.0,0.0,0.0,0.0
080903020601,0.0,0.0,0.0,0.0,0.0
080903020602,0.0,0.0,0.0,0.0,0.0
080903020603,0.0,0.0,0.0,0.0,0.0
080903020604,0.0,0.0,0.0,0.0,0.0
080903020605,0.0,0.0,0.0,0.0,0.0
080903020606,0.0,0.0,0.0,0.0,0.0
080903020607,0.0,0.0,0.0,0.0,0.0
080903020608,0.0,0.0,0.0,0.0,0.0
080903020609,0.0,0.0,0.0,0.0,0.0
080903020701,0.0,0.0,0.0,0.0,0.0
080903020702,0.0,0.0,0.0,0.0,0.0
080903020703,0.0,0.0,0.0,0.0,0.0
080903020704,0.0,0.0,0.0,0.0,0.0
080903020705,0.0,0.0,0.0,0.0,0.0
080903020706,0.0,0.0,0.0,0.0,0.0
080903020801,0.0,0.0,0.0,0.0,0.0
080903020802,0.0,0.0,0.0,0.0,0.0
080903020803,0.0,0.0,0.0,0.0,0.0
080903020804,0.0,0.0,0.0,0.0,0.0
080903020805,0.0,0.0,0.0,0.0,0.0
080903020806,0.0,0.0,0.0,0.0,0.0
080903020807,0.0,0.0,0.0,0.0,0.0
080903020808,0.0,0.0,0.0,0.0,0.0
080903020809,0.0,0.0,0.0,0.0,0.0
080903020810,0.0,0.0,0.0,0.0,0.0
080903020900,0.0,0.0,0.0,0.0,0.0
090100020101,0.0,0.0,0.0,0.0,0.0
090100020102,0.0,0.0,0.0,0.0,0.0
090100020103,0.0,0.0,0.0,0.0,0.0
090100020104,0.0,0.0,0.0,0.0,0.0
090100020201,0.0,0.0,0.0,0.0,0.0
090100020202,0.0,0.0,0.0,0.0,0.0
090100020203,0.0,0.0,0.0,0.0,0.0
090100020301,0.0,0.0,0.0,0.0,0.0
090100020302,0.0,0.0,0.0,0.0,0.0
090100020303,0.0,0.0,0.0,0.0,0.0
090100020304,0.0,0.0,0.0,0.0,0.0
090100020305,0.0,0.0,0.0,0.0,0.0
090100020306,0.0,0.0,0.0,0.0,0.0
090100020307,0.0,0.0,0.0,0.0,0.0
090100020401,0.0,0.0,0.0,0.0,0.0
090100020402,0.0,0.0,0.0,0.0,0.0
090100020403,0.0,0.0,0.0,0.0,0.0
090100020404,0.0,0.0,0.0,0.0,0.0
090100020405,0.0,0.0,0.0,0.0,0.0
090100020501,0.0,0.0,0.0,0.0,0.0
090100020502,0.0,0.0,0.0,0.0,0.0
090100020503,0.0,0.0,0.0,0.0,0.0
090100020504,0.0,0.0,0.0,0.0,0.0
090100020601,0.0,0.0,0.0,0.0,0.0
090100020602,0.0,0.0,0.0,0.0,0.0
090100020603,0.0,0.0,0.0,0.0,0.0
090100020604,0.0,0.0,0.0,0.0,0.0
090100020605,0.0,0.0,0.0,0.0,0.0
090100030101,0.0,0.0,0.0,0.0,0.0
090100030102,0.0,0.0,0.0,0.0,0.0
090100030103,0.0,0.0,0.0,0.0,0.0
090100030104,0.0,0.0,0.0,0.0,0.0
090100030105,0.0,0.0,0.0,0.0,0.0
090100030106,0.0,0.0,0.0,0.0,0.0
090100030107,0.0,0.0,0.0,0.0,0.0
090100030201,0.0,0.0,0.0,0.0,0.0
090100030202,0.0,0.0,0.0,0.0,0.0
090100030203,0.0,0.0,0.0,0.0,0.0
090100030204,0.0,0.0,0.0,0.0,0.0
090100030205,0.0,0.0,0.0,0.0,0.0
090100030301,0.0,0.0,0.0,0.0,0.0
090100030302,0.0,0.0,0.0,0.0,0.0
090100030303,0.0,0.0,0.0,0.0,0.0
090100030304,0.0,0.0,0.0,0.0,0.0
090100030305,0.0,0.0,0.0,0.0,0.0
090100030400,0.0,0.0,0.0,0.0,0.0
090100030501,0.0,0.0,0.0,0.0,0.0
090100030502,0.0,0.0,0.0,0.0,0.0
090100030503,0.0,0.0,0.0,0.0,0.0
090100030504,0.0,0.0,0.0,0.0,0.0
090100030505,0.0,0.0,0.0,0.0,0.0
090100030601,0.0,0.0,0.0,0.0,0.0
090100030602,0.0,0.0,0.0,0.0,0.0
090100030603,0.0,0.0,0.0,0.0,0.0
090100030604,0.0,0.0,0.0,0.0,0.0
090100030701,0.0,0.0,0.0,0.0,0.0
090100030702,0.0,0.0,0.0,0.0,0.0
090100030703,0.0,0.0,0.0,0.0,0.0
090100030704,0.0,0.0,0.0,0.0,0.0
090100030801,0.0,0.0,0.0,0.0,0.0
090100030802,0.0,0.0,0.0,0.0,0.0
090100030803,0.0,0.0,0.0,0.0,0.0
090100030804,0.0,0.0,0.0,0.0,0.0
090100030805,0.0,0.0,0.0,0.0,0.0
090100030806,0.0,0.0,0.0,0.0,0.0
090100030807,0.0,0.0,0.0,0.0,0.0
090100030901,0.0,0.0,0.0,0.0,0.0
090100030902,0.0,0.0,0.0,0.0,0.0
090100030903,0.0,0.0,0.0,0.0,0.0
090100030904,0.0,0.0,0.0,0.0,0.0
090100030905,0.0,0.0,0.0,0.0,0.0
090100030906,0.0,0.0,0.0,0.0,0.0
090100031001,0.0,0.0,0.0,0.0,0.0
090100031002,0.0,0.0,0.0,0.0,0.0
090100031003,0.0,0.0,0.0,0.0,0.0
090100031004,0.0,0.0,0.0,0.0,0.0
090100031103,0.0,0.0,0.0,0.0,0.0
090100031606,0.0,0.0,0.0,0.0,0.0
090100032201,0.0,0.0,0.0,0.0,0.0
090100032202,0.0,0.0,0.0,0.0,0.0
090100032203,0.0,0.0,0.0,0.0,0.0
090100032204,0.0,0.0,0.0,0.0,0.0
090100032205,0.0,0.0,0.0,0.0,0.0
090100032207,0.0,0.0,0.0,0.0,0.0
090100040101,0.0,0.0,0.0,0.0,0.0
090100040102,0.0,0.0,0.0,0.0,0.0
090100040201,0.0,0.0,0.0,0.0,0.0
090100040202,0.0,0.0,0.0,0.0,0.0
090100040301,0.0,0.0,0.0,0.0,0.0
090100040302,0.0,0.0,0.0,0.0,0.0
090100040303,0.0,0.0,0.0,0.0,0.0
090100040304,0.0,0.0,0.0,0.0,0.0
090100040305,0.0,0.0,0.0,0.0,0.0
090100040306,0.0,0.0,0.0,0.0,0.0
090100040307,0.0,0.0,0.0,0.0,0.0
090100040308,0.0,0.0,0.0,0.0,0.0
090100040401,0.0,0.0,0.0,0.0,0.0
090100040402,0.0,0.0,0.0,0.0,0.0
090100040501,0.0,0.0,0.0,0.0,0.0
