HUC_12,BW_Demand
102500100404,125.792537943
102500100405,169.695843533
102500110101,78.1667546332
102500110102,142.480680078
102500110103,164.643650532
102500110104,134.463060528
102500110105,137.007603526
102500110201,200.891344428
102500110202,206.76784119
102500110203,139.974393785
102500110204,197.744810462
102500110301,150.604431808
102500110302,145.037365645
102500110303,130.73352322
102500110304,201.374913484
102500110305,141.923352718
102500110306,333.335079044
102500120101,98.2107710689
102500120102,122.89954491
102500120103,58.9928946495
102500120104,117.581233591
102500120201,80.4875469655
102500120202,98.8394623697
102500120203,109.168598294
102500120204,81.1631195247
102500120205,89.2223948687
102500120206,126.500745624
102500120301,91.6736716777
102500120302,64.1628960222
102500120303,95.6777060032
102500120304,99.1415203959
102500120305,86.2641622871
102500120306,97.7031012923
102500120307,127.838627279
102500130101,60.5038999617
102500130102,143.697031394
102500130103,134.471872523
102500130104,90.3029426187
102500130105,65.7866855711
102500130106,85.2631713152
102500130201,95.525084585
102500130202,133.702467293
102500130203,74.1981660277
102500130204,76.8982949108
102500130205,87.2557841837
102500130206,69.2527665347
102500130207,120.195722431
102500130208,91.2565265149
102500130209,76.2198258042
102500140101,131.066484123
102500140102,129.331775904
102500140103,162.533328325
102500140104,156.332907706
102500140201,182.951130927
102500140202,60.3497275114
102500140203,111.38304624
102500140204,134.131410986
102500140205,167.638797194
102500140301,196.247310549
102500140302,231.196971565
102500140303,191.365569085
102500140304,155.224651247
102500140305,261.688468546
102500140306,286.956184804
102500150101,150.880982399
102500150102,161.56538932
102500150103,118.696112409
102500150104,147.536597341
102500150105,104.213951483
102500150106,112.43792738
102500150107,165.940822154
102500150201,166.780603051
102500150202,132.71120964
102500150203,84.974014163
102500150204,195.028862
102500150205,133.357586503
102500150206,243.613761336
102500150207,144.910868108
102500150208,219.156443357
102500150301,243.044367313
102500150302,237.651976705
102500150303,264.402343392
102500150304,258.21603024
102500150305,147.383072227
102500150306,247.830319196
102500150307,232.76695013
102500150308,142.904328108
102500160101,181.193664789
102500160102,260.037459254
102500160103,118.45551461
102500160104,110.54734093
102500160105,168.249404371
102500160106,200.018838882
102500160201,285.735953331
102500160202,155.210336924
102500160203,141.434585631
102500160301,453.870316029
102500160302,290.673547149
102500160303,280.570379019
102500160304,301.90415436
102500160305,365.399037719
102500160306,242.843554795
102500160307,407.447986305
102500160308,253.018684208
102500160309,195.069236159
102500160310,120.064083815
102500160401,184.248137236
102500160402,108.191239476
102500160403,121.96954
102500160404,386.784017146
102500160405,133.142074496
102500160406,133.404766798
102500160407,208.986638784
102500160408,137.803760409
102500160409,347.048329175
102500160501,229.187370121
102500160502,312.698188365
102500160503,190.613438666
102500160504,380.102828205
102500160505,304.386614919
102500160506,208.475538194
102500160507,302.621480942
102500160601,419.012168586
102500160602,146.45456183
102500160603,207.553328395
102500160604,387.334825933
102500160605,625.826622725
102500160701,310.777049363
102500160702,290.605573893
102500160703,321.943610549
102500160704,326.00612694
102500160705,308.080852866
102500160706,315.392229736
102500160707,396.076033056
102500160708,396.117038667
102500160801,450.404981494
102500160802,456.20019424
102500160803,348.351064503
102500160804,478.490410566
102500160805,527.027630389
102500160901,221.355383217
102500160902,426.65950197
102500160903,299.472617686
102500170101,285.11541158
102500170102,172.883548439
102500170103,242.467188179
102500170104,584.425421417
102500170105,339.797479928
102500170106,321.808881283
102500170107,271.034328759
102500170201,350.99600935
102500170202,475.265826344
102500170203,367.154449224
102500170204,388.370976925
102500170205,341.891481578
102500170301,325.863497794
102500170302,199.008731127
102500170303,223.603876472
102500170304,240.209634662
102500170305,264.166739523
102500170306,476.871346235
102500170307,397.293300211
102500170308,374.953757167
102500170309,525.125816643
102500170310,303.954209566
102500170401,288.279326737
102500170402,353.263014734
102500170403,256.665476203
102500170404,431.732649684
102500170405,236.236636162
102500170406,244.104833841
102500170407,569.897851646
102500170408,226.233116567
102500170409,549.436006665
102500170501,513.736659706
102500170502,378.416202962
102500170503,349.107762992
102500170504,265.323486149
102500170505,560.425320148
102500170506,620.442234993
102500170507,696.798445106
102500170508,457.430329025
102500170601,366.033312678
102500170602,504.397463918
102500170603,563.552584171
102500170604,723.322096467
102500170605,502.63323319
102500170606,506.120581627
102500170607,1018.39946783
102500170608,1032.05377054
102500170609,654.486404896
102600010101,58.4895373732
102600010102,72.0800329596
102600010103,58.0785838068
102600010104,51.1927377731
102600010105,60.1020725518
102600010106,66.0150085539
102600010107,114.487068087
102600010108,47.3300079405
102600010109,91.0557831228
102600010110,88.2287252992
102600010111,46.2656103969
102600010201,72.8026556969
102600010202,63.5999752581
102600010203,82.9650811702
102600010301,108.915733963
102600010302,89.0100397766
102600010303,108.494320571
102600010304,88.4525443166
102600010401,115.403604686
102600010402,115.827216804
102600010403,85.940829441
102600010404,104.837958887
102600010405,101.397372454
102600010406,106.513121247
102600020101,79.3816596717
102600020102,94.8596825004
102600020103,40.1507392675
102600020104,33.9099400491
102600020105,58.0957512856
102600020201,80.9272689223
102600020202,81.6871995181
102600020203,48.4973225147
102600020204,39.9371136427
102600020205,93.0024533719
102600020206,20.2889742702
102600020207,93.2601611912
102600020208,39.1077587157
102600020209,47.7031333745
102600020301,101.65228799
102600020302,96.8118204325
102600020303,76.2202582657
102600020304,74.8328129053
102600020305,95.7416869998
102600020306,110.791369408
102600030101,61.3376907408
102600030102,102.54084985
102600030103,83.2062549293
102600030104,73.2456831336
102600030105,104.35119836
102600030106,110.454260737
102600030201,36.5964518487
102600030202,70.937270537
102600030203,70.5235870481
102600030204,105.839688003
102600030205,147.670872867
102600030206,137.118409887
102600030207,129.880098224
102600030208,86.2409131974
102600030209,114.104730874
102600030301,111.992108405
102600030302,120.813577667
102600030303,157.93297787
102600030401,124.381932274
102600030402,156.188827038
102600030403,164.94506225
102600030404,127.732143432
102600030405,142.91101636
102600030406,132.841758132
102600030407,147.864633173
102600030408,59.0291697383
102600030501,92.9629357457
102600030502,197.745976716
102600030503,137.876540244
102600030504,96.026848197
102600030505,204.993468523
102600030506,123.48451674
102600030507,224.933651507
102600030508,148.12959981
102600040101,47.7158539593
102600040102,78.1905440837
102600040103,112.403921843
102600040104,27.1894133538
102600040105,69.677424252
102600040106,81.2448729724
102600040107,63.9695220292
102600040108,84.8755862862
102600040201,93.3676153123
102600040203,52.0379472226
102600040204,59.8829918206
102600040205,96.6737815738
102600040206,112.196696818
102600040207,78.1930256188
102600040208,79.0690033734
102600040209,110.79527612
102600040301,97.903462261
102600040302,110.293889001
102600040303,105.76416254
102600040304,90.2927532792
102600040401,119.280714974
102600040402,105.45894587
102600040403,122.423158824
102600040404,89.2760818005
102600040501,113.867789611
102600040502,74.9026915133
102600040503,84.6022419482
102600040504,75.5825248808
102600040505,138.924871072
102600040506,150.11725606
102600040507,66.921449393
102600040508,111.153634459
102600040509,58.6411162317
102600050101,86.5075476915
102600050102,109.042796507
102600050103,103.630002081
102600050104,116.668106064
102600050105,113.725609511
102600050106,94.6676175743
102600050201,72.8228255957
102600050202,114.933646008
102600050203,132.33057645
102600050204,137.010538056
102600050205,136.052583396
102600050206,157.165503696
102600050207,165.960613489
102600060101,203.447100431
102600060102,179.530793548
102600060103,241.27802518
102600060104,230.532528698
102600060105,200.897569567
102600060106,381.175805986
102600060201,240.248155743
102600060202,176.854820937
102600060203,217.259813517
102600060204,259.29063946
102600060301,372.183202147
102600060302,297.232459605
102600060303,378.371201754
102600060304,308.096542478
102600060401,412.383624375
102600060402,314.775523484
102600060403,155.48827678
102600060404,427.161152124
102600060405,472.732229769
102600060406,412.137500703
102600060407,414.953589737
102600060501,302.821931481
102600060502,535.035807192
102600060503,526.60399878
102600060504,369.763718426
102600060505,397.841366887
102600060506,518.008831263
102600060507,457.460282981
102600060601,654.852083147
102600060602,421.576030135
102600060603,645.704576373
102600060604,557.57865113
102600060605,601.244862199
102600060606,307.45704782
102600060607,391.350916624
102600060608,446.949890614
102600070101,125.501737818
102600070102,132.512216508
102600070103,169.282558829
102600070104,153.281730026
102600070201,169.343544751
102600070202,166.238982171
102600070203,211.609238744
102600070204,190.627610534
102600070301,301.802884996
102600070302,275.032863826
102600070303,341.298113257
102600070304,379.55183351
102600070305,387.210255384
102600070401,317.709673285
102600070402,244.479993582
102600070403,190.777480006
102600070404,273.088364005
102600070405,314.602255523
102600080101,1046.20889103
102600080102,763.15750587
102600080103,803.804473519
102600080104,1344.4811908
102600080105,1260.53680837
102600080201,954.870626688
102600080202,1049.85714126
102600080203,993.094900012
102600080204,969.615575671
102600080205,644.541043878
102600080206,825.293291211
102600080301,1000.65506363
102600080302,1108.19308853
102600080303,757.99915123
102600080304,794.43857336
102600080305,1109.05690396
102600080306,835.793625236
102600080307,193.698524594
102600080401,795.259996414
102600080402,805.511677742
102600080403,860.866187096
102600080404,637.96936357
102600080405,639.803840399
102600080501,557.151171327
102600080502,808.073079944
102600080503,829.447545648
102600080504,864.004220486
102600080601,456.550576508
102600080602,331.149820745
102600080603,416.590800822
102600080604,525.178596437
102600080605,635.817422509
102600080606,756.364951491
102600080607,961.746918321
102600080701,809.858261228
102600080702,739.875061989
102600080703,894.980617285
102600080704,1076.84842837
102600080705,931.514324546
102600080706,933.036338329
102600080801,609.483324647
102600080802,590.589114785
102600080803,573.829215288
102600080804,608.809726596
102600080805,809.266765475
102600090101,113.605465904
102600090102,86.2993688434
102600090103,94.3485585153
102600090104,94.3639933467
102600090105,80.5620680451
102600090106,108.5993862
102600090107,76.6132116169
102600090201,130.293583095
102600090202,144.495335862
102600090203,100.678113878
102600090204,120.15105623
102600090205,128.976841062
102600090206,148.089769304
102600090207,124.296858877
102600090208,113.408164561
102600090301,133.032652438
102600090302,120.285923868
102600090303,168.995822489
102600090304,182.600256145
102600090305,151.52896896
102600090306,205.594912618
102600090307,170.297744125
102600090308,210.921682179
102600090401,232.555447578
102600090402,200.482979268
102600090403,192.980235606
102600090404,305.430148631
102600090405,275.83282578
102600090501,246.368029386
102600090502,329.107674509
102600090503,360.558126569
102600090504,321.764458299
102600090505,135.119274139
102600090601,216.387676954
102600090602,195.071819782
102600090603,193.161862791
102600090604,240.674090147
102600090605,196.094372869
102600090606,212.048583508
102600090701,233.190520108
102600090702,237.953812182
102600090703,346.99514097
102600090704,384.230371296
102600100101,156.743848503
102600100102,210.249356508
102600100103,175.338205129
102600100104,242.359747916
102600100105,268.25328052
102600100106,330.604159087
102600100107,312.955875158
102600100201,211.914632499
102600100202,271.609051973
102600100203,284.461966723
102600100204,360.175238967
102600100205,131.377104461
102600100206,326.160105526
102600100207,355.70572412
102600100301,254.639816463
102600100302,456.013855577
102600100303,422.199615836
102600100304,387.940887809
102600100305,274.35990566
102600100306,521.878328145
102600100307,393.131247699
102600100401,482.552703023
102600100402,396.773712337
102600100403,631.628638625
102600100404,671.999451995
102600100405,835.697863936
102600100406,448.724210501
102600100407,1020.36196208
102600100501,503.996488035
102600100502,543.917210877
102600100503,509.492630541
102600100504,611.81652844
102600100505,290.39766109
102600110101,136.544024333
102600110102,128.028764635
102600110103,126.79848212
102600110104,133.952047557
102600110105,118.200244129
102600110106,117.086579263
102600110107,124.161746696
102600110201,117.591614589
102600110202,189.763981283
102600110203,125.472817987
102600110204,175.853634864
102600110205,151.368547767
102600110206,167.571579993
102600110207,158.266659319
102600110301,124.800644383
102600110302,111.073246062
102600110303,159.67424807
102600110304,127.076062471
102600110401,135.79135409
102600110402,128.184934556
102600110403,145.713547379
102600110404,156.502848059
102600110405,230.468155742
102600110501,183.101458997
102600110502,213.518833578
102600110503,215.009450495
102600110504,188.095054179
102600110505,186.085585058
102600110506,154.811432421
102600110507,208.47651279
102600120101,218.731224895
102600120102,292.193943232
102600120103,223.783193707
102600120104,209.430346251
102600120105,256.098772228
102600120106,216.952203542
102600120107,92.015055716
102600120201,242.088490158
102600120202,184.183019191
102600120203,297.805260509
102600120204,280.094711721
102600120205,255.470459521
102600120206,128.647236615
102600120207,140.501744509
102600120301,185.604837298
102600120302,272.940175503
102600120303,190.451895505
102600120304,246.15974009
102600120305,183.605428129
102600120306,192.538613796
102600120307,140.674896479
102600120308,149.406246215
102600120309,130.810311139
102600120310,200.128168702
102600120401,146.198561013
102600120402,235.209763885
102600120403,292.39033702
102600120404,173.84368223
102600120405,206.873966128
102600120406,259.833070874
102600120407,207.551229477
102600120408,200.324019104
102600120409,164.028231502
102600130101,127.207605645
102600130102,122.584643766
102600130103,116.658739582
102600130104,96.8854912519
102600130105,105.830276206
102600130106,117.95367761
102600130201,124.699490204
102600130202,115.327917174
102600130203,120.046926677
102600130204,97.9188757092
102600130205,92.6052425951
102600130206,98.3210353851
102600130207,121.039295375
102600130301,129.282213509
102600130302,108.740519404
102600130303,155.301181227
102600130304,82.6080079377
102600130305,122.432842225
102600130401,110.510637969
102600130402,150.3924748
102600130403,164.940229356
102600130404,145.340641767
102600130405,119.309744567
102600130406,142.739400744
102600130501,96.5918395519
102600130502,108.107094318
102600130503,165.715611607
102600130504,160.104980707
102600140101,145.026695341
102600140102,138.61073342
102600140103,132.371867687
102600140104,188.148434043
102600140105,116.817291558
102600140106,168.234592438
102600140201,158.808317989
102600140202,131.125046551
102600140203,157.421056479
102600140204,117.987107337
102600140205,124.386802107
102600140206,177.217103899
102600140207,191.629131347
102600140301,241.207542509
102600140302,180.038725138
102600140303,209.85983789
102600140304,182.019073576
102600140305,185.057652563
102600140306,169.034695387
102600140307,225.252693564
102600140401,203.928172052
102600140402,245.892969638
102600140403,196.772552222
102600140404,269.024684906
102600140405,202.163910776
102600140406,188.664822727
102600150101,180.802244693
102600150102,177.53336215
102600150103,211.420621455
102600150104,239.523188651
102600150105,178.295243442
102600150106,342.541282684
102600150107,210.77599442
102600150108,181.91512993
102600150109,218.899597347
102600150201,234.628521889
102600150202,174.480867237
102600150203,201.965452105
102600150204,196.400547087
102600150205,222.567953944
102600150206,367.782077909
102600150207,210.422204375
102600150301,277.725314617
102600150302,173.930262923
102600150303,202.198401868
102600150304,203.711216748
102600150305,272.961257219
102600150306,288.996081531
102600150307,357.604235113
102600150308,346.456025124
102600150401,293.918817759
102600150402,305.560167015
102600150403,256.119714022
102600150404,268.223753989
102600150405,381.558642626
102600150406,338.327175319
102600150501,300.665809095
102600150502,520.564515591
102600150503,323.147914469
102600150504,397.740307927
102600150505,254.82668221
102600150601,324.918609083
102600150602,344.443350554
102600150603,270.805471599
102600150604,462.269534647
102600150605,295.783520997
102600150606,455.449227214
102600150607,383.900274158
102600150608,587.053199291
102600150701,579.249617815
102600150702,741.235219002
102600150703,241.286717892
102600150704,718.507117033
102600150705,838.722533584
102701010101,968.605656862
102701010102,869.111355782
102701010103,718.201457024
102701010104,519.79899478
102701010105,933.881763458
102701010106,736.472500801
102701010201,972.654742479
102701010202,519.022154927
102701010203,1032.26533842
102701010204,811.478607178
102701010205,1012.35696113
102701010206,1006.59022021
102701010207,768.93713212
102701020101,904.367623329
102701020102,754.939853072
102701020103,965.006839037
102701020104,566.497379184
102701020105,723.938648224
102701020201,1133.09250021
102701020202,956.470243692
102701020203,845.921966314
102701020204,409.022813201
102701020205,791.836826563
102701020206,816.726032257
102701020207,737.278245926
102701020208,533.740420103
102701020209,862.857849836
102701020301,1209.24373412
102701020302,726.68203342
102701020303,1446.59408951
102701020304,1024.28706658
102701020305,1023.34637928
102701020401,797.668292046
102701020402,999.18394208
102701020403,1284.66501427
102701020404,1811.05872703
102701020501,916.058203459
102701020502,726.344479442
102701020503,724.08183229
102701020504,812.555091619
102701020505,695.720064878
102701020506,1047.86463833
102701020507,1351.55312872
102701020508,1704.690557
102701020601,1391.40742898
102701020602,1796.70247006
102701020603,1193.74898529
102701020604,1382.22148728
102701020701,2107.32181358
102701020702,2019.44847798
102701020703,2156.33449769
102701020704,2014.53778267
102701020801,1319.32972002
102701020802,1614.09710193
102701020803,1887.3126595
102701020804,2154.28418326
102701020805,1786.92201638
102701020806,1644.95917439
102701020807,1921.13911963
102701020808,2358.10779476
102701020901,2383.93483829
102701020902,2467.37538528
102701020903,2893.11865091
102701020904,2062.52131271
102701020905,1829.94454145
102701020906,2758.77851772
102701030101,339.086959839
102701030102,1267.7071712
102701030103,329.020012856
102701030104,599.80167079
102701030105,1459.13726926
102701030106,607.112662554
102701030107,1117.30871964
102701030108,1316.18538284
102701030109,854.541409969
102701030110,1148.52278113
102701030201,391.871180058
102701030202,1310.00886297
102701030203,2093.258389
102701030204,2130.98932552
102701030205,791.678112507
102701030301,1878.7020328
102701030302,946.964512348
102701030303,1741.14179802
102701030304,2287.34831858
102701030305,932.348805666
102701030306,1055.92301321
102701030307,1043.77101374
102701030308,639.861279488
102701030401,652.117652893
102701030402,1433.14059877
102701030403,2041.28568673
102701030404,1121.50816441
102701030405,903.41601038
102701030406,404.386545181
102701030407,1588.98420954
102701030408,1551.26524544
102701030501,434.777772903
102701030502,692.238955975
102701030503,962.229653358
102701030504,1763.65045595
102701030505,1407.50497532
102701030506,2425.80663967
102701030507,3899.98420763
102701030508,1467.31173134
102701030509,810.752244473
102701030510,1045.14533615
102701040101,2147.99093699
102701040102,1869.82247829
102701040103,2759.79529858
102701040104,3159.0460701
102701040105,2533.82761908
102701040106,1593.01957655
102701040107,3129.95383263
102701040108,3664.73921824
102701040201,2860.50626659
102701040202,1346.68914127
102701040203,2918.24107885
102701040204,2189.26466131
102701040205,3487.74152327
102701040301,3046.7948246
102701040302,2484.6453414
102701040303,2134.42604542
102701040304,1842.64710045
102701040305,2154.48678875
102701040306,2976.27748442
102701040307,2809.81123734
102701040401,3066.97631073
102701040402,2726.24795008
102701040403,4527.75663376
102701040404,2348.82746696
102701040405,2606.49563265
102701040406,2572.3472414
102701040407,2641.15237665
102701040501,4042.60748768
102701040502,3647.87201929
102701040503,3964.4759016
102701040504,4235.62911129
102701040505,2531.41320944
102701040601,5154.59920835
102701040602,6658.70365715
102701040603,6021.079566
102701040604,4180.78516579
102701040605,4020.06804276
102701040606,5100.21370029
102701040607,9565.51363182
102702010101,539.779102683
102702010102,834.088928342
102702010103,570.853088975
102702010104,925.746799111
102702010105,592.393111467
102702010201,398.010619998
102702010202,721.987107635
102702010203,778.048236966
102702010204,719.473049402
102702010205,964.974588275
102702010301,918.455463171
102702010302,1369.32783043
102702010303,1362.0511477
102702010304,541.161474466
102702010305,1225.79270768
102702010306,699.873338938
102702010401,1209.76727247
102702010402,678.414409399
102702010403,1700.73685718
102702010404,1544.38746977
102702010405,939.165515423
102702010406,1049.25964713
102702010501,901.067428708
102702010502,611.481562257
102702010503,778.024727583
102702010504,901.514122486
102702010505,1040.76451063
102702010506,2039.00358748
102702020101,2245.43769741
102702020102,1217.82654548
102702020103,1248.68375421
102702020104,1496.2347858
102702020105,1041.37545991
102702020106,1727.98970318
102702020201,727.288676977
102702020202,1760.93592286
102702020203,780.044090271
102702020204,1337.3469739
102702020205,1071.03538132
102702020301,1112.30604649
102702020302,843.674904823
102702020303,636.921441197
102702020304,716.928920269
102702020401,748.230724096
102702020402,1804.14758182
102702020403,672.591599941
102702020404,1303.91580749
102702020405,660.712648392
102702020406,765.75263834
102702020407,1089.7383039
102702020408,500.672182083
102702020409,462.628017426
102702020501,732.951285601
102702020502,641.151709914
102702020503,580.934377551
102702020504,830.503928542
102702020505,660.720166206
102702020506,434.425535321
102702020601,893.542979002
102702020602,1466.30965698
102702020603,1212.30794883
102702020604,1142.68372774
102702020605,725.484978318
102702020606,319.458648682
102702030101,259.93246305
102702030102,492.091399908
102702030103,814.727524519
102702030201,599.139727056
102702030202,494.309764981
102702030203,362.129745722
102702030204,473.015988469
102702030205,550.519389987
102702030301,599.442159295
102702030302,550.496349454
102702030303,520.983673096
102702030304,521.657996297
102702030305,388.39240098
102702030306,505.927785516
102702030307,334.344085097
102702030308,547.360769272
102702030401,532.979308367
102702030402,630.889254332
102702030403,622.939891338
102702030404,600.690828085
102702030405,462.378733873
102702030406,735.734093308
102702030407,1120.65436506
102702030408,1035.64148641
102702030501,524.228309751
102702030502,691.507246494
102702030503,368.035709739
102702030504,663.771980047
102702030505,559.819270492
102702030506,854.55032444
102702030601,707.014936924
102702030602,915.732372522
102702030603,790.513036251
102702030604,711.642567158
102702030605,913.086455703
102702030606,823.128527999
102702030607,796.868519068
102702030608,877.633044243
102702030609,902.43188262
102702040101,484.777721405
102702040102,710.917997956
102702040103,518.097902179
102702040104,701.597407103
102702040105,936.193577409
102702040106,537.127099514
102702040201,980.011532545
102702040202,1277.20490837
102702040203,1345.97997689
102702040204,480.987640381
102702040205,541.191281557
102702040206,1475.89386225
102702040301,493.703958511
102702040302,529.085352063
102702040303,580.239828348
102702040304,734.4717803
102702040305,605.098413706
102702040306,618.19988513
102702040307,1110.90805483
102702040308,1318.16430831
102702040309,1187.002949
102702050101,625.620815992
102702050102,626.412555456
102702050103,943.059512377
102702050104,434.294567704
102702050201,728.544916391
102702050202,804.295490742
102702050203,872.009563684
102702050204,754.091182828
102702050301,1130.59997594
102702050302,1230.17416704
102702050303,731.356490016
102702050304,650.814950109
102702050305,758.755357385
102702050306,726.754510045
102702050401,931.607136846
102702050402,449.265413761
102702050403,698.240441322
102702050404,913.849362969
102702050405,388.054174066
102702050406,600.588682294
102702050501,1011.93160081
102702050502,844.271195054
102702050503,830.477006078
102702050504,986.736119866
102702050505,786.535234451
102702050506,1025.12151039
102702050601,593.101459146
102702050602,547.574609518
102702050603,620.533936858
102702050604,651.592112064
102702050605,299.854578495
102702050606,693.476756573
102702050701,558.402876973
102702050702,662.321192145
102702050703,787.709126592
102702050704,712.383105636
102702050705,1318.87087095
102702060101,761.309870481
102702060102,494.174301326
102702060103,430.997870922
102702060104,345.969665408
102702060201,497.117246151
102702060202,424.933925211
102702060203,402.638881862
102702060301,592.478587329
102702060302,436.312704444
102702060303,176.49329716
102702060304,133.498395085
102702060305,152.214449286
102702060306,392.249953687
102702060307,291.083183885
102702060401,285.647437513
102702060402,440.225978911
102702060403,222.460344434
102702060404,257.29344964
102702060405,389.866539359
102702060406,149.837002277
102702060407,166.260841787
102702060408,742.889097571
102702060409,588.915515244
102702060410,462.907102346
102702060501,393.507523775
102702060502,180.106687367
102702060503,418.090113223
102702060504,266.892742813
102702060505,202.471260369
102702060506,303.402161717
102702060507,287.574786663
102702060508,394.432537317
102702060509,321.79925555
102702060601,707.144999504
102702060602,305.456946731
102702060603,619.931226015
102702060604,664.3786906
102702060605,742.831480265
102702060701,495.955506682
102702060702,413.136650801
102702060703,564.751280189
102702060704,507.09745717
102702060801,578.826149702
102702060802,583.86397326
102702060803,448.454537272
102702060804,310.914518118
102702060805,365.582002163
102702060806,524.464556575
102702060807,791.786876678
102702060901,356.919490397
102702060902,542.451402426
102702060903,207.695123434
102702060904,291.136637509
102702060905,326.708856821
102702060906,375.80198276
102702061001,561.385856688
102702061002,702.524046779
102702061003,616.056072772
102702061004,438.557247758
102702061005,565.896365047
102702070101,678.090850115
102702070102,436.036278129
102702070103,867.209329844
102702070104,889.605111241
102702070105,532.525462389
102702070201,529.016217172
102702070202,425.783207715
102702070203,714.870043278
102702070204,293.248045802
102702070205,439.790974736
102702070206,609.9114995
102702070207,833.176298618
102702070301,487.104293823
102702070302,691.583794236
102702070303,386.971916199
102702070304,665.053347111
102702070401,569.915274858
102702070402,334.486747384
102702070403,499.458828151
102702070404,447.221705914
102702070405,605.771081448
102702070501,643.632149577
102702070502,569.307658076
102702070503,642.167495012
102702070504,346.460751534
102702070505,622.867053866
102702070601,842.008464217
102702070602,608.611849904
102702070603,463.623072982
102702070604,717.61140424
102702070605,718.285386324
102702070606,822.366995454
102801010101,531.805434585
102801010102,290.190451026
102801010103,670.620889068
102801010104,400.236165047
102801010105,469.780688405
102801010106,223.206645727
102801010201,979.295213938
102801010202,995.647359252
102801010203,568.293463111
102801010301,388.768324852
102801010302,492.464610696
102801010303,379.804275811
102801010304,244.208614409
102801010305,231.83823204
102801010306,363.312768042
102801010307,342.968364477
102801010401,469.405831695
102801010402,430.67927587
102801010403,414.251971006
102801010404,556.560879111
102801010405,720.868717551
102801010406,310.669461966
102801010501,352.618766546
102801010502,225.87251538
102801010503,514.617529273
102801010504,357.23047322
102801010505,434.142121136
102801010506,647.633009076
102801010601,400.036542296
102801010602,381.424476147
102801010603,309.548106432
102801010604,435.033821225
102801010605,899.088575125
102801010606,416.202804685
102801010701,1624.61435771
102801010702,735.092821121
102801010703,1620.08724976
102801010704,680.632997274
102801010705,671.56598711
102801010706,1277.421556
102801010707,347.249324322
102801010708,1527.46332264
102801010709,787.454233885
102801010710,1309.56973672
102801010801,492.859947205
102801010802,633.674563408
102801010803,664.3448596
102801010804,457.022570729
102801010805,634.497259021
102801010806,618.86841619
102801010807,720.06544733
102801010808,562.352852225
102801010901,417.190315545
102801010902,540.793169141
102801010903,579.676723123
102801010904,387.145651042
102801010905,219.105665982
102801010906,541.215022743
102801010907,546.215878308
102801010908,229.480333507
102801010909,472.254278958
102801010910,346.56116569
102801010911,594.376592517
102801011001,900.356202126
102801011002,1752.73611999
102801011003,800.111657381
102801011101,556.278794169
102801011102,776.470799088
102801011103,623.654271722
102801011104,693.117270947
102801011201,766.389979482
102801011202,378.841436505
102801011203,780.014193058
102801011204,717.582214475
102801011205,899.759400129
102801011301,1696.71688843
102801011302,1522.72515917
102801011303,2524.53906465
102801011304,919.673051596
102801011305,2231.700109
102801011306,2042.45632601
102801011401,1175.95002007
102801011402,1676.94246292
102801011403,1138.56365728
102801011501,702.408569813
102801011502,922.290242434
102801011503,1885.16144609
102801011504,883.892777443
102801011505,885.81634593
102801011506,606.746515274
102801011601,1538.96337509
102801011602,1011.88858914
102801011603,914.963127613
102801011701,425.470067024
102801011702,616.225612402
102801011703,1271.44254446
102801011704,1125.73792815
102801011705,818.108368635
102801011706,821.93151927
102801011707,883.99109292
102801011708,1129.54745555
102801020101,610.234247208
102801020102,699.525062203
102801020201,663.233309984
102801020202,715.360879898
102801020203,564.37117064
102801020204,585.812924981
102801020205,1051.7267096
102801020206,864.287114501
102801020207,636.082157731
102801020208,359.400457978
102801020209,513.125685453
102801020301,901.259059548
102801020302,370.995958686
102801020303,263.816062689
102801020304,555.492774963
102801020401,415.495177865
102801020402,561.515097857
102801020501,485.528571606
102801020502,568.624930501
102801020503,410.426237702
102801020601,596.703002214
102801020602,301.675124586
102801020603,424.866630673
102801020604,373.267517209
102801020605,334.118293285
102801020606,552.639699161
102801020701,739.619432688
102801020702,233.799181223
102801020703,549.414774776
102801020704,553.945497036
102801020801,408.043984771
102801020802,798.044263363
102801020803,862.079415798
102801020804,702.223478317
102801020805,711.490069032
102801020806,547.68549937
102801020901,397.76625067
102801020902,398.556039095
102801020903,537.014910579
102801020904,447.335025787
102801021001,266.677758873
102801021002,403.296487272
102801021003,307.547409892
102801021004,419.490091205
102801021005,651.732683897
102801021006,406.616384387
102801021007,555.539988041
102801021008,530.279296398
102801021101,596.07919544
102801021102,385.477613807
102801021103,515.454566121
102801021201,541.047876954
102801021202,372.455104351
102801021203,602.111976385
102801021301,518.20565635
102801021302,820.180096149
102801021303,602.815692425
102801021401,584.56979847
102801021402,763.98638308
102801021403,1002.05658603
102801021404,705.206221819
102801030101,549.987503052
102801030102,269.993347049
102801030103,332.615199089
102801030201,402.445752084
102801030202,696.810497046
102801030203,161.301326334
102801030204,413.403737783
102801030205,240.789855659
102801030206,156.376508594
102801030207,641.680359304
102801030301,553.45549345
102801030302,777.402485132
102801030303,479.291493893
102801030401,337.162440717
102801030402,671.13514185
102801030403,663.704927683
102801030501,681.697443485
102801030502,444.41432786
102801030503,1064.37425423
102801030601,492.572818518
102801030602,426.996809721
102801030603,377.916274011
102801030701,238.842070818
102801030702,596.69249928
102801030703,608.928888619
102801030704,429.796255589
102801030705,526.794351459
102801030706,453.957511008
102801030801,241.617579401
102801030802,419.093408406
102801030803,768.774842918
102801030901,389.704192042
