NativeAquaticAtRisk,NativeAqRarityIndexNorm,NativeVulnIndexAquatic,TotalAquaticSpeciesRich,HUC_12
1,0.0,0.0192307692308,43,102100070201
1,0.0,0.0192307692308,43,102100070202
1,0.0,0.0192307692308,43,102100070203
1,0.0,0.0192307692308,43,102100070204
1,0.0,0.0192307692308,43,102100070301
1,0.0,0.0192307692308,43,102100070302
1,0.0,0.0192307692308,43,102100070303
1,0.0,0.0192307692308,43,102100070401
1,0.0,0.0192307692308,43,102100070402
1,0.0,0.0192307692308,43,102100070403
1,0.0,0.0192307692308,43,102100070501
1,0.0,0.0192307692308,43,102100070502
1,0.0,0.0192307692308,43,102100070601
1,0.0,0.0192307692308,43,102100070602
1,0.0,0.0192307692308,43,102100070603
1,0.0,0.0192307692308,43,102100070604
1,0.0,0.0192307692308,43,102100070605
1,0.0,0.0192307692308,43,102100070606
1,0.0,0.0192307692308,43,102100070607
1,0.0,0.0192307692308,43,102100070608
1,0.0,0.0192307692308,43,102100070701
1,0.0,0.0192307692308,43,102100070702
1,0.0,0.0192307692308,43,102100070703
1,0.0,0.0192307692308,43,102100070704
1,0.0,0.0192307692308,43,102100070705
1,0.0,0.0192307692308,43,102100070706
1,0.0,0.0192307692308,43,102100070707
1,0.0,0.0192307692308,39,102100080101
1,0.0,0.0192307692308,38,102100080102
1,0.0,0.0192307692308,39,102100080103
1,0.0,0.0192307692308,38,102100080104
1,0.0,0.0192307692308,40,102100080105
1,0.0,0.0192307692308,40,102100080201
1,0.0,0.0192307692308,40,102100080202
1,0.0,0.0192307692308,40,102100080203
1,0.0,0.0192307692308,39,102100080204
1,0.0,0.0192307692308,40,102100080301
1,0.0,0.0192307692308,40,102100080302
1,0.0,0.0192307692308,40,102100080303
1,0.0,0.0192307692308,39,102100080304
1,0.0,0.0192307692308,40,102100080401
1,0.0,0.0192307692308,40,102100080402
1,0.0,0.0192307692308,40,102100080403
1,0.0,0.0192307692308,40,102100080501
1,0.0,0.0192307692308,39,102100080502
1,0.0,0.0192307692308,39,102100080503
1,0.0,0.0192307692308,40,102100080601
1,0.0,0.0192307692308,40,102100080602
1,0.0,0.0192307692308,39,102100080603
1,0.0,0.0192307692308,40,102100080604
1,0.0,0.0192307692308,51,102100090101
1,0.0,0.0192307692308,51,102100090102
1,0.0,0.0192307692308,51,102100090103
1,0.0,0.0192307692308,51,102100090104
1,0.0,0.0192307692308,51,102100090201
1,0.0,0.0192307692308,51,102100090202
1,0.0,0.0192307692308,51,102100090203
1,0.0,0.0192307692308,51,102100090204
1,0.0,0.0192307692308,51,102100090205
1,0.0,0.0192307692308,51,102100090206
1,0.0,0.0192307692308,51,102100090207
1,0.0,0.0192307692308,51,102100090208
1,0.0,0.0192307692308,50,102100090301
1,0.0,0.0192307692308,50,102100090302
1,0.0,0.0192307692308,50,102100090303
1,0.0,0.0192307692308,50,102100090304
1,0.0,0.0192307692308,50,102100090305
1,0.0,0.0192307692308,50,102100090306
1,0.0,0.0192307692308,50,102100090307
1,0.0,0.0192307692308,50,102100090308
1,0.0,0.0192307692308,50,102100090401
1,0.0,0.0192307692308,50,102100090402
1,0.0,0.0192307692308,50,102100090403
1,0.0,0.0192307692308,50,102100090404
1,0.0,0.0192307692308,50,102100090405
1,0.0,0.0192307692308,50,102100090406
1,0.0,0.0192307692308,50,102100090407
1,0.0,0.0192307692308,50,102100090408
1,0.0,0.0192307692308,50,102100090409
1,0.0,0.0192307692308,50,102100090501
1,0.0,0.0192307692308,50,102100090502
1,0.0,0.0192307692308,49,102100090503
1,0.0,0.0192307692308,49,102100090601
1,0.0,0.0192307692308,49,102100090602
1,0.0,0.0192307692308,49,102100090603
1,0.0,0.0192307692308,49,102100090604
1,0.0,0.0192307692308,49,102100090605
1,0.0,0.0192307692308,41,102100100101
1,0.0,0.0192307692308,41,102100100102
1,0.0,0.0192307692308,41,102100100103
1,0.0,0.0192307692308,41,102100100104
1,0.0,0.0192307692308,41,102100100201
1,0.0,0.0192307692308,41,102100100202
1,0.0,0.0192307692308,41,102100100203
1,0.0,0.0192307692308,41,102100100204
1,0.0,0.0192307692308,41,102100100205
1,0.0,0.0192307692308,41,102100100206
1,0.0,0.0192307692308,41,102100100207
1,0.0,0.0192307692308,41,102100100208
1,0.0,0.0192307692308,41,102100100301
1,0.0,0.0192307692308,41,102100100302
1,0.0,0.0192307692308,41,102100100303
1,0.0,0.0192307692308,41,102100100304
1,0.0,0.0192307692308,41,102100100401
1,0.0,0.0192307692308,41,102100100402
1,0.0,0.0192307692308,41,102100100403
1,0.0,0.0192307692308,41,102100100404
1,0.0,0.0192307692308,41,102100100501
1,0.0,0.0192307692308,41,102100100502
1,0.0,0.0192307692308,41,102100100503
1,0.0,0.0192307692308,41,102100100601
1,0.0,0.0192307692308,41,102100100602
1,0.0,0.0192307692308,41,102100100603
1,0.0,0.0192307692308,41,102100100604
1,0.0,0.0192307692308,41,102100100605
1,0.0,0.0192307692308,42,102100100606
1,0.0,0.0192307692308,62,102200010101
1,0.0,0.0192307692308,62,102200010102
1,0.0,0.0192307692308,62,102200010103
1,0.0,0.0192307692308,62,102200010104
1,0.0,0.0192307692308,62,102200010201
1,0.0,0.0192307692308,62,102200010202
1,0.0,0.0192307692308,62,102200010203
1,0.0,0.0192307692308,62,102200010204
1,0.0,0.0192307692308,62,102200010205
1,0.0,0.0192307692308,62,102200010206
1,0.0,0.0192307692308,62,102200010207
1,0.0,0.0192307692308,61,102200010301
1,0.0,0.0192307692308,61,102200010302
1,0.0,0.0192307692308,61,102200010303
1,0.0,0.0192307692308,61,102200010304
1,0.0,0.0192307692308,61,102200010305
1,0.0,0.0192307692308,61,102200010306
1,0.0,0.0192307692308,61,102200010307
1,0.0,0.0192307692308,61,102200010308
1,0.0,0.0192307692308,62,102200010401
1,0.0,0.0192307692308,62,102200010402
1,0.0,0.0192307692308,62,102200010403
1,0.0,0.0192307692308,62,102200010404
1,0.0,0.0192307692308,62,102200010405
1,0.0,0.0192307692308,61,102200010501
1,0.0,0.0192307692308,61,102200010502
1,0.0,0.0192307692308,61,102200010503
1,0.0,0.0192307692308,61,102200010504
1,0.0,0.0192307692308,61,102200010505
1,0.0,0.0192307692308,61,102200010601
1,0.0,0.0192307692308,61,102200010602
1,0.0,0.0192307692308,61,102200010603
1,0.0,0.0192307692308,61,102200010604
1,0.0,0.0192307692308,61,102200010605
1,0.0,0.0192307692308,61,102200010606
1,0.0,0.0192307692308,61,102200010607
1,0.0,0.0192307692308,61,102200010608
1,0.0,0.0192307692308,62,102200010701
1,0.0,0.0192307692308,62,102200010702
1,0.0,0.0192307692308,62,102200010703
1,0.0,0.0192307692308,62,102200010704
1,0.0,0.0192307692308,62,102200010705
1,0.0,0.0192307692308,62,102200010706
1,0.0,0.0192307692308,62,102200010707
1,0.0,0.0192307692308,61,102200010801
1,0.0,0.0192307692308,61,102200010802
1,0.0,0.0192307692308,61,102200010803
1,0.0,0.0192307692308,61,102200010901
1,0.0,0.0192307692308,61,102200010902
1,0.0,0.0192307692308,61,102200010903
1,0.0,0.0192307692308,60,102200010904
1,0.0,0.0192307692308,61,102200011001
1,0.0,0.0192307692308,61,102200011002
1,0.0,0.0192307692308,61,102200011003
1,0.0,0.0192307692308,61,102200011101
1,0.0,0.0192307692308,61,102200011102
1,0.0,0.0192307692308,61,102200011103
1,0.0,0.0192307692308,61,102200011104
1,0.0,0.0192307692308,61,102200011105
1,0.0,0.0192307692308,61,102200011106
1,0.0,0.0192307692308,62,102200011201
1,0.0,0.0192307692308,62,102200011202
1,0.0,0.0192307692308,62,102200011203
1,0.0,0.0192307692308,61,102200011301
1,0.0,0.0192307692308,61,102200011302
1,0.0,0.0192307692308,61,102200011303
1,0.0,0.0192307692308,61,102200011304
1,0.0,0.0192307692308,61,102200011305
1,0.0,0.0192307692308,62,102200011306
1,0.0,0.0192307692308,62,102200011307
1,0.0,0.0192307692308,62,102200011308
1,0.0,0.0192307692308,62,102200011309
1,0.0,0.0192307692308,62,102200011310
1,0.0,0.0192307692308,62,102200011311
1,0.0,0.0192307692308,46,102200020101
1,0.0,0.0192307692308,46,102200020102
1,0.0,0.0192307692308,46,102200020103
1,0.0,0.0192307692308,46,102200020104
1,0.0,0.0192307692308,45,102200020201
1,0.0,0.0192307692308,46,102200020202
1,0.0,0.0192307692308,46,102200020203
1,0.0,0.0192307692308,46,102200020204
1,0.0,0.0192307692308,45,102200020301
1,0.0,0.0192307692308,45,102200020302
1,0.0,0.0192307692308,46,102200020303
1,0.0,0.0192307692308,46,102200020304
1,0.0,0.0192307692308,46,102200020305
1,0.0,0.0192307692308,46,102200020401
1,0.0,0.0192307692308,46,102200020402
1,0.0,0.0192307692308,46,102200020403
1,0.0,0.0192307692308,46,102200020501
1,0.0,0.0192307692308,46,102200020502
1,0.0,0.0192307692308,46,102200020503
1,0.0,0.0192307692308,46,102200020504
1,0.0,0.0192307692308,46,102200020601
1,0.0,0.0192307692308,46,102200020602
1,0.0,0.0192307692308,46,102200020603
1,0.0,0.0192307692308,46,102200020604
1,0.0,0.0192307692308,46,102200020605
1,0.0,0.0192307692308,46,102200020606
2,0.0,0.0384615384615,58,102200030101
2,0.0,0.0384615384615,58,102200030102
2,0.0,0.0384615384615,58,102200030103
2,0.0,0.0384615384615,58,102200030104
2,0.0,0.0384615384615,58,102200030105
2,0.0,0.0384615384615,58,102200030106
2,0.0,0.0384615384615,58,102200030107
2,0.0,0.0384615384615,58,102200030108
2,0.0,0.0384615384615,58,102200030201
2,0.0,0.0384615384615,57,102200030202
2,0.0,0.0384615384615,58,102200030203
2,0.0,0.0384615384615,57,102200030204
2,0.0,0.0384615384615,57,102200030205
2,0.0,0.0384615384615,57,102200030206
2,0.0,0.0384615384615,57,102200030207
2,0.0,0.0384615384615,57,102200030208
2,0.0,0.0384615384615,57,102200030301
2,0.0,0.0384615384615,57,102200030302
2,0.0,0.0384615384615,57,102200030303
2,0.0,0.0384615384615,57,102200030304
2,0.0,0.0384615384615,57,102200030401
2,0.0,0.0384615384615,57,102200030402
2,0.0,0.0384615384615,57,102200030403
2,0.0,0.0384615384615,57,102200030404
2,0.0,0.0384615384615,60,102200030501
2,0.0,0.0384615384615,59,102200030502
2,0.0,0.0384615384615,60,102200030503
2,0.0,0.0384615384615,60,102200030504
2,0.0,0.0384615384615,60,102200030505
2,0.0,0.0384615384615,60,102200030506
2,0.0,0.0384615384615,59,102200030601
2,0.0,0.0384615384615,60,102200030602
2,0.0,0.0384615384615,60,102200030603
2,0.0,0.0384615384615,60,102200030604
2,0.0,0.0384615384615,57,102200030701
2,0.0,0.0384615384615,57,102200030702
2,0.0,0.0384615384615,57,102200030703
2,0.0,0.0384615384615,58,102200030704
2,0.0,0.0384615384615,58,102200030705
2,0.0,0.0384615384615,58,102200030706
2,0.0,0.0384615384615,57,102200030801
2,0.0,0.0384615384615,57,102200030802
2,0.0,0.0384615384615,57,102200030803
2,0.0,0.0384615384615,57,102200030804
2,0.0,0.0384615384615,58,102200030805
2,0.0,0.0384615384615,61,102200030901
2,0.0,0.0384615384615,61,102200030902
2,0.0,0.0384615384615,61,102200030903
2,0.0,0.0384615384615,63,102200030904
2,0.0,0.0384615384615,63,102200030905
2,0.0,0.0384615384615,63,102200030906
2,0.0,0.0384615384615,58,102200031001
2,0.0,0.0384615384615,58,102200031002
2,0.0,0.0384615384615,62,102200031003
2,0.0,0.0384615384615,62,102200031004
2,0.0,0.0384615384615,62,102200031005
2,0.0,0.0384615384615,64,102200031006
1,0.0,0.0192307692308,41,102200040101
1,0.0,0.0192307692308,41,102200040102
1,0.0,0.0192307692308,41,102200040103
1,0.0,0.0192307692308,41,102200040104
1,0.0,0.0192307692308,41,102200040105
1,0.0,0.0192307692308,41,102200040106
1,0.0,0.0192307692308,41,102200040201
1,0.0,0.0192307692308,41,102200040202
1,0.0,0.0192307692308,41,102200040203
1,0.0,0.0192307692308,41,102200040204
1,0.0,0.0192307692308,41,102200040205
1,0.0,0.0192307692308,41,102200040206
1,0.0,0.0192307692308,41,102200040207
1,0.0,0.0192307692308,41,102200040301
1,0.0,0.0192307692308,41,102200040302
1,0.0,0.0192307692308,41,102200040303
1,0.0,0.0192307692308,41,102200040304
1,0.0,0.0192307692308,41,102200040305
1,0.0,0.0192307692308,41,102200040306
1,0.0,0.0192307692308,41,102200040401
1,0.0,0.0192307692308,41,102200040402
1,0.0,0.0192307692308,41,102200040403
1,0.0,0.0192307692308,41,102200040404
1,0.0,0.0192307692308,42,102200040405
1,0.0,0.0192307692308,42,102200040406
4,0.0,0.0769230769231,99,102300010101
4,0.0,0.0769230769231,99,102300010102
4,0.0,0.0769230769231,99,102300010103
4,0.0,0.0769230769231,99,102300010104
4,0.0,0.0769230769231,99,102300010201
4,0.0,0.0769230769231,99,102300010202
4,0.0,0.0769230769231,99,102300010203
4,0.0,0.0769230769231,106,102300010301
4,0.0,0.0769230769231,105,102300010302
5,0.0,0.0961538461538,102,102300010303
4,0.0,0.0769230769231,99,102300010304
4,0.0,0.0769230769231,105,102300010305
4,0.0,0.0769230769231,106,102300010306
4,0.0,0.0769230769231,106,102300010401
4,0.0,0.0769230769231,106,102300010402
4,0.0,0.0769230769231,99,102300010403
4,0.0,0.0769230769231,96,102300010404
4,0.0,0.0769230769231,96,102300010405
4,0.0,0.0769230769231,96,102300010406
4,0.0,0.0769230769231,103,102300010407
4,0.0,0.0769230769231,104,102300010501
5,0.0,0.0961538461538,105,102300010502
4,0.0,0.0769230769231,104,102300010503
4,0.0,0.0769230769231,104,102300010504
4,0.0,0.0769230769231,104,102300010505
4,0.0,0.0769230769231,104,102300010506
4,0.0,0.0769230769231,106,102300010507
4,0.0,0.0769230769231,106,102300010601
4,0.0,0.0769230769231,106,102300010602
4,0.0,0.0769230769231,106,102300010603
4,0.0,0.0769230769231,106,102300010604
4,0.0,0.0769230769231,106,102300010605
4,0.0,0.0769230769231,106,102300010606
4,0.0,0.0769230769231,103,102300010607
4,0.0,0.0769230769231,96,102300010608
4,0.0,0.0769230769231,98,102300010609
4,0.0,0.0769230769231,98,102300010610
4,0.0,0.0769230769231,97,102300010611
0,0.0,0.0,73,102300020101
0,0.0,0.0,74,102300020102
0,0.0,0.0,71,102300020201
0,0.0,0.0,74,102300020202
0,0.0,0.0,70,102300020301
0,0.0,0.0,70,102300020302
0,0.0,0.0,70,102300020303
0,0.0,0.0,70,102300020304
0,0.0,0.0,71,102300020305
0,0.0,0.0,71,102300020306
0,0.0,0.0,74,102300020307
0,0.0,0.0,71,102300020401
0,0.0,0.0,71,102300020402
0,0.0,0.0,71,102300020403
0,0.0,0.0,71,102300020404
0,0.0,0.0,71,102300020405
0,0.0,0.0,71,102300020406
0,0.0,0.0,74,102300020407
0,0.0,0.0,74,102300020408
0,0.0,0.0,74,102300020501
0,0.0,0.0,74,102300020502
0,0.0,0.0,74,102300020503
0,0.0,0.0,73,102300020504
1,0.0,0.0192307692308,93,102300030101
1,0.0,0.0192307692308,93,102300030102
1,0.0,0.0192307692308,93,102300030103
2,0.0,0.0384615384615,94,102300030104
2,0.0,0.0384615384615,94,102300030105
2,0.0,0.0384615384615,94,102300030106
2,0.0,0.0384615384615,94,102300030201
2,0.0,0.0384615384615,94,102300030202
2,0.0,0.0384615384615,94,102300030203
2,0.0,0.0384615384615,94,102300030204
2,0.0,0.0384615384615,94,102300030301
2,0.0,0.0384615384615,94,102300030302
2,0.0,0.0384615384615,94,102300030303
2,0.0,0.0384615384615,94,102300030304
2,0.0,0.0384615384615,94,102300030305
2,0.0,0.0384615384615,97,102300030401
2,0.0,0.0384615384615,95,102300030402
1,0.0,0.0192307692308,70,102300030501
1,0.0,0.0192307692308,96,102300030502
1,0.0,0.0192307692308,95,102300030503
2,0.0,0.0384615384615,96,102300030504
1,0.0,0.0192307692308,95,102300030505
1,0.0,0.0192307692308,95,102300030506
2,0.0,0.0384615384615,96,102300030507
2,0.0,0.0384615384615,96,102300030508
2,0.0,0.0384615384615,95,102300030509
2,0.0,0.0384615384615,95,102300030510
3,0.0,0.0576923076923,99,102300030601
3,0.0,0.0576923076923,97,102300030602
3,0.0,0.0576923076923,97,102300030603
3,0.0,0.0576923076923,99,102300030701
3,0.0,0.0576923076923,97,102300030702
3,0.0,0.0576923076923,97,102300030703
3,0.0,0.0576923076923,97,102300030704
2,0.0,0.0384615384615,94,102300030801
2,0.0,0.0384615384615,92,102300030802
3,0.0,0.0576923076923,97,102300030803
2,0.0,0.0384615384615,92,102300030804
3,0.0,0.0576923076923,97,102300030901
3,0.0,0.0576923076923,97,102300030902
3,0.0,0.0576923076923,98,102300031001
2,0.0,0.0384615384615,97,102300031002
3,0.0,0.0576923076923,98,102300031003
3,0.0,0.0576923076923,98,102300031004
3,0.0,0.0576923076923,97,102300031101
3,0.0,0.0576923076923,97,102300031102
3,0.0,0.0576923076923,97,102300031103
3,0.0,0.0576923076923,97,102300031104
3,0.0,0.0576923076923,97,102300031105
2,0.0,0.0384615384615,95,102300031106
3,0.0,0.0576923076923,98,102300031107
3,0.0,0.0576923076923,98,102300031108
3,0.0,0.0576923076923,97,102300031109
1,0.0,0.0192307692308,90,102300031201
1,0.0,0.0192307692308,90,102300031202
1,0.0,0.0192307692308,90,102300031203
1,0.0,0.0192307692308,90,102300031204
1,0.0,0.0192307692308,90,102300031205
1,0.0,0.0192307692308,92,102300031206
1,0.0,0.0192307692308,90,102300031207
1,0.0,0.0192307692308,92,102300031208
1,0.0,0.0192307692308,90,102300031209
1,0.0,0.0192307692308,92,102300031210
1,0.0,0.0192307692308,92,102300031211
3,0.0,0.0576923076923,98,102300031301
3,0.0,0.0576923076923,100,102300031302
1,0.0,0.0192307692308,92,102300031401
1,0.0,0.0192307692308,92,102300031402
1,0.0,0.0192307692308,92,102300031403
1,0.0,0.0192307692308,92,102300031404
1,0.0,0.0192307692308,92,102300031405
1,0.0,0.0192307692308,92,102300031406
1,0.0,0.0192307692308,92,102300031407
1,0.0,0.0192307692308,93,102300031408
1,0.0,0.0192307692308,92,102300031409
1,0.0,0.0192307692308,92,102300031410
1,0.0,0.0192307692308,91,102300031411
1,0.0,0.0192307692308,93,102300031501
1,0.0,0.0192307692308,93,102300031502
1,0.0,0.0192307692308,93,102300031503
1,0.0,0.0192307692308,93,102300031504
1,0.0,0.0192307692308,93,102300031505
1,0.0,0.0192307692308,93,102300031506
1,0.0,0.0192307692308,94,102300031507
0,0.0,0.0,94,102300031508
0,0.0,0.0,67,102300031509
1,0.0,0.0192307692308,79,102300031510
1,0.0,0.0192307692308,74,102300040101
1,0.0,0.0192307692308,74,102300040102
1,0.0,0.0192307692308,76,102300040103
1,0.0,0.0192307692308,76,102300040104
1,0.0,0.0192307692308,76,102300040105
1,0.0,0.0192307692308,75,102300040201
1,0.0,0.0192307692308,76,102300040202
1,0.0,0.0192307692308,76,102300040203
1,0.0,0.0192307692308,75,102300040204
1,0.0,0.0192307692308,76,102300040205
1,0.0,0.0192307692308,75,102300040206
1,0.0,0.0192307692308,75,102300040301
1,0.0,0.0192307692308,75,102300040302
1,0.0,0.0192307692308,75,102300040303
1,0.0,0.0192307692308,75,102300040401
1,0.0,0.0192307692308,75,102300040402
1,0.0,0.0192307692308,76,102300040403
1,0.0,0.0192307692308,75,102300040404
1,0.0,0.0192307692308,75,102300040405
1,0.0,0.0192307692308,75,102300040406
1,0.0,0.0192307692308,76,102300040407
1,0.0,0.0192307692308,76,102300040501
1,0.0,0.0192307692308,79,102300040502
4,0.0,0.0769230769231,106,102300040503
1,0.0,0.0192307692308,64,102300050101
1,0.0,0.0192307692308,66,102300050102
1,0.0,0.0192307692308,66,102300050103
1,0.0,0.0192307692308,64,102300050104
1,0.0,0.0192307692308,66,102300050105
1,0.0,0.0192307692308,65,102300050201
1,0.0,0.0192307692308,65,102300050202
1,0.0,0.0192307692308,66,102300050203
1,0.0,0.0192307692308,66,102300050204
1,0.0,0.0192307692308,66,102300050205
1,0.0,0.0192307692308,66,102300050206
1,0.0,0.0192307692308,66,102300050207
0,0.0,0.0,65,102300050301
0,0.0,0.0,65,102300050302
0,0.0,0.0,66,102300050303
0,0.0,0.0,65,102300050304
0,0.0,0.0,66,102300050305
0,0.0,0.0,66,102300050306
0,0.0,0.0,66,102300050307
0,0.0,0.0,67,102300050308
0,0.0,0.0,67,102300050309
4,0.0,0.0769230769231,96,102300060101
4,0.0,0.0769230769231,96,102300060102
4,0.0,0.0769230769231,96,102300060103
4,0.0,0.0769230769231,96,102300060104
4,0.0,0.0769230769231,95,102300060201
4,0.0,0.0769230769231,95,102300060202
4,0.0,0.0769230769231,95,102300060203
4,0.0,0.0769230769231,96,102300060204
4,0.0,0.0769230769231,96,102300060205
4,0.0,0.0769230769231,96,102300060206
4,0.0,0.0769230769231,100,102300060301
4,0.0,0.0769230769231,100,102300060302
4,0.0,0.0769230769231,100,102300060303
4,0.0,0.0769230769231,100,102300060304
4,0.0,0.0769230769231,98,102300060401
4,0.0,0.0769230769231,98,102300060402
4,0.0,0.0769230769231,100,102300060403
4,0.0,0.0769230769231,100,102300060404
4,0.0,0.0769230769231,100,102300060405
4,0.0,0.0769230769231,100,102300060406
4,0.0,0.0769230769231,100,102300060407
4,0.0,0.0769230769231,98,102300060501
4,0.0,0.0769230769231,102,102300060502
4,0.0,0.0769230769231,100,102300060503
4,0.0,0.0769230769231,95,102300060504
4,0.0,0.0769230769231,96,102300060505
4,0.0,0.0769230769231,96,102300060601
4,0.0,0.0769230769231,100,102300060602
4,0.0,0.0769230769231,102,102300060603
1,0.0,0.0192307692308,68,102300070101
1,0.0,0.0192307692308,68,102300070102
1,0.0,0.0192307692308,68,102300070103
1,0.0,0.0192307692308,67,102300070201
1,0.0,0.0192307692308,68,102300070202
1,0.0,0.0192307692308,68,102300070203
1,0.0,0.0192307692308,68,102300070204
1,0.0,0.0192307692308,68,102300070205
1,0.0,0.0192307692308,68,102300070206
1,0.0,0.0192307692308,69,102300070207
1,0.0,0.0192307692308,70,102300070208
1,0.0,0.0192307692308,71,102300070209
1,0.0,0.0192307692308,70,102300070210
1,0.0,0.0192307692308,69,102300070211
1,0.0,0.0192307692308,71,102300070301
1,0.0,0.0192307692308,71,102300070302
0,0.0,0.0,70,102300070303
0,0.0,0.0,70,102300070304
0,0.0,0.0,70,102300070305
0,0.0,0.0,70,102300070306
0,0.0,0.0,70,102300070401
0,0.0,0.0,72,102300070402
0,0.0,0.0,72,102300070403
4,0.0,0.0769230769231,103,102300070501
4,0.0,0.0769230769231,103,102300070502
0,0.0,0.0,69,102300070601
0,0.0,0.0,69,102300070602
0,0.0,0.0,72,102300070603
0,0.0,0.0,69,102300070604
0,0.0,0.0,69,102300070605
4,0.0,0.0769230769231,94,102400010101
4,0.0,0.0769230769231,96,102400010102
4,0.0,0.0769230769231,96,102400010103
4,0.0,0.0769230769231,98,102400010104
4,0.0,0.0769230769231,98,102400010105
4,0.0,0.0769230769231,98,102400010106
5,0.0,0.0961538461538,91,102400010201
5,0.0,0.0961538461538,91,102400010202
5,0.0,0.0961538461538,91,102400010203
5,0.0,0.0961538461538,91,102400010204
5,0.0,0.0961538461538,91,102400010205
5,0.0,0.0961538461538,90,102400010206
5,0.0,0.0961538461538,91,102400010207
5,0.0,0.0961538461538,91,102400010301
4,0.0,0.0769230769231,98,102400010302
4,0.0,0.0769230769231,98,102400010303
4,0.0,0.0769230769231,96,102400010304
5,0.0,0.0961538461538,91,102400010305
4,0.0,0.0769230769231,96,102400010306
5,0.0,0.0961538461538,89,102400010307
5,0.0,0.0961538461538,89,102400010308
5,0.0,0.0961538461538,89,102400010309
4,0.0,0.0769230769231,92,102400010310
1,0.0,0.0192307692308,72,102400020101
1,0.0,0.0192307692308,73,102400020102
1,0.0,0.0192307692308,72,102400020103
1,0.0,0.0192307692308,73,102400020104
0,0.0,0.0,74,102400020105
1,0.0,0.0192307692308,73,102400020106
1,0.0,0.0192307692308,72,102400020201
1,0.0,0.0192307692308,74,102400020202
1,0.0,0.0192307692308,73,102400020203
1,0.0,0.0192307692308,74,102400020204
1,0.0,0.0192307692308,74,102400020205
1,0.0,0.0192307692308,74,102400020206
1,0.0,0.0192307692308,74,102400020207
1,0.0,0.0192307692308,74,102400020208
0,0.0,0.0,73,102400020209
0,0.0,0.0,74,102400020301
0,0.0,0.0,74,102400020302
0,0.0,0.0,74,102400020303
0,0.0,0.0,73,102400020401
0,0.0,0.0,76,102400020402
0,0.0,0.0,74,102400020501
0,0.0,0.0,74,102400020502
0,0.0,0.0,74,102400020503
0,0.0,0.0,74,102400020504
0,0.0,0.0,76,102400020505
0,0.0,0.0,73,102400020601
0,0.0,0.0,75,102400020602
0,0.0,0.0,75,102400020603
0,0.0,0.0,75,102400020604
0,0.0,0.0,75,102400020605
0,0.0,0.0,77,102400020606
0,0.0,0.0,76,102400020607
1,0.0,0.0192307692308,75,102400020701
0,0.0,0.0,74,102400020702
0,0.0,0.0,73,102400020703
0,0.0,0.0,73,102400020704
0,0.0,0.0,75,102400020705
0,0.0,0.0,75,102400020706
0,0.0,0.0,76,102400020801
0,0.0,0.0,76,102400020802
0,0.0,0.0,76,102400020803
0,0.0,0.0,75,102400020804
0,0.0,0.0,75,102400020805
0,0.0,0.0,75,102400020806
2,0.0,0.0384615384615,71,102400030101
2,0.0,0.0384615384615,71,102400030102
2,0.0,0.0384615384615,71,102400030103
2,0.0,0.0384615384615,71,102400030104
2,0.0,0.0384615384615,69,102400030201
2,0.0,0.0384615384615,69,102400030202
2,0.0,0.0384615384615,69,102400030203
2,0.0,0.0384615384615,69,102400030204
2,0.0,0.0384615384615,69,102400030205
2,0.0,0.0384615384615,69,102400030206
2,0.0,0.0384615384615,69,102400030301
2,0.0,0.0384615384615,69,102400030302
2,0.0,0.0384615384615,69,102400030303
2,0.0,0.0384615384615,69,102400030304
2,0.0,0.0384615384615,63,102400030401
2,0.0,0.0384615384615,62,102400030402
2,0.0,0.0384615384615,62,102400030403
2,0.0,0.0384615384615,62,102400030404
2,0.0,0.0384615384615,63,102400030405
2,0.0,0.0384615384615,62,102400030406
2,0.0,0.0384615384615,60,102400030501
2,0.0,0.0384615384615,61,102400030502
2,0.0,0.0384615384615,72,102400030601
2,0.0,0.0384615384615,72,102400030602
1,0.0,0.0192307692308,73,102400030603
1,0.0,0.0192307692308,73,102400030701
1,0.0,0.0192307692308,73,102400030702
1,0.0,0.0192307692308,73,102400030703
1,0.0,0.0192307692308,73,102400030704
1,0.0,0.0192307692308,75,102400030705
1,0.0,0.0192307692308,73,102400030706
2,0.0,0.0384615384615,75,102400030707
1,0.0,0.0192307692308,75,102400030708
3,0.0,0.0576923076923,74,102400040101
3,0.0,0.0576923076923,74,102400040102
2,0.0,0.0384615384615,75,102400040201
2,0.0,0.0384615384615,75,102400040202
3,0.0,0.0576923076923,71,102400040203
5,0.0,0.0961538461538,89,102400050101
6,0.0,0.115384615385,100,102400050102
4,0.0,0.0769230769231,95,102400050200
5,0.0,0.0961538461538,101,102400050301
6,0.0,0.115384615385,103,102400050302
5,0.0,0.0961538461538,101,102400050303
5,0.0,0.0961538461538,100,102400050401
4,0.0,0.0769230769231,93,102400050402
5,0.0,0.0961538461538,103,102400050501
5,0.0,0.0961538461538,103,102400050502
5,0.0,0.0961538461538,103,102400050503
6,0.0,0.115384615385,104,102400050504
6,0.0,0.115384615385,104,102400050505
6,0.0,0.115384615385,104,102400050601
6,0.0,0.115384615385,104,102400050602
6,0.0,0.115384615385,104,102400050603
5,0.0,0.0961538461538,103,102400050604
6,0.0,0.115384615385,104,102400050605
5,0.0,0.0961538461538,103,102400050606
5,0.0,0.0961538461538,103,102400050607
6,0.0,0.115384615385,104,102400050608
6,0.0,0.115384615385,104,102400050609
6,0.0,0.115384615385,104,102400050701
