HUC_12,MB_Demand
090203040102,73.9857375994
090203040103,61.9167098105
090203040104,70.8102263212
090203040201,58.2884303927
090203040202,71.9080112129
090203040301,67.1129202098
090203040302,44.5868080109
090203040303,57.7901692018
090203040304,35.4118741304
090203040305,73.0099317878
090203040401,55.8711263537
090203040402,38.3485831022
090203040403,48.9784340411
090203040404,127.816253752
090203040501,38.2057545483
090203040502,80.9869521856
090203040601,80.7150842622
090203040602,26.4951939285
090203040603,70.0878212154
090203040604,36.3705919236
090203040605,48.176077053
090203040606,97.3983241618
090203040701,61.7476792037
090203040702,74.6637441665
090203040801,39.6916084588
090203040802,60.0049591362
090203040803,123.824929342
090203050101,184.244300455
090203050102,52.0550928414
090203050103,159.751682475
090203050104,38.7030950487
090203050105,89.2273605913
090203050201,142.987483814
090203050202,109.125806153
090203050203,72.5139887631
090203050204,69.1547104716
090203050205,156.397419706
090203050206,37.9988058805
090203050207,159.532984078
090203050301,99.9387294054
090203050302,155.255475312
090203050303,81.6574670374
090203050304,100.486797392
090203050305,88.6313599348
090203050306,94.5188526809
090203050401,183.814490378
090203050402,172.2208924
090203050403,89.7267748415
090203050501,142.091379851
090203050502,99.2583532333
090203050503,95.0424155742
090203050504,149.76075767
090203050505,172.82848531
090203050506,76.7348112911
090203050507,166.959130585
090203050601,119.480250895
090203050602,176.069189191
090203050603,216.935233355
090203050701,100.217844516
090203050702,140.630763397
090203050703,71.5330252051
090203050704,105.584708482
090203050705,136.336311877
090203060101,108.253052801
090203060102,158.400000364
090203060103,38.5714872181
090203060201,109.519191682
090203060202,151.563644171
090203060203,110.412460655
090203060204,94.0349855721
090203060205,73.2966709882
090203060206,93.5344119817
090203060301,81.0730476379
090203060302,102.778046876
090203060303,90.1738650799
090203060304,28.5822604895
090203060401,93.0862649381
090203060402,82.3494166285
090203060501,36.6028729826
090203060502,44.2774581313
090203060503,70.0315824151
090203060504,46.0916950405
090203060601,147.656102076
090203060602,54.1752442867
090203060603,76.3229391724
090203070101,81.2498452663
090203070102,79.5666795075
090203070103,155.370358169
090203070104,59.7118243277
090203070105,64.2695725262
090203070201,139.813014343
090203070202,48.2496755123
090203070203,112.044373661
090203070204,140.771049842
090203070205,61.7704305351
090203070206,85.3667367697
090203070301,201.506465346
090203070302,106.79105708
090203070303,120.769177288
090203070304,85.6950208694
090203070401,94.9833939373
090203070402,139.941914156
090203070403,63.9942747205
090203070404,126.677510202
090203080101,35.3064596802
090203080102,132.553123817
090203080103,99.8293509185
090203080104,44.6168839186
090203080201,46.3710652664
090203080202,60.0780038685
090203080203,32.5383215398
090203080204,64.9238528311
090203080205,57.7510828823
090203080301,63.6775919199
090203080302,97.8392436057
090203080303,67.764234215
090203080304,123.280080572
090203080305,70.4941680431
090203080306,119.091210231
090203080401,136.732933685
090203080402,125.810403004
090203080403,149.489408642
090203080404,61.5732605457
090203080405,76.3171940446
090203080501,91.6089197397
090203080502,85.6667146981
090203080503,108.234836474
090203080504,55.2471280843
090203080505,186.105551869
090203090101,140.233477101
090203090102,157.548026979
090203090103,48.7940599024
090203090104,118.990537748
090203090105,121.91715607
090203090201,76.6144098788
090203090202,58.5613224655
090203090203,42.4707133025
090203090204,48.1113110483
090203090205,93.4547697902
090203090206,61.7097777426
090203090207,105.219668597
090203090208,106.23558946
090203090209,66.5261479169
090203090210,49.5015054196
090203090301,114.561217979
090203090302,92.8167943954
090203090303,85.2233287394
090203090304,157.046404302
090203090305,148.583675265
090203090306,156.570203334
090203100101,65.1062683463
090203100102,70.0570721179
090203100103,59.7722921073
090203100104,76.0054702014
090203100105,55.8564776927
090203100106,53.5738689303
090203100107,52.0730979741
090203100201,76.6459739953
090203100202,52.5835339129
090203100203,78.7743780017
090203100204,93.2485903502
090203100301,73.1800965443
090203100302,45.2804938629
090203100303,66.3519228995
090203100304,56.1861464605
090203100305,94.8555099666
090203100306,59.3497847915
090203100307,54.1817910522
090203100401,74.8966260999
090203100402,104.78830108
090203100403,77.8176645041
090203100404,86.2971355021
090203100501,114.057550952
090203100502,91.6961151063
090203100503,76.5784346461
090203110101,112.831862658
090203110102,117.421388745
090203110103,44.1728119701
090203110104,112.487717927
090203110201,47.3158886582
090203110202,75.1961304843
090203110203,55.0254894942
090203110204,88.0003430247
090203110205,57.9949330389
090203110206,86.8536846489
090203110207,49.699252829
090203110301,110.166932628
090203110302,48.0717201829
090203110303,33.7489408851
090203110304,73.2763091028
090203110401,42.5626674145
090203110402,120.784689486
090203110403,121.245641068
090203110404,46.1649287641
090203110501,76.38391307
090203110502,96.9201688915
090203110503,71.3679928333
090203110504,95.1110417247
090203110505,59.4527343065
090203110601,54.7492868006
090203110602,58.4786015898
090203110603,56.3088750839
090203110604,67.0885736346
090203110701,28.597051844
090203110702,33.3280836046
090203110703,50.322386153
090203110801,100.41014944
090203110802,70.1292762607
090203110803,30.0019282997
090203110901,27.8343766406
090203110902,40.2930508181
090203110904,7.00277137756
090203111101,10.8892439529
090203111102,0.380496867001
090203120101,25.4398867786
090203120102,33.7874681503
090203120103,61.5458347201
090203120104,77.0077618212
090203120105,98.2464242876
090203120106,71.2600812763
090203120107,115.614056081
090203120201,31.3777819574
090203120202,40.3602348566
090203120203,27.53201662
090203120204,55.4866385311
090203120205,57.9107707143
090203120206,48.8594214767
090203120207,63.1156347394
090203120208,39.2575603724
090203120301,56.2491908371
090203120302,29.8977621198
090203120303,41.4077285528
090203120401,74.6281408146
090203120402,65.0059700236
090203120403,11.0121744946
090203120501,44.512880221
090203120502,37.7141935229
090203120601,38.7087724954
090203120602,65.8232717812
090203120603,30.4640691057
090203120604,38.5339507014
090203120605,59.7280168831
090203120606,57.6409424692
090203120701,56.8571231812
090203120702,28.9667105079
090203120703,77.6623510867
090203120704,72.2009882182
090203120705,16.7558592856
090203140101,72.0136395246
090203140102,32.1102203354
090203140103,43.693951875
090203140104,30.2764306888
090203140105,32.5036294833
090203140106,34.5090726912
090203140201,61.7688097581
090203140202,99.1155984104
090203140203,30.4832189828
090203140204,57.6111578047
090203140205,58.6353940889
090203140301,45.4407172352
090203140302,35.1630714685
090203140303,57.2901420444
090203140401,28.5827397853
090203140402,31.4747620896
090203140403,28.0401101038
090203140501,24.4486982003
090203140502,46.8905373141
090203140503,57.0682578236
090203140504,29.8244246989
090203140505,14.56065052
090203140506,37.7149330303
090203140601,39.1672896892
090203140602,38.5304673314
090203140603,17.4536727443
090203140604,67.3569154143
090203140605,75.3880077451
090203140606,51.7683839574
090203140801,2.94765272737
090203140802,0.370064765215
090203140804,8.98853114247
090203150201,25.4188977256
090203150202,35.1403319128
090203150203,29.8341407776
090203150204,11.1137458608
090203150205,12.7647311054
090203150206,35.7490184903
090203150207,14.0005541705
090203150208,27.4201652333
090203150301,1.34132298082
090203150302,5.49028014392
090203150303,35.0272918195
090203150401,26.9378473796
090203150402,13.8724036179
090203150403,6.33260538056
090203150404,15.2372827902
090203160101,32.3043871894
090203160102,7.1362477988
090203160103,26.3418519683
090203160203,2.53101246804
090203160301,54.9518196657
090203160302,52.7638623193
090203160303,47.1565706432
090203160304,22.5942967385
090203160401,56.8666367494
090203160402,22.524891939
090203160403,29.3931833059
090203160404,26.0068912134
090203160405,19.7432680316
090203160406,0.98327800259
090203160501,67.9087068588
090203160502,42.0981306992
090203160701,33.1646222025
090203160702,40.2576193288
090203160703,35.9255045019
090203160704,32.0235772058
090203160705,35.4860321358
090203160706,26.9655642956
090203160801,62.0453511253
090203160802,49.7912642434
090203160803,52.1062287167
090203160804,46.4936323613
090203160901,69.1626935005
090203160902,91.9212908447
090203160903,22.8795099854
090203160904,60.5947108567
090203160905,68.05067873
090203160906,77.4565253407
090203160907,47.9199830219
090203160908,62.7042877376
090203161001,0.312456678599
090203161002,8.71695455909
090203161003,46.3544951603
090203161004,41.941008918
090203161005,67.5700938925
090203161006,35.3896869645
090203161007,49.0419967771
090300010301,1.13817167096
090300010302,17.8579601534
090300010303,9.78369648382
090300010304,10.1427662373
090300010305,5.95086477697
090300010401,15.836612124
090300010402,12.1426762156
090300010403,19.8737069964
090300010404,21.9225313347
090300010408,11.5014363658
090300010501,8.93618728966
090300010503,12.3838663176
090300010504,20.781759806
090300010505,21.6080888063
090300010506,22.6655201614
090300010507,24.36528017
090300010601,151.18763265
090300010602,46.6880334467
090300010603,146.422303289
090300010604,71.3517718464
090300010605,63.715931356
090300010606,40.3075419515
090300010607,112.336821809
090300010701,22.3335091919
090300010702,44.6074790433
090300010703,58.3281242475
090300010704,83.6449106708
090300010705,50.0471327156
090300010706,42.7505815178
090300010707,75.5248813108
090300010708,108.555793688
090300010709,42.7038506418
090300010801,84.8050054163
090300010802,175.751763031
090300010803,157.701673195
090300010804,42.1924794316
090300010805,88.6911427677
090300010806,46.9127107039
090300010901,21.2808274142
090300010902,13.4928008802
090300010903,28.5391518474
090300010904,23.3385681957
090300010905,39.0488106906
090300010906,37.1847881749
090300010907,32.684936583
090300010908,20.2632482722
090300011001,84.9070219249
090300011002,78.9350778386
090300011101,49.4188435227
090300011102,105.190533236
090300011103,41.9229142591
090300011104,29.3798713312
090300011105,29.47885447
090300011203,118.006345034
090300011301,50.7159650922
090300011305,37.1666808389
090300011306,35.8496903256
090300011308,10.2884678692
090300011801,48.080100134
090300011802,51.4010555521
090300011803,33.9189269692
090300011804,42.0778820366
090300011905,23.8887205496
090300011906,54.1230153143
090300012001,68.8433531299
090300012002,68.1292339638
090300012003,33.8766690046
090300012004,40.0833368748
090300012301,68.3167705908
090300012302,60.6439679489
090300012303,53.7609883845
090300012400,109.298272431
090300012502,28.7654487789
090300012503,30.3560904786
090300012504,38.4107105955
090300012505,54.9354692176
090300020101,164.074044704
090300020102,241.750616401
090300020103,296.536343783
090300020201,57.6040220261
090300020202,88.4950336665
090300020203,81.609379366
090300020204,85.936688751
090300020205,359.423284262
090300020301,46.4567494243
090300020302,54.3210353702
090300020303,110.354388893
090300020304,64.8639468253
090300020305,60.5747328699
090300020401,41.665298596
090300020402,25.3040062338
090300020403,36.1900745258
090300020501,57.3954172209
090300020502,91.0725997537
090300020503,56.0987523347
090300020504,31.8617332429
090300020505,73.8613109514
090300020506,43.7216941416
090300031801,33.5287568718
090300031802,65.1912920326
090300031803,69.1394393966
090300031804,32.7235161588
090300031805,44.679124929
090300031806,47.0708767176
090300031907,132.078181192
090300050101,66.7182536274
090300050102,129.466275319
090300050103,182.879059285
090300050104,71.9592149556
090300050105,108.709773123
090300050106,104.938524455
090300050107,111.803043008
090300050108,33.9757896513
090300050109,127.388822705
090300050201,86.2181750238
090300050202,59.9888014942
090300050203,65.0830175281
090300050204,60.482576564
090300050205,47.3606829345
090300050206,145.788444072
090300050301,158.062902182
090300050302,247.586212993
090300050303,233.042870283
090300050304,213.798239738
090300050305,53.2702215314
090300050306,169.432802498
090300050307,114.916668147
090300050308,159.660773322
090300050401,49.8743985891
090300050402,49.5960438251
090300050403,39.5583366156
090300050501,41.0603513569
090300050502,45.2476470768
090300050503,62.9476198554
090300050601,82.4364483654
090300050602,70.9383361042
090300050603,88.2520193309
090300050604,66.9498826414
090300050605,40.5512299389
090300050606,34.813256979
090300050607,107.466272078
090300050701,49.2364091873
090300050702,49.2668867856
090300050703,85.7465210184
090300050704,60.6248622611
090300050705,58.9158018008
090300050801,72.6217670292
090300050802,15.8664119467
090300050803,51.8151501939
090300050901,36.0267282277
090300050902,38.1907395348
090300050903,54.3069589883
090300050904,31.989628464
090300050905,43.1213057935
090300060101,114.061467022
090300060102,82.1832074225
090300060103,121.680817664
090300060104,62.1098074168
090300060105,110.465323359
090300060106,87.7817533016
090300060107,35.2546100765
090300060201,107.086053997
090300060202,53.3856376559
090300060203,26.98814331
090300060204,39.6189662963
090300060205,64.729082942
090300060301,33.3319839537
090300060302,46.9729463607
090300060303,33.5667606741
090300060304,44.5896968395
090300060305,44.7228221893
090300060306,33.9453412741
090300060307,43.2205976844
090300060308,127.680596828
090300060401,160.197051972
090300060402,60.32388556
090300060403,72.3401684314
090300060404,58.7507726252
090300060501,143.262736917
090300060502,106.110368609
090300060503,123.672173351
090300060504,64.6576842815
090300060505,44.1277712733
090300060506,76.7086090147
090300060507,65.4343611002
090300060601,58.4646764174
090300060602,31.6480157524
090300060603,71.7329507917
090300060604,92.5803562254
090300060701,81.4396544844
090300060702,117.501331046
090300060703,94.2456941605
090300060704,64.1947518811
090300060705,55.86886812
090300060801,55.3967661485
090300060802,79.2538842708
090300060803,25.8704463616
090300060804,66.6608832404
090300060805,74.4683899954
090300060806,46.2449320182
090300060901,54.7424789071
090300060902,43.1307094619
090300060903,43.4962584898
090300061001,91.4443339184
090300061002,14.6841776371
090300070100,201.692533381
090300070201,38.34513814
090300070202,35.596667923
090300070203,29.4448072165
090300070204,30.7265902311
090300070205,24.1188169718
090300070301,38.3480871394
090300070302,21.9484790713
090300070303,30.0641687214
090300070304,29.766890116
090300070305,48.3164454475
090300070401,52.7661116719
090300070402,38.207120005
090300070403,37.2784082219
090300070404,25.0964457095
090300070405,37.0434871912
090300070406,25.32924008
090300070501,55.9490190074
090300070502,31.6757615246
090300080201,22.1822423004
090300080202,40.6766031682
090300080203,35.0494088084
090300080301,42.9193471298
090300080302,27.3034515157
090300080303,41.909502998
090300080304,27.7048797384
090300080305,58.345972918
090300080306,28.1949634477
090300080307,21.4024187475
090300080501,18.2786469944
090300080502,7.77300453186
090300080503,10.1741282791
090300080506,16.2673647813
090300080507,11.94444317
090300080508,19.8878884949
090300080601,36.9345859885
090300080602,55.6386355758
090300080603,35.0890449882
090300080701,21.9147606492
090300080702,12.5730342194
090300080703,5.85327368975
090300080704,49.8613556325
090300080705,24.8399645463
090300080706,14.4859244674
090300090101,23.9840343073
090300090102,23.4899854437
090300090103,6.73898031563
090300090201,34.7429275811
090300090202,33.9571870789
090300090203,6.64331065118
090300090301,92.2064128444
090300090302,40.4321484715
090300090303,43.9928992242
090300090304,54.1708830968
090300090305,19.76287283
090300090306,14.4607747644
090300090401,28.1013034359
090300090402,15.6985950172
090300090403,25.2158438191
090300090404,40.2792918012
090300090405,5.92576283216
090300090501,12.7183233686
090300090502,12.5786271207
090300090503,8.10096428171
090300090504,5.88367671147
090300090505,9.01325694844
090300090600,327.640614076
090400010101,30.3435725644
090400010102,18.5537345409
090400010103,47.3583523259
090400010104,53.5165895075
090400010201,32.5442239344
090400010202,25.7368209958
090400010203,39.2317061126
090400010301,12.7809949517
090400010302,22.4088100269
090400010303,27.8102719598
090400010304,50.8032316193
090400010305,25.3550156988
090400010401,9.96588237211
090400010402,17.9208903871
090400010501,22.5519570373
090400020101,23.0790070593
090400020102,40.6502213255
090400020103,12.1276716962
090400020104,11.5033046454
090400020201,22.676418826
090400020202,25.991713129
090400020203,26.9750661179
100200010101,43.3923655227
100200010102,26.5786440074
100200010103,21.1045702696
100200010104,47.4718592018
100200010105,37.7926438749
100200010106,41.6625137478
100200010201,14.6013577655
100200010202,36.6392242014
100200010203,23.8006971329
100200010204,20.4311849549
100200010205,33.1758835763
100200010206,23.2070455402
100200010207,12.2562789805
100200010208,26.0548087656
100200010209,48.9355221912
100200010210,31.6523140259
100200010301,34.655398719
100200010302,21.3390084505
100200010303,21.5755871311
100200010304,19.5625650324
100200010401,24.2061761245
100200010402,21.2260677554
100200010501,21.0839426704
100200010502,18.2488388196
100200010601,8.45665144175
100200010602,21.2812453918
100200010701,10.7999980599
100200010702,10.6918794774
100200010801,17.145530574
100200010802,13.5179907121
100200010803,9.05494986847
100200010901,12.2947503943
100200010902,10.259792313
100200010903,7.15758731402
100200010904,14.5938242543
100200010905,11.8235127591
100200010906,12.0786613487
100200010907,19.986063011
100200010908,13.3539459445
100200011001,15.0976307839
100200011002,12.0732228346
100200011003,15.1928818487
100200011004,16.0525257327
100200011101,5.04690126888
100200011102,5.25369785354
100200011103,12.2060167044
100200011104,9.96396576241
100200011105,6.35648880154
100200011106,10.8012478892
100200011107,12.4522178993
100200011201,7.60333383828
100200011202,9.59830296971
100200011203,5.65262505598
100200011204,9.87454766221
100200011205,5.27530197054
100200011206,14.0821367912
100200011207,9.1189407967
100200011301,9.9053915441
100200011302,13.5943040028
100200011303,8.59356265515
100200011304,26.757532455
100200011305,6.66389548406
100200011306,7.29336604476
100200011307,10.1044091173
100200011308,5.15818000212
100200011401,19.8143752329
100200011402,6.94042309001
100200011403,15.9121461194
100200011404,18.1946071424
100200011405,21.4744623844
100200011406,17.7259622775
100200020101,17.4117583632
100200020102,43.4653248116
100200020103,31.0773552209
100200020104,27.0245695785
100200020105,13.0292891152
100200020106,22.3923993744
100200020107,13.6945342198
100200020108,26.0149691217
100200020109,20.2703105845
100200020110,14.9655751288
100200020201,20.2962409034
100200020202,12.9987173006
100200020203,34.9684832804
100200020204,31.4928823672
100200020301,9.12832681462
100200020302,30.5347419828
100200020303,37.8817272
100200020304,10.1396655254
100200020305,21.0110587776
100200020306,19.5271126479
100200020307,23.0082366094
100200020308,27.340573445
100200020309,24.3068575859
100200020310,15.6365536414
100200020311,16.5417840406
100200020401,7.83699001372
100200020402,10.9034903049
100200020403,12.8316001706
100200020404,13.1184438169
100200020405,33.8307983354
100200020501,16.8634780124
100200020502,18.8066636547
100200020503,27.516220551
100200020504,49.3739375919
100200020601,16.9620182514
100200020602,29.4442437515
100200020603,22.4208497033
100200020604,43.3203956857
100200020605,30.0135135949
100200020701,58.6675769985
100200020702,29.0291701928
100200020703,42.4183632284
100200020704,34.200868845
100200020705,52.535623394
100200020706,62.0418179482
100200030101,14.3613230661
100200030102,40.3070724346
100200030103,12.7490485758
100200030104,14.4371291585
100200030105,16.7091448158
100200030106,17.7736413777
100200030201,27.4885436818
100200030202,23.6009907871
100200030203,26.2389484346
100200030204,38.7004958764
100200030301,20.4211109057
100200030302,31.2753085718
100200030303,29.9427006878
100200030304,16.4042396918
100200030305,22.2646917515
100200030306,38.3984314948
100200030307,24.6996032447
100200030308,68.0575147793
100200030309,59.8335981593
100200030401,70.6582008004
100200030402,59.141648896
100200030403,27.6050264835
100200030501,21.380003944
100200030502,38.992203936
100200030503,85.5369078442
100200030504,49.0618580878
100200030505,61.9477911443
100200030506,51.5483268052
100200030507,53.156909287
100200030508,71.0833270922
100200040101,13.8901736811
100200040102,16.3375824168
100200040103,34.0892114528
100200040104,18.3093234375
100200040201,18.4720530733
100200040202,19.6212173924
100200040203,35.1119282804
100200040301,16.2522804402
100200040302,12.9421124868
100200040303,7.59106570482
100200040304,16.1060149781
100200040305,21.0420362391
100200040306,16.7710488066
100200040307,14.110062167
100200040308,14.3129100353
100200040309,22.3572763093
100200040401,14.8036722839
100200040402,20.6344813779
100200040403,26.4208854213
100200040404,30.3642315492
100200040405,30.134471029
100200040406,12.74482622
100200040407,24.6267244741
100200040408,37.0504876748
100200040409,24.1574500129
100200040501,30.1235532127
100200040502,11.0382134318
100200040503,19.9362190068
100200040504,10.8593375012
100200040505,26.9071120284
100200040506,25.8621722534
100200040507,36.8354679868
100200040508,28.0431610867
100200040509,39.3545721844
100200040601,14.8551710621
100200040602,24.8883645609
100200040603,50.6960506365
100200040604,23.8370520696
100200040605,40.5567833483
100200040606,25.100664638
100200040607,23.5662775412
100200040608,52.1531087309
100200040701,53.7231843472
100200040702,36.6266766042
100200040703,109.00066027
100200040801,85.8830438852
100200040802,89.5212989748
100200040803,76.1936088949
100200040804,61.4217879623
100200040805,25.869566381
100200040806,27.8997007012
100200040807,39.4003469348
100200040808,53.3477681354
100200040901,51.3334911242
100200040902,29.5774387047
100200040903,18.8771215603
100200040904,38.7366533279
100200040905,29.2883666009
100200040906,27.6273398325
100200040907,24.8611832857
100200040908,40.7112000436
100200040909,35.0487246588
100200041001,49.1860332191
100200041002,63.5801194012
100200041003,41.6641208231
100200041101,73.2182309479
100200041102,53.9331103638
100200041103,64.9436178878
100200041104,54.0842263401
100200041201,79.1286582202
100200041202,51.9849681705
100200041203,67.6709208637
100200041204,52.7904088348
100200041205,22.9299476743
100200041206,30.9402281344
100200041207,54.1585359052
100200041208,41.9711433798
100200041209,41.0808779672
100200041301,36.9578059837
100200041302,34.0278748199
100200041303,49.8085922748
100200041304,37.7010520697
100200041305,48.2623139545
100200041306,38.5470577031
100200041307,62.6498571187
100200041308,62.7731478289
100200050101,72.7685495466
100200050102,94.0969326645
100200050103,81.8064522892
100200050104,110.090341821
100200050105,32.6905389279
100200050106,141.614824668
100200050201,119.980299264
100200050202,42.5870808363
100200050203,99.3989522308
100200050204,112.934121057
100200050301,107.218735144
100200050302,93.642667979
100200050303,60.3159995824
100200050401,48.2855555266
100200050402,91.8564498276
100200050403,67.0833651125
100200050501,112.436517864
100200050502,71.0616429299
100200050503,61.2746820152
100200050504,131.776002899
100200050601,71.5471407473
100200050602,73.7605687529
100200050603,44.0983842611
100200050701,103.18275553
100200050702,95.1332687885
100200050703,34.5037574172
100200050704,125.545474261
100200050705,94.845569104
100200050801,122.260009542
100200050802,132.284974232
100200050803,131.452892423
100200050804,155.834135875
100200050805,162.232489541
100200060101,42.6605296433
100200060102,46.1396793127
100200060103,62.1037057042
100200060104,97.8404963613
100200060201,80.1757220924
100200060202,107.952706888
100200060203,56.4370017499
100200060204,58.623364687
100200060301,113.61516428
100200060302,88.4911085814
100200060303,73.3150231838
100200060401,48.8799501657
100200060402,102.193430543
100200060501,108.323303744
100200060502,96.7921090722
100200060503,120.102214262
100200060504,85.0186245739
100200060505,136.427013621
100200060506,159.279797077
100200060507,120.352391079
100200060508,50.1272734702
100200060509,151.088708207
100200070101,32.6899938881
100200070102,39.8584612012
100200070103,49.4749263376
100200070104,16.7430111766
100200070105,30.9200925156
100200070106,43.0213894919
100200070107,46.7488685139
100200070201,28.332255125
100200070202,69.8954735026
100200070203,45.2987650484
100200070204,25.763584502
100200070205,62.1312673911
100200070301,39.268656455
100200070302,31.0254369676
100200070303,39.3289064392
100200070304,32.0160466209
100200070305,50.4555485919
100200070306,22.8005876616
100200070307,61.4061376229
100200070401,32.1986796558
100200070402,31.3019419983
100200070403,14.9728279933
100200070404,15.8194118068
100200070501,20.6223159432
100200070502,46.620567508
100200070601,37.7957822531
100200070602,21.6338162497
100200070603,33.7955298424
100200070604,32.4122211039
100200070701,49.6854222864
100200070702,18.1834841818
100200070703,28.2758361772
100200070704,21.3499731049
100200070705,22.0025726929
100200070706,22.2272321433
100200070801,19.3990284801
100200070802,51.4357888475
100200070803,32.6015823856
100200070804,53.3176355883
100200070805,84.3978943974
100200070806,21.5123016685
100200070807,25.1161044613
100200070808,26.5180988833
100200070901,36.891151011
100200070902,38.3918911442
100200070903,56.3289757669
100200070904,45.7499005646
100200071001,49.7117280066
100200071002,44.8469721377
100200071003,48.1578852534
100200071101,61.5652792901
100200071102,37.5884180963
100200071103,49.7148730904
100200071201,37.4591706991
100200071202,66.3690098152
100200071203,18.2210935131
100200071204,34.947316438
100200071205,47.9186169356
100200071206,73.9461009353
100200071207,30.8818788975
100200071208,105.752869964
100200071301,53.7242844701
100200071302,42.8015308231
100200071303,68.7231096178
100200071401,42.8664955199
100200071402,36.4536838382
100200071403,42.1298575252
100200071404,62.5738240331
100200071501,78.3022782207
100200071502,52.5711019635
100200071503,104.546349213
100200071504,117.537590608
100200071505,143.462007269
100200080101,37.8617506251
100200080102,45.3807801828
100200080103,70.8580326512
100200080104,17.7533740625
100200080105,35.6399962232
100200080106,41.2527227476
100200080107,65.1323711276
100200080108,53.8290943578
100200080201,77.1899891198
100200080202,61.7471035272
100200080301,26.8910029531
100200080302,36.4019817188
100200080303,33.4705199376
100200080304,40.379903838
100200080305,43.0551354885
100200080306,70.2652662992
100200080401,67.5201114267
100200080402,79.7214814723
100200080403,30.1684240252
100200080501,34.2351790369
100200080502,39.3066754788
100200080503,55.0265890956
100200080504,79.8144081682
100200080505,58.2405965477
100200080506,52.092272073
100200080507,32.9075151682
100200080601,51.1091373861
100200080602,138.210653797
100200080701,62.0517715812
100200080702,41.7848650366
100200080703,58.0413563997
100200080704,131.08324711
100200080705,157.931547239
100200080801,97.436350584
100200080802,42.9926013649
100200080901,37.4854692817
100200080902,65.4949816763
100200080903,38.9785097837
100200080904,99.510904327
100200080905,50.5996821225
100200081001,93.1623985767
100200081002,123.156361312
100200081101,76.07432051
100200081102,121.544262335
100200081201,135.774417326
100200081202,49.6044672132
100200081203,76.0807515383
100200081301,75.611765787
100200081302,93.9723493457
100200081303,118.149950922
100200081401,126.111628741
100200081402,73.7206236571
100200081403,85.5690296739
100301010101,28.4932823926
100301010102,21.9284386635
100301010103,20.6038601398
100301010104,29.7278220206
100301010105,60.7491740584
100301010201,59.7908952832
100301010202,51.9212519526
100301010301,72.5281781256
100301010302,57.0907269567
100301010401,59.3321015984
100301010402,24.3386178911
100301010403,25.8706861585
100301010404,43.6544076055
100301010405,54.484001413
100301010406,27.2084641606
100301010407,47.3834757805
100301010408,40.9645580351
100301010409,88.0575742573
100301010410,48.6077401638
100301010411,66.6631179303
100301010412,74.1083405018
100301010413,79.5225835294
100301010501,63.9338549376
100301010502,151.51774253
100301010503,61.6149638593
100301010504,79.9705585837
100301010505,48.3505851477
100301010601,161.276598424
100301010602,104.571305901
100301010603,92.7110637277
100301010604,60.2250652611
100301010605,137.021190181
100301010701,66.4310737699
100301010702,68.6931044757
100301010703,45.219117552
100301010704,20.9507793486
100301010705,45.4928344935
100301010706,33.7753220797
100301010707,208.165440008
100301010801,64.1207178384
100301010802,26.1857646108
100301010803,26.5516839027
100301010804,63.8633184135
100301010805,64.6559429169
100301010901,95.6420150697
100301010902,58.1913033575
100301010903,21.1582000554
100301010904,82.252635628
100301010905,56.1512035728
100301010906,65.8943891376
100301011001,39.5109117031
100301011002,19.5606002808
100301011003,60.334410876
100301011004,25.3544074148
100301011005,54.2366265953
100301011006,180.455110699
100301011101,80.8986660838
100301011102,115.101346657
100301011103,147.080085009
100301011104,72.0131400377
100301011105,86.547084257
100301011106,83.1693406403
100301011107,87.7454737723
100301011201,100.790941522
100301011202,96.8812035024
100301011203,44.0190653354
100301011204,63.3801667839
100301011205,76.6336383969
100301011301,84.307576552
100301011302,57.9914428592
100301011303,56.9216323942
100301011304,86.8491552174
100301011305,114.259081006
100301011306,70.9212093055
100301011307,98.3194599301
100301011308,81.4262264073
100301011309,51.2457324117
100301011310,76.174925521
100301011401,104.44080551
100301011402,88.5303768367
100301011403,48.0774816275
100301011404,27.5079868436
100301011405,67.3275143057
100301011406,75.3423068821
100301011501,23.9675546288
100301011502,87.1239932775
100301011503,104.951540992
100301011504,162.003650576
100301011601,25.3856902272
100301011602,55.1282151639
100301011603,98.01926364
100301011604,68.8825796843
100301011605,57.0273328125
100301011606,47.8467528373
100301011607,113.974699989
100301011701,69.3439266831
100301011702,22.7731005698
100301011703,75.872532621
100301011801,55.784751758
100301011802,44.2364794761
100301011803,59.4967197329
100301011804,64.7138412595
100301011805,46.7290936261
100301011806,32.5013330281
100301011807,57.6902793348
100301011808,74.2374289632
100301011809,68.0301409215
100301011901,31.9958703816
100301011902,38.7243514359
100301011903,61.5653437078
100301011904,69.4327152818
100301011905,78.2423425466
100301011906,73.1910174042
100301012001,36.0407182723
100301012002,85.7297061235
100301012003,63.1620889306
100301012004,48.0137746483
100301012005,36.2089840025
100301012006,41.5068313181
100301012007,44.3875490427
100301012008,67.3233526796
100301020101,62.6130609065
100301020102,50.6408762634
100301020103,63.6990876198
100301020104,22.5714999437
100301020105,51.9478389546
100301020201,24.7078436017
100301020202,23.058889091
100301020203,63.620812133
100301020301,58.904652074
100301020302,38.2774810791
100301020303,62.7193751633
100301020304,71.5302181691
100301020401,38.4456702918
100301020402,38.4877945483
100301020403,57.7904540151
100301020404,98.5038746893
100301020405,51.8651101589
100301020406,66.1895286292
100301020501,80.40660128
100301020502,80.483345449
100301020503,92.715674758
100301020504,97.2430819571
