HUC_12,AWDBYHUC,AWD_MGAL
110800050106,0,0.0
110800050107,0,0.0
110800050108,0,0.0
110800050109,0,0.0
110800050110,0,0.0
110800050111,0,0.0
110800050112,0,0.0
110800050201,0,0.0
110800050202,0,0.0
110800050203,0,0.0
110800050301,0,0.0
110800050302,0,0.0
110800050303,0,0.0
110800050304,0,0.0
110800050305,0,0.0
110800050306,0,0.0
110800050307,0,0.0
110800050308,0,0.0
110800050401,0,0.0
110800050402,0,0.0
110800050403,0,0.0
110800050404,0,0.0
110800050405,0,0.0
110800050406,0,0.0
110800050407,0,0.0
110800050408,0,0.0
110800060101,0,0.0
110800060102,0,0.0
110800060103,0,0.0
110800060104,0,0.0
110800060105,0,0.0
110800060201,0,0.0
110800060202,0,0.0
110800060203,0,0.0
110800060204,0,0.0
110800060205,369032,0.369032
110800060301,0,0.0
110800060302,0,0.0
110800060303,0,0.0
110800060304,0,0.0
110800060305,0,0.0
110800060306,0,0.0
110800060401,0,0.0
110800060402,0,0.0
110800060403,0,0.0
110800060404,1441572,1.441572
110800060405,0,0.0
110800060406,0,0.0
110800060407,0,0.0
110800060408,0,0.0
110800060409,0,0.0
110800060501,0,0.0
110800060502,0,0.0
110800060503,0,0.0
110800060504,0,0.0
110800060505,0,0.0
110800060601,0,0.0
110800060602,0,0.0
110800060603,0,0.0
110800060604,0,0.0
110800060605,2059614,2.059614
110800060606,4965210,4.96521
110800060701,244500,0.2445
110800060702,0,0.0
110800060703,0,0.0
110800060704,0,0.0
110800060705,1735626,1.735626
110800060706,0,0.0
110800060801,2036394,2.036394
110800060802,0,0.0
110800060803,2364570,2.36457
110800060804,0,0.0
110800060805,0,0.0
110800060901,0,0.0
110800060902,226782,0.226782
110800060903,0,0.0
110800060904,0,0.0
110800060905,0,0.0
110800060906,0,0.0
110800060907,0,0.0
110800060908,0,0.0
110800060909,0,0.0
110800070101,0,0.0
110800070102,0,0.0
110800070103,0,0.0
110800070104,0,0.0
110800070105,0,0.0
110800070106,0,0.0
110800070107,0,0.0
110800070108,0,0.0
110800070109,345696,0.345696
110800070110,0,0.0
110800070201,0,0.0
110800070202,0,0.0
110800070203,0,0.0
110800070204,0,0.0
110800070205,0,0.0
110800070206,0,0.0
110800070207,0,0.0
110800070208,0,0.0
110800070209,0,0.0
110800070210,0,0.0
110800070211,0,0.0
110800070301,0,0.0
110800070302,0,0.0
110800070303,0,0.0
110800070304,0,0.0
110800070305,0,0.0
110800070306,0,0.0
110800070401,0,0.0
110800070402,0,0.0
110800070403,0,0.0
110800070404,0,0.0
110800070501,0,0.0
110800070502,0,0.0
110800070503,0,0.0
110800070504,0,0.0
110800070505,0,0.0
110800070506,0,0.0
110800070507,0,0.0
110800070601,0,0.0
110800070602,0,0.0
110800070603,0,0.0
110800070604,0,0.0
110800070605,0,0.0
110800070606,0,0.0
110800070607,0,0.0
110800070608,0,0.0
110800070701,0,0.0
110800070702,0,0.0
110800070703,0,0.0
110800070704,0,0.0
110800070705,0,0.0
110800070801,0,0.0
110800070802,0,0.0
110800070803,0,0.0
110800070804,0,0.0
110800070805,0,0.0
110800080101,0,0.0
110800080102,0,0.0
110800080103,0,0.0
110800080201,0,0.0
110800080202,0,0.0
110800080203,0,0.0
110800080204,0,0.0
110800080301,57276,0.057276
110800080302,185760,0.18576
110800080303,27864,0.027864
110800080304,0,0.0
110800080305,7390152,7.390152
110800080401,0,0.0
110800080402,2297232,2.297232
110800080403,2455902,2.455902
110800080404,7230708,7.230708
110800080501,0,0.0
110800080502,156348,0.156348
110800080503,1435770,1.43577
110800080504,1329732,1.329732
110901010101,2188098,2.188098
110901010102,0,0.0
110901010103,0,0.0
110901010104,0,0.0
110901010105,0,0.0
110901010106,0,0.0
110901010107,0,0.0
110901010108,0,0.0
110901010109,0,0.0
110901010201,0,0.0
110901010202,685764,0.685764
110901010203,0,0.0
110901010204,0,0.0
110901010205,0,0.0
110901010301,0,0.0
110901010302,0,0.0
110901010303,0,0.0
110901010304,0,0.0
110901010305,0,0.0
110901010306,0,0.0
110901010401,0,0.0
110901010402,81270,0.08127
110901010403,0,0.0
110901010404,0,0.0
110901010405,0,0.0
110901010501,0,0.0
110901010502,0,0.0
110901010503,0,0.0
110901010504,0,0.0
110901010505,0,0.0
110901010601,0,0.0
110901010602,0,0.0
110901010603,4801896,4.801896
110901010604,0,0.0
110901010605,0,0.0
110901010701,0,0.0
110901010702,0,0.0
110901010703,8865,0.008865
110901010704,87468,0.087468
110901010705,40976,0.040976
110901010706,0,0.0
110901010707,0,0.0
110901010708,0,0.0
110901020101,0,0.0
110901020102,0,0.0
110901020103,0,0.0
110901020104,0,0.0
110901020105,72072,0.072072
110901020201,0,0.0
110901020202,0,0.0
110901020203,0,0.0
110901020204,0,0.0
110901020205,0,0.0
110901020206,0,0.0
110901020207,0,0.0
110901020301,0,0.0
110901020302,0,0.0
110901020303,0,0.0
110901020304,0,0.0
110901020305,843960,0.84396
110901020306,1290648,1.290648
110901020401,0,0.0
110901020402,0,0.0
110901020403,3885648,3.885648
110901020404,198564,0.198564
110901020405,203319,0.203319
110901020406,67080,0.06708
110901020407,3527145,3.527145
110901020408,2207304,2.207304
110901020501,11843509,11.843509
110901020502,9677745,9.677745
110901020503,3583899,3.583899
110901020504,0,0.0
110901020505,4429458,4.429458
110901020506,614493,0.614493
110901020601,2819421,2.819421
110901020602,2088801,2.088801
110901020603,7480242,7.480242
110901020604,265221,0.265221
110901020701,0,0.0
110901020702,5975343,5.975343
110901020703,0,0.0
110901030101,1317264,1.317264
110901030102,2764944,2.764944
110901030103,2420080,2.42008
110901030104,6997344,6.997344
110901030105,9205008,9.205008
110901030201,0,0.0
110901030202,0,0.0
110901030203,0,0.0
110901030204,97968,0.097968
110901030205,323856,0.323856
110901030206,347408,0.347408
110901030207,3598448,3.598448
110901030301,0,0.0
110901030302,362856,0.362856
110901030303,4933432,4.933432
110901030304,15388192,15.388192
110901030401,3567688,3.567688
110901030402,14781056,14.781056
110901030403,4035072,4.035072
110901030404,8402552,8.402552
110901030405,10877056,10.877056
110901030406,22340896,22.340896
110901030407,5762097,5.762097
110901030408,6325787,6.325787
110901030409,395307,0.395307
110901030501,5289661,5.289661
110901030502,10773675,10.773675
110901030503,426492,0.426492
110901030504,13115817,13.115817
110901030505,11329065,11.329065
110901030506,18711,0.018711
110901040101,0,0.0
110901040102,25051,0.025051
110901040103,0,0.0
110901040104,0,0.0
110901040201,0,0.0
110901040202,0,0.0
110901040203,0,0.0
110901040204,0,0.0
110901040301,0,0.0
110901040302,0,0.0
110901040303,813384,0.813384
110901040304,2124712,2.124712
110901040305,16893904,16.893904
110901040306,10795416,10.795416
110901040307,20077080,20.07708
110901040401,11597352,11.597352
110901040402,26442664,26.442664
110901040403,13294372,13.294372
110901040404,16141517,16.141517
110901040405,22742272,22.742272
110901040406,11279436,11.279436
110901040407,10518062,10.518062
110901050101,126474,0.126474
110901050102,0,0.0
110901050103,0,0.0
110901050104,0,0.0
110901050105,0,0.0
110901050106,0,0.0
110901050201,0,0.0
110901050202,0,0.0
110901050203,0,0.0
110901050204,0,0.0
110901050205,552160,0.55216
110901050206,0,0.0
110901050207,0,0.0
110901050208,289984,0.289984
110901050209,11229,0.011229
110901050210,0,0.0
110901050211,0,0.0
110901050301,0,0.0
110901050302,338034,0.338034
110901050303,0,0.0
110901050304,0,0.0
110901050305,0,0.0
110901050306,0,0.0
110901050307,0,0.0
110901050308,471714,0.471714
110901050309,0,0.0
110901050310,0,0.0
110901050401,452196,0.452196
110901050402,6201,0.006201
110901050403,0,0.0
110901050404,679505,0.679505
110901050405,0,0.0
110901050406,0,0.0
110901050501,24127996,24.127996
110901050502,8157146,8.157146
110901050503,4578784,4.578784
110901050601,1874432,1.874432
110901050602,147840,0.14784
110901050603,386176,0.386176
110901050604,1266496,1.266496
110901050605,480704,0.480704
110901050606,415072,0.415072
110901050607,8736,0.008736
110901050608,968352,0.968352
110901050701,0,0.0
110901050702,4032,0.004032
110901050703,0,0.0
110901050704,0,0.0
110901050705,0,0.0
110901050706,0,0.0
110901050707,0,0.0
110901050708,1257890,1.25789
110901060101,772425,0.772425
110901060102,44325,0.044325
110901060103,1041800,1.0418
110901060104,1289800,1.2898
110901060105,0,0.0
110901060106,0,0.0
110901060107,0,0.0
110901060108,1528875,1.528875
110901060109,0,0.0
110901060201,1142800,1.1428
110901060202,23600,0.0236
110901060203,1014200,1.0142
110901060204,0,0.0
110901060205,383200,0.3832
110901060206,581850,0.58185
110901060207,1998675,1.998675
110901060208,0,0.0
110901060301,4863800,4.8638
110901060302,139800,0.1398
110901060303,0,0.0
110901060304,87750,0.08775
110901060305,0,0.0
110901060306,74648,0.074648
110901060307,468600,0.4686
110901060308,0,0.0
110901060309,0,0.0
110901060310,0,0.0
110901060311,758025,0.758025
110901060401,84816,0.084816
110901060402,0,0.0
110901060403,0,0.0
110901060404,370125,0.370125
110901060405,516336,0.516336
110901060406,11408,0.011408
110901060407,2144854,2.144854
110901060408,977811,0.977811
110901060409,1385328,1.385328
110901060410,0,0.0
110901060411,114824,0.114824
110901060501,371752,0.371752
110901060502,0,0.0
110901060503,677169,0.677169
110901060504,0,0.0
110901060505,0,0.0
110901060506,341496,0.341496
110901060507,0,0.0
110901060601,1807200,1.8072
110901060602,1336208,1.336208
110901060603,3183880,3.18388
110901060604,1218176,1.218176
110901060605,2420080,2.42008
110901060606,653480,0.65348
110901060607,0,0.0
110901060608,77688,0.077688
110901060609,0,0.0
110901060701,0,0.0
110901060702,0,0.0
110901060703,0,0.0
110901060704,3320,0.00332
110901060705,33200,0.0332
110901060801,1126467,1.126467
110901060802,0,0.0
110901060803,165502,0.165502
110901060804,15936,0.015936
110901060805,0,0.0
110901060806,7138,0.007138
110901060807,0,0.0
110901060808,1174621,1.174621
110902010101,529696,0.529696
110902010102,750472,0.750472
110902010103,0,0.0
110902010104,0,0.0
110902010105,297990,0.29799
110902010106,43230,0.04323
110902010107,1360590,1.36059
110902010108,3815790,3.81579
110902010109,195360,0.19536
110902010110,157410,0.15741
110902010201,673546,0.673546
110902010202,0,0.0
110902010203,0,0.0
110902010204,539319,0.539319
110902010205,41580,0.04158
110902010206,204618,0.204618
110902010301,241890,0.24189
110902010302,70290,0.07029
110902010303,1325195,1.325195
110902010304,25080,0.02508
110902010305,39930,0.03993
110902010306,559270,0.55927
110902010307,0,0.0
110902010308,61248,0.061248
110902010309,393261,0.393261
110902010401,0,0.0
110902010402,492246,0.492246
110902010403,0,0.0
110902010404,29928,0.029928
110902010405,352176,0.352176
110902010406,197142,0.197142
110902010407,1203906,1.203906
110902010501,298236,0.298236
110902010502,0,0.0
110902010503,12354,0.012354
110902010504,2436,0.002436
110902010505,33060,0.03306
110902010506,129378,0.129378
110902010507,242754,0.242754
110902010601,574548,0.574548
110902010602,1269918,1.269918
110902010603,389934,0.389934
110902010604,2247600,2.2476
110902010605,670950,0.67095
110902010606,183600,0.1836
110902010607,61350,0.06135
110902010608,188400,0.1884
110902010609,759772,0.759772
110902010610,2433176,2.433176
110902010701,300560,0.30056
110902010702,619800,0.6198
110902010703,401016,0.401016
110902010704,92144,0.092144
110902010705,271440,0.27144
110902010706,3177698,3.177698
110902020101,1786894,1.786894
110902020102,532708,0.532708
110902020103,65250,0.06525
110902020104,601750,0.60175
110902020105,99426,0.099426
110902020106,1915160,1.91516
110902020107,2381673,2.381673
110902020108,4551053,4.551053
110902020201,0,0.0
110902020202,15544,0.015544
110902020203,123424,0.123424
110902020204,89088,0.089088
110902020205,647280,0.64728
110902020301,1781006,1.781006
110902020302,141921,0.141921
110902020303,82685,0.082685
110902020304,198232,0.198232
110902020305,569328,0.569328
110902020306,149998,0.149998
110902020401,0,0.0
110902020402,0,0.0
110902020403,127710,0.12771
110902020404,0,0.0
110902020405,4225,0.004225
110902020406,0,0.0
110902020501,119496,0.119496
110902020502,1794,0.001794
110902020503,313272,0.313272
110902020504,18495,0.018495
110902020505,6075,0.006075
110902020506,112984,0.112984
110902020507,19791,0.019791
110902020508,9770,0.00977
110902020509,0,0.0
110902020510,0,0.0
110902020601,0,0.0
110902020602,0,0.0
110902020603,83316,0.083316
110902020604,15423,0.015423
110902020605,10335,0.010335
110902020606,129426,0.129426
110902030101,0,0.0
110902030102,0,0.0
110902030103,0,0.0
110902030104,0,0.0
110902030105,0,0.0
110902030106,156,0.000156
110902030107,0,0.0
110902030108,0,0.0
110902030201,648,0.000648
110902030202,27864,0.027864
110902030203,486,0.000486
110902030204,0,0.0
110902030205,0,0.0
110902030206,0,0.0
110902030207,0,0.0
110902030208,0,0.0
110902030301,0,0.0
110902030302,0,0.0
110902030303,0,0.0
110902030304,0,0.0
110902030305,0,0.0
110902030306,4374,0.004374
110902030307,0,0.0
110902030308,648,0.000648
110902030309,5265,0.005265
110902030310,0,0.0
110902030311,0,0.0
110902030401,6174,0.006174
110902030402,21942,0.021942
110902030403,2385,0.002385
110902030404,34026,0.034026
110902040101,0,0.0
110902040102,0,0.0
110902040103,0,0.0
110902040104,0,0.0
110902040105,0,0.0
110902040201,0,0.0
110902040202,0,0.0
110902040203,0,0.0
110902040204,0,0.0
110902040205,21306,0.021306
110902040206,38160,0.03816
110902040207,2226,0.002226
110902040208,0,0.0
110902040301,0,0.0
110902040302,0,0.0
110902040303,0,0.0
110902040304,0,0.0
110902040305,0,0.0
110902040306,0,0.0
110902040307,0,0.0
110902040308,0,0.0
110902040309,0,0.0
110902040401,0,0.0
110902040402,0,0.0
110902040403,0,0.0
110902040404,0,0.0
110902040405,0,0.0
110902040406,0,0.0
110902040407,0,0.0
110902040408,0,0.0
110902040409,0,0.0
110902040410,0,0.0
110902040501,0,0.0
110902040502,5883,0.005883
110902040503,0,0.0
110902040504,0,0.0
110902040505,0,0.0
110902040506,0,0.0
110902040507,0,0.0
110902040508,0,0.0
110902040601,0,0.0
110902040602,0,0.0
110902040603,0,0.0
110902040604,36252,0.036252
110902040605,0,0.0
110902040606,0,0.0
110902040607,0,0.0
110902040701,0,0.0
110902040702,0,0.0
110902040703,0,0.0
110902040704,0,0.0
110902040705,0,0.0
110902040801,106439,0.106439
110902040802,0,0.0
110902040803,411264,0.411264
110902040804,104817,0.104817
111001010101,0,0.0
111001010102,0,0.0
111001010103,0,0.0
111001010104,0,0.0
111001010105,0,0.0
111001010106,0,0.0
111001010201,30264,0.030264
111001010202,0,0.0
111001010203,0,0.0
111001010204,0,0.0
111001010205,0,0.0
111001010206,260832,0.260832
111001010207,6586112,6.586112
111001010301,0,0.0
111001010302,0,0.0
111001010303,0,0.0
111001010304,0,0.0
111001010305,0,0.0
111001010306,0,0.0
111001010307,0,0.0
111001010308,0,0.0
111001010309,97408,0.097408
111001010401,702976,0.702976
111001010402,3011840,3.01184
111001010403,3896832,3.896832
111001010404,1334272,1.334272
111001010405,4218880,4.21888
111001010501,2247168,2.247168
111001010502,3031808,3.031808
111001010503,523776,0.523776
111001010601,4752760,4.75276
111001010602,2014976,2.014976
111001010603,1714888,1.714888
111001010701,1696000,1.696
111001010702,2252800,2.2528
111001010703,77056,0.077056
111001010704,237720,0.23772
111001010705,1531030,1.53103
111001010801,3365643,3.365643
111001010802,4037874,4.037874
111001010803,8133899,8.133899
111001010804,13672298,13.672298
111001010805,8115423,8.115423
111001010901,1328896,1.328896
111001010902,2868736,2.868736
111001010903,1778432,1.778432
111001011001,4101632,4.101632
111001011002,3148032,3.148032
111001011003,2027610,2.02761
111001011004,533047,0.533047
111001011101,7413185,7.413185
111001011102,11373204,11.373204
111001011103,2018922,2.018922
111001011104,406954,0.406954
111001011105,927108,0.927108
111001011201,1409096,1.409096
111001011202,5317053,5.317053
111001011203,4541707,4.541707
111001011204,0,0.0
111001011205,648919,0.648919
111001011206,0,0.0
111001011207,59996,0.059996
111001011208,6449570,6.44957
111001011209,1021347,1.021347
111001020101,4959858,4.959858
111001020102,5408413,5.408413
111001020103,19775737,19.775737
111001020104,11162086,11.162086
111001020105,9278721,9.278721
111001020106,6010920,6.01092
111001020107,464969,0.464969
111001020201,14636477,14.636477
111001020202,10449492,10.449492
111001020203,8362367,8.362367
111001020204,1748657,1.748657
111001020205,614959,0.614959
111001020301,6863316,6.863316
111001020302,4845526,4.845526
111001020303,15265909,15.265909
111001020304,3949255,3.949255
111001020401,11006753,11.006753
111001020402,9802269,9.802269
111001020403,3785125,3.785125
111001020404,9841325,9.841325
111001020405,12696126,12.696126
111001020406,7752295,7.752295
111001020407,1987128,1.987128
111001020501,2232021,2.232021
111001020502,510249,0.510249
111001020503,333118,0.333118
111001020504,90449,0.090449
111001020505,0,0.0
111001020506,894941,0.894941
111001020507,5601702,5.601702
111001020508,2785286,2.785286
111001020509,558156,0.558156
111001020510,64462,0.064462
111001020601,766982,0.766982
111001020602,817162,0.817162
111001020603,1796058,1.796058
111001020604,0,0.0
111001020605,181034,0.181034
111001020606,1168229,1.168229
111001020607,12931,0.012931
111001020608,0,0.0
111001020609,12159,0.012159
111001030101,2473776,2.473776
111001030102,6669544,6.669544
111001030103,1985568,1.985568
111001030104,3180800,3.1808
111001030105,2060712,2.060712
111001030106,0,0.0
111001030107,1634800,1.6348
111001030108,1413696,1.413696
111001030201,0,0.0
111001030202,296,0.000296
111001030203,4284600,4.2846
111001030204,17441504,17.441504
111001030205,4430528,4.430528
111001030206,6502470,6.50247
111001030207,7162434,7.162434
111001030208,2504509,2.504509
111001030209,2756784,2.756784
111001030301,28762660,28.76266
111001030302,18296531,18.296531
111001030303,12046773,12.046773
111001030304,6520793,6.520793
111001030305,5044256,5.044256
111001030306,6469526,6.469526
111001030307,8914928,8.914928
111001030308,11078552,11.078552
111001030309,11693817,11.693817
111001030401,0,0.0
111001030402,4369095,4.369095
111001030403,5541534,5.541534
111001030404,8843892,8.843892
111001030405,6255615,6.255615
111001030406,2429724,2.429724
111001030407,6890162,6.890162
111001030408,4708855,4.708855
111001030409,1381811,1.381811
111001030410,4268206,4.268206
111001030501,14407230,14.40723
111001030502,8373921,8.373921
111001030503,1842201,1.842201
111001030504,10514979,10.514979
111001030505,2265483,2.265483
111001030506,11197959,11.197959
111001030507,2517834,2.517834
111001030508,2262774,2.262774
111001030509,3592290,3.59229
111001030510,2924609,2.924609
111001030511,2497475,2.497475
111001030512,130746,0.130746
111001040101,12352527,12.352527
111001040102,19807227,19.807227
111001040103,27344714,27.344714
111001040104,26200869,26.200869
111001040105,20582464,20.582464
111001040106,6446898,6.446898
111001040107,14788942,14.788942
111001040108,16059190,16.05919
111001040109,2954769,2.954769
111001040201,24723171,24.723171
111001040202,14696585,14.696585
111001040203,14114944,14.114944
111001040204,12630611,12.630611
111001040205,9118816,9.118816
111001040206,4643520,4.64352
111001040207,3546144,3.546144
111001040208,7725984,7.725984
111001040209,4986443,4.986443
111001040210,11664568,11.664568
111001040211,11695120,11.69512
111001040212,6213298,6.213298
111001040213,13729679,13.729679
111001040214,8282802,8.282802
111001040215,6110325,6.110325
111001040301,16797492,16.797492
111001040302,7469394,7.469394
111001040303,7039776,7.039776
111001040304,1431243,1.431243
111001040305,2784894,2.784894
111001040306,9720012,9.720012
111001040307,3843549,3.843549
111001040308,7888215,7.888215
111001040309,2274873,2.274873
111001040310,4389264,4.389264
111001040311,10745631,10.745631
111001040312,8539224,8.539224
111001040313,2152446,2.152446
111001040314,11026116,11.026116
111001040315,406443,0.406443
111001040401,7171221,7.171221
111001040402,7982826,7.982826
111001040403,2297931,2.297931
111001040404,6947245,6.947245
111001040405,1117235,1.117235
111001040501,8852685,8.852685
111001040502,1611417,1.611417
111001040503,1709238,1.709238
111001040504,217919,0.217919
111001040505,0,0.0
111001040506,2619030,2.61903
111001040507,0,0.0
111002010101,4376754,4.376754
111002010102,1232305,1.232305
111002010103,3184500,3.1845
111002010104,386965,0.386965
111002010105,0,0.0
111002010201,6739329,6.739329
111002010202,5349243,5.349243
111002010203,2772715,2.772715
111002010204,538083,0.538083
111002010301,5378358,5.378358
111002010302,9344691,9.344691
111002010303,2710284,2.710284
111002010304,2940717,2.940717
111002010305,980244,0.980244
111002010306,2811084,2.811084
111002010401,965,0.000965
111002010402,196443,0.196443
111002010403,77179,0.077179
111002010404,136258,0.136258
111002010405,69673,0.069673
111002010406,732821,0.732821
111002010407,5404,0.005404
111002010408,0,0.0
111002010501,216160,0.21616
111002010502,0,0.0
111002010503,0,0.0
111002010504,3728803,3.728803
111002010505,22195,0.022195
111002010506,0,0.0
111002010507,0,0.0
111002010508,464937,0.464937
111002010509,794195,0.794195
111002010510,398189,0.398189
111002010601,49042,0.049042
111002010602,29380,0.02938
111002010603,95700,0.0957
111002010604,1108617,1.108617
111002010605,116024,0.116024
111002010606,0,0.0
111002010607,1327680,1.32768
111002010608,859654,0.859654
111002010609,190292,0.190292
111002010610,1379018,1.379018
111002020101,11827953,11.827953
111002020102,12344688,12.344688
111002020103,6769047,6.769047
111002020104,9484185,9.484185
111002020105,10703652,10.703652
111002020106,488631,0.488631
111002020107,3984423,3.984423
111002020108,3329967,3.329967
111002020109,1925781,1.925781
111002020110,188136,0.188136
111002020111,693852,0.693852
111002020201,178689,0.178689
111002020202,771840,0.77184
111002020203,0,0.0
111002020204,123213,0.123213
111002020205,298587,0.298587
111002020206,0,0.0
111002020301,0,0.0
111002020302,0,0.0
111002020303,0,0.0
111002020304,156585,0.156585
111002020305,52998,0.052998
111002020306,819936,0.819936
111002030101,261267,0.261267
111002030102,198633,0.198633
111002030103,673206,0.673206
111002030104,22338,0.022338
111002030105,354342,0.354342
111002030106,845340,0.84534
111002030107,1948005,1.948005
111002030108,4402134,4.402134
111002030201,2239056,2.239056
111002030202,2917338,2.917338
111002030301,173910,0.17391
111002030302,280830,0.28083
111002030303,186450,0.18645
111002030401,1639529,1.639529
111002030402,2398644,2.398644
111002030403,1771770,1.77177
111002030404,786060,0.78606
111002030405,753390,0.75339
111002030406,2346630,2.34663
111002030501,1423950,1.42395
111002030502,1529550,1.52955
111002030503,174570,0.17457
111002030504,867240,0.86724
111002030505,401172,0.401172
111002030506,137280,0.13728
111002030507,81168,0.081168
111002030508,1099230,1.09923
111002030509,0,0.0
111002030510,0,0.0
111003010101,0,0.0
111003010102,91848,0.091848
111003010103,135814,0.135814
111003010104,28480,0.02848
111003010105,108046,0.108046
111003010201,0,0.0
111003010202,0,0.0
111003010203,0,0.0
111003010204,0,0.0
111003010205,47704,0.047704
111003010206,169456,0.169456
111003010207,804560,0.80456
111003010208,495552,0.495552
111003010209,448204,0.448204
111003010301,0,0.0
111003010302,0,0.0
111003010303,0,0.0
111003010304,394092,0.394092
111003010401,2320764,2.320764
111003010402,1285160,1.28516
111003010403,380126,0.380126
111003010404,269074,0.269074
111003010405,171864,0.171864
111003010406,242430,0.24243
111003010407,24864,0.024864
111003010408,0,0.0
111003010501,92118,0.092118
111003010502,371488,0.371488
111003010503,281424,0.281424
111003010504,61984,0.061984
111003010505,168896,0.168896
111003010506,90896,0.090896
111003010507,298064,0.298064
111003010601,211952,0.211952
111003010602,969059,0.969059
111003010603,226490,0.22649
111003010604,1643865,1.643865
111003010605,1584415,1.584415
111003010606,1715495,1.715495
111003010701,1205820,1.20582
111003010702,477485,0.477485
111003010703,761105,0.761105
111003010704,148770,0.14877
111003010705,422385,0.422385
111003010706,105460,0.10546
111003010707,47415,0.047415
111003010708,0,0.0
111003010709,96200,0.0962
111003020101,153725,0.153725
111003020102,0,0.0
111003020103,33800,0.0338
111003020104,0,0.0
111003020105,264875,0.264875
111003020106,0,0.0
111003020107,1692925,1.692925
111003020201,1260485,1.260485
111003020202,14499,0.014499
111003020203,4698,0.004698
111003020204,201424,0.201424
111003020205,16767,0.016767
111003020206,62208,0.062208
111003020301,7776,0.007776
111003020302,23733,0.023733
111003020303,2898,0.002898
111003020304,0,0.0
111003020305,110322,0.110322
111003020401,0,0.0
111003020402,0,0.0
111003020403,0,0.0
111003020404,0,0.0
111003020405,1323,0.001323
111003020406,12084,0.012084
111003020407,74412,0.074412
111003020408,41340,0.04134
111003020409,159,0.000159
111003020501,0,0.0
111003020502,36252,0.036252
111003020503,0,0.0
111003020504,33867,0.033867
111003020505,0,0.0
111003020506,31959,0.031959
111003020601,63,6.3e-05
111003020602,9464,0.009464
111003020603,0,0.0
111003020604,0,0.0
111003020605,0,0.0
111003020606,0,0.0
111003020607,3016,0.003016
111003020608,520,0.00052
111003020609,0,0.0
111003020610,0,0.0
111003020611,11607,0.011607
111003020701,0,0.0
111003020702,0,0.0
111003020703,0,0.0
111003020704,1113,0.001113
111003020705,0,0.0
111003020706,0,0.0
111003020707,0,0.0
111003020708,0,0.0
111003020709,0,0.0
111003020710,0,0.0
111003020711,0,0.0
111003020712,0,0.0
111003030101,0,0.0
111003030102,0,0.0
111003030103,0,0.0
111003030104,0,0.0
111003030105,79300,0.0793
111003030106,185900,0.1859
111003030201,182975,0.182975
111003030202,0,0.0
111003030203,0,0.0
111003030204,0,0.0
111003030205,108100,0.1081
111003030206,181820,0.18182
111003030301,0,0.0
111003030302,23500,0.0235
111003030303,93765,0.093765
111003030304,0,0.0
111003030305,18330,0.01833
111003030306,12690,0.01269
111003030307,0,0.0
111003030308,19505,0.019505
111003030309,1410,0.00141
111003030401,23030,0.02303
111003030402,32665,0.032665
111003030403,0,0.0
111003030404,0,0.0
111003030405,37600,0.0376
111003030406,0,0.0
111003030501,0,0.0
111003030502,0,0.0
111003030503,0,0.0
111003030504,470,0.00047
111003030505,35485,0.035485
111003030506,37365,0.037365
111003030507,0,0.0
111003030508,1175,0.001175
111003030509,0,0.0
111003030510,0,0.0
111003030601,0,0.0
111003030602,104,0.000104
111003030603,0,0.0
111003030604,0,0.0
111003030605,0,0.0
111003030606,0,0.0
111003030607,0,0.0
111003030608,0,0.0
111003030701,0,0.0
111003030702,0,0.0
111003030703,0,0.0
111003030704,0,0.0
111003030705,0,0.0
111003030706,0,0.0
111003030707,0,0.0
111003030708,0,0.0
111003030709,0,0.0
111003030801,0,0.0
111003030802,0,0.0
111003030803,0,0.0
111003030804,0,0.0
111003030805,0,0.0
111003030806,0,0.0
111003030807,38272,0.038272
111003030808,0,0.0
111003030901,52965,0.052965
111003030902,0,0.0
111003030903,0,0.0
111003030904,0,0.0
111003030905,0,0.0
111003030906,0,0.0
111003030907,12519,0.012519
111003030908,0,0.0
111003031001,0,0.0
111003031002,0,0.0
111003031003,79608,0.079608
111003031004,0,0.0
111003031005,0,0.0
111003031006,0,0.0
111003031007,17013,0.017013
111003031008,0,0.0
111003031009,113889,0.113889
111003031010,0,0.0
111003031011,0,0.0
111101010101,0,0.0
111101010102,0,0.0
111101010103,0,0.0
111101010104,0,0.0
111101010105,0,0.0
111101010106,0,0.0
111101010107,0,0.0
111101010108,5229,0.005229
111101010109,16019,0.016019
111101010110,0,0.0
111101010111,20640,0.02064
111101010201,0,0.0
111101010202,0,0.0
111101010203,32482,0.032482
111101010204,0,0.0
111101010205,0,0.0
111101010206,320,0.00032
111101010207,109440,0.10944
111101010301,0,0.0
111101010302,0,0.0
111101010303,0,0.0
111101010304,0,0.0
111101010305,10240,0.01024
111101010401,0,0.0
111101010402,0,0.0
111101010403,89586,0.089586
111101010404,312960,0.31296
111101010405,388395,0.388395
111101010406,75222,0.075222
111101010501,50720,0.05072
111101010502,77560,0.07756
111101010503,76860,0.07686
111101010504,14672,0.014672
111101010505,97524,0.097524
111101010506,161651,0.161651
111101010507,492240,0.49224
111101010508,6048,0.006048
111101010509,58163,0.058163
111101020101,0,0.0
111101020102,0,0.0
111101020103,2486,0.002486
111101020104,104517,0.104517
111101020105,23247,0.023247
111101020106,25137,0.025137
111101020107,0,0.0
111101020108,0,0.0
111101020201,42147,0.042147
111101020202,6237,0.006237
111101020203,86562,0.086562
111101020204,1315062,1.315062
111101020301,0,0.0
