HUC_12,WSfrq,CERA_per_km2
102702060408,19,0.130994960666
102702060409,34,0.252525091171
102702060410,72,0.606815636158
102702060501,94,0.753404855728
102702060502,34,0.641162872314
102702060503,16,0.161218896508
102702060504,34,0.467451751232
102702060505,45,0.792174756527
102702060506,50,0.656278014183
102702060507,47,0.506498098373
102702060508,61,0.631546258926
102702060509,55,0.75163269043
102702060601,13,0.0961833447218
102702060602,6,0.101155586541
102702060603,23,0.193897858262
102702060604,39,0.254447370768
102702060605,43,0.28374093771
102702060701,4,0.044093940407
102702060702,13,0.203722581267
102702060703,15,0.150379657745
102702060704,18,0.232852816582
102702060801,11,0.0883350893855
102702060802,23,0.193948313594
102702060803,7,0.0808350071311
102702060804,16,0.246315270662
102702060805,23,0.330703377724
102702060806,22,0.241293221712
102702060807,50,0.417069286108
102702060901,40,0.473344236612
102702060902,50,0.39830493927
102702060903,12,0.259915739298
102702060904,21,0.321315228939
102702060905,26,0.357003420591
102702060906,52,0.64515799284
102702061001,81,0.635064005852
102702061002,77,0.526644229889
102702061003,52,0.387383341789
102702061004,51,0.608208656311
102702061005,60,0.664465129375
102702070101,38,0.471660107374
102702070102,24,0.408797651529
102702070103,41,0.372041553259
102702070104,76,0.622453331947
102702070105,55,0.680001795292
102702070201,54,0.436109960079
102702070202,44,0.465262502432
102702070203,71,0.462818711996
102702070204,34,0.622937321663
102702070205,29,0.378783732653
102702070206,51,0.413332223892
102702070207,43,0.284565240145
102702070301,27,0.381580591202
102702070302,53,0.469878822565
102702070303,19,0.281001210213
102702070304,76,0.683113396168
102702070401,93,0.733870744705
102702070402,55,0.75818580389
102702070403,72,0.630984723568
102702070404,61,0.624839305878
102702070405,65,0.515388011932
102702070501,101,0.780431628227
102702070502,93,0.844085454941
102702070503,75,0.587546825409
102702070504,18,0.289817720652
102702070505,69,0.631729424
102702070601,79,0.555490732193
102702070602,69,0.617520868778
102702070603,58,0.659123897552
102702070604,75,0.481368839741
102702070605,57,0.377011150122
102702070606,99,0.649399280548
102801010101,20,0.226705953479
102801010102,27,0.530577719212
102801010103,57,0.475720435381
102801010104,19,0.26311263442
102801010105,26,0.307348012924
102801010106,16,0.383777618408
102801010201,34,0.263025432825
102801010202,30,0.206418484449
102801010203,32,0.392313122749
102801010301,25,0.335724145174
102801010302,45,0.45018401742
102801010303,55,0.640859603882
102801010304,32,0.554781198502
102801010305,23,0.459514915943
102801010306,34,0.419166237116
102801010307,33,0.520792245865
102801010401,10,0.125470489264
102801010402,25,0.328970968723
102801010403,38,0.480375826359
102801010404,21,0.212695226073
102801010405,89,0.580506742001
102801010406,40,0.594061970711
102801010501,41,0.476652979851
102801010502,25,0.453461229801
102801010503,80,0.642528057098
102801010504,35,0.412020355463
102801010505,52,0.551178574562
102801010506,54,0.441220343113
102801010601,46,0.575106263161
102801010602,48,0.619993150234
102801010603,29,0.535137653351
102801010604,52,0.606258928776
102801010605,70,0.437734246254
102801010606,31,0.47937270999
102801010701,17,0.176846772432
102801010702,32,0.436190962791
102801010703,35,0.327830433846
102801010704,27,0.436290174723
102801010705,33,0.568425774574
102801010706,47,0.497699946165
102801010707,16,0.614797472954
102801010708,36,0.35392999649
102801010709,34,0.566678285599
102801010710,66,0.579877197742
102801010801,30,0.533073961735
102801010802,58,0.604937374592
102801010803,26,0.295358806849
102801010804,30,0.338988542557
102801010805,60,0.516980290413
102801010806,55,0.590876460075
102801010807,39,0.462488889694
102801010808,22,0.390654146671
102801010901,30,0.347606509924
102801010902,30,0.2852435112
102801010903,26,0.215232431889
102801010904,32,0.381028980017
102801010905,31,0.566802799702
102801010906,60,0.469680100679
102801010907,57,0.447224080563
102801010908,31,0.59454113245
102801010909,35,0.366698622704
102801010910,26,0.390396356583
102801010911,36,0.4179880023
102801011001,30,0.446751773357
102801011002,45,0.354887157679
102801011003,24,0.365855276585
102801011101,27,0.384100675583
102801011102,36,0.363219797611
102801011103,28,0.40079626441
102801011104,14,0.207760378718
102801011201,50,0.416624516249
102801011202,24,0.443472146988
102801011203,37,0.5346326828
102801011204,55,0.685700833797
102801011205,33,0.40235760808
102801011301,17,0.206575199962
102801011302,43,0.444569319487
102801011303,55,0.388622403145
102801011304,22,0.421530455351
102801011305,65,0.517531275749
102801011306,50,0.389221429825
102801011401,18,0.236761763692
102801011402,50,0.476005762815
102801011403,22,0.268014103174
102801011501,18,0.385082125664
102801011502,25,0.378814250231
102801011503,56,0.471847772598
102801011504,22,0.317040532827
102801011505,25,0.39156472683
102801011506,13,0.279961228371
102801011601,44,0.379196673632
102801011602,30,0.360338509083
102801011603,21,0.280129015446
102801011701,23,0.542215228081
102801011702,21,0.348253279924
102801011703,35,0.359106332064
102801011704,28,0.292155265808
102801011705,32,0.422585219145
102801011706,41,0.577512800694
102801011707,48,0.630901873112
102801011708,43,0.422987431288
102801020101,19,0.214714631438
102801020102,71,0.654364228249
102801020201,1,0.0114506008103
102801020202,5,0.0518658161163
102801020203,7,0.0922269821167
102801020204,16,0.211915329099
102801020205,44,0.300155252218
102801020206,32,0.279372811317
102801020207,20,0.234018415213
102801020208,21,0.414631336927
102801020209,39,0.496833592653
102801020301,41,0.314100116491
102801020302,22,0.404852449894
102801020303,21,0.491930037737
102801020304,37,0.417816072702
102801020401,35,0.482855349779
102801020402,62,0.634283423424
102801020501,36,0.442043811083
102801020502,46,0.495683312416
102801020503,31,0.454819142818
102801020601,55,0.506576657295
102801020602,27,0.424592554569
102801020603,33,0.380366683006
102801020604,51,0.584901928902
102801020605,34,0.421126008034
102801020606,55,0.403180718422
102801020701,44,0.368372380733
102801020702,28,0.664754211903
102801020703,51,0.530509591103
102801020704,59,0.498213320971
102801020801,21,0.326467007399
102801020802,37,0.296943515539
102801020803,62,0.427414387465
102801020804,53,0.445853352547
102801020805,53,0.421546816826
102801020806,67,0.61174929142
102801020901,61,0.628273785114
102801020902,41,0.446056306362
102801020903,75,0.586400389671
102801020904,26,0.300399810076
102801021001,39,0.597739934921
102801021002,43,0.4765445292
102801021003,36,0.51340842247
102801021004,36,0.412065684795
102801021005,28,0.220086291432
102801021006,19,0.31943359971
102801021007,35,0.374088436365
102801021008,33,0.342033863068
102801021101,51,0.392309039831
102801021102,58,0.611581742764
102801021103,41,0.445665359497
102801021201,70,0.538746416569
102801021202,24,0.326071590185
102801021203,9,0.10994027555
102801021301,34,0.303389400244
102801021302,17,0.180632606149
102801021303,32,0.398644268513
102801021401,36,0.498522460461
102801021402,31,0.364331454039
102801021403,60,0.463954627514
102801021404,38,0.556148588657
102801030101,40,0.297573149204
102801030102,29,0.412331342697
102801030103,46,0.620142996311
102801030201,24,0.296415925026
102801030202,49,0.373873382807
102801030203,14,0.341083347797
102801030204,50,0.536858081818
102801030205,27,0.436876863241
102801030206,11,0.253966659307
102801030207,87,0.548213899136
102801030301,36,0.409335434437
102801030302,24,0.270287513733
102801030303,13,0.265042155981
102801030401,19,0.291125774384
102801030402,37,0.36855006218
102801030403,19,0.257607758045
102801030501,31,0.297704875469
102801030502,8,0.158452168107
102801030503,31,0.235253229737
102801030601,82,0.641518652439
102801030602,74,0.70875865221
102801030603,74,0.824777603149
102801030701,23,0.467180818319
102801030702,35,0.300596922636
102801030703,67,0.474736005068
102801030704,75,0.689788162708
102801030705,60,0.430579602718
102801030706,64,0.595431923866
102801030801,22,0.340056478977
102801030802,42,0.385438203812
102801030803,66,0.414337396622
102801030901,43,0.582060039043
102801030902,27,0.383706301451
102801030903,57,0.4367390275
102801030904,27,0.318399578333
102801031001,33,0.488325685263
102801031002,39,0.384099334478
102801031003,46,0.524204909801
102801031101,51,0.477986961603
102801031102,83,0.598913609982
102801031103,71,0.496454566717
102801031104,44,0.482054442167
102801031201,46,0.448878765106
102801031202,44,0.477715790272
102801031203,68,0.465011686087
102801031204,46,0.370629429817
102801031205,21,0.527797162533
102801031206,32,0.564851760864
102801031301,33,0.241468280554
102801031302,16,0.193286627531
102801031303,21,0.264392226934
102801031401,22,0.205244079232
102801031501,45,0.574151337147
102801031502,49,0.400380969048
102801031503,29,0.375188350677
102801031504,17,0.369169563055
102801031505,16,0.239098981023
102801031506,61,0.419282674789
102801031601,16,0.376880198717
102801031602,32,0.347156196833
102801031603,38,0.358554452658
102801031604,42,0.430405288935
102801031701,43,0.278201043606
102801032303,24,0.375225692987
102802010101,10,0.220759540796
102802010102,23,0.217050045729
102802010103,23,0.306360304356
102802010104,24,0.366858482361
102802010105,38,0.413133978844
102802010106,18,0.386061698198
102802010107,8,0.191698312759
102802010108,44,0.310366183519
102802010201,2,0.0378551222384
102802010202,7,0.0762648656964
102802010203,21,0.212043985724
102802010204,18,0.210502386093
102802010205,36,0.374453008175
102802010206,15,0.270070284605
102802010207,29,0.285685390234
102802010208,26,0.242743611336
102802010209,42,0.322771787643
102802010301,34,0.327424257994
102802010302,71,0.594178915024
102802010303,45,0.475489169359
102802010304,37,0.537979185581
102802010305,35,0.508170902729
102802010401,17,0.288834095001
102802010402,40,0.302053838968
102802010403,47,0.341812580824
102802010404,28,0.357448130846
102802010405,45,0.366356790066
102802010406,79,0.545030832291
102802010407,49,0.336095929146
102802010501,31,0.462272942066
102802010502,88,0.576837897301
102802010503,75,0.566362380981
102802010504,18,0.542902767658
102802010601,30,0.396150827408
102802010602,25,0.329113334417
102802010603,58,0.703526079655
102802010701,42,0.551413476467
102802010702,57,0.587571561337
102802020101,53,0.436606734991
102802020102,54,0.430883347988
102802020201,31,0.789626717567
102802020202,39,0.771358847618
102802020203,21,0.322974532843
102802020204,55,0.660878360271
102802020205,46,0.368752270937
102802020206,122,0.7751121521
102802020207,21,0.262399435043
102802020301,28,0.315876156092
102802020302,66,0.570603907108
102802020303,61,0.500569999218
102802020304,83,0.646398663521
102802020305,26,0.370721191168
102802020306,38,0.464004337788
102802020307,69,0.773899614811
102802020308,53,0.606661438942
102802020309,21,0.444304257631
102802020310,14,0.245673984289
102802020401,35,0.417873859406
102802020402,46,0.470991015434
102802020403,21,0.198006153107
102802020404,52,0.645826399326
102802020405,11,0.17163772881
102802020406,31,0.351317435503
102802020407,30,0.205730810761
102802020408,47,0.42586940527
102802020409,12,0.145019367337
102802020410,16,0.338519752026
102802030101,57,0.449625194073
102802030102,34,0.388036698103
102802030103,16,0.369676232338
102802030201,76,0.711855828762
102802030202,36,0.359334230423
102802030203,29,0.596340477467
102802030204,47,0.357407152653
102802030301,72,0.561740994453
102802030302,46,0.358784198761
102802030303,21,0.456548660994
102802030304,25,0.328186333179
102802030401,52,0.377325534821
102802030402,18,0.300727516413
102802030403,59,0.445952326059
102802030404,22,0.332276940346
102802030405,64,0.523949325085
102802030406,13,0.265737622976
102802030501,54,0.481678038836
102802030502,33,0.308620870113
102901010101,31,0.258832544088
102901010102,59,0.40020865202
102901010103,18,0.185922667384
102901010104,39,0.478792518377
102901010105,45,0.440957784653
102901010106,53,0.576588869095
102901010107,85,0.626267373562
102901010108,38,0.406020075083
102901010201,74,0.633616089821
102901010202,48,0.639352083206
102901010203,61,0.610194385052
102901010204,79,0.746810138226
102901010205,81,0.639093518257
102901010206,56,0.680901706219
102901010207,99,0.665590941906
102901010208,46,0.574090003967
102901010301,73,0.803558588028
102901010302,91,0.616953730583
102901010303,82,0.63419008255
102901010304,50,0.546649634838
102901010305,91,0.589481830597
102901010306,99,0.765227973461
102901010307,38,0.81743645668
102901010308,68,0.518473684788
102901010401,29,0.617209851742
102901010402,34,0.616138994694
102901010403,101,0.839012384415
102901010404,110,0.711887836456
102901010405,104,0.733149170876
102901010406,71,0.74452406168
102901010407,47,0.51401001215
102901010501,79,0.563183963299
102901010502,26,0.281048119068
102901010503,58,0.502420544624
102901010504,43,0.522077858448
102901010505,44,0.3627628088
102901010506,55,0.364347249269
102901010507,19,0.347863972187
102901010508,19,0.234473705292
102901010509,39,0.414503991604
102901010601,66,0.470996469259
102901010602,39,0.402954399586
102901010603,52,0.400903314352
102901010604,60,0.54593962431
102901010701,92,0.83150690794
102901010702,69,0.674104750156
102901010703,37,0.273591428995
102901010704,61,0.459783107042
102901010705,37,0.292420238256
102901010706,45,0.328098922968
102901010707,68,0.445482760668
102901020101,20,0.165584847331
102901020102,35,0.305493503809
102901020103,50,0.365227729082
102901020104,25,0.187220409513
102901020105,16,0.131394550204
102901020106,27,0.296261996031
102901020107,41,0.507673203945
102901020108,33,0.258931219578
102901020201,28,0.39356637001
102901020202,49,0.426353514194
102901020203,64,0.588122785091
102901020204,33,0.384361833334
102901020205,33,0.427086859941
102901020206,35,0.281929194927
102901020207,21,0.311712861061
102901020208,33,0.217057839036
102901020209,9,0.208542108536
102901020210,29,0.501910507679
102901020301,26,0.250480294228
102901020302,50,0.595476746559
102901020303,43,0.509081065655
102901020304,52,0.436462372541
102901020305,40,0.280498206615
102901020306,44,0.334213316441
102901020307,32,0.432074487209
102901020308,34,0.304063409567
102901020401,23,0.350246757269
102901020402,78,0.631841242313
102901020403,26,0.455861151218
102901020501,24,0.412698864937
102901020502,31,0.251568078995
102901020503,32,0.235636427999
102901020504,26,0.196050018072
102901020505,5,0.125216782093
102901020506,14,0.287780404091
102901020601,45,0.355694323778
102901020602,71,0.542564570904
102901020603,24,0.349979281425
102901020604,47,0.364258617163
102901020701,33,0.440451472998
102901020702,30,0.344649791718
102901030101,52,0.379064619541
102901030102,53,0.442262947559
102901030103,22,0.241259261966
102901030104,45,0.323037534952
102901030105,59,0.425063669682
102901030106,70,0.501142501831
102901030107,52,0.352968603373
102901030201,23,0.541919529438
102901030202,41,0.459731161594
102901030203,52,0.388401061296
102901030204,47,0.316114544868
102901030205,36,0.342684864998
102901030206,28,0.389605075121
102901040101,55,0.472985327244
102901040102,56,0.595039248466
102901040103,40,0.536151170731
102901040104,44,0.343397200108
102901040105,68,0.507190287113
102901040106,47,0.501824498177
102901040107,50,0.414165884256
102901040108,36,0.407277077436
102901040201,31,0.294085919857
102901040202,47,0.377416968346
102901040203,20,0.22206659615
102901040204,54,0.388128399849
102901040205,57,0.449769020081
102901040206,36,0.672923088074
102901040207,34,0.526775181293
102901040208,22,0.384362012148
102901040209,25,0.308192878962
102901040210,11,0.208003804088
102901040211,25,0.251964658499
102901040301,81,0.517964839935
102901040302,10,0.164562270045
102901040303,47,0.421239167452
102901040304,25,0.369658112526
102901040401,22,0.260819047689
102901040402,19,0.293614059687
102901040403,26,0.268789768219
102901040404,26,0.380305588245
102901040405,24,0.317775428295
102901040406,27,0.401212722063
102901040501,15,0.191454470158
102901040502,14,0.18591414392
102901040503,31,0.297118991613
102901050101,60,0.421562820673
102901050102,61,0.464741826057
102901050103,12,0.22148527205
102901050104,46,0.321173548698
102901050105,22,0.345570832491
102901050106,50,0.49612686038
102901050107,40,0.437764585018
102901050108,49,0.375149697065
102901050201,13,0.303691446781
102901050202,19,0.411983042955
102901050203,48,0.412834405899
102901050204,51,0.363267600536
102901050205,34,0.252900660038
102901050206,27,0.480622023344
102901050301,37,0.421100527048
102901050302,38,0.45233514905
102901050303,44,0.398994445801
102901050304,18,0.231379523873
102901050401,32,0.221128597856
102901050402,27,0.411334127188
102901050403,46,0.572468698025
102901050404,62,0.468762367964
102901050405,26,0.459948152304
102901050406,51,0.457993686199
102901050407,42,0.672370135784
102901050501,4,0.0611340925097
102901050502,30,0.22176592052
102901050503,28,0.308783143759
102901050504,12,0.168140217662
102901050505,23,0.160159483552
102901050506,59,0.423574149609
102901050507,27,0.417459905148
102901060101,58,0.677407562733
102901060102,62,0.763288021088
102901060103,60,0.535114705563
102901060104,51,0.639632761478
102901060105,96,0.710967242718
102901060106,85,0.61166203022
102901060107,52,0.692026853561
102901060201,55,0.494656473398
102901060202,50,0.567647635937
102901060203,84,0.793218076229
102901060204,72,0.653388977051
102901060205,68,0.794125497341
102901060206,31,0.424607276917
102901060207,112,0.739360749722
102901060301,69,0.436594069004
102901060302,38,0.49279537797
102901060401,47,0.595167934895
102901060402,100,0.963282942772
102901060403,61,0.447744011879
102901060404,90,0.614167809486
102901060405,48,0.559600055218
102901060406,83,0.559492945671
102901060501,81,0.87750774622
102901060502,86,0.696890175343
102901060503,73,0.395712405443
102901060601,84,0.740998327732
102901060602,79,0.947406232357
102901060603,37,0.71620285511
102901060604,46,0.683780431747
102901060701,19,0.266150742769
102901060702,26,0.236366122961
102901060703,9,0.275251716375
102901060801,62,0.428594410419
102901060802,57,0.379412055016
102901060803,73,0.621271312237
102901060804,57,0.378940224648
102901060901,56,0.435208529234
102901060902,46,0.489174455404
102901060903,85,0.618509829044
102901060904,57,0.573581576347
102901060905,44,0.495253175497
102901061001,63,0.448788166046
102901061002,25,0.269541293383
102901061003,76,0.578019320965
102901061004,20,0.226466491818
102901061005,30,0.580627977848
102901061006,54,0.595770180225
102901061007,69,0.69333332777
102901070101,68,0.567874550819
102901070102,63,0.794278204441
102901070103,101,0.749465405941
102901070104,97,0.770973086357
102901070201,39,0.617778003216
102901070202,76,0.731989383698
102901070203,82,0.826804637909
102901070204,103,0.641969382763
102901070205,18,0.296642094851
102901070301,78,0.813209891319
102901070302,60,0.663501739502
102901070303,60,0.623728811741
102901070304,68,0.956575930119
102901070305,85,0.60983979702
102901070306,49,0.459867477417
102901070307,45,0.512489020824
102901070401,70,0.674832999706
102901070402,28,0.177345886827
102901070403,31,0.194279849529
102901070404,38,0.281052410603
102901080101,34,0.255982607603
102901080102,28,0.286234557629
102901080103,30,0.353686720133
102901080104,57,0.354245126247
102901080105,36,0.413487076759
102901080201,41,0.345820277929
102901080202,31,0.325545877218
102901080203,28,0.20663690567
102901080204,42,0.288213640451
102901080205,24,0.262235254049
102901080301,32,0.244488805532
102901080302,37,0.35514330864
102901080303,51,0.605690181255
102901080304,25,0.308645486832
102901080305,15,0.421636939049
102901080306,44,0.374290049076
102901080307,22,0.35421204567
102901080308,14,0.128120616078
102901080309,27,0.322009503841
102901080401,35,0.38868778944
102901080402,72,0.406930685043
102901080403,25,0.227126911283
102901080404,50,0.404529362917
102901080405,24,0.292485296726
102901080501,22,0.197171881795
102901080502,34,0.258240193129
102901080503,25,0.168861702085
102901080504,30,0.46828314662
102901080505,53,0.433162152767
102901080506,43,0.298403173685
102901080601,24,0.282066881657
102901080602,39,0.265540540218
102901080603,38,0.278097212315
102901080604,25,0.282168507576
102901080605,37,0.239834323525
102901080606,44,0.373849570751
102901080701,27,0.262299031019
102901080702,29,0.390724956989
102901080703,55,0.396074950695
102901080801,37,0.457196712494
102901080802,47,0.390813201666
102901080803,51,0.493474900723
102901080804,26,0.275858551264
102901080805,34,0.331878721714
102901080806,49,0.381080925465
102901080807,37,0.404908299446
102901080901,40,0.430739700794
102901080902,38,0.335022300482
102901080903,26,0.391322314739
102901090101,72,0.709504842758
102901090102,42,0.411021173
102901090103,32,0.550549685955
102901090104,47,0.421007096767
102901090105,31,0.446119606495
102901090106,35,0.244675502181
102901090107,52,0.449824005365
102901090108,69,0.512030720711
102901090109,11,0.201760828495
102901090110,10,0.18001845479
102901090201,20,0.152477577329
102901090202,14,0.231834381819
102901090203,14,0.192715063691
102901090204,13,0.100902810693
102901090205,15,0.149393290281
102901090206,14,0.129723206162
102901090207,54,0.566301941872
102901090301,72,0.833261966705
102901090302,107,1.04976892471
102901090303,118,0.833298265934
102901090304,54,0.454600155354
102901090305,78,0.714205622673
102901090306,42,0.652796387672
102901090307,62,0.6520652771
102901090308,22,0.349414020777
102901090309,33,0.368010044098
102901090310,36,0.424696743488
102901090311,34,0.431723296642
102901090312,37,0.250120550394
102901090401,72,0.4817237854
102901090402,45,0.297755748034
102901090403,39,0.397732257843
102901090404,34,0.363142520189
102901090405,38,0.309099078178
102901090406,60,0.646829366684
102901090407,38,0.644692778587
102901100101,102,0.736789882183
102901100102,72,0.781689107418
102901100103,111,0.91431593895
102901100104,60,0.548670649529
102901100105,46,0.676685154438
102901100106,80,0.911499857903
102901100107,76,0.765569746494
102901100108,24,0.553412556648
102901100109,28,0.4172950387
102901100110,40,0.354720383883
102901100201,37,0.722737252712
102901100202,29,0.469610631466
102901100203,24,0.272722452879
102901100204,22,0.307216376066
102901100205,25,0.350874125957
102901100206,11,0.155564472079
102901100207,3,0.0424320474267
102901100208,15,0.28143632412
102901100209,4,0.0644915550947
102901100301,34,0.548744857311
102901100302,67,0.585227549076
102901100303,73,0.686678349972
102901100304,43,0.459252804518
102901100305,35,0.322017610073
102901100306,37,0.380179911852
102901100307,13,0.0880612507463
102901100308,41,0.342673629522
102901100401,7,0.0936719253659
102901100402,36,0.391502201557
102901100403,54,0.492672353983
102901110101,62,0.636687159538
102901110102,142,0.931620776653
102901110103,60,0.605639159679
102901110104,50,0.667278528214
102901110105,47,0.52173435688
102901110106,33,0.58314448595
102901110107,92,0.692334592342
102901110108,62,0.570090413094
102901110201,66,0.576512634754
102901110202,9,0.213342651725
102901110203,38,0.459606587887
102901110204,25,0.39155575633
102901110205,19,0.413042575121
102901110206,71,0.441342353821
102901110207,66,0.438527047634
102901110301,83,0.562278747559
102901110302,118,0.755396962166
102901110303,65,0.636785328388
102901110304,71,0.912540853024
102901110305,102,1.29362404346
102901110306,43,0.446890503168
102901110307,61,0.607892334461
102901110401,48,0.592822551727
102901110402,30,0.484713107347
102901110403,58,0.68870306015
102901110404,52,0.585888326168
102901110405,56,0.671730101109
102901110406,63,0.705490171909
102901110407,60,0.843864798546
102902010101,88,0.561622738838
102902010102,100,0.912619292736
102902010103,69,0.949734032154
102902010104,86,0.890426397324
102902010105,83,0.91495770216
102902010106,39,0.7588763237
102902010107,53,0.527239143848
102902010108,85,0.683030664921
102902010109,92,0.710686087608
102902010201,96,0.602702379227
102902010202,90,0.620287716389
102902010203,72,0.739476442337
102902010204,58,0.629797458649
102902010205,60,0.527537584305
102902010301,82,0.74871981144
102902010302,98,0.847642481327
102902010303,22,0.420547455549
102902010304,56,0.504279613495
102902010305,96,0.68229496479
102902010306,15,0.216742351651
102902010307,48,0.369534641504
102902010401,65,0.757004201412
102902010402,78,0.731007099152
102902010403,74,0.518843173981
102902010404,67,0.597211360931
102902010405,69,0.477688312531
102902010406,24,0.188956737518
102902010407,42,0.324350357056
102902010408,40,0.308752059937
102902010501,31,0.494060188532
102902010502,31,0.339264124632
102902010503,27,0.260805994272
102902010504,24,0.246693134308
102902010505,40,0.28851044178
102902010506,22,0.155430287123
102902010507,25,0.213702484965
102902010601,92,0.814273059368
102902010602,102,0.647820353508
102902010603,55,0.45021212101
102902010701,36,0.297430485487
102902010702,37,0.312047094107
102902020101,73,0.623484373093
102902020102,22,0.36949545145
102902020103,26,0.361014008522
102902020104,40,0.627037346363
102902020105,32,0.76936674118
102902020106,31,0.539985775948
102902020107,83,0.691869735718
102902020108,37,0.587089896202
102902020109,34,0.592519402504
102902020201,52,0.364972651005
102902020202,63,0.439394295216
102902020203,29,0.190297007561
102902020204,15,0.187247589231
102902020205,8,0.136389285326
102902020301,19,0.348846286535
102902020302,49,0.448117434978
102902020303,8,0.0676647126675
102902020401,5,0.0604640617967
102902020402,10,0.0863672569394
102902020403,4,0.0353373810649
102902020404,28,0.209975749254
102902030101,5,0.107848912477
102902030102,52,0.385668039322
102902030103,14,0.209598138928
102902030104,12,0.15085093677
102902030105,29,0.424082547426
102902030106,6,0.094372279942
102902030107,10,0.0829416066408
102902030108,53,0.489580929279
102902030201,40,0.632296741009
102902030202,18,0.196389511228
102902030203,26,0.165367722511
102902030204,80,0.527250826359
102902030205,30,0.26408135891
102902030206,36,0.413580447435
102902030207,43,0.417086184025
102902030208,44,0.409824997187
102902030209,84,0.731524586678
102902030301,83,0.701241731644
102902030302,29,0.805858910084
102902030303,42,0.716339409351
102902030304,31,0.379317492247
102902030305,49,0.389622837305
102902030306,19,0.322911083698
102902030307,63,0.475972592831
102902030308,44,0.289821058512
102902030309,29,0.732019662857
102902030310,34,0.367138266563
102902030311,77,0.75515550375
103001010101,16,0.120270498097
103001010102,10,0.101387061179
103001010103,10,0.10507812351
103001010104,59,0.395527273417
103001010105,38,0.247972890735
103001010106,27,0.377452909946
103001010201,23,0.294926226139
103001010202,25,0.562531769276
103001010203,21,0.380093306303
103001010204,38,0.598345339298
103001010205,36,0.348245471716
103001010206,27,0.476603358984
103001010207,33,0.430218487978
103001010208,55,0.529111921787
103001010301,13,0.152275890112
103001010302,27,0.408141970634
103001010303,23,0.290100842714
103001010304,9,0.169259026647
103001010305,20,0.389740675688
103001010306,36,0.34927046299
103001010307,22,0.270717144012
103001010401,45,0.480459332466
103001010402,47,0.526850819588
103001010403,30,0.525804460049
103001010404,35,0.298216193914
103001010405,26,0.420717447996
103001010406,39,0.473501831293
103001010407,17,0.245560884476
103001010408,59,0.369649708271
103001010501,30,0.412668675184
103001010502,78,0.696714758873
103001010503,32,0.429131507874
103001010504,64,0.65953618288
103001010505,65,0.428086876869
103001010506,43,0.42486846447
103001010601,39,0.476431936026
103001010602,19,0.37346214056
103001010603,32,0.432022690773
103001010604,49,0.359189391136
103001010701,20,0.342129260302
103001010702,31,0.423585385084
103001010703,51,0.627413094044
103001010704,19,0.397922843695
103001010705,37,0.326598137617
103001010706,45,0.427999526262
103001010707,47,0.510999083519
103001010708,62,0.401109308004
103001010709,47,0.473563909531
103001010710,15,0.182118549943
103001010801,20,0.29004535079
103001010802,65,0.408940166235
103001010901,37,0.326472401619
103001010902,20,0.209604337811
103001010903,40,0.299051433802
103001011001,24,0.375210374594
103001011002,20,0.400496184826
103001011003,45,0.335443884134
103001011004,9,0.133970722556
103001011005,36,0.257384479046
103001011006,10,0.173575907946
103001011007,31,0.292510360479
103001011008,34,0.460862517357
103001011009,22,0.235051065683
103001011010,37,0.354037791491
103001011101,14,0.207856804132
103001011102,7,0.0623340383172
103001011103,15,0.121787823737
103001011104,34,0.336220771074
103001011105,21,0.337108463049
103001011106,39,0.320088773966
103001011201,49,0.449905127287
103001011202,36,0.391325652599
103001011203,46,0.432551980019
103001011204,46,0.432889223099
103001011205,46,0.338658899069
103001020101,26,0.538655221462
103001020102,34,0.568975329399
103001020103,23,0.547004520893
103001020104,70,0.475091546774
103001020105,52,0.535412430763
103001020106,31,0.411216020584
103001020201,46,0.69270080328
103001020202,72,0.719081580639
103001020203,72,0.706152915955
103001020204,65,0.545178472996
103001020205,43,0.656254351139
103001020301,60,0.68703430891
103001020302,45,0.421755224466
103001020303,53,0.69879257679
103001020304,27,0.472015589476
103001020305,43,0.746847808361
103001020401,50,0.400803595781
103001020402,43,0.481835007668
103001020403,40,0.511750638485
103001020404,48,0.451576918364
103001020405,56,0.580169081688
103001020406,52,0.419326156378
103001020501,53,0.420824676752
103001020502,68,0.531372249126
103001020503,37,0.455546349287
103001020601,53,0.701705753803
103001020602,70,0.700489342213
103001020603,38,0.664824485779
103001020701,27,0.445667713881
103001020702,58,0.385185331106
103001020703,66,0.568157672882
103001020704,34,0.40213561058
103001020705,16,0.399871855974
103001020706,79,0.620215773582
103001020707,20,0.524914562702
103001020708,73,0.518215894699
103001020709,34,0.699406802654
103001020801,25,0.543110787868
103001020802,39,0.621630251408
103001020803,77,0.587896704674
103001020804,63,1.16843140125
103001020805,82,0.599914133549
103001020806,92,0.585209786892
103001020901,44,0.55054473877
103001020902,30,0.219003349543
103001020903,48,0.450151622295
103001020904,28,0.536165893078
103001020905,12,0.205847024918
103001021001,22,0.463568627834
103001021002,52,0.385258197784
103001021003,88,0.632267296314
103001021004,44,0.295706808567
103001021005,22,0.263775736094
103001021101,72,0.562247693539
103001021102,26,0.403355032206
103001021103,45,0.388213664293
103001021104,30,0.343277841806
103001021105,55,0.698258399963
103001021106,53,0.811665534973
103001021107,71,0.641100168228
103001021108,106,0.794613242149
103001021109,87,0.84539347887
103001021201,39,0.867547094822
103001021202,107,0.780388832092
103001021203,53,0.76450240612
103001021204,58,0.856626093388
103001021205,134,0.954421699047
103001021206,70,0.755562245846
