HUC_12,SUM_INDGAL,IWD_MGAL,Ind_Facilities
110100090103,0.0,0.0,0
110100090104,0.0,0.0,0
110100090205,0.0,0.0,0
110100090206,0.0,0.0,0
110100090207,0.0,0.0,0
110100090303,0.0,0.0,0
110100100203,0.0,0.0,0
110100100207,0.0,0.0,0
110100100304,0.0,0.0,0
110100100401,0.0,0.0,0
110100110107,0.0,0.0,0
110100110108,0.0,0.0,0
110100110201,0.0,0.0,0
110100110205,0.0,0.0,0
110100110206,0.0,0.0,0
110100110207,0.0,0.0,0
110100110208,0.0,0.0,0
110100110209,0.0,0.0,0
110100110301,0.0,0.0,0
110100110302,0.0,0.0,0
110100110303,0.0,0.0,0
110100110305,0.0,0.0,0
110100110306,0.0,0.0,0
110100110307,0.0,0.0,0
110100110402,0.0,0.0,0
110100110403,0.0,0.0,0
110100110405,0.0,0.0,0
110100120102,0.0,0.0,0
110100120103,0.0,0.0,0
110100120206,0.0,0.0,0
110100120303,0.0,0.0,0
110100120305,0.0,0.0,0
110100120306,0.0,0.0,0
110100120307,0.0,0.0,0
110100120404,0.0,0.0,0
110100120405,0.0,0.0,0
110100120501,0.0,0.0,0
110100120502,0.0,0.0,0
110100120503,0.0,0.0,0
110100130201,0.0,0.0,0
110100130303,0.0,0.0,0
110100130402,0.0,0.0,0
110100130501,0.0,0.0,0
110100130502,0.0,0.0,0
110100130602,0.0,0.0,0
110100140101,0.0,0.0,0
110100140102,0.0,0.0,0
110100140201,0.0,0.0,0
110100140202,0.0,0.0,0
110100140203,0.0,0.0,0
110100140204,0.0,0.0,0
110100140304,0.0,0.0,0
110100140305,0.0,0.0,0
110100140402,0.0,0.0,0
110100140403,0.0,0.0,0
110100140501,0.0,0.0,0
110100140502,0.0,0.0,0
110100140504,0.0,0.0,0
110100140505,0.0,0.0,0
110100140703,0.0,0.0,0
110100140803,0.0,0.0,0
110200010101,0.0,0.0,0
110200010102,0.0,0.0,0
110200010103,0.0,0.0,0
110200010201,0.0,0.0,0
110200010203,0.0,0.0,0
110200010204,0.0,0.0,0
110200010207,0.0,0.0,0
110200010208,0.0,0.0,0
110200010209,0.0,0.0,0
110200010301,0.0,0.0,0
110200010302,0.0,0.0,0
110200010303,0.0,0.0,0
110200010401,0.0,0.0,0
110200010402,0.0,0.0,0
110200010403,0.0,0.0,0
110200010404,0.0,0.0,0
110200010405,0.0,0.0,0
110200010501,0.0,0.0,0
110200010502,0.0,0.0,0
110200010601,0.0,0.0,0
110200010602,0.0,0.0,0
110200010604,0.0,0.0,0
110200010605,0.0,0.0,0
110200010606,0.0,0.0,0
110200010607,0.0,0.0,0
110200010701,0.0,0.0,0
110200010703,0.0,0.0,0
110200010706,0.0,0.0,0
110200010708,0.0,0.0,0
110200010801,0.0,0.0,0
110200010802,0.0,0.0,0
110200010803,0.0,0.0,0
110200010804,0.0,0.0,0
110200010805,0.0,0.0,0
110200010806,0.0,0.0,0
110200010807,0.0,0.0,0
110200010901,0.0,0.0,0
110200010902,0.0,0.0,0
110200010905,0.0,0.0,0
110200010906,0.0,0.0,0
110200011001,0.0,0.0,0
110200011002,0.0,0.0,0
110200011004,0.0,0.0,0
110200011101,0.0,0.0,0
110200011102,0.0,0.0,0
110200011103,0.0,0.0,0
110200011104,0.0,0.0,0
110200011106,0.0,0.0,0
110200011108,0.0,0.0,0
110200011110,0.0,0.0,0
110200011201,0.0,0.0,0
110200011204,0.0,0.0,0
110200011205,0.0,0.0,0
110200011206,0.0,0.0,0
110200011209,0.0,0.0,0
110200011210,0.0,0.0,0
110200011211,0.0,0.0,0
110200011304,0.0,0.0,0
110200011306,0.0,0.0,0
110200011307,0.0,0.0,0
110200011401,0.0,0.0,0
110200011402,0.0,0.0,0
110200011403,0.0,0.0,0
110200011404,0.0,0.0,0
110200011405,0.0,0.0,0
110200011406,0.0,0.0,0
110200020104,0.0,0.0,0
110200020202,0.0,0.0,0
110200020204,0.0,0.0,0
110200020205,0.0,0.0,0
110200020206,0.0,0.0,0
110200020302,0.0,0.0,0
110200020303,0.0,0.0,0
110200020304,0.0,0.0,0
110200020402,0.0,0.0,0
110200020403,0.0,0.0,0
110200020404,0.0,0.0,0
110200020501,0.0,0.0,0
110200020502,0.0,0.0,0
110200020503,0.0,0.0,0
110200020504,0.0,0.0,0
110200020507,0.0,0.0,0
110200020601,0.0,0.0,0
110200020602,0.0,0.0,0
110200020702,0.0,0.0,0
110200020703,0.0,0.0,0
110200020802,0.0,0.0,0
110200020804,0.0,0.0,0
110200020904,0.0,0.0,0
110200021004,0.0,0.0,0
110200021006,0.0,0.0,0
110200021007,0.0,0.0,0
110200021101,0.0,0.0,0
110200021106,0.0,0.0,0
110200021203,0.0,0.0,0
110200030306,0.0,0.0,0
110200030401,0.0,0.0,0
110200030403,0.0,0.0,0
110200030404,0.0,0.0,0
110200040202,0.0,0.0,0
110200040204,0.0,0.0,0
110200040205,0.0,0.0,0
110200040206,0.0,0.0,0
110200040207,0.0,0.0,0
110200040208,0.0,0.0,0
110200040303,0.0,0.0,0
110200040304,0.0,0.0,0
110200040306,0.0,0.0,0
110200040307,0.0,0.0,0
110200040308,0.0,0.0,0
110200040309,0.0,0.0,0
110200050101,0.0,0.0,0
110200050102,0.0,0.0,0
110200050103,0.0,0.0,0
110200050104,0.0,0.0,0
110200050105,0.0,0.0,0
110200050201,0.0,0.0,0
110200050202,0.0,0.0,0
110200050203,0.0,0.0,0
110200050204,0.0,0.0,0
110200050205,0.0,0.0,0
110200050206,0.0,0.0,0
110200050302,0.0,0.0,0
110200050303,0.0,0.0,0
110200050304,0.0,0.0,0
110200050305,0.0,0.0,0
110200050307,0.0,0.0,0
110200050401,0.0,0.0,0
110200050402,0.0,0.0,0
110200050403,0.0,0.0,0
110200050404,0.0,0.0,0
110200050405,0.0,0.0,0
110200050407,0.0,0.0,0
110200050501,0.0,0.0,0
110200050502,0.0,0.0,0
110200050503,0.0,0.0,0
110200050504,0.0,0.0,0
110200050601,0.0,0.0,0
110200050602,0.0,0.0,0
110200050603,0.0,0.0,0
110200050604,0.0,0.0,0
110200050605,0.0,0.0,0
110200050606,0.0,0.0,0
110200050607,0.0,0.0,0
110200050608,0.0,0.0,0
110200050609,0.0,0.0,0
110200050610,0.0,0.0,0
110200050702,0.0,0.0,0
110200050703,0.0,0.0,0
110200050801,0.0,0.0,0
110200050802,0.0,0.0,0
110200050803,0.0,0.0,0
110200050804,0.0,0.0,0
110200050901,0.0,0.0,0
110200050906,0.0,0.0,0
110200060101,0.0,0.0,0
110200060102,0.0,0.0,0
110200060103,0.0,0.0,0
110200060104,0.0,0.0,0
110200060105,0.0,0.0,0
110200060106,0.0,0.0,0
110200060107,0.0,0.0,0
110200060202,0.0,0.0,0
110200060203,0.0,0.0,0
110200060204,0.0,0.0,0
110200060206,0.0,0.0,0
110200060207,0.0,0.0,0
110200060402,0.0,0.0,0
110200060404,0.0,0.0,0
110200060405,0.0,0.0,0
110200060407,0.0,0.0,0
110200060408,0.0,0.0,0
110200060409,0.0,0.0,0
110200060501,0.0,0.0,0
110200060502,0.0,0.0,0
110200060503,0.0,0.0,0
110200060504,0.0,0.0,0
110200060505,0.0,0.0,0
110200060601,0.0,0.0,0
110200060602,0.0,0.0,0
110200060603,0.0,0.0,0
110200060701,0.0,0.0,0
110200060702,0.0,0.0,0
110200060703,0.0,0.0,0
110200060801,0.0,0.0,0
110200060802,0.0,0.0,0
110200060803,0.0,0.0,0
110200060805,0.0,0.0,0
110200060806,0.0,0.0,0
110200060901,0.0,0.0,0
110200060902,0.0,0.0,0
110200060903,0.0,0.0,0
110200060904,0.0,0.0,0
110200060905,0.0,0.0,0
110200060906,0.0,0.0,0
110200070101,0.0,0.0,0
110200070102,0.0,0.0,0
110200070103,0.0,0.0,0
110200070105,0.0,0.0,0
110200070106,0.0,0.0,0
110200070107,0.0,0.0,0
110200070108,0.0,0.0,0
110200070109,0.0,0.0,0
110200070201,0.0,0.0,0
110200070202,0.0,0.0,0
110200070203,0.0,0.0,0
110200070204,0.0,0.0,0
110200070205,0.0,0.0,0
110200070206,0.0,0.0,0
110200070207,0.0,0.0,0
110200070208,0.0,0.0,0
110200070209,0.0,0.0,0
110200070210,0.0,0.0,0
110200070301,0.0,0.0,0
110200070302,0.0,0.0,0
110200070303,0.0,0.0,0
110200070304,0.0,0.0,0
110200070305,0.0,0.0,0
110200070306,0.0,0.0,0
110200070401,0.0,0.0,0
110200070402,0.0,0.0,0
110200070403,0.0,0.0,0
110200070404,0.0,0.0,0
110200070405,0.0,0.0,0
110200080101,0.0,0.0,0
110200080102,0.0,0.0,0
110200080103,0.0,0.0,0
110200080104,0.0,0.0,0
110200080201,0.0,0.0,0
110200080204,0.0,0.0,0
110200080205,0.0,0.0,0
110200080206,0.0,0.0,0
110200080208,0.0,0.0,0
110200080209,0.0,0.0,0
110200080210,0.0,0.0,0
110200080301,0.0,0.0,0
110200080302,0.0,0.0,0
110200080304,0.0,0.0,0
110200080305,0.0,0.0,0
110200080306,0.0,0.0,0
110200080307,0.0,0.0,0
110200080309,0.0,0.0,0
110200080310,0.0,0.0,0
110200080311,0.0,0.0,0
110200080312,0.0,0.0,0
110200080401,0.0,0.0,0
110200080402,0.0,0.0,0
110200080403,0.0,0.0,0
110200080404,0.0,0.0,0
110200080405,0.0,0.0,0
110200080406,0.0,0.0,0
110200080502,0.0,0.0,0
110200080503,0.0,0.0,0
110200080504,0.0,0.0,0
110200090101,0.0,0.0,0
110200090102,0.0,0.0,0
110200090103,0.0,0.0,0
110200090104,0.0,0.0,0
110200090105,0.0,0.0,0
110200090106,0.0,0.0,0
110200090202,0.0,0.0,0
110200090203,0.0,0.0,0
110200090204,0.0,0.0,0
110200090205,0.0,0.0,0
110200090301,0.0,0.0,0
110200090302,0.0,0.0,0
110200090303,0.0,0.0,0
110200090304,0.0,0.0,0
110200090402,0.0,0.0,0
110200090403,0.0,0.0,0
110200090404,0.0,0.0,0
110200090405,0.0,0.0,0
110200090406,0.0,0.0,0
110200090407,0.0,0.0,0
110200090501,0.0,0.0,0
110200090502,0.0,0.0,0
110200090503,0.0,0.0,0
110200090504,0.0,0.0,0
110200090505,0.0,0.0,0
110200090506,0.0,0.0,0
110200090507,0.0,0.0,0
110200090601,0.0,0.0,0
110200090602,0.0,0.0,0
110200090603,0.0,0.0,0
110200090702,0.0,0.0,0
110200090703,0.0,0.0,0
110200090704,0.0,0.0,0
110200090801,0.0,0.0,0
110200090802,0.0,0.0,0
110200090803,0.0,0.0,0
110200090804,0.0,0.0,0
110200090805,0.0,0.0,0
110200090901,0.0,0.0,0
110200090902,0.0,0.0,0
110200090903,0.0,0.0,0
110200090904,0.0,0.0,0
110200090905,0.0,0.0,0
110200090906,0.0,0.0,0
110200091001,0.0,0.0,0
110200091002,0.0,0.0,0
110200091003,0.0,0.0,0
110200091004,0.0,0.0,0
110200091005,0.0,0.0,0
110200091006,0.0,0.0,0
110200091007,0.0,0.0,0
110200091101,0.0,0.0,0
110200091102,0.0,0.0,0
110200091103,0.0,0.0,0
110200091104,0.0,0.0,0
110200091105,0.0,0.0,0
110200091106,0.0,0.0,0
110200091107,0.0,0.0,0
110200091202,0.0,0.0,0
110200091203,0.0,0.0,0
110200091205,0.0,0.0,0
110200091301,0.0,0.0,0
110200091303,0.0,0.0,0
110200091304,0.0,0.0,0
110200091305,0.0,0.0,0
110200091402,0.0,0.0,0
110200091404,0.0,0.0,0
110200091501,0.0,0.0,0
110200091502,0.0,0.0,0
110200091503,0.0,0.0,0
110200091504,0.0,0.0,0
110200091505,0.0,0.0,0
110200091601,0.0,0.0,0
110200091602,0.0,0.0,0
110200091603,0.0,0.0,0
110200091604,0.0,0.0,0
110200091605,0.0,0.0,0
110200091701,0.0,0.0,0
110200091702,0.0,0.0,0
110200091703,0.0,0.0,0
110200091704,0.0,0.0,0
110200091802,0.0,0.0,0
110200091803,0.0,0.0,0
110200091901,0.0,0.0,0
110200091902,0.0,0.0,0
110200100101,0.0,0.0,0
110200100103,0.0,0.0,0
110200100104,0.0,0.0,0
110200100105,0.0,0.0,0
110200100106,0.0,0.0,0
110200100107,0.0,0.0,0
110200100201,0.0,0.0,0
110200100202,0.0,0.0,0
110200100203,0.0,0.0,0
110200100204,0.0,0.0,0
110200100205,0.0,0.0,0
110200100206,0.0,0.0,0
110200100207,0.0,0.0,0
110200100301,0.0,0.0,0
110200100303,0.0,0.0,0
110200100304,0.0,0.0,0
110200100305,0.0,0.0,0
110200100306,0.0,0.0,0
110200100307,0.0,0.0,0
110200100308,0.0,0.0,0
110200100401,0.0,0.0,0
110200100402,0.0,0.0,0
110200100501,0.0,0.0,0
110200100502,0.0,0.0,0
110200100503,0.0,0.0,0
110200100504,0.0,0.0,0
110200100605,0.0,0.0,0
110200100606,0.0,0.0,0
110200100607,0.0,0.0,0
110200100608,0.0,0.0,0
110200100609,0.0,0.0,0
110200100701,0.0,0.0,0
110200100702,0.0,0.0,0
110200100703,0.0,0.0,0
110200100704,0.0,0.0,0
110200100705,0.0,0.0,0
110200100706,0.0,0.0,0
110200100707,0.0,0.0,0
110200100801,0.0,0.0,0
110200100802,0.0,0.0,0
110200100803,0.0,0.0,0
110200100804,0.0,0.0,0
110200100901,0.0,0.0,0
110200100902,0.0,0.0,0
110200101001,0.0,0.0,0
110200101002,0.0,0.0,0
110200101003,0.0,0.0,0
110200101004,0.0,0.0,0
110200101005,0.0,0.0,0
110200101101,0.0,0.0,0
110200101102,0.0,0.0,0
110200101103,0.0,0.0,0
110200101104,0.0,0.0,0
110200101105,0.0,0.0,0
110200101106,0.0,0.0,0
110200101107,0.0,0.0,0
110200101201,0.0,0.0,0
110200101202,0.0,0.0,0
110200101301,0.0,0.0,0
110200101302,0.0,0.0,0
110200101303,0.0,0.0,0
110200101304,0.0,0.0,0
110200101401,0.0,0.0,0
110200101402,0.0,0.0,0
110200101501,0.0,0.0,0
110200101502,0.0,0.0,0
110200101504,0.0,0.0,0
110200101505,0.0,0.0,0
110200101506,0.0,0.0,0
110200101507,0.0,0.0,0
110200101508,0.0,0.0,0
110200101509,0.0,0.0,0
110200101510,0.0,0.0,0
110200101601,0.0,0.0,0
110200101602,0.0,0.0,0
110200101603,0.0,0.0,0
110200101604,0.0,0.0,0
110200101701,0.0,0.0,0
110200101702,0.0,0.0,0
110200101703,0.0,0.0,0
110200101704,0.0,0.0,0
110200101705,0.0,0.0,0
110200101706,0.0,0.0,0
110200101707,0.0,0.0,0
110200101708,0.0,0.0,0
110200101709,0.0,0.0,0
110200101801,0.0,0.0,0
110200101802,0.0,0.0,0
110200101803,0.0,0.0,0
110200101804,0.0,0.0,0
110200101805,0.0,0.0,0
110200101806,0.0,0.0,0
110200101807,0.0,0.0,0
110200101901,0.0,0.0,0
110200101902,0.0,0.0,0
110200101903,0.0,0.0,0
110200101904,0.0,0.0,0
110200110105,0.0,0.0,0
110200110106,0.0,0.0,0
110200110201,0.0,0.0,0
110200110301,0.0,0.0,0
110200110302,0.0,0.0,0
110200110303,0.0,0.0,0
110200110304,0.0,0.0,0
110200110401,0.0,0.0,0
110200110402,0.0,0.0,0
110200110403,0.0,0.0,0
110200110404,0.0,0.0,0
110200110405,0.0,0.0,0
110200110406,0.0,0.0,0
110200110407,0.0,0.0,0
110200110501,0.0,0.0,0
110200110502,0.0,0.0,0
110200110503,0.0,0.0,0
110200110504,0.0,0.0,0
110200110505,0.0,0.0,0
110200110506,0.0,0.0,0
110200110601,0.0,0.0,0
110200110602,0.0,0.0,0
110200110603,0.0,0.0,0
110200110604,0.0,0.0,0
110200110605,0.0,0.0,0
110200110701,0.0,0.0,0
110200110702,0.0,0.0,0
110200110703,0.0,0.0,0
110200110704,0.0,0.0,0
110200110705,0.0,0.0,0
110200110706,0.0,0.0,0
110200110707,0.0,0.0,0
110200110708,0.0,0.0,0
110200110709,0.0,0.0,0
110200110801,0.0,0.0,0
110200110802,0.0,0.0,0
110200110803,0.0,0.0,0
110200110901,0.0,0.0,0
110200110902,0.0,0.0,0
110200110903,0.0,0.0,0
110200110904,0.0,0.0,0
110200120101,0.0,0.0,0
110200120102,0.0,0.0,0
110200120103,0.0,0.0,0
110200120201,0.0,0.0,0
110200120202,0.0,0.0,0
110200120203,0.0,0.0,0
110200120204,0.0,0.0,0
110200120205,0.0,0.0,0
110200120206,0.0,0.0,0
110200120207,0.0,0.0,0
110200120208,0.0,0.0,0
110200120301,0.0,0.0,0
110200120302,0.0,0.0,0
110200120303,0.0,0.0,0
110200120304,0.0,0.0,0
110200120305,0.0,0.0,0
110200120401,0.0,0.0,0
110200120402,0.0,0.0,0
110200120403,0.0,0.0,0
110200120404,0.0,0.0,0
110200120405,0.0,0.0,0
110200120406,0.0,0.0,0
110200120501,0.0,0.0,0
110200120502,0.0,0.0,0
110200120503,0.0,0.0,0
110200120504,0.0,0.0,0
110200120505,0.0,0.0,0
110200120601,0.0,0.0,0
110200120602,0.0,0.0,0
110200120603,0.0,0.0,0
110200120604,0.0,0.0,0
110200130101,0.0,0.0,0
110200130102,0.0,0.0,0
110200130103,0.0,0.0,0
110200130104,0.0,0.0,0
110200130105,0.0,0.0,0
110200130107,0.0,0.0,0
110200130201,0.0,0.0,0
110200130202,0.0,0.0,0
110200130203,0.0,0.0,0
110200130204,0.0,0.0,0
110200130205,0.0,0.0,0
110200130301,0.0,0.0,0
110200130302,0.0,0.0,0
110200130303,0.0,0.0,0
110200130304,0.0,0.0,0
110200130305,0.0,0.0,0
110200130306,0.0,0.0,0
110200130401,0.0,0.0,0
110200130402,0.0,0.0,0
110200130403,0.0,0.0,0
110200130405,0.0,0.0,0
110200130406,0.0,0.0,0
110300010101,0.0,0.0,0
110300010102,0.0,0.0,0
110300010103,0.0,0.0,0
110300010104,0.0,0.0,0
110300010201,0.0,0.0,0
110300010203,0.0,0.0,0
110300010204,0.0,0.0,0
110300010205,0.0,0.0,0
110300010206,0.0,0.0,0
110300010207,0.0,0.0,0
110300010208,0.0,0.0,0
110300010301,0.0,0.0,0
110300010302,0.0,0.0,0
110300010303,0.0,0.0,0
110300010304,0.0,0.0,0
110300010305,0.0,0.0,0
110300010306,0.0,0.0,0
110300010307,0.0,0.0,0
110300010308,0.0,0.0,0
110300010401,0.0,0.0,0
110300010402,0.0,0.0,0
110300010403,0.0,0.0,0
110300010404,0.0,0.0,0
110300010405,0.0,0.0,0
110300010501,0.0,0.0,0
110300010502,0.0,0.0,0
110300010503,0.0,0.0,0
110300010504,0.0,0.0,0
110300010505,0.0,0.0,0
110300010601,0.0,0.0,0
110300010603,0.0,0.0,0
110300010604,0.0,0.0,0
110300010605,0.0,0.0,0
110300010701,0.0,0.0,0
110300010702,0.0,0.0,0
110300010703,0.0,0.0,0
110300010705,0.0,0.0,0
110300010801,0.0,0.0,0
110300010802,0.0,0.0,0
110300020101,0.0,0.0,0
110300020102,0.0,0.0,0
110300020103,0.0,0.0,0
110300020104,0.0,0.0,0
110300020105,0.0,0.0,0
110300020106,0.0,0.0,0
110300020107,0.0,0.0,0
110300020202,0.0,0.0,0
110300020203,0.0,0.0,0
110300020204,0.0,0.0,0
110300020205,0.0,0.0,0
110300020206,0.0,0.0,0
110300020207,0.0,0.0,0
110300020208,0.0,0.0,0
110300020301,0.0,0.0,0
110300020302,0.0,0.0,0
110300020303,0.0,0.0,0
110300020304,0.0,0.0,0
110300020305,0.0,0.0,0
110300020401,0.0,0.0,0
110300020402,0.0,0.0,0
110300020403,0.0,0.0,0
110300020404,0.0,0.0,0
110300020405,0.0,0.0,0
110300020502,0.0,0.0,0
110300020504,0.0,0.0,0
110300030101,0.0,0.0,0
110300030103,0.0,0.0,0
110300030104,0.0,0.0,0
110300030105,0.0,0.0,0
110300030107,0.0,0.0,0
110300030201,0.0,0.0,0
110300030202,0.0,0.0,0
110300030204,0.0,0.0,0
110300030205,0.0,0.0,0
110300030206,0.0,0.0,0
110300030208,0.0,0.0,0
110300030303,0.0,0.0,0
110300030304,0.0,0.0,0
110300040102,0.0,0.0,0
110300040103,0.0,0.0,0
110300040104,0.0,0.0,0
110300040105,0.0,0.0,0
110300040107,0.0,0.0,0
110300040202,0.0,0.0,0
110300040204,0.0,0.0,0
110300040303,0.0,0.0,0
110300040305,0.0,0.0,0
110300040401,0.0,0.0,0
110300040402,0.0,0.0,0
110300040403,0.0,0.0,0
110300040404,0.0,0.0,0
110300040405,0.0,0.0,0
110300040407,0.0,0.0,0
110300040501,0.0,0.0,0
110300040602,0.0,0.0,0
110300040603,0.0,0.0,0
110300040605,0.0,0.0,0
110300040701,0.0,0.0,0
110300040703,0.0,0.0,0
110300040705,0.0,0.0,0
110300050102,0.0,0.0,0
110300050103,0.0,0.0,0
110300050104,0.0,0.0,0
110300050105,0.0,0.0,0
110300050201,0.0,0.0,0
110300050202,0.0,0.0,0
110300050203,0.0,0.0,0
110300050204,0.0,0.0,0
110300050205,0.0,0.0,0
110300050301,0.0,0.0,0
110300050302,0.0,0.0,0
110300050303,0.0,0.0,0
110300050304,0.0,0.0,0
110300050306,0.0,0.0,0
110300050307,0.0,0.0,0
110300050402,0.0,0.0,0
110300050403,0.0,0.0,0
110300050404,0.0,0.0,0
110300050405,0.0,0.0,0
110300050406,0.0,0.0,0
110300050407,0.0,0.0,0
110300050408,0.0,0.0,0
110300050409,0.0,0.0,0
110300050410,0.0,0.0,0
110300050501,0.0,0.0,0
110300050502,0.0,0.0,0
110300050503,0.0,0.0,0
110300050504,0.0,0.0,0
110300050601,0.0,0.0,0
110300050603,0.0,0.0,0
110300050701,0.0,0.0,0
110300050704,0.0,0.0,0
110300060102,0.0,0.0,0
110300060104,0.0,0.0,0
110300060105,0.0,0.0,0
110300060201,0.0,0.0,0
110300060202,0.0,0.0,0
110300060206,0.0,0.0,0
110300060207,0.0,0.0,0
110300060208,0.0,0.0,0
110300060301,0.0,0.0,0
110300060304,0.0,0.0,0
110300060305,0.0,0.0,0
110300060306,0.0,0.0,0
110300060307,0.0,0.0,0
110300070103,0.0,0.0,0
110300070104,0.0,0.0,0
110300070106,0.0,0.0,0
110300070107,0.0,0.0,0
110300070203,0.0,0.0,0
110300070204,0.0,0.0,0
110300070205,0.0,0.0,0
110300070206,0.0,0.0,0
110300070301,0.0,0.0,0
110300070302,0.0,0.0,0
110300070304,0.0,0.0,0
110300070305,0.0,0.0,0
110300070306,0.0,0.0,0
110300080102,0.0,0.0,0
110300080103,0.0,0.0,0
110300080104,0.0,0.0,0
110300080107,0.0,0.0,0
110300080108,0.0,0.0,0
110300080201,0.0,0.0,0
110300080202,0.0,0.0,0
110300080207,0.0,0.0,0
110300080301,0.0,0.0,0
110300080303,0.0,0.0,0
110300090104,0.0,0.0,0
110300090106,0.0,0.0,0
110300090201,0.0,0.0,0
110300090202,0.0,0.0,0
110300090203,0.0,0.0,0
110300090204,0.0,0.0,0
110300090205,0.0,0.0,0
110300090206,0.0,0.0,0
110300090207,0.0,0.0,0
110300090302,0.0,0.0,0
110300090303,0.0,0.0,0
110300090304,0.0,0.0,0
110300090305,0.0,0.0,0
110300090306,0.0,0.0,0
110300090307,0.0,0.0,0
110300090403,0.0,0.0,0
110300090404,0.0,0.0,0
110300090405,0.0,0.0,0
110300090406,0.0,0.0,0
110300090407,0.0,0.0,0
110300100102,0.0,0.0,0
110300100103,0.0,0.0,0
110300100104,0.0,0.0,0
110300100105,0.0,0.0,0
110300110101,0.0,0.0,0
110300110105,0.0,0.0,0
110300110107,0.0,0.0,0
110300110201,0.0,0.0,0
110300110204,0.0,0.0,0
110300110301,0.0,0.0,0
110300110303,0.0,0.0,0
110300120104,0.0,0.0,0
110300120201,0.0,0.0,0
110300120207,0.0,0.0,0
110300130205,0.0,0.0,0
110300130206,0.0,0.0,0
110300130306,0.0,0.0,0
110300130308,0.0,0.0,0
110300140101,0.0,0.0,0
110300140102,0.0,0.0,0
110300140103,0.0,0.0,0
110300140104,0.0,0.0,0
110300140105,0.0,0.0,0
110300140107,0.0,0.0,0
110300140108,0.0,0.0,0
110300140201,0.0,0.0,0
110300140202,0.0,0.0,0
110300140203,0.0,0.0,0
110300140205,0.0,0.0,0
110300140303,0.0,0.0,0
110300140304,0.0,0.0,0
110300140306,0.0,0.0,0
110300150103,0.0,0.0,0
110300150105,0.0,0.0,0
110300150107,0.0,0.0,0
110300150108,0.0,0.0,0
110300150201,0.0,0.0,0
110300150301,0.0,0.0,0
110300150304,0.0,0.0,0
110300150305,0.0,0.0,0
110300160103,0.0,0.0,0
110300170103,0.0,0.0,0
110300170201,0.0,0.0,0
110300170204,0.0,0.0,0
110300170205,0.0,0.0,0
110300170301,0.0,0.0,0
110300170302,0.0,0.0,0
110300170303,0.0,0.0,0
110300170304,0.0,0.0,0
110300170306,0.0,0.0,0
110300180202,0.0,0.0,0
110300180204,0.0,0.0,0
110300180205,0.0,0.0,0
110300180206,0.0,0.0,0
110300180304,0.0,0.0,0
110300180306,0.0,0.0,0
110300180402,0.0,0.0,0
110400010101,0.0,0.0,0
110400010102,0.0,0.0,0
110400010103,0.0,0.0,0
110400010201,0.0,0.0,0
110400010202,0.0,0.0,0
110400010301,0.0,0.0,0
110400010303,0.0,0.0,0
110400010304,0.0,0.0,0
110400010305,0.0,0.0,0
110400010401,0.0,0.0,0
110400010402,0.0,0.0,0
110400010403,0.0,0.0,0
110400010404,0.0,0.0,0
110400010405,0.0,0.0,0
110400010406,0.0,0.0,0
110400010501,0.0,0.0,0
110400010502,0.0,0.0,0
110400010503,0.0,0.0,0
110400010504,0.0,0.0,0
110400010601,0.0,0.0,0
110400010602,0.0,0.0,0
110400010603,0.0,0.0,0
110400010604,0.0,0.0,0
110400010605,0.0,0.0,0
110400010701,0.0,0.0,0
110400010702,0.0,0.0,0
110400010703,0.0,0.0,0
110400010704,0.0,0.0,0
110400010705,0.0,0.0,0
110400010801,0.0,0.0,0
110400010802,0.0,0.0,0
110400010803,0.0,0.0,0
110400010804,0.0,0.0,0
110400010805,0.0,0.0,0
110400010806,0.0,0.0,0
110400010807,0.0,0.0,0
110400010901,0.0,0.0,0
110400010902,0.0,0.0,0
110400010903,0.0,0.0,0
110400010904,0.0,0.0,0
110400010905,0.0,0.0,0
110400010906,0.0,0.0,0
110400010907,0.0,0.0,0
110400010908,0.0,0.0,0
110400011001,0.0,0.0,0
110400011002,0.0,0.0,0
110400011003,0.0,0.0,0
110400011004,0.0,0.0,0
110400011005,0.0,0.0,0
110400011006,0.0,0.0,0
110400020101,0.0,0.0,0
110400020102,0.0,0.0,0
110400020103,0.0,0.0,0
110400020201,0.0,0.0,0
110400020202,0.0,0.0,0
110400020203,0.0,0.0,0
110400020204,0.0,0.0,0
110400020205,0.0,0.0,0
110400020206,0.0,0.0,0
110400020207,0.0,0.0,0
110400020208,0.0,0.0,0
110400020209,0.0,0.0,0
110400020210,0.0,0.0,0
110400020211,0.0,0.0,0
110400020301,0.0,0.0,0
110400020302,0.0,0.0,0
110400020303,0.0,0.0,0
110400020401,0.0,0.0,0
110400020402,0.0,0.0,0
110400020403,0.0,0.0,0
110400020404,0.0,0.0,0
110400020405,0.0,0.0,0
110400020406,0.0,0.0,0
110400020407,0.0,0.0,0
110400020408,0.0,0.0,0
110400020501,0.0,0.0,0
110400020502,0.0,0.0,0
110400020503,0.0,0.0,0
110400020504,0.0,0.0,0
110400020505,0.0,0.0,0
110400020506,0.0,0.0,0
110400020507,0.0,0.0,0
110400020508,0.0,0.0,0
110400020601,0.0,0.0,0
110400020602,0.0,0.0,0
110400020603,0.0,0.0,0
110400020604,0.0,0.0,0
110400020606,0.0,0.0,0
110400020702,0.0,0.0,0
110400020703,0.0,0.0,0
110400020704,0.0,0.0,0
110400030101,0.0,0.0,0
110400030102,0.0,0.0,0
110400030103,0.0,0.0,0
110400030104,0.0,0.0,0
