HUC_12,HUC12_Pop
070802081009,6859.89017666
070802090101,632.794343284
070802090102,2692.35300879
070802090103,18219.3674468
070802090201,391.081080933
070802090202,3603.05462994
070802090203,456.410368294
070802090204,573.621105161
070802090205,535.491339635
070802090206,896.648506265
070802090207,1462.14282565
070802090301,410.422652048
070802090302,498.035993012
070802090401,645.979745148
070802090402,196.686571879
070802090403,535.406695734
070802090404,283.722595446
070802090405,179.120503825
070802090406,134.249695699
070802090407,342.389440243
070802090408,306.847573051
070802090501,62.8369806995
070802090502,837.532204776
070802090503,388.109942188
070802090504,1110.65264973
070802090601,1843.4876441
070802090602,667.566881625
070802090603,867.546395556
070802090604,502.713444715
070802090605,3267.22331316
070802090606,2475.72366478
070802090701,2198.26286254
070802090702,7314.51063192
070802090703,78092.9890719
070802090704,955.034857561
070802090705,1060.64065856
070802090801,528.954106547
070802090802,112.435287816
070802090803,401.985601594
070802090804,417.178691894
070802090805,1910.84604808
070802090806,1207.65135631
070802090901,992.081594165
070802090902,2945.62230458
070802090903,123.154217588
070802090904,159.63255133
070802090905,302.72044358
070802090906,241.917124757
070802091001,794.936906913
070802091002,1023.57467819
070802091101,901.683145802
070802091102,1177.6614477
070802091103,350.134696292
070802091104,2862.69358963
070900010101,637.345023685
070900010102,2122.88995606
070900010103,2712.50861701
070900010104,1831.82475518
070900010105,3836.03990838
070900010106,2028.17612888
070900010107,6715.86867637
070900010201,892.371043066
070900010202,12092.7812821
070900010203,1440.03987233
070900010204,491.9163056
070900010205,444.357326408
070900010206,3615.06237026
070900010207,59.0294014292
070900010301,1054.13984999
070900010302,19004.5891503
070900010303,2936.46693029
070900010401,2158.42210242
070900010402,2809.15862771
070900010403,5499.38017038
070900010501,8988.17313386
070900010502,8931.30795887
070900010503,11111.0911187
070900010504,11605.0037653
070900010601,871.038231149
070900010602,3678.17157651
070900010603,1757.68086389
070900010604,2683.38722468
070900010605,1491.16605232
070900010606,2441.76829388
070900010607,1317.91990376
070900010608,13644.9547666
070900010701,735.253985056
070900010702,1043.77666574
070900010703,2651.86508643
070900010704,1454.7338086
070900010801,2113.88456099
070900010802,5980.69992148
070900010803,1054.22540675
070900010804,3825.336446
070900010901,222.33439502
070900010902,4579.02594055
070900010903,1189.46980157
070900010904,9436.88725185
070900010905,796.303472596
070900010906,8688.38894605
070900010907,2427.54582205
070900010908,6261.20518723
070900010909,1000.97462358
070900011001,5384.58527663
070900011002,870.402903338
070900011003,7415.89480372
070900011004,1339.60336341
070900011005,2175.07623277
070900011101,1212.41861399
070900011102,3469.16216845
070900011103,12581.8528542
070900011104,1388.95890613
070900011105,8074.04575337
070900020101,2763.25208127
070900020102,2225.839558
070900020201,1341.74631918
070900020202,2504.55048827
070900020203,14017.4107415
070900020301,27087.2777057
070900020302,7011.38303824
070900020303,7928.55033914
070900020304,2019.51230984
070900020305,2825.65702842
070900020306,2016.07785696
070900020401,21912.472447
070900020402,3402.3520222
070900020403,4088.62691759
070900020404,4535.49020971
070900020405,976.062406336
070900020501,1992.61666426
070900020502,1053.46152979
070900020503,14441.2524576
070900020504,19314.8428335
070900020601,4864.64615793
070900020602,10994.1458797
070900020603,23254.3633807
070900020604,62677.7343852
070900020701,33365.8996664
070900020702,124020.582444
070900020703,10727.4227578
070900020801,11750.5926195
070900020802,2312.4073041
070900020803,541.832503841
070900020901,12158.2221823
070900020902,8097.8730878
070900020903,14567.6884741
070900020904,1153.35246977
070900020905,582.860122231
070900021001,14712.1328307
070900021002,1452.07632828
070900021003,4152.71894917
070900021004,8499.84893454
070900021005,6696.33451597
070900021006,2355.39860104
070900021101,1855.02091755
070900021102,27611.9870079
070900021201,2138.22643685
070900021202,1064.68956273
070900021301,2022.15202616
070900021302,1850.11290162
070900021303,37602.3497371
070900021401,5181.06613197
070900021402,12029.5807115
070900021403,3718.09290225
070900021404,2138.62041912
070900021405,3084.61820374
070900021406,1084.56794718
070900021407,2217.63252405
070900021408,13675.9777898
070900021501,483.823651944
070900021502,41178.1195602
070900030101,1207.04275891
070900030102,1680.29464642
070900030103,2428.99783685
070900030201,277.408783042
070900030202,642.137971951
070900030203,314.46019584
070900030204,133.528463955
070900030301,1418.17146454
070900030302,243.714998768
070900030303,277.494530642
070900030304,629.474244842
070900030305,684.12175354
070900030306,2977.76937432
070900030401,4765.70103183
070900030402,159.189361366
070900030403,191.811430618
070900030404,411.210176702
070900030501,614.496457873
070900030502,1169.7490292
070900030601,787.261576169
070900030602,2274.33358368
070900030603,864.528248001
070900030701,192.488303689
070900030702,251.197110441
070900030703,158.161037797
070900030801,459.211883597
070900030802,400.996529127
070900030803,528.650937093
070900030804,298.007449715
070900030805,1013.55510842
070900030806,553.634119184
070900030901,459.722203877
070900030902,440.79355712
070900030903,759.285056845
070900030904,867.726973033
070900031001,701.866726837
070900031002,255.368746248
070900031003,1106.18101907
070900031004,10133.100907
070900031005,260.616487092
070900031006,944.066806753
070900031101,2633.83598965
070900031102,1541.80045176
070900031103,1432.47484919
070900031104,497.749813994
070900031201,1931.53299109
070900031202,797.714831167
070900031203,593.32373915
070900031204,13198.4084324
070900031301,1684.60639044
070900031302,2090.28474996
070900031303,1067.87104699
070900031304,1275.19737045
070900031305,846.830014045
070900031306,4245.10016668
070900031401,179.489292017
070900031402,883.62567701
070900031403,2103.21810564
070900031404,402.607754173
070900031405,639.04430461
070900031406,13138.1665602
070900031501,891.41122258
070900031502,1010.8909905
070900031503,1413.86813117
070900031601,3272.48653303
070900031602,3001.78880548
070900031603,1121.92382923
070900031604,2091.81496822
070900040101,1824.94878414
070900040102,3441.08902277
070900040103,330.656301923
070900040201,52643.4878903
070900040202,4981.02888119
070900040203,1017.31748672
070900040301,5612.4604592
070900040302,3198.65028708
070900040401,2099.25602443
070900040402,3760.50344178
070900040403,564.752300798
070900040404,504.69831013
070900040501,3687.98076024
070900040502,3761.97320441
070900040503,643.952963262
070900040601,376.354081384
070900040602,785.109585383
070900040603,747.288619718
070900040604,572.353529326
070900040605,3711.32724583
070900040701,331.853006942
070900040702,539.054282242
070900040703,3703.79175845
070900040704,310.595475425
070900040705,805.679877852
070900040801,794.006727472
070900040802,3615.08015048
070900040803,442.667949572
070900050101,10192.3938003
070900050102,4309.8278887
070900050103,3660.65811202
070900050104,22031.5593542
070900050105,13982.0474329
070900050106,44244.5864105
070900050107,107042.818583
070900050201,259.122726894
070900050202,1208.16104224
070900050203,2352.4271263
070900050301,809.064436467
070900050302,7431.88108492
070900050303,793.932112328
070900050304,6119.081467
070900050305,666.007709072
070900050306,1897.03597637
070900050401,37666.4217261
070900050402,770.03826024
070900050403,617.664577702
070900050404,3199.90154013
070900050405,835.399568454
070900050406,2757.24016445
070900050407,6138.87874724
070900050408,4176.55922375
070900050501,168.651286721
070900050502,3246.13680819
070900050503,604.60126539
070900050601,754.345353153
070900050602,639.045973988
070900050603,1139.02570851
070900050604,3919.74218053
070900050605,1365.95777282
070900050606,18267.4045525
070900050607,560.65394852
070900050608,329.512744694
070900050609,301.398629086
070900050610,7929.13994618
070900050701,101.380557752
070900050702,245.654030946
070900050703,93.3545571069
070900050704,96.643558531
070900050705,2119.52797745
070900050706,1705.38611144
070900050707,897.73675152
070900050708,623.709842905
070900050709,9923.37548527
070900050801,128.272572498
070900050802,95.6384372727
070900050803,1106.90866876
070900050804,2018.86095979
070900050901,801.396177019
070900050902,1971.61244698
070900050903,291.645654747
070900050904,2991.83827186
070900050905,318.864299097
070900050906,3555.93854835
070900051001,17926.1987825
070900051002,1562.4043383
070900051003,232.63999688
070900051004,3450.25626001
070900051101,1244.45277638
070900051102,203.974854578
070900051103,1640.66358929
070900051104,9896.71218085
070900051201,1408.27232013
070900051202,3564.33790607
070900051301,2193.27149628
070900051302,49364.4356342
070900060101,604.598357527
070900060102,6909.02420801
070900060103,3024.22903532
070900060104,457.198883087
070900060105,1462.61671997
070900060201,29995.4977567
070900060202,19044.1104356
070900060203,1219.60473154
070900060204,1842.22518015
070900060205,10489.7165626
070900060206,1629.08819915
070900060207,308.849138615
070900060208,9571.60019383
070900060301,6563.83409362
070900060302,502.351087261
070900060303,3357.36116116
070900060304,1008.15819314
070900060305,4443.91589498
070900060306,1971.26171934
070900060401,451.36402136
070900060402,16837.2206068
070900060501,1081.97138427
070900060502,1747.85397771
070900060503,2712.66908647
070900060504,21602.1051321
070900060601,249.683426585
070900060602,13837.9268251
070900060603,35367.4743398
070900060604,2775.36254755
070900060605,5129.01554495
070900060606,339.119542266
070900060607,988.296324322
070900060608,4311.65360584
070900060609,1153.11202826
070900060701,1230.34557238
070900060702,475.863173917
070900060703,3314.5028305
070900060704,1535.56249648
070900060801,28617.1206931
070900060802,18522.3948616
070900060803,13341.5872494
070900070101,260.639217864
070900070102,722.394022394
070900070103,206.268195789
070900070104,385.730597225
070900070105,590.261501094
070900070106,1671.49466191
070900070201,2154.16600059
070900070202,301.840086402
070900070203,173.016760102
070900070204,146.045300817
070900070205,163.576152346
070900070206,1845.73959855
070900070207,443.629482683
070900070208,167.549093
070900070301,572.786612889
070900070302,661.532468653
070900070303,363.167124783
070900070304,3303.88284425
070900070305,1880.90701364
070900070306,787.114923025
070900070401,233.207942271
070900070402,273.935020016
070900070403,381.913275388
070900070404,193.838276957
070900070405,192.222718545
070900070501,1767.24111468
070900070502,337.796667049
070900070503,429.241257077
070900070504,3937.65780552
070900070601,4543.13465038
070900070602,805.79611801
070900070603,2227.7415323
070900070604,7633.31589432
071000010101,362.122041572
071000010102,262.029755154
071000010103,197.141943646
071000010104,2026.37080316
071000010201,177.778203564
071000010202,840.256052842
071000010203,217.837255961
071000010204,554.251559934
071000010301,265.474173956
071000010302,736.018681484
071000010303,1208.52048817
071000010401,92.6333979022
071000010402,487.989775347
071000010403,251.615126013
071000010404,115.565692577
071000010501,426.561406191
071000010502,7280.40310117
071000010503,154.877492315
071000010504,108.868468328
071000010505,689.671468929
071000010601,161.46506121
071000010602,207.376903588
071000010603,278.581907956
071000010604,773.852661175
071000010605,239.64209779
071000010701,1585.15770741
071000010702,598.902380799
071000010703,829.693204651
071000010704,92.5186819589
071000010801,101.919682371
071000010802,124.819870084
071000010803,747.128069282
071000010804,950.235497027
071000010805,3682.10542153
071000010806,3347.25043766
071000020101,177.002419475
071000020102,149.704351358
071000020103,455.057786937
071000020104,86.4683854284
071000020105,205.744307378
071000020106,6822.73098107
071000020201,210.657619621
071000020202,258.876463883
071000020203,33.6631613093
071000020204,72.9786939727
071000020205,97.3116302396
071000020301,192.839352273
071000020302,265.459653955
071000020401,489.549291772
071000020402,1096.3005272
071000020403,102.917760679
071000020404,809.950514803
071000020501,971.596827801
071000020502,2267.21316059
071000020503,308.699351017
071000020601,94.0135314789
071000020602,746.568776104
071000020701,222.249109573
071000020702,144.471123358
071000020703,687.884811626
071000020801,433.114856034
071000020802,67.2292118111
071000020803,599.068415347
071000020804,119.362972528
071000020901,264.59089421
071000020902,549.489408419
071000020903,5708.387682
071000030101,418.096199952
071000030102,270.445889729
071000030103,1362.33851214
071000030104,459.87712589
071000030105,170.580124034
071000030106,85.0023202962
071000030107,320.250193166
071000030108,297.260547698
071000030201,728.66285805
071000030202,843.147051953
071000030301,397.221063318
071000030302,49.1312565997
071000030303,840.150018213
071000030304,78.1778341221
071000030401,283.229104575
071000030402,140.876135883
071000030403,217.494648559
071000030404,784.229671171
071000030501,155.48047901
071000030502,261.270060991
071000030503,787.397912286
071000030504,113.738108167
071000030601,471.004385025
071000030602,430.844752686
071000030603,242.485951871
071000030604,539.540310636
071000030701,273.080467563
071000030702,147.563271068
071000030703,968.84453921
071000030704,630.670326024
071000030705,319.836324593
071000030801,143.456500399
071000030802,6433.02522606
071000030803,177.932468902
071000030804,121.611893701
071000030805,113.862224577
071000030806,220.000753328
071000030901,236.661227435
071000030902,227.96113987
071000030903,818.91216701
071000040101,131.036752137
071000040102,229.717492755
071000040103,84.6736165803
071000040104,363.631467349
071000040201,196.754803177
071000040202,436.106136683
071000040203,424.581461339
071000040204,840.316168729
071000040301,1849.64743414
071000040302,225.492281695
071000040303,1352.42842259
071000040401,246.027289335
071000040402,487.297071768
071000040403,870.615536844
071000040404,2839.9697813
071000040501,163.368460323
071000040502,106.864393183
071000040503,740.618294512
071000040504,141.727047023
071000040601,11453.6571695
071000040602,179.001968776
071000040603,278.562038169
071000040604,13517.9804071
071000040605,402.583488081
071000040606,460.730063648
071000040701,1018.04165701
071000040702,570.441144634
071000040703,394.726751846
071000040704,835.702308329
071000040705,220.942483089
071000040706,14573.1281515
071000040707,1080.30015536
071000040801,500.823014866
071000040802,2092.88419108
071000040803,3633.47504737
071000040901,88.1069806412
071000040902,1006.66516447
071000040903,177.889460686
071000040904,2000.2347967
071000040905,394.955244358
071000040906,246.149910007
071000040907,985.588422026
071000040908,910.263415589
071000040909,2949.95155957
071000040910,1488.98342504
071000040911,34425.4283609
071000041001,5686.01349489
071000041002,15564.2770747
071000041003,78339.5551902
071000050101,91.6105126909
071000050102,562.719888366
071000050103,391.14945452
071000050104,305.024502602
071000050201,224.8836149
071000050202,1596.64029845
071000050203,83.5766462239
071000050204,385.883619314
071000050205,102.083174917
071000050301,824.181023432
071000050302,78.6082304247
071000050303,89.2327631562
071000050401,173.597259626
071000050402,156.544130487
071000050403,2878.1967036
071000050501,637.848087982
071000050502,122.120345522
071000050503,237.929351278
071000050601,230.78439315
071000050602,90.1766359233
071000050603,327.773836465
071000050604,1084.91604246
071000050605,3613.45535263
071000050606,2444.10261615
071000050701,620.94811805
071000050702,2221.81692861
071000050703,98.7767285636
071000050704,3454.53890853
071000050705,244.171690358
071000060101,193.064574514
071000060102,145.183284423
071000060103,212.572323559
071000060201,82.3377239346
071000060202,1509.36854016
071000060203,175.191229797
071000060204,656.900873237
071000060205,1165.38992171
071000060206,82.45273818
071000060207,81.4667808753
071000060208,168.09277913
071000060301,448.283149016
071000060302,208.218860911
071000060303,332.399375387
071000060304,852.658244069
071000060305,3653.46096574
071000060306,100.494181714
071000060307,9018.92696734
071000060308,777.547392457
071000060309,122.926912022
071000060310,2520.80659031
071000060401,1235.20085491
071000060402,127.745990169
071000060403,595.513984075
071000060501,107.102318114
071000060502,369.928378394
071000060503,435.727916093
071000060504,164.862004174
071000060505,157.596468245
071000060601,604.476714238
071000060602,112.270636629
071000060603,1654.40989914
071000060604,616.957104227
071000060605,1740.11429287
071000060701,98.5493927894
071000060702,163.592348093
071000060801,147.321761101
071000060802,615.861500121
071000060803,108.231631108
071000060804,242.936585781
071000060805,223.603097987
071000060806,426.734271981
071000060901,218.125141177
071000060902,184.699217814
071000060903,2018.25868199
071000060904,573.575555369
071000061001,186.8604576
071000061002,930.050414212
071000061003,173.71811437
071000061004,227.237992896
071000061005,1598.92633744
071000061101,624.380294562
071000061102,399.095133049
071000061201,1117.47404541
071000061202,659.388193686
071000061203,163.111768673
071000061204,129.619048226
071000061301,130.945873052
071000061302,374.988396738
071000061401,184.840742149
071000061402,99.781908227
071000061403,69.6267424137
071000061404,144.771640958
071000061405,3649.05007834
071000061406,153.603568469
071000061501,568.657853488
071000061502,200.084190763
071000061503,5855.80931746
071000061504,982.128907872
071000061505,5669.98936873
071000061601,12095.9730125
071000061602,77295.9273573
071000061701,6778.67267352
071000061702,2586.31916661
071000061703,68694.8706071
071000070101,922.03360586
071000070102,89.5024724782
071000070103,135.570642595
071000070104,621.384903044
071000070201,492.664877864
071000070202,1210.30710658
071000070203,10784.9941697
071000070204,361.124213715
071000070205,1680.37925326
071000070206,100.284263675
071000070301,640.168252421
071000070302,591.551456976
071000070303,423.331684836
071000070401,128.103779829
071000070402,196.506643822
071000070403,144.254983176
071000070404,1593.69857376
071000070501,623.93074231
071000070502,572.50192414
071000070601,1552.20289738
071000070602,1088.33563875
071000070603,1258.52237611
071000070701,252.819146054
071000070702,156.430344635
071000070703,288.142221138
071000070704,1798.61756185
071000070801,246.525779451
071000070802,189.746254717
071000070803,294.908878168
071000070901,2303.11799392
071000070902,1075.17860939
071000070903,1379.47471961
071000070904,559.30082604
071000080101,7952.7800464
071000080102,19700.5535047
071000080103,61282.9907374
071000080201,112.117344419
071000080202,1482.60551766
071000080301,153.370079137
071000080302,409.659350204
071000080303,128.711266802
071000080304,845.296900297
071000080401,3662.53427377
071000080402,1156.20092514
071000080403,336.853689279
071000080404,10619.7470321
071000080405,13151.5350652
071000080501,358.707936536
071000080502,231.655475177
071000080503,353.83078782
071000080504,796.151908551
071000080505,986.379568598
071000080601,113.277523801
071000080602,826.832104588
071000080603,98.9501505032
071000080604,69.1500572869
071000080605,126.794967012
071000080606,75.8209764578
071000080607,235.578651538
071000080608,293.600515872
071000080609,2921.95378184
071000080610,1006.1505747
071000080701,9335.44273484
071000080702,992.572794479
071000080703,4498.7029293
071000080801,1592.33589785
071000080802,406.709053809
071000080803,1212.42292707
071000080804,582.951683605
071000080901,162.179064694
071000080902,1118.71846118
071000080903,750.59513376
071000080904,1059.97265082
071000081001,291.136333434
071000081002,549.765509452
071000081003,493.87801764
071000081004,1105.37469221
071000081101,192.838692479
071000081102,727.592903279
071000081103,1964.59248056
071000081201,8556.12487418
071000081202,582.409660979
071000081301,275.053395024
071000081302,3834.64155259
071000081303,355.1036471
071000081304,517.911180081
071000081305,3660.27049622
071000081306,314.50654149
071000081401,402.690301865
071000081402,770.126563898
071000081403,657.090741673
071000081404,921.375653732
071000081405,8115.44939813
071000081501,3629.86457612
071000081502,8171.1308201
071000081503,54191.9723274
071000081504,2486.88309162
071000081505,284.056420315
071000081506,1396.02344846
071000081507,1222.77008089
071000081508,1351.20942587
071000081509,1454.90927466
071000090101,734.380550463
071000090102,2506.47537494
071000090201,284.929393402
071000090202,285.786599033
071000090203,240.608701248
071000090204,202.597100382
071000090301,98.9676343577
071000090302,384.316319044
071000090303,97.6684184131
071000090304,1159.44581276
071000090305,53.5039993213
071000090306,120.539122266
071000090307,387.370997308
071000090308,705.974791921
071000090309,873.668854741
071000090310,449.544421763
071000090401,2507.27424475
071000090402,5362.09814274
071000090501,4073.60842498
071000090502,821.502305399
071000090503,412.536394778
071000090504,204.028091091
071000090505,502.181089475
071000090601,772.883959121
071000090602,604.798341745
071000090603,96.5494432115
071000090604,226.586989826
071000090605,401.712989071
071000090606,743.911763239
071000090607,988.912219271
071000090701,1461.7031781
071000090702,2291.92897472
071000090703,385.239526928
071000090704,807.689038812
071000090705,754.818943861
071000090706,1573.86692585
071000090707,3007.17846095
071000090708,789.654571751
071000090709,23327.2825035
071000090710,1781.10002294
071000090801,285.469502224
071000090802,830.114968888
071000090901,713.217078421
071000090902,253.975120846
071000090903,137.757438551
071000090904,284.972683031
071000091001,251.235356549
071000091002,290.000011866
071000091101,346.25185229
071000091102,1179.34641738
071000091103,1137.60760422
071000091201,182.499264534
071000091202,615.635397838
071000091203,213.344633792
071000091204,141.627446411
071000091205,177.708210187
071000091206,1548.61646798
071000091207,205.137319676
071000091208,150.018943925
071000091209,1324.07285713
071000091210,505.571567072
071000091211,408.743120609
071000091212,799.139936725
071100010101,692.499878627
071100010102,186.871658446
071100010103,229.775665163
071100010201,215.261039633
071100010202,836.013039957
071100010203,3731.4699095
071100010204,542.980385804
071100010205,376.432724156
071100010206,104.309393474
071100010207,138.745152288
071100010301,2460.1544648
071100010302,406.607052323
071100010303,117.839473015
071100010304,1032.73832793
071100010305,143.177196074
071100010306,539.27832401
071100010401,293.865496325
071100010402,1595.04092483
071100010403,278.554615985
071100010404,528.875668176
071100010501,177.815142895
071100010502,459.311844398
071100010503,714.886219886
071100010504,230.000616079
071100010505,166.939622926
071100010506,229.728890172
071100010507,200.020927104
071100010508,338.05868159
071100010509,1089.6071281
071100010601,1656.21201657
071100010602,46.5905375912
071100010603,186.848801235
071100010604,17.0000000075
071100010605,2723.05690815
071100010701,376.367497071
071100010702,457.1074598
071100010801,509.372833204
071100010802,204.474056879
071100010803,182.722752369
071100010804,408.038713033
071100010901,233.686286255
071100010902,293.753329269
071100010903,291.720212737
071100010904,904.962278926
071100010905,193.890046299
071100011001,145.363975454
071100011002,2016.40032476
071100011003,431.345805833
071100011004,1727.12141222
071100011005,1018.40331042
071100011006,42274.2800718
071100020101,175.365313112
071100020102,391.408582864
071100020103,373.836774874
071100020104,213.519586653
071100020105,434.42259015
071100020106,1818.23093498
071100020107,103.442011356
071100020108,483.750027249
071100020201,122.495068664
071100020202,1416.157818
071100020203,98.2686456171
071100020204,326.208289554
071100020205,83.7336741866
071100020206,93.7186198563
071100020301,169.247104802
071100020302,330.694840951
071100020303,168.766431775
071100020304,320.596186718
071100020305,719.882528563
071100020306,1000.90640221
071100020401,399.881060782
071100020402,396.255311925
071100020403,358.314671698
071100020404,317.347628076
071100020405,452.046460246
071100030101,216.743348996
071100030102,102.292981893
071100030103,124.245037541
071100030104,188.113323937
071100030105,1155.70118125
071100030106,412.606204304
071100030201,321.076239254
071100030202,236.016930947
071100030203,609.929118316
071100030204,332.970816517
071100030301,142.521889349
071100030302,67.4318588467
071100030303,367.186610207
071100030304,184.751426468
071100030305,274.828641788
071100030306,220.71755583
071100030307,548.931771655
071100030401,1593.50905957
071100030402,392.918608323
071100040101,253.625896637
071100040102,307.60550198
071100040103,176.178729012
071100040104,134.718164323
071100040105,3124.93557093
071100040106,404.207940069
071100040107,600.731245025
071100040108,510.980631957
071100040109,4095.50375633
071100040201,1929.21644205
071100040202,1407.41404682
071100040203,3085.24323706
071100040301,2711.74705278
071100040302,1015.70484695
071100040303,840.423543457
071100040304,1770.54996501
071100040401,362.870816255
071100040402,1714.9496794
071100040403,1226.55610347
071100040501,17210.4081608
071100040502,1198.35666914
071100040503,612.81240178
071100040504,3696.59779635
071100040601,283.534469466
071100040602,424.220767372
071100040603,240.997067572
071100040604,118.302628553
071100040701,5290.42031079
071100040702,1067.63644261
071100040703,435.980323599
071100040801,361.378297976
071100040802,398.649803195
071100040803,134.643821643
071100040901,2595.17091612
071100040902,2138.74524582
071100040903,1011.70906992
071100040904,779.335643003
071100040905,1440.59358975
071100041001,96.5229200079
071100041002,1169.39792055
071100041003,384.582521357
071100041004,1202.18884521
071100041101,784.876402611
071100041102,724.747869936
071100041103,2271.17664263
071100041104,350.770616015
071100041105,146.831527803
071100041106,2077.1887125
071100041107,2707.14006118
071100041108,6772.94246657
071100041109,556.722106708
071100050101,1257.51471916
071100050102,1482.57182253
071100050103,7724.78238304
071100050104,682.776575692
071100050105,197.354861482
071100050106,71.3675838529
071100050107,493.774173086
071100050108,9352.12719823
071100050109,63.2032126866
071100050110,104.545649937
071100050111,51.5309244832
071100050201,269.327109724
071100050202,802.875608666
071100050301,709.947095754
071100050302,521.560728764
071100050303,162.656463366
071100050401,708.350009469
071100050402,197.958620042
071100050403,1392.58699611
071100050404,690.619641214
071100050501,236.392938786
071100050502,105.492428602
071100050503,228.343953436
071100050504,167.487991906
071100060101,435.010868175
071100060102,2622.43649289
071100060103,2141.6977115
071100060104,177.485137603
071100060105,250.124089398
071100060201,620.187024153
071100060202,408.401641835
071100060203,4682.58839123
071100060204,390.359136066
071100060205,618.987147026
071100060206,876.28751513
071100060207,483.400575404
071100060208,358.156269451
071100060301,860.299770233
071100060302,10670.1532991
071100060303,1706.18510808
071100060304,750.148013592
071100060305,405.215289722
071100060306,99.8503302748
071100060307,836.244864891
071100060308,466.505688137
071100060401,1767.21764968
071100060402,104.071821161
071100060501,946.221418195
071100060502,3667.31929279
071100060503,10095.3778901
071100060504,634.215194828
071100060505,72.4887172764
071100060506,464.114539653
071100060507,178.451136822
071100060508,664.616857778
071100060509,193.145583197
071100060510,164.912256032
071100070101,429.909914389
071100070102,961.047518779
071100070103,156.214342295
071100070104,1124.46255113
071100070105,344.838026644
071100070201,4189.10185692
071100070202,108.201927086
071100070203,573.976158206
071100070204,717.201489734
071100070205,365.740318277
071100070301,866.97259565
071100070302,654.856404928
071100070303,2627.184967
071100070401,4433.97610544
071100070402,343.988497833
071100070403,334.408729907
071100080101,242.082491177
071100080102,294.038290241
071100080103,211.281445714
071100080104,674.798357979
071100080105,318.57657843
071100080201,718.91032001
071100080202,1620.35734747
071100080203,483.331263505
071100080204,728.796901911
071100080205,949.567215009
071100080206,533.127027479
071100080207,1000.54127289
071100080208,2398.13661213
071100080301,2171.21707892
071100080302,1329.88734551
071100080303,244.219536139
071100080304,614.169544775
071100080305,1432.45232835
071100080306,243.954566715
071100080307,1110.00195701
071100080308,260.796320164
071100080309,559.412458592
071100080310,1776.73127817
071100080401,2920.71625232
071100080402,4215.69665258
071100080403,15103.33343
071100080404,8807.75251806
071100080405,1481.04265293
071100080406,973.623226075
071100080407,5649.78875855
071100080408,21852.1393037
071100080409,2315.48669914
071100080410,1140.09174967
071100080411,4484.84180409
071100090101,34578.1668165
071100090102,18351.4921415
071100090103,10688.2797199
071100090104,109310.561176
071100090105,109136.159038
071100090106,318.043714475
071100090107,1099.45312274
071100090201,1231.75243102
071100090202,1797.48789307
071100090203,3644.48678459
071100090204,8643.3970887
071100090301,1978.3744644
071100090302,4284.76754802
071100090303,14918.7941275
071100090304,19556.728314
071100090401,6178.81482807
071100090402,18275.8709083
071100090403,21800.2851846
071200010101,1420.09859591
071200010102,1126.76694649
071200010103,3510.43552558
071200010104,779.376616631
071200010105,2928.61408314
071200010106,508.867104801
071200010201,2580.78793524
071200010202,5353.54649606
071200010203,3061.42283413
071200010204,3051.78877
071200010205,10584.7344013
071200010206,1470.9460753
071200010207,2471.7678528
071200010208,4569.61877543
071200010209,825.114467743
071200010301,867.988348784
071200010302,1668.3392252
071200010303,6891.07884386
071200010304,3212.60773889
071200010305,1404.96067896
071200010306,672.862686508
071200010307,1597.85143117
071200010308,954.97086216
071200010309,4021.46535625
071200010310,860.357452542
071200010311,3037.05943154
071200010312,1408.27331787
071200010401,1284.71781352
071200010402,5920.61199602
071200010403,24094.1100046
071200010404,2120.68115167
071200010405,837.012322413
071200010406,1263.21058676
071200010407,1291.3159934
071200010408,222.176750719
071200010501,2794.81883358
071200010502,12928.0813026
071200010503,963.106558721
071200010504,3615.74688213
071200010505,1703.06787533
071200010506,4009.79790741
071200010601,836.413284473
071200010602,1707.30993644
071200010603,2540.97312255
071200010604,3651.87287344
071200010701,1946.57755705
071200010702,2711.82828657
071200010703,1334.55694136
071200010704,624.684999883
071200010705,307.11563339
071200010801,781.456028748
071200010802,232.9893702
071200010803,1176.68083247
071200010804,923.545916293
071200010805,374.955368741
071200010806,534.887822827
071200010807,882.641362999
071200010808,867.879256745
071200010809,507.500347254
071200010901,2174.54950679
071200010902,1681.36571622
071200010903,2513.57320727
071200010904,1856.01375048
071200011001,1419.92351987
071200011002,5877.59308634
071200011003,7904.89459996
071200011004,7178.42975302
071200011005,540.322218095
071200011006,435.483175478
071200011007,4520.74903976
071200011008,2269.42849241
071200011009,1683.71843268
071200011010,8523.18877142
071200011101,10905.246617
071200011102,1601.99238461
071200011103,2651.00096591
071200011201,181.891917003
071200011202,107.271044826
071200011203,417.773956008
071200011204,1045.47118138
071200011205,1807.40829186
071200011301,8159.45688819
071200011302,853.207840404
071200011303,2407.37415446
071200011304,1096.34511115
071200011305,979.414707382
071200011306,21028.0316899
071200011307,210.147091776
071200011308,12995.4150445
071200011309,2283.23626035
071200011310,916.495875471
071200011311,2690.61734455
071200011312,470.422293291
071200011313,502.727709297
071200011401,871.120306034
071200011402,7020.7864829
071200011403,4333.84165485
071200011404,446.926443328
071200011405,1760.93349403
071200011406,4024.96787871
071200011501,3297.63103652
071200011502,9837.44723453
071200011503,8966.14709253
071200011504,614.281217806
071200011601,217.169590312
071200011602,3947.28171178
071200011603,328.264392706
071200011604,942.715089238
071200011701,1351.15154599
071200011702,4467.88860936
071200011703,2944.70363021
071200011801,1886.1752036
071200011802,2246.20096835
071200011803,25687.0849574
071200011804,369.149801524
