HUC_12,Terrestrial_Acres,Rare_Acres,Protected_Rare_Acres,Percent_of_HUC_Rare,Percent_Rare_Area_Protected
010300032103,15251,0.0,None,0.0,None
010300032104,17614,0.0,None,0.0,None
010300032105,10745,0.0,None,0.0,None
010300032106,34686,0.0,None,0.0,None
010300032201,14401,0.0,None,0.0,None
010300032202,24835,0.0,None,0.0,None
010300032203,24961,0.0,None,0.0,None
010300032204,29511,0.0,None,0.0,None
010300032205,18594,0.0,None,0.0,None
010300032301,18004,0.0,None,0.0,None
010300032302,9612,0.0,None,0.0,None
010300032303,21363,0.0,None,0.0,None
010300032304,10856,0.0,None,0.0,None
010300032305,11611,0.0,None,0.0,None
010300032306,8830,0.0,None,0.0,None
010300032307,9446,0.0,None,0.0,None
010300032308,14314,0.0,None,0.0,None
010300032309,19670,0.0,None,0.0,None
010300032401,8602,0.0,None,0.0,None
010300032402,9841,0.0,None,0.0,None
010300032403,11753,0.0,None,0.0,None
010300032404,36366,0.0,None,0.0,None
010300032405,13607,0.0,None,0.0,None
010300032406,8650,0.0,None,0.0,None
010300032407,14281,0.0,None,0.0,None
010300032408,31493,0.0,None,0.0,None
010300032409,43572,0.0,None,0.0,None
010400010101,39808,96.074188128,0.0,0.241343921141,0.0
010400010102,32553,341.597113344,0.0,1.04935678231,0.0
010400010103,26763,72.722822958,0.0,0.271728965206,0.0
010400010104,25505,9.785333976,0.0,0.0383663359184,0.0
010400010105,12791,105.63712815,0.0,0.825870754046,0.0
010400010106,11396,0.0,None,0.0,None
010400010107,31899,0.0,None,0.0,None
010400010108,10472,0.0,None,0.0,None
010400010109,39959,0.0,None,0.0,None
010400010110,38673,0.0,None,0.0,None
010400010201,22739,9.118152114,0.444787908,0.0400991781257,4.87804878049
010400010202,18079,0.0,None,0.0,None
010400010203,28841,0.0,None,0.0,None
010400010301,13493,34.026274962,0.0,0.252177239769,0.0
010400010302,16892,13.121243286,5.782242804,0.0776772631186,44.0677966102
010400010303,34793,2.22393954,0.0,0.00639191659242,0.0
010400010304,16933,0.0,None,0.0,None
010400010305,45695,0.0,None,0.0,None
010400010306,19461,0.0,None,0.0,None
010400010401,18086,1.11196977,1.11196977,0.0061482349331,100.0
010400010402,10466,0.0,None,0.0,None
010400010403,18114,0.0,None,0.0,None
010400010404,25374,0.0,None,0.0,None
010400010405,25673,0.0,None,0.0,None
010400010406,26016,0.0,None,0.0,None
010400010501,10478,0.0,None,0.0,None
010400010502,29696,0.0,None,0.0,None
010400010601,17580,0.0,None,0.0,None
010400010602,20883,0.0,None,0.0,None
010400010603,31404,0.0,None,0.0,None
010400010604,30323,17.124334458,0.444787908,0.0564730879464,2.5974025974
010400010605,23723,39.141335904,0.0,0.164993196071,0.0
010400010606,26102,0.444787908,0.0,0.00170403765229,0.0
010400010607,19892,1.11196977,1.11196977,0.00559003503921,100.0
010400020101,24379,268.429502478,268.429502478,1.10106855276,100.0
010400020102,31632,925.15884864,925.15884864,2.92475609712,100.0
010400020103,42440,21.572213538,0.0,0.0508299093732,0.0
010400020201,44816,53.37454896,53.37454896,0.119097083542,100.0
010400020202,16055,0.0,None,0.0,None
010400020203,31751,19.570667952,0.0,0.0616379577084,0.0
010400020204,17893,0.0,None,0.0,None
010400020205,32739,266.8727448,3.780697218,0.815152401723,1.41666666667
010400020206,27424,165.238707822,39.586123812,0.602533211136,23.9569313594
010400020207,25003,0.0,None,0.0,None
010400020301,18313,0.0,None,0.0,None
010400020302,12089,0.0,None,0.0,None
010400020303,33924,7.116606528,0.444787908,0.020978087867,6.25
010400020304,17885,0.0,None,0.0,None
010400020305,21631,18.458698182,0.0,0.0853344652674,0.0
010400020401,21286,0.0,None,0.0,None
010400020402,13438,230.400136344,0.0,1.71454186891,0.0
010400020403,30227,0.0,None,0.0,None
010400020404,18221,0.0,None,0.0,None
010400020405,18232,0.0,None,0.0,None
010400020406,28971,0.0,None,0.0,None
010400020501,46748,79.394641578,0.0,0.169835376012,0.0
010400020502,35927,0.0,None,0.0,None
010400020503,14803,0.0,None,0.0,None
010400020504,14656,0.0,None,0.0,None
010400020505,39233,0.0,None,0.0,None
010400020601,25156,0.0,None,0.0,None
010400020602,21531,0.0,None,0.0,None
010400020603,19918,0.0,None,0.0,None
010400020604,12795,0.0,None,0.0,None
010400020605,15731,0.0,None,0.0,None
010400020606,23730,0.0,None,0.0,None
010400020701,35286,0.0,None,0.0,None
010400020702,27567,0.0,None,0.0,None
010400020703,22840,0.0,None,0.0,None
010400020704,26983,0.0,None,0.0,None
010400020801,21736,0.0,None,0.0,None
010400020802,9976,0.0,None,0.0,None
010400020803,15876,0.0,None,0.0,None
010400020901,24276,0.0,None,0.0,None
010400020902,23818,0.0,None,0.0,None
010400020903,12921,0.0,None,0.0,None
010400020904,26628,0.0,None,0.0,None
010400020905,25410,0.0,None,0.0,None
010400020906,8569,0.0,None,0.0,None
010400020907,11617,0.0,None,0.0,None
010400020908,18924,0.0,None,0.0,None
010400020909,28902,0.0,None,0.0,None
010400020910,34971,0.0,None,0.0,None
010400021001,18183,0.0,None,0.0,None
010400021002,25966,0.0,None,0.0,None
010400021003,17684,0.0,None,0.0,None
010400021004,11663,0.0,None,0.0,None
010400021005,32006,0.0,None,0.0,None
010400021006,32808,0.0,None,0.0,None
010400021007,22701,0.0,None,0.0,None
010500010101,18498,39.363729858,0.0,0.212799923548,0.0
010500010102,22030,0.222393954,0.0,0.00100950501135,0.0
010500010207,17331,57.600034086,0.0,0.332352628735,0.0
010500010301,11823,0.0,None,0.0,None
010500010302,11706,0.0,None,0.0,None
010500010303,21686,0.0,None,0.0,None
010500010304,12343,0.0,None,0.0,None
010500010305,20748,0.0,None,0.0,None
010500010306,14694,0.0,None,0.0,None
010500010307,18732,0.0,None,0.0,None
010500010401,11496,0.0,None,0.0,None
010500010402,21489,0.0,None,0.0,None
010500010403,22369,0.0,None,0.0,None
010500010404,9337,0.0,None,0.0,None
010500010501,13473,0.0,None,0.0,None
010500010502,14652,0.0,None,0.0,None
010500010503,24977,0.0,None,0.0,None
010500010504,15558,0.0,None,0.0,None
010500010505,14465,0.0,None,0.0,None
010500010506,14160,0.0,None,0.0,None
010500010601,13702,0.0,None,0.0,None
010500010602,19895,0.0,None,0.0,None
010500010603,10591,0.0,None,0.0,None
010500010604,23338,0.0,None,0.0,None
010500010605,13687,0.0,None,0.0,None
010500010606,20067,0.0,None,0.0,None
010500010701,10254,0.0,None,0.0,None
010500010702,8020,66.7181862,0.0,0.831897583541,0.0
010500010705,10180,160.790828742,0.0,1.57947768902,0.0
010500010706,9297,0.0,None,0.0,None
010500010707,6846,53.819336868,0.0,0.786142811394,0.0
010500010708,10967,0.0,None,0.0,None
010500010801,13930,0.0,None,0.0,None
010500010802,7653,0.0,None,0.0,None
010500010804,6466,0.0,None,0.0,None
010500010806,19396,271.32062388,58.712003856,1.39884833925,21.6393442623
010500010809,4142,0.0,None,0.0,None
010500010810,13152,0.0,None,0.0,None
010500020101,16715,0.0,None,0.0,None
010500020102,28596,0.0,None,0.0,None
010500020103,10792,0.0,None,0.0,None
010500020104,31292,0.0,None,0.0,None
010500020201,19638,0.0,None,0.0,None
010500020202,16480,0.0,None,0.0,None
010500020203,26088,0.0,None,0.0,None
010500020204,25892,0.0,None,0.0,None
010500020205,6371,0.0,None,0.0,None
010500020301,38830,0.0,None,0.0,None
010500020302,25998,0.0,None,0.0,None
010500020401,29934,0.0,None,0.0,None
010500020402,11373,0.0,None,0.0,None
010500020403,22865,0.0,None,0.0,None
010500020501,11139,0.0,None,0.0,None
010500020502,20405,0.0,None,0.0,None
010500020503,34553,0.0,None,0.0,None
010500020601,40510,0.0,None,0.0,None
010500020602,27646,0.0,None,0.0,None
010500020603,7917,0.0,None,0.0,None
010500020604,33835,0.0,None,0.0,None
010500020701,29151,0.0,None,0.0,None
010500020702,2010,0.0,None,0.0,None
010500020703,3735,0.0,None,0.0,None
010500020801,39180,0.0,None,0.0,None
010500020802,18827,0.0,None,0.0,None
010500020803,36723,0.0,None,0.0,None
010500020804,7696,0.0,None,0.0,None
010500020805,4065,0.0,None,0.0,None
010500020901,8515,0.0,None,0.0,None
010500020902,29704,0.0,None,0.0,None
010500020903,13644,0.0,None,0.0,None
010500020904,26108,0.0,None,0.0,None
010500020905,17466,0.0,None,0.0,None
010500020906,16901,0.0,None,0.0,None
010500020907,891,0.0,None,0.0,None
010500020908,692,0.0,None,0.0,None
010500021001,50069,0.0,None,0.0,None
010500021002,11479,0.0,None,0.0,None
010500021003,9381,0.0,None,0.0,None
010500021004,41921,0.0,None,0.0,None
010500021005,40267,0.0,None,0.0,None
010500021006,4398,0.0,None,0.0,None
010500021007,1528,0.0,None,0.0,None
010500021008,357,0.0,None,0.0,None
010500021101,9433,0.0,None,0.0,None
010500021102,18061,0.0,None,0.0,None
010500021103,27430,0.0,None,0.0,None
010500021104,1,0.0,None,0.0,None
010500021105,486,0.0,None,0.0,None
010500021106,8445,0.0,None,0.0,None
010500021107,18,0.0,None,0.0,None
010500021108,237,0.0,None,0.0,None
010500021109,12075,0.0,None,0.0,None
010500021110,214,0.0,None,0.0,None
010500021111,672,0.0,None,0.0,None
010500021201,20439,0.0,None,0.0,None
010500021202,18285,0.0,None,0.0,None
010500021203,33696,0.0,None,0.0,None
010500021204,16351,0.0,None,0.0,None
010500021205,24213,0.0,None,0.0,None
010500021206,7036,0.0,None,0.0,None
010500021207,20119,0.0,None,0.0,None
010500021208,30519,0.0,None,0.0,None
010500021209,24344,0.0,None,0.0,None
010500021210,17838,0.0,None,0.0,None
010500021211,6450,0.0,None,0.0,None
010500021212,10733,0.0,None,0.0,None
010500021213,11849,0.0,None,0.0,None
010500021214,17904,0.0,None,0.0,None
010500021215,22200,0.0,None,0.0,None
010500021301,16556,0.0,None,0.0,None
010500021302,20865,0.0,None,0.0,None
010500021303,20421,0.0,None,0.0,None
010500021304,10416,0.0,None,0.0,None
010500021401,13929,0.0,None,0.0,None
010500021402,30927,0.0,None,0.0,None
010500021403,322,0.0,None,0.0,None
010500021404,6837,0.0,None,0.0,None
010500021405,18106,0.0,None,0.0,None
010500021406,6226,0.0,None,0.0,None
010500021407,13274,0.0,None,0.0,None
010500021408,31358,0.0,None,0.0,None
010500021409,2318,0.0,None,0.0,None
010500021410,596,0.0,None,0.0,None
010500021501,17339,0.0,None,0.0,None
010500021502,7668,0.0,None,0.0,None
010500021503,27499,0.0,None,0.0,None
010500021504,6924,0.0,None,0.0,None
010500021505,4884,0.0,None,0.0,None
010500021506,6252,0.0,None,0.0,None
010500021507,20990,0.0,None,0.0,None
010500021508,11886,0.0,None,0.0,None
010500021509,1478,0.0,None,0.0,None
010500021601,21050,0.0,None,0.0,None
010500021602,25088,0.0,None,0.0,None
010500021701,12869,0.0,None,0.0,None
010500021702,28009,0.0,None,0.0,None
010500021703,2049,0.0,None,0.0,None
010500021801,27514,0.0,None,0.0,None
010500021802,12105,0.0,None,0.0,None
010500021803,16509,0.0,None,0.0,None
010500021901,4520,0.0,None,0.0,None
010500021902,10915,0.0,None,0.0,None
010500021903,21131,0.0,None,0.0,None
010500021904,18120,0.0,None,0.0,None
010500021905,5464,0.0,None,0.0,None
010500021906,8050,0.0,None,0.0,None
010500021907,50883,0.0,None,0.0,None
010500021908,48790,0.0,None,0.0,None
010500021909,4210,0.0,None,0.0,None
010500030101,15244,0.0,None,0.0,None
010500030102,23406,0.0,None,0.0,None
010500030103,30390,0.0,None,0.0,None
010500030104,27174,0.0,None,0.0,None
010500030105,15209,0.0,None,0.0,None
010500030106,28629,0.0,None,0.0,None
010500030107,24911,0.0,None,0.0,None
010500030201,33018,0.0,None,0.0,None
010500030202,14455,0.0,None,0.0,None
010500030203,31796,0.0,None,0.0,None
010500030204,10768,0.0,None,0.0,None
010500030205,5604,0.0,None,0.0,None
010500030206,1038,0.0,None,0.0,None
010500030301,25977,0.0,None,0.0,None
010500030302,31788,0.0,None,0.0,None
010500030303,3939,0.0,None,0.0,None
010500030304,22655,0.0,None,0.0,None
010500030305,6579,0.0,None,0.0,None
010500030306,734,0.0,None,0.0,None
010500030307,264,0.0,None,0.0,None
010500030401,27877,0.0,None,0.0,None
010500030402,32083,0.0,None,0.0,None
010500030403,29409,0.0,None,0.0,None
010500030404,17240,0.0,None,0.0,None
010500030405,16896,0.0,None,0.0,None
010500030406,32708,0.0,None,0.0,None
010500030501,8509,0.0,None,0.0,None
010500030502,8612,0.0,None,0.0,None
010500030503,29962,0.0,None,0.0,None
010500030504,27,0.0,None,0.0,None
010500030601,12831,0.0,None,0.0,None
010500030602,16292,0.0,None,0.0,None
010500030603,27885,0.0,None,0.0,None
010500030604,3641,0.0,None,0.0,None
010500030605,139,0.0,None,0.0,None
010500030606,127,0.0,None,0.0,None
010500040203,4781,0.0,None,0.0,None
010500040204,11691,0.0,None,0.0,None
010500040401,21197,0.0,None,0.0,None
010500040402,10318,0.0,None,0.0,None
010500040403,8254,0.0,None,0.0,None
010500040404,32651,0.0,None,0.0,None
010500040501,24324,0.0,None,0.0,None
010500040502,7726,0.0,None,0.0,None
010500040601,9438,0.0,None,0.0,None
010500040602,11407,0.0,None,0.0,None
010500040603,11855,0.0,None,0.0,None
010500040604,11914,0.0,None,0.0,None
010500040605,7526,0.0,None,0.0,None
010500040606,46616,0.0,None,0.0,None
010500040701,2,0.0,None,0.0,None
010500040702,296,0.0,None,0.0,None
010500040901,4247,0.0,None,0.0,None
010500040902,21604,0.0,None,0.0,None
010500040903,18,0.0,None,0.0,None
010500040904,1528,0.0,None,0.0,None
010600010101,27817,0.0,None,0.0,None
010600010102,32580,0.0,None,0.0,None
010600010103,11256,0.0,None,0.0,None
010600010104,24207,0.0,None,0.0,None
010600010105,31648,0.0,None,0.0,None
010600010106,34071,0.0,None,0.0,None
010600010107,17022,0.0,None,0.0,None
010600010108,6174,0.0,None,0.0,None
010600010109,14704,0.0,None,0.0,None
010600010110,35236,0.0,None,0.0,None
010600010201,31311,0.0,None,0.0,None
010600010202,11912,0.0,None,0.0,None
010600010203,17612,0.0,None,0.0,None
010600010204,16131,0.0,None,0.0,None
010600010205,12700,0.0,None,0.0,None
010600010206,14475,0.0,None,0.0,None
010600010301,29332,0.0,None,0.0,None
010600010302,31359,0.0,None,0.0,None
010600010303,12553,0.0,None,0.0,None
010600010304,22529,0.0,None,0.0,None
010600010305,13288,0.0,None,0.0,None
010600010306,18269,0.0,None,0.0,None
010600010401,17656,0.0,None,0.0,None
010600010402,14629,0.0,None,0.0,None
010600010501,6070,0.0,None,0.0,None
010600010502,7374,0.0,None,0.0,None
010600010503,16127,0.0,None,0.0,None
010600010504,4196,0.0,None,0.0,None
010600010505,17040,0.0,None,0.0,None
010600010506,306,0.0,None,0.0,None
010600010507,367,0.0,None,0.0,None
010600010601,12228,0.0,None,0.0,None
010600010602,49955,0.0,None,0.0,None
010600010603,11142,0.0,None,0.0,None
010600010606,8233,0.0,None,0.0,None
010600010607,2292,0.0,None,0.0,None
010600020101,30204,272.877381558,263.981623398,0.903447826639,96.7400162999
010600020102,15119,72.945216912,72.945216912,0.482473820438,100.0
010600020103,14452,76.503520176,76.503520176,0.52936285757,100.0
010600020104,14936,3.558303264,3.558303264,0.0238236694162,100.0
010600020105,21768,365.615660376,365.615660376,1.6796015269,100.0
010600020106,25256,0.0,None,0.0,None
010600020201,21151,36.69500241,36.69500241,0.173490626495,100.0
010600020202,19425,0.889575816,0.889575816,0.00457954088031,100.0
010600020203,16901,0.0,None,0.0,None
010600020204,15095,0.0,None,0.0,None
010600020301,25345,0.0,None,0.0,None
010600020302,24897,0.0,None,0.0,None
010600020303,20661,0.0,None,0.0,None
010600020304,16468,0.0,None,0.0,None
010600020401,49293,2.001545586,2.001545586,0.00406050673726,100.0
010600020402,32636,0.0,None,0.0,None
010600020403,32425,0.0,None,0.0,None
010600020404,15055,0.0,None,0.0,None
010600020405,17286,0.0,None,0.0,None
010600020406,26672,0.0,None,0.0,None
010600020501,18966,0.0,None,0.0,None
010600020502,25643,0.0,None,0.0,None
010600020503,10158,0.0,None,0.0,None
010600020504,14080,0.0,None,0.0,None
010600020601,14557,0.0,None,0.0,None
010600020602,20352,10.230121884,10.230121884,0.0502659290684,100.0
010600020603,29740,27.576850296,27.576850296,0.0927264636718,100.0
010600020604,13839,0.0,None,0.0,None
010600020605,18160,0.0,None,0.0,None
010600020701,8566,0.0,None,0.0,None
010600020702,12503,0.0,None,0.0,None
010600020703,34899,0.0,None,0.0,None
010600020801,15475,0.0,None,0.0,None
010600020802,10833,0.0,None,0.0,None
010600020803,11667,0.0,None,0.0,None
010600020804,12220,0.0,None,0.0,None
010600020901,12173,0.0,None,0.0,None
010600020902,19152,0.0,None,0.0,None
010600020903,22565,0.0,None,0.0,None
010600020904,22814,0.0,None,0.0,None
010600021001,12915,0.0,None,0.0,None
010600021002,29845,0.0,None,0.0,None
010600021003,12769,0.0,None,0.0,None
010600021004,11520,0.0,None,0.0,None
010600021005,17032,0.0,None,0.0,None
010600021006,11445,0.0,None,0.0,None
010600021007,19246,0.0,None,0.0,None
010600021101,35291,0.0,None,0.0,None
010600021102,25865,0.0,None,0.0,None
010600021103,24340,0.0,None,0.0,None
010600021104,19424,0.0,None,0.0,None
010600021105,30939,0.0,None,0.0,None
010600021106,1308,0.0,None,0.0,None
010600030101,13787,0.0,None,0.0,None
010600030102,23646,0.0,None,0.0,None
010600030103,46,0.0,None,0.0,None
010600030104,21,0.0,None,0.0,None
010600030201,17101,0.0,None,0.0,None
010600030202,12016,0.0,None,0.0,None
010600030203,12104,0.0,None,0.0,None
010600030204,18741,0.0,None,0.0,None
010600030205,11956,0.0,None,0.0,None
010600030206,55,0.0,None,0.0,None
010600030207,36,0.0,None,0.0,None
010600030301,15087,0.0,None,0.0,None
010600030302,168,0.0,None,0.0,None
010600030303,314,0.0,None,0.0,None
010600030401,23179,0.0,None,0.0,None
010600030402,31945,0.0,None,0.0,None
010600030501,17542,0.0,None,0.0,None
010600030502,17353,0.0,None,0.0,None
010600030503,15297,0.0,None,0.0,None
010600030504,13620,0.0,None,0.0,None
010600030505,34837,0.0,None,0.0,None
010600030506,37787,0.0,None,0.0,None
010600030507,13320,0.0,None,0.0,None
010600030601,27025,0.0,None,0.0,None
010600030602,7108,0.0,None,0.0,None
010600030603,20243,0.0,None,0.0,None
010600030604,7832,0.0,None,0.0,None
010600030605,17315,0.0,None,0.0,None
010600030606,9810,0.0,None,0.0,None
010600030607,10346,0.0,None,0.0,None
010600030608,15958,0.0,None,0.0,None
010600030701,21889,0.0,None,0.0,None
010600030702,10914,0.0,None,0.0,None
010600030703,12181,0.0,None,0.0,None
010600030704,25797,0.0,None,0.0,None
010600030705,14736,0.0,None,0.0,None
010600030706,8626,0.0,None,0.0,None
010600030707,12768,0.0,None,0.0,None
010600030708,14331,0.0,None,0.0,None
010600030709,13379,0.0,None,0.0,None
010600030801,20522,0.0,None,0.0,None
010600030802,10540,0.0,None,0.0,None
010600030803,14328,0.0,None,0.0,None
010600030804,9871,1.779151632,0.0,0.0180240262587,0.0
010600030805,12407,4.003091172,0.0,0.0322647793342,0.0
010600030806,12823,0.0,None,0.0,None
010600030901,11108,0.0,None,0.0,None
010600030902,19182,0.0,None,0.0,None
010600030903,20606,0.0,None,0.0,None
010600030904,12579,0.0,None,0.0,None
010600031001,25723,0.0,None,0.0,None
010600031002,10401,0.0,None,0.0,None
010600031003,14607,8.89575816,0.0,0.0609006514685,0.0
010600031004,165,0.0,None,0.0,None
010600031005,18879,134.770736124,0.0,0.713865862196,0.0
010600031101,20021,0.0,None,0.0,None
010600031102,39726,0.0,None,0.0,None
010600031103,20734,0.0,None,0.0,None
010600031104,2695,0.0,None,0.0,None
010600031105,154,0.0,None,0.0,None
010600031106,374,0.0,None,0.0,None
010700010101,10578,0.0,None,0.0,None
010700010102,20276,60.04636758,60.04636758,0.296145036398,100.0
010700010103,16594,5.55984885,5.55984885,0.0335051756659,100.0
010700010104,27226,54.708912684,54.708912684,0.200943629927,100.0
010700010201,22545,30.690365652,30.690365652,0.136129366387,100.0
010700010202,17702,8.673364206,8.673364206,0.0489965213309,100.0
010700010203,10070,2.001545586,2.001545586,0.0198763216087,100.0
010700010204,15083,0.444787908,0.444787908,0.00294893527813,100.0
010700010205,27913,12.23166747,12.23166747,0.0438206838032,100.0
010700010206,21164,1.11196977,1.11196977,0.00525406241731,100.0
010700010301,14886,1.11196977,0.222393954,0.00746990306328,20.0
010700010302,21687,0.0,None,0.0,None
010700010303,17099,0.0,None,0.0,None
010700010304,26463,0.0,None,0.0,None
010700010305,12141,0.0,None,0.0,None
010700010306,20399,0.0,None,0.0,None
010700010307,22900,0.0,None,0.0,None
010700010401,39773,14.678000964,14.678000964,0.0369044350791,100.0
010700010402,19976,0.0,None,0.0,None
010700010403,12534,0.0,None,0.0,None
010700010404,13746,0.0,None,0.0,None
010700010501,20928,0.0,None,0.0,None
