HUC_12,Root_BMass_Tons
140801050902,17565.1193467
140801050903,23787.0056542
140801050904,13613.6817248
140801050905,10149.0671568
140801050906,10624.8287368
140801050907,3019.10782273
140801050908,2151.42983396
140801050909,3054.50275775
140801050910,764.359117827
140801051001,1890.59328657
140801051002,1968.1748343
140801051003,2002.23206119
140801051004,6041.37045532
140801051005,756.687668046
140801060101,376.011291416
140801060102,2028.70525502
140801060103,2512.87624971
140801060104,5011.6558868
140801060105,1539.00911772
140801060106,284.77394653
140801060107,4326.08676988
140801060201,455.866394063
140801060202,888.887273341
140801060203,173.951416958
140801060204,53.9394504477
140801060205,614.228793995
140801060301,1182.88266817
140801060302,2434.9081336
140801060303,2215.15023302
140801060304,231.295573494
140801060305,96.0087371022
140801060401,152.464529005
140801060402,2253.28831156
140801060403,1828.06640381
140801060404,6936.65867324
140801060405,166.275942559
140801060406,263.417641416
140801060407,87.9833036678
140801060408,186.852514223
140801060501,56.4484012627
140801060502,260.149704183
140801060503,385.95448704
140801060601,145.491796257
140801060602,2764.85775866
140801060603,145.065770263
140801060604,949.660807185
140801060605,271.497226007
140801060606,306.601962919
140801060701,84.0672028883
140801060702,327.15933095
140801060703,276.375077521
140801060704,1024.76126337
140801060705,172.231407199
140801060706,132.908952151
140801060801,7158.17363591
140801060802,6125.35421726
140801060803,2116.30223356
140801060804,166.231887391
140801060805,24.3250829399
140801060806,79.2896819621
140801060807,116.227016803
140801060901,9725.85655299
140801060902,13502.6410556
140801060903,4707.75148283
140801060904,1197.40610908
140801061001,2103.05443445
140801061002,6241.68847994
140801061003,1580.50509831
140801061004,1773.24958756
140801061005,687.814848058
140801061006,3929.41494574
140801061101,8365.42352635
140801061102,219.763082437
140801061103,22.9865532151
140801061201,19838.4879205
140801061202,4071.5034289
140801061203,2405.59048742
140801061301,38.6422712418
140801061302,1354.3871752
140801061303,1319.76502288
140801061304,17601.208688
140801061305,12353.0302675
140801061306,12723.9643466
140801061307,284.414817032
140801061401,38.8157446586
140801061402,45.9245391733
140801061403,6.10629373273
140801061404,106.566861596
140801061405,81.1445959952
140801061501,254.691061439
140801061502,57.7669797623
140801061503,402.762672625
140801061504,6140.58275156
140801061505,121.94690159
140801061506,203.331246947
140801061601,11845.1878249
140801061602,19850.2962151
140801061603,8343.94591576
140801061604,30441.0733054
140801061605,633.207243707
140801061701,36254.76995
140801061702,20854.0278226
140801061703,189.896881785
140801061704,1794.81792006
140801061705,195.67546678
140801061801,189.236554569
140801061802,249.008113372
140801061803,191.78958983
140801061804,9193.30199046
140801061805,4367.06383928
140801061806,147.552346405
140801061807,175.548908004
140801061901,4126.625739
140801061902,4411.25855132
140801061903,98.2312833258
140801061904,54.6541895869
140801061905,71.8846832402
140801062001,294.213243679
140801062002,408.139259518
140801062003,63.2155574875
140801062004,91.995645177
140801062005,261.499028272
140801062006,406.749493342
140801062007,110.655739061
140801062008,940.260870216
140801070101,21608.4864785
140801070102,65216.7431623
140801070103,31583.3686502
140801070104,27280.986729
140801070105,12618.5883978
140801070106,6926.06675836
140801070107,27269.8598642
140801070108,9510.32312226
140801070201,10054.3277754
140801070202,12087.0622939
140801070203,6591.39503611
140801070204,13908.3071437
140801070205,8916.43791851
140801070206,13920.9942303
140801070207,8783.69211013
140801070208,10084.7833317
140801070209,6241.62699613
140801070210,14920.9079181
140801070211,13200.6731608
140801070212,16107.4912242
140801070301,13272.7319058
140801070302,9266.13440424
140801070303,11694.9273796
140801070304,4456.48768462
140801070305,6833.83604419
140801070306,1782.2694434
140801070307,14.5974262621
140801070308,583.902227418
140801070309,224.73476468
140801070310,81.3745527578
140801070311,602.99615348
140802010101,88.5220471913
140802010102,10334.4331054
140802010103,8.93983456481
140802010104,40.5582210543
140802010201,17673.387941
140802010202,8112.10322154
140802010203,4136.16874582
140802010204,24.2967063122
140802010205,564.125624655
140802010206,432.565524604
140802010207,5650.20822104
140802010208,4192.4662978
140802010209,220.272586864
140802010210,56.4357030584
140802010211,511.681146861
140802010301,21615.945848
140802010302,23710.4165811
140802010303,9559.83107268
140802010304,2148.0258466
140802010305,101.176596256
140802010306,601.30424094
140802010307,53.7605711927
140802010401,25601.9371167
140802010402,36347.4510616
140802010403,17547.0620709
140802010404,19566.9692638
140802010405,11462.2665712
140802010406,15710.8632908
140802010407,6385.73239829
140802010408,6866.61937904
140802010409,567.977616126
140802010410,472.999276447
140802010411,666.633684514
140802010501,107.897102897
140802010502,1248.05374171
140802010503,73.6285191114
140802010504,530.233893201
140802010505,27.2116366337
140802010506,50.6558254305
140802010507,704.987543868
140802010508,50.1015663033
140802010509,2287.11580443
140802010510,1900.9038604
140802010601,14.2783002601
140802010602,828.496857739
140802010603,29.1458681667
140802010604,33.6594904551
140802010605,252.7847231
140802010701,24368.6679612
140802010702,8077.88758782
140802010703,8459.89287854
140802010704,5025.44301933
140802010705,17957.8019543
140802010706,4963.30159887
140802010707,7162.89009751
140802010708,1908.75573244
140802010709,486.199340968
140802010710,2239.75112668
140802020101,9711.98172747
140802020102,15364.8757757
140802020103,7157.27457687
140802020104,7852.12924819
140802020105,6382.77632175
140802020106,4250.37480199
140802020201,3167.00890717
140802020202,6451.24441014
140802020203,5284.87916069
140802020204,12449.6127402
140802020205,8375.70285942
140802020206,17981.6044911
140802020207,6495.99395776
140802020208,7825.7570076
140802020209,13393.6978225
140802020210,708.027792461
140802020301,11033.0915124
140802020302,17859.3442183
140802020303,21523.0159195
140802020304,12071.2370414
140802020305,1112.12600958
140802020401,17.32722871
140802020402,0.849290954234
140802020403,751.137292214
140802020404,3988.19271413
140802020405,723.865841845
140802030101,19409.1784429
140802030102,1366.92831582
140802030103,26484.8727126
140802030104,15414.5303855
140802030105,6855.1225957
140802030106,4873.14678641
140802030107,11634.4613413
140802030108,12589.288107
140802030109,12209.2515395
140802030110,13873.2929523
140802030201,14219.5519212
140802030202,5915.60040441
140802030203,2216.30909485
140802030204,5369.63967876
140802030205,20939.516001
140802030301,5278.34958468
140802030302,4039.70248053
140802030303,12951.6496942
140802030304,11853.1487664
140802030401,8059.75870786
140802030402,9202.75339554
140802030403,8994.47207919
140802030404,8816.4886853
140802030405,18467.5591625
140802030406,10369.8650986
140802030407,15241.8430267
140802030408,10636.7255249
140802030409,4132.67070173
140802030410,1333.42882259
140802030501,7798.83570242
140802030502,862.003744096
140802030503,86.256384907
140802030601,19539.5568367
140802030602,6883.28656199
140802030603,2190.69365873
140802030604,326.887313763
140802030605,634.555341188
140802040101,15754.1020104
140802040102,41288.219149
140802040103,30109.9269457
140802040201,7646.04870369
140802040202,6680.00675842
140802040203,24203.0141644
140802040204,44682.5615875
140802040205,13509.7870921
140802040206,54453.6872743
140802040301,1062.36566794
140802040302,3972.44141074
140802040303,880.978610103
140802040304,0.0
140802040401,65773.3653949
140802040402,24692.7498838
140802040403,26588.369637
140802040501,42277.2795239
140802040502,11899.1740757
140802040503,13152.7971824
140802040504,23922.1560942
140802040505,7063.66387416
140802040601,4943.39868463
140802040602,2621.59138356
140802040603,3196.92354174
140802040604,1968.89856822
140802040605,130.114579143
140802040606,81.6165200657
140802040607,0.0
140802040701,36440.8536922
140802040702,1731.86092426
140802040703,8038.55199853
140802040704,18927.1932268
140802040705,164.236773503
140802040706,13229.5189498
140802040707,4202.45725819
140802040708,1292.51569387
140802040801,3181.91486353
140802040802,516.749648617
140802040803,579.37292545
140802040804,1103.31544405
140802040805,44.7089500974
140802040806,812.985899777
140802040807,7230.46579409
140802040808,41.366223802
140802040809,1271.30871977
140802040901,646.6713655
140802040902,6057.80634753
140802040903,1693.22180802
140802040904,20867.1281636
140802040905,367.611158697
140802041001,14471.1261602
140802041002,10455.3054648
140802041003,16052.29093
140802041004,7742.78495368
140802041005,2505.45064613
140802041006,120.040449228
140802041007,98.8920330444
140802041008,88.007257035
140802041009,5024.50809863
140802041010,206.320789171
140802041011,32.9652977802
140802041012,63.0278703604
140802041101,2298.550987
140802041102,1.88857790532
140802041103,116.688720496
140802041104,482.209875411
140802041105,818.220037175
140802041201,6746.89139139
140802041202,3206.72529178
140802041203,2.51186796171
140802041204,3964.39224204
140802041205,2504.26412986
140802041206,1878.49889512
140802041207,1316.91431017
140802041208,75.3669305013
140802041209,415.928078793
140802041210,734.308610743
140802041211,125.016551861
140802041301,10605.7061307
140802041302,11182.1474804
140802041303,6119.60798485
140802041304,6072.3097777
140802041305,2625.06040818
140802041306,9093.54254994
140802041307,5069.864073
140802041401,4837.91787725
140802041402,850.306404364
140802041403,134.688304912
140802041404,145.514214122
140802041405,173.305307805
140802041406,364.543994798
140802041501,31.9272152985
140802041502,4508.76635112
140802041503,92.721580209
140802041504,7.35002997429
140802041505,439.908015354
140802041506,315.809778085
140802041507,445.145532658
140802041601,5996.20311664
140802041602,12725.8613392
140802041603,5139.06671289
140802041604,448.983797075
140802041605,216.149609753
140802041606,38.7890630987
140802041607,388.742749287
140802041608,668.495353271
140802041609,495.996901343
140802041701,8.45244714526
140802041702,1051.66192075
140802041703,160.646327218
140802041704,490.213153489
140802041705,896.1250694
140802041706,923.137407981
140802041707,673.389296987
140802050101,124.501825342
140802050102,11.8761544807
140802050103,124.799257005
140802050104,0.0
140802050105,147.82083343
140802050106,345.388154967
140802050107,114.990767852
140802050108,30.5682492897
140802050109,36.377555944
140802050110,25.2591032199
140802050201,16645.4509659
140802050202,15485.324261
140802050203,4813.53656945
140802050204,715.702698572
140802050205,363.590398277
140802050301,4597.47051714
140802050302,2581.04377513
140802050303,560.664313651
140802050304,135.005315402
140802050305,369.178178575
140802050306,145.424539931
140802050307,1548.37895422
140802050308,3.44769813509
140802050309,24.3534552075
140802050310,10.5247152245
140802050311,12.4512686693
140802050401,363.103539744
140802050402,2267.51737721
140802050403,2897.58565743
140802050404,512.526354823
140802050405,245.234406746
140802050406,60.7320714909
140802050407,4854.22664368
140802050408,35.1774571961
140802050409,3406.5760204
140802050410,509.229952483
140802050411,79.9813896052
140802050501,14491.7935032
140802050502,10726.3092231
140802050503,737.477443173
140802050504,172.286219359
140802050601,121.223834024
140802050602,116.100005959
140802050603,662.954185173
140802050604,3.81226748389
140802050605,4.95064196649
140802050606,1160.05994418
140802050607,129.386296803
140802050608,3728.99009439
140802050609,3232.52369309
140802050610,777.514927696
140802050611,97.6053912282
140802050612,209.689238499
140802050613,88.1509592134
140802050701,14539.6620195
140802050702,5350.62567842
140802050703,10117.2717224
140802050704,8357.29221035
140802050705,6282.76236569
140802050706,1943.8735365
140802050801,144.897556754
140802050802,3660.84040787
140802050803,142.168886373
140802050804,3054.7804746
140802050805,156.823321242
140802050806,5486.4434893
140802050807,1295.81882504
150100010101,19460.1767879
150100010102,23969.1503022
150100010103,18113.3617144
150100010104,43189.8328067
150100010105,594.781707116
150100010106,38324.5521777
150100010107,1869.06102973
150100010108,200.432618587
150100010201,47725.3941661
150100010202,33548.2122633
150100010203,23944.6933132
150100010204,12056.6180167
150100010205,132.908952151
150100010301,262.432638432
150100010302,770.346789502
150100010303,390.770711114
150100010304,233.814029472
150100010305,1496.16136913
150100010306,0.0
150100010401,0.0
150100010402,1.08797847835
150100010403,0.0
150100010404,359.205562792
150100010405,23829.0416392
150100010406,20130.8782598
150100010407,4.0108099604
150100010501,46.9538124133
150100010502,51.3893131815
150100010503,0.0
150100010504,5958.55232566
150100010505,6790.41920813
150100010506,7061.07618905
150100010507,2475.1712372
150100010508,302.391629041
150100010601,6375.48071576
150100010602,1505.92851346
150100010603,1162.68584271
150100010604,4513.10146734
150100010605,32228.5711524
150100010606,48331.4689654
150100010607,38184.3349988
150100010608,25570.6454812
150100010609,2434.9081336
150100020101,7421.86171133
150100020102,1580.34136728
150100020103,27641.4045289
150100020104,26222.718773
150100020105,613.67244485
150100020106,30836.1889209
150100020107,8016.68353312
150100020108,49043.7488524
150100020109,1577.59035159
150100020201,13364.9298182
150100020202,2455.39818345
150100020203,59090.874528
150100020204,40225.6144275
150100020205,8226.90359234
150100020206,2513.17660225
150100020207,1455.12122434
150100020301,17372.5329396
150100020302,13783.4569913
150100020303,1825.15885461
150100020304,1437.24684062
150100020401,1580.41504652
150100020402,5819.52816259
150100020403,938.88444753
150100020404,13457.5811546
150100020405,1452.67122057
150100020501,13351.2411457
150100020502,37432.5846571
150100020503,8023.12791297
150100020601,3812.37651574
150100020602,33293.1112727
150100020603,8692.19022345
150100020604,7836.65735982
150100020605,9602.80575156
150100020606,17780.2003904
150100020607,20440.4511447
150100020608,4166.28631884
150100020701,11365.7963373
150100020702,20517.4979162
150100020703,14795.4091053
150100020704,17185.2666126
150100020705,4373.7297211
150100020706,11351.3638711
150100020707,4173.56270448
150100020708,18080.7341678
150100020709,718.337304258
150100020710,6177.07266252
150100020801,491.378257903
150100020802,5853.91319224
150100020803,871.85657039
150100020804,16007.7530368
150100020805,5348.98732614
150100020806,7981.92498053
150100020807,7103.2096968
150100020808,7670.78633621
150100020901,25579.3538665
150100020902,23444.8832882
150100020903,5500.99129395
150100020904,2747.96770592
150100020905,3926.06746258
150100020906,1100.34504795
150100020907,3442.70883947
150100020908,2539.5122819
150100020909,12295.4928905
150100021001,6270.78870652
150100021002,1527.07448146
150100021003,16740.9416987
150100021004,18407.7653473
150100021005,1570.24302214
150100021006,3784.38421802
150100021007,6760.45385695
150100021008,890.953482186
150100021009,9442.89039168
150100021010,352.629995261
150100030101,17684.4303503
150100030102,12496.0963486
150100030103,14397.6644425
150100030104,8601.98239292
150100030105,4834.79514864
150100030106,8439.64853287
150100030107,2735.45112232
150100030201,12439.1142858
150100030202,4537.19843403
150100030203,18632.9064813
150100030204,14258.9623735
150100030205,59407.9358274
150100030206,1842.50678817
150100030207,130.22832469
150100030301,12066.9092015
150100030302,12935.8065573
150100030303,7875.99209998
150100030304,10667.5229347
150100030305,6247.82962786
150100030306,2037.02865115
150100030307,3916.73463936
150100030308,4875.29939771
150100030309,5088.65537181
150100030310,860.132517409
150100030311,3416.75478175
150100030401,23165.0156785
150100030402,728.672688599
150100030403,325.496537284
150100030404,3068.03196412
150100030405,7969.29139089
150100030406,33147.901211
150100030407,34.4873329759
150100030501,2613.54060898
150100030502,1515.03699075
150100030503,14888.8730985
150100030504,12997.2349013
150100030505,6706.50046278
150100030601,7.49932086548
150100030602,43.4101301024
150100030603,16.7920484556
150100030604,1182.5679755
150100030605,4849.67165257
150100030606,1438.38245777
150100030607,87.3961770834
150100030608,139.647445723
150100030609,29.2012744424
150100030701,32005.6031833
150100030702,97509.3418062
150100030703,40688.6613191
150100030704,67863.4840714
150100030705,31877.1327218
150100030706,11733.9809638
150100030707,18595.8092875
150100030801,1295.36502548
150100030802,2417.64672706
150100030803,2362.71334802
150100030804,999.297919584
150100030805,2851.56053944
150100030806,2616.23733073
150100030807,611.863850804
150100030901,5168.24713439
150100030902,494.337134917
150100030903,69.8760527544
150100030904,848.405145476
150100030905,45.7418208424
150100030906,1319.47998814
150100031001,44445.8612254
150100031002,48181.5659599
150100031003,24321.9988152
150100031004,3558.50645031
150100040101,5453.94613946
150100040102,9160.52373342
150100040103,14823.5753172
150100040104,20315.0989789
150100040105,6313.03126918
150100040201,68238.6714972
150100040202,3100.91057043
150100040203,19291.5678473
150100040204,9047.88952407
150100040205,0.0
150100040301,33200.2441337
150100040302,10071.9496028
150100040303,25246.3235652
150100040304,16240.5980795
150100040305,27529.3352612
150100040306,17215.3098574
150100040307,474.98522711
150100040401,6679.92550966
150100040402,8140.0860923
150100040403,29451.988705
150100040404,3848.3809879
150100040405,1316.8472248
150100040406,2959.86103724
150100040407,159.029954668
150100040501,21025.7441315
150100040502,28479.5848462
150100040503,33832.3949828
150100040504,18734.541208
150100040505,18160.1786659
150100040506,3233.00794505
150100040507,106.099592756
150100040508,14162.2643584
150100040509,6863.73192796
150100040510,190.913843739
150100040601,341.444210603
150100040602,565.372510951
150100040603,8935.91088013
150100040604,10486.9892978
150100040605,1912.2210233
150100040606,221.991021109
150100040701,9771.60633057
150100040702,5626.13464552
150100040703,190.535271279
150100040704,2759.54114435
150100040705,1451.50396659
150100040706,5570.22210485
150100040707,555.997874338
150100040708,44.0536108673
150100040801,15605.2740627
150100040802,64371.7687482
150100040803,21917.6685501
150100040804,21351.2548213
150100040805,3530.80270709
150100040806,364.345355982
150100040807,893.336785298
150100040808,18068.5540007
150100040901,401.958803148
150100040902,446.983027084
150100040903,9.6003520506
150100040904,10.556394259
150100040905,11.657592756
150100040906,4.84550870265
150100040907,22.915071571
150100040908,13.0074976262
150100040909,181.647835018
150100040910,5.48932104785
150100041001,3.84846554728
150100041002,3.72157277597
150100041003,332.724136588
150100041004,14874.1044207
150100041005,32.7743994253
150100041006,175.483295527
150100041101,2263.17649774
150100041102,4424.40692536
150100041103,61.5990209318
150100041104,177.788737055
150100041105,679.413228986
150100041106,223.527640635
150100041107,207.850849148
150100041108,1052.06788816
150100050101,9666.40131819
150100050102,13046.3202892
150100050103,6964.03820547
150100050104,384.0810201
150100050105,8111.56864552
150100050106,1900.74406287
150100050107,9701.43691842
150100050108,441.448170848
150100050201,10539.2639968
150100050202,17415.2274717
150100050203,39100.6471802
150100050204,4283.87402412
150100050205,12003.7470367
150100050206,7484.96835754
150100050207,249.164751884
150100050301,6795.34418343
150100050302,557.679135911
150100050303,2419.38830252
150100050304,5491.15436569
150100050305,3194.87168548
150100050306,148.927665143
150100050307,456.830596771
150100050308,179.218095224
150100050401,6734.7186238
150100050402,3141.04328647
150100050403,1765.30485364
150100050404,2063.77422845
150100050405,94.7644750593
150100050501,1623.12256544
150100050502,483.492334396
150100050503,6162.64982185
150100050504,134.269247339
150100050601,2442.12976759
150100050602,0.0
150100050603,328.257171833
150100050604,4.82795741456
150100050701,111.793785521
150100050702,0.0
150100050703,1014.33609081
150100050704,34.0398128601
150100050705,8.74531044319
150100050706,45.8853933195
150100050707,43.9092643911
150100050708,0.0
150100050709,0.0
150100050801,24.934136297
150100050802,2931.88095649
150100050803,129.272453967
150100050804,0.0
150100050805,5492.41189897
150100050806,206.599092773
150100050901,802.719080805
150100050902,0.0
150100050903,36.99578214
150100050904,83.7659079239
150100050905,168.553710625
150100051001,0.0
150100051002,0.0
150100051003,0.0
150100051004,5.78174879161
150100051101,2149.77116669
150100051102,369.178178575
150100051103,21.8968043436
150100051104,61.7119823993
150100051105,0.0
150100051201,0.0
150100051202,0.0
150100051203,7.36663744413
150100051204,4.56365660429
150100051205,246.458296453
150100051301,4.61667468306
150100051302,10.1594908527
150100051303,0.0
150100051304,4.56365660429
150100051305,0.0
150100051306,0.0
150100051307,5.38562481815
150100051308,13.6065667351
150100051309,173.338168462
150100051310,20.9446226588
150100060101,6522.08249708
150100060102,20607.2024586
150100060103,4954.29518004
150100060201,19275.2751445
150100060202,7329.88471201
150100060203,15116.2715993
150100060301,1592.50869594
150100060302,241.463519821
150100060303,664.064740799
150100060304,0.0
150100060401,3187.93885726
150100060402,16161.2081238
150100060403,10724.1527379
150100060404,11505.8480901
150100060405,4126.29388151
150100060406,48.044980079
150100060407,8.48505276642
150100060501,64.1903538297
150100060502,921.38849145
150100060503,4211.47378858
150100060504,224.290134381
150100060505,655.145822573
150100060601,923.901872526
150100060602,14464.7050404
150100060603,955.349120511
150100060604,255.003396295
150100060605,121.074558975
150100070101,581.437369252
150100070102,7423.13041125
150100070103,1057.55074832
150100070104,4371.43153933
150100070105,8865.76760266
150100070106,167.233762939
150100070107,4011.43140395
150100070108,1746.90496607
150100070109,12080.7500552
150100070110,12873.2405695
150100070201,3155.63653059
150100070202,2830.12250608
150100070203,7203.67078836
150100070204,2430.17465494
150100070205,1932.59684913
150100070206,850.253105676
150100070207,1013.42473739
150100070208,2491.14587143
150100070209,2615.70108002
150100070210,9667.194543
150100070211,371.754914843
150100070301,4611.88417433
150100070302,4647.36330705
150100070303,6214.26560269
150100070304,6500.82545354
150100070305,9739.00075419
150100070400,14923.9105274
150100080101,52839.7586334
150100080102,30493.6405146
150100080103,33954.3824495
150100080104,16198.6290667
150100080105,25211.1432442
150100080106,24636.3162116
150100080107,24740.539905
150100080108,12393.5263406
150100080109,12487.249134
150100080201,40904.7552283
150100080202,19789.3500703
150100080203,30948.624383
150100080204,8917.74802228
150100080205,20314.0521958
150100080206,12187.4050184
150100080207,8062.01107564
150100080208,13420.4133878
150100080209,8146.71540219
150100080210,11726.9901797
150100080301,27796.2775184
150100080302,10791.345945
150100080401,25013.8599643
150100080402,28092.5773838
150100080403,20426.2047848
150100080404,17019.9645096
150100080405,21272.64167
150100080501,3740.28363769
150100080502,19091.0652195
150100080503,8150.27712592
150100080504,2962.77016645
150100080505,9498.1654575
150100080506,3905.81478552
150100080507,4646.88035457
150100080508,3057.09215073
150100080601,13995.8502665
150100080602,27690.3710905
150100080603,4798.54636376
150100080701,32283.5674995
150100080702,40685.5233863
150100080703,22080.2517148
150100080704,11112.5786024
150100080801,10407.816647
150100080802,11427.8171296
150100080803,3042.6253691
150100080804,7722.63479617
150100080805,7518.08193821
150100080806,5995.26222715
150100080807,17023.4542248
150100080808,5587.99208704
150100080809,1138.42602311
150100080901,11004.0093582
150100080902,6743.09109371
150100080903,4541.25213527
150100080904,9825.19212429
150100080905,8822.27195891
150100080906,12723.9705663
150100080907,1565.08817999
150100080908,3277.03510108
150100080909,1233.08545908
150100080910,2722.56120749
150100090101,22578.5328492
150100090102,9153.52193853
150100090103,1445.44218961
150100090104,10080.1144381
150100090105,74.192252658
150100090106,598.746588826
150100090107,10502.3512551
150100090108,119.95996939
150100090109,130.546742648
150100090110,190.978731941
150100090201,1642.55561154
150100090202,132.545897576
150100090203,83.1266894255
150100090204,0.0
150100090205,7.18368095279
150100090206,0.0
150100090207,18.1996768572
150100090208,302.981945503
150100090209,10.9670993988
150100090210,45.872343724
150100090301,2303.99701537
150100090302,3209.59644164
150100090303,7925.23837042
150100090304,4575.93493327
150100090305,7556.05954961
150100090306,739.242157283
150100090307,1717.828024
150100090401,5088.98520827
150100090402,2389.72017535
150100090403,865.319202031
150100090404,5280.27714235
150100090405,774.781813429
150100090406,46.9147807472
150100090407,2093.81151084
150100090408,46.2505841467
150100090409,35.7309708397
150100090410,1003.78380151
150100090411,76.905049686
150100090412,203.052357749
150100090501,5498.54617243
150100090502,20.0449271529
150100090503,157.921601354
150100090504,3364.62761484
150100090505,1610.3080594
150100090506,4012.28585496
150100090507,30.8021641611
150100090508,8464.44763271
150100090509,3888.28229374
150100090510,40.4918977634
150100090601,103.7708686
150100090602,173.962365233
150100090603,143.40493383
150100090604,19.2277061666
150100090605,506.625042857
150100100101,11900.1968726
150100100102,11073.4209036
150100100103,11048.3004726
150100100104,20950.984333
150100100105,10201.7849622
150100100106,28232.2432348
150100100107,11919.2263131
150100100108,5097.1740751
150100100109,7297.00139098
150100100110,8137.44736316
150100100201,19964.8760935
150100100202,1494.74299377
150100100203,7619.00479322
150100100204,0.0
150100100205,838.365340084
150100100206,998.445650292
150100100207,1862.76563184
150100100208,531.188562666
150100100301,3694.74562791
150100100302,52.3908073403
150100100303,113.33584299
150100100304,229.354216428
150100100305,21541.3194613
150100100306,7966.73127939
150100100307,3221.39816391
150100100308,13364.4169126
150100100309,4713.93353727
150100100310,2164.70097622
150100100311,3902.62452873
150100100312,1005.61738355
150100100401,12280.6655917
150100100402,114.562873129
150100100403,6560.32764048
150100100404,2596.42472098
150100100501,4390.70700051
150100100502,2.68331349516
150100100503,0.0
150100100504,0.0
150100100505,0.0
150100100506,0.0
150100100507,2.75904507307
150100100601,114.678541082
150100100602,6711.74476915
150100100603,0.0
150100100604,22.212978018
150100100605,1567.0553149
150100100606,2695.66606411
150100100607,469.581251363
150100100608,7011.82582031
150100100609,5919.94834787
150100100610,2211.92379147
150100100701,5964.28440869
150100100702,656.864709463
150100100703,0.0
150100100704,0.0
150100100705,1909.85768891
150100100706,2437.26668582
150100100707,3729.04858388
150100110101,17857.4170428
150100110102,14637.2908147
150100110103,4410.55058062
150100110104,4225.36420037
150100110105,11474.864771
150100110106,133.339909874
150100110107,12501.8381795
150100110201,10060.6084634
150100110202,21152.4745898
150100110203,6124.31323619
150100110301,13098.1881901
150100110302,24497.5651221
150100110401,20729.3395836
150100110402,16485.399635
150100110403,911.986045398
150100110404,40.6908248127
150100110405,13263.5588242
150100110406,15404.529584
150100110501,1474.2391352
150100110502,994.818084606
150100110503,2688.07994159
150100110504,3653.64974772
150100110505,3285.07286927
150100110506,180.950951064
150100110507,1020.50442372
150100110508,8748.92566922
150100110509,135.684293863
150100110510,10.6671726054
150100110511,0.0
150100110601,3681.47849335
150100110602,9176.31740223
150100110603,4709.69412427
150100110604,7380.94080977
150100110701,14633.9080486
150100110702,7519.32848941
150100110801,2938.7774157
150100110802,2541.77322039
150100110803,1980.95035574
150100110804,1804.00045607
150100110805,13866.0242819
150100110806,7863.45551768
150100110807,104.380037963
150100110808,132.523202319
150100110809,0.0
150100110810,188.695076341
150100110901,6039.33956928
150100110902,0.0
150100110903,1497.10135752
150100111001,2704.8358704
150100111002,2703.62312799
150100111003,3923.62014913
150100111101,6146.16210598
150100111102,904.394973573
150100111103,952.435512891
150100111104,846.094449179
150100111201,1.88857790532
150100111202,1862.78165421
150100111203,85.3310965207
150100111204,115.221974943
150100111301,1546.43333776
150100111302,5414.12904841
150100111303,991.50216615
150100111401,2848.59125175
150100111402,706.553396101
150100111403,7039.61038579
150100111404,4686.54570944
150100111405,151.584122884
150100111501,2136.75538025
150100111502,59.1447103186
150100111601,1328.53845719
150100111602,29.0072916852
150100111603,2385.05253398
150100111604,1216.28843448
150100111605,611.882404059
150100111606,1986.68666201
150100111607,0.0
150100111608,864.291057493
150100111609,182.007028148
150100120101,13125.7380052
150100120102,6771.31611795
150100120103,9214.85140533
150100120104,6534.6327051
150100120105,458.526943023
150100120106,1714.58066807
150100120107,9.311130954
150100120201,0.0
150100120202,424.418171116
150100120203,0.0
150100120204,0.0
150100120205,733.276088074
150100120206,2064.30377238
150100120301,1717.00209001
150100120302,1.13059586988
150100120303,1680.50315196
150100120304,346.118232761
150100120401,19237.6660468
150100120402,1895.04612287
150100120403,0.0
150100120404,0.0
150100120405,2887.92410942
150100120501,0.0
150100120502,0.0
150100120503,0.0
150100120504,70.8135255599
150100120601,166.661359752
150100120602,215.000139714
150100120603,0.0
150100120604,0.0
150100120605,0.0
150100120701,0.0
150100120702,0.0
150100120703,0.0
150100120704,0.0
150100120705,0.0
150100120706,27.7839951371
150100120801,570.59987297
150100120802,546.103315769
150100120901,331.758979223
150100120902,43.6860603722
150100120903,0.0
150100120904,1607.64553132
150100130101,14746.8271243
150100130102,15370.4937624
150100130103,13047.9320794
150100130104,22836.2566755
150100130105,22062.227506
150100130106,22806.0564722
150100130107,16606.8369319
150100130201,17754.3564533
150100130202,12640.6277669
150100130203,15236.2674052
150100130204,13186.8693001
150100130205,8914.96483622
150100130206,14872.1972683
150100130301,8229.03130865
150100130302,5827.61507754
150100130303,5690.52216128
150100130304,8466.6330125
150100130305,5295.15672562
150100130401,12544.4951621
150100130402,19100.1801502
150100130403,19422.6797209
150100130404,8333.26685514
150100130405,1235.59733116
150100130501,11461.3837461
150100130502,8209.49707146
150100130503,13436.5011163
150100130504,17559.4204509
150100130505,9805.77462987
150100130506,18968.3822726
150100130507,15462.9636628
150100130508,17551.2412751
150100130509,9457.94846025
150100130510,13263.1134475
150100130601,447.195725252
150100130602,9498.22363296
150100130603,2385.89000666
150100130604,1075.45844067
150100130605,2211.45386963
150100130606,13264.0784276
150100130607,894.722246743
150100130608,14362.5770044
150100130609,3879.47577797
150100130610,5496.74002478
150100130611,2176.08565412
150100130701,6158.87917204
150100130702,12275.4289237
150100130703,8614.45684458
150100130704,23832.0708305
150100130705,10739.1896933
150100130706,8695.80668903
150100130707,8659.36483144
150100130801,13583.4092171
150100130802,11164.564459
150100130803,15564.4765786
