HUC_12,P_NonBuff_Ag,P_Ag_Buffered,Avg_Buff_Width
110200060804,0.240077108145,73.5350933677,72.607855763
110200060805,0.00283784558997,86.9565217391,168.869565217
110200060806,0.0741060972214,80.6734992679,245.194729136
110200060901,0.0,None,None
110200060902,0.0756284296513,57.6388888889,222.763888889
110200060903,0.00442745629698,94.1176470588,37.5294117647
110200060904,0.101624660194,18.2795698925,8.03225806452
110200060905,0.180507287383,98.0989839397,174.768709713
110200060906,0.116924591362,94.1866145579,190.319980459
110200060907,0.34033074975,95.792535143,776.205913718
110200070101,0.0593315325677,50.0,25.6851851852
110200070102,0.225636348128,35.5072463768,18.7246376812
110200070103,0.0390615165234,72.3214285714,60.5982142857
110200070104,0.0945771336555,50.0,36.9788732394
110200070105,0.0263123270124,78.125,235.71875
110200070106,0.103351160884,82.1029082774,78.1677852349
110200070107,0.0,100.0,144.990566038
110200070108,0.0,None,None
110200070109,0.00622367905453,57.1428571429,103.071428571
110200070201,0.0,None,None
110200070202,0.0,100.0,466.0
110200070203,0.0066299806349,98.36400818,1037.16359918
110200070204,0.0358932055533,85.4938271605,100.638888889
110200070205,0.0,100.0,409.714285714
110200070206,0.0,100.0,124.533333333
110200070207,0.0,None,None
110200070208,0.0,None,None
110200070209,0.00211121910252,0.0,0.0
110200070210,0.0,None,None
110200070301,0.0,None,None
110200070302,0.0,None,None
110200070303,0.0123439859599,60.8695652174,30.7826086957
110200070304,0.0,None,None
110200070305,0.0,100.0,169.285714286
110200070306,0.0,100.0,1322.33333333
110200070401,0.0,100.0,376.5
110200070402,0.22104395926,15.0,3.23333333333
110200070403,0.314598619938,33.7719298246,13.1067251462
110200070404,0.382921695709,59.6448748991,351.937046005
110200070405,0.000693702546414,97.8260869565,452.304347826
110200070406,4.17302894592,69.8568198945,58.1919572515
110200080101,5.30560016632,64.16448079,179.55901867
110200080102,1.08603012562,76.6291510352,150.521467278
110200080103,0.352781921625,72.172540768,561.20568122
110200080104,0.475424289703,91.8050767784,1104.17204638
110200080201,0.508092224598,76.8693918245,325.209371884
110200080202,0.572690188885,83.3117443869,247.559369603
110200080203,1.38499295712,78.5471826205,275.867956551
110200080204,0.900331497192,78.2887700535,234.269518717
110200080205,0.0222087875009,95.0819672131,180.986338798
110200080206,0.121277272701,97.224850205,537.814884894
110200080207,0.832358300686,88.234440737,468.269984042
110200080208,0.83772444725,77.0799347471,319.185154976
110200080209,0.175266474485,94.373088685,264.674006116
110200080210,0.272838801146,73.3438485804,182.660357518
110200080301,0.0417023338377,98.8336402701,2822.75751995
110200080302,0.0387877523899,98.7937273824,64.2794531564
110200080303,0.0,100.0,3352.4832636
110200080304,1.06508708,93.7241881934,197.06721192
110200080305,0.0923702195287,97.9310344828,239.627126437
110200080306,0.0892500132322,97.0358074461,450.67749585
110200080307,0.0729917138815,87.2641509434,445.508254717
110200080308,0.358877897263,82.1696696697,381.72972973
110200080309,0.269187420607,93.4082779765,179.588400613
110200080310,0.0,100.0,876.408637874
110200080311,0.404012918472,96.0454189507,355.095849648
110200080312,0.129542216659,70.7196029777,835.811414392
110200080313,0.247040659189,66.8202764977,442.994239631
110200080401,0.0,100.0,925.872093023
110200080402,0.0334348753095,30.7692307692,18.9423076923
110200080403,0.0409391447902,75.6097560976,197.914634146
110200080404,0.0,100.0,471.195238095
110200080405,0.0113073745742,97.7049180328,662.978688525
110200080406,0.254176706076,93.6945812808,416.825123153
110200080501,8.74003124237,53.3803368586,50.9443399922
110200080502,2.92796397209,86.8140601857,86.8604096673
110200080503,0.016449123621,99.7343099239,145.407080281
110200080504,7.6077504158,65.0269791875,92.7860507608
110200090101,4.21400928497,61.8686868687,843.043650794
110200090102,0.0730890259147,98.8708834292,487.488342917
110200090103,0.0,100.0,431.897293546
110200090104,2.09169459343,81.5027187346,59.0487394958
110200090105,0.0,100.0,349.0
110200090106,0.203895002604,62.9310344828,729.530788177
110200090201,0.0361064150929,99.704955408,303.309394488
110200090202,0.01739080064,99.8146718147,495.651737452
110200090203,0.281125336885,97.0960854093,161.157935943
110200090204,0.03229367733,96.9887955182,293.138655462
110200090205,0.00564828142524,97.1962616822,1157.74299065
110200090206,0.399028211832,78.3026421137,261.555644516
110200090301,0.00785206723958,99.9125644837,716.205473463
110200090302,0.665017306805,96.4668070487,26.5541837526
110200090303,0.717481076717,81.1681469216,239.325154298
110200090304,1.48739695549,78.3987386125,120.266993693
110200090401,0.0179407056421,57.1428571429,30.4642857143
110200090402,0.00849004555494,55.5555555556,21.0
110200090403,0.00246615195647,97.1428571429,538.457142857
110200090404,0.0012607955141,90.9090909091,220.818181818
110200090405,0.0,100.0,96.375
110200090406,0.0311182774603,52.8571428571,84.1285714286
110200090407,0.0543938875198,81.4655172414,143.168103448
110200090501,0.0138579187915,95.8015267176,577.019083969
110200090502,0.218277931213,38.7583892617,84.8808724832
110200090503,0.0111007504165,44.4444444444,35.7777777778
110200090504,0.0392837673426,48.3333333333,325.25
110200090505,0.00376683310606,84.6153846154,1962.61538462
110200090506,0.0382804982364,55.0,103.366666667
110200090507,0.00855115056038,77.7777777778,212.62962963
110200090601,0.0,100.0,271.0
110200090602,0.0721766203642,87.4074074074,891.785185185
110200090603,0.0893075019121,94.8377997179,2682.76248237
110200090701,8.81579208374,71.8152692322,105.281738086
110200090702,2.13768792152,80.6422387759,9.9237970606
110200090703,0.322749972343,91.1978525892,343.81612795
110200090704,3.20336842537,75.6323942741,54.3462644617
110200090801,0.383010745049,50.2222222222,82.46
110200090802,0.0361888036132,77.2357723577,178.788617886
110200090803,0.0216661244631,91.1764705882,170.426470588
110200090804,0.0724860057235,53.3613445378,213.441176471
110200090805,0.151117622852,93.5208161015,752.812517232
110200090901,0.484228730202,41.9475655431,58.8751560549
110200090902,0.233872532845,73.9759036145,236.072289157
110200090903,0.125182777643,60.5960264901,65.7715231788
110200090904,0.196676179767,40.5204460967,26.6171003717
110200090905,0.569759249687,80.5516265912,338.60572843
110200090906,1.57969260216,65.0252332161,536.018198501
110200091001,8.81369304657,61.3132164101,90.7456281433
110200091002,11.7154855728,41.9175824176,31.5779120879
110200091003,20.6935825348,58.7381312784,31.5521535709
110200091004,6.64462709427,52.0136429227,171.235602781
110200091005,0.0984113588929,97.1094287681,515.045423262
110200091006,0.0355970412493,99.6995242467,1337.81512395
110200091007,5.6715798378,71.8722531497,81.2242894814
110200091008,23.7271232605,41.4703094601,104.896453099
110200091101,13.7683525085,69.1686049979,8.94832110694
110200091102,8.5839214325,82.814293915,180.590843858
110200091103,0.0251337718219,99.9074682835,580.096914798
110200091104,1.6763266325,93.8081884464,171.299062575
110200091105,7.58769273758,72.3999676008,145.186416653
110200091106,0.805718123913,96.6530030298,184.162430939
110200091107,7.99510908127,56.3104406231,107.062981327
110200091201,0.10873182863,99.75162206,438.879587388
110200091202,0.305570721626,99.4385510654,473.609416489
110200091203,0.143344715238,99.2184592482,15.6555017988
110200091204,1.98989510536,76.874435411,191.445889792
110200091205,3.83140850067,77.1646188115,289.132715384
110200091301,0.545048415661,71.6082659479,183.944743935
110200091302,0.00385237694718,96.7741935484,144.983870968
110200091303,1.65719056129,79.61776403,365.038775961
110200091304,0.136443570256,89.1479099678,898.639067524
110200091305,0.562866389751,87.2031194612,418.67281106
110200091306,2.58040642738,81.1221761797,412.078532282
110200091401,30.8623600006,25.6585615201,9.16434734328
110200091402,1.54898500443,90.3565640194,115.429132901
110200091403,66.6343765259,14.0121597818,4.44677254389
110200091404,3.82408022881,77.6551965677,214.011995447
110200091405,6.64124488831,75.2460825425,94.8116530567
110200091406,36.9159545898,34.2891545541,29.0408531865
110200091501,4.17814064026,72.3320158103,363.458498024
110200091502,10.7118320465,70.9037900875,366.073440233
110200091503,22.7006092072,45.3189024218,21.9833837285
110200091504,38.2084846497,32.463113566,37.6159233434
110200091505,30.4856700897,34.3891846456,66.1479265901
110200091601,2.35645246506,35.8399029715,48.7537901759
110200091602,2.710511446,36.0505973296,90.0639494027
110200091603,6.75209999084,61.6914103924,166.485683987
110200091604,14.9502449036,55.5404607206,126.081098641
110200091605,15.8759412766,55.1591709779,77.9125591138
110200091701,34.9383964539,36.2691190242,33.0054265613
110200091702,27.4791126251,44.5965504764,16.7205604471
110200091703,11.0180435181,54.8325979756,98.3381520893
110200091704,10.9176721573,40.9696626028,181.335412532
110200091705,27.2513389587,51.399447132,40.6114127752
110200091801,2.48364591599,94.7288854609,44.6195449287
110200091802,7.5281252861,84.0257384131,340.158607098
110200091803,8.85532093048,63.4224684815,71.4195776118
110200091804,8.12488460541,72.3004388824,60.9871377048
110200091901,14.0103025436,51.2030638581,46.2286653901
110200091902,13.2934980392,64.1656604685,59.207727602
110200100101,0.0042997347191,80.0,14.7
110200100102,0.0723789930344,26.4957264957,13.3846153846
110200100103,0.095144122839,26.5306122449,6.36734693878
110200100104,0.0801061615348,29.7872340426,26.5390070922
110200100105,0.0149832190946,31.8181818182,10.5
110200100106,0.0218684393913,91.0179640719,144.658682635
110200100107,0.0,100.0,97.2857142857
110200100108,0.403035581112,27.9916753382,12.9812695109
110200100201,0.00575627898797,96.6666666667,108.233333333
110200100202,0.0,100.0,208.0
110200100203,0.0,None,None
110200100204,0.00787068437785,55.5555555556,16.6666666667
110200100205,0.00223358860239,94.1176470588,67.2941176471
110200100206,0.0,None,None
110200100207,0.00530757382512,25.0,3.75
110200100301,0.0353994444013,38.0,14.1
110200100302,0.0,100.0,48.0
110200100303,0.0,None,None
110200100304,0.0,None,None
110200100305,0.0,None,None
110200100306,0.0,None,None
110200100307,0.0,None,None
110200100308,0.0212412383407,79.2682926829,76.4390243902
110200100401,0.0,None,None
110200100402,0.0,100.0,21.0
110200100501,0.0,100.0,599.5
110200100502,0.0,None,None
110200100503,0.0761690288782,90.1814300961,383.899679829
110200100504,1.94630229473,81.3034959266,128.054656079
110200100601,0.086185388267,86.6197183099,103.495305164
110200100602,0.0313932299614,97.311827957,271.501792115
110200100603,2.23929953575,78.7663107948,92.988815455
110200100604,2.80923914909,87.7852171615,135.879790327
110200100605,0.0725268349051,54.5454545455,37.1515151515
110200100606,0.0391036756337,97.0322580645,296.389677419
110200100607,0.0321328602731,91.4606741573,93.0337078652
110200100608,0.0133067201823,38.4615384615,110.384615385
110200100609,2.04673480988,79.5675976617,74.9466456342
110200100701,0.0993199497461,93.4057408844,204.018619085
110200100702,0.608802318573,81.6033364226,71.7594995366
110200100703,0.660322189331,75.1139817629,169.381079027
110200100704,2.46090149879,55.4372975474,63.0772790375
110200100705,0.0,100.0,189.746835443
110200100706,0.0,100.0,1247.375
110200100707,0.0011334012961,95.4545454545,462.727272727
110200100801,0.00881119351834,94.8453608247,213.092783505
110200100802,1.00165581703,57.4826296098,66.8904329236
110200100803,0.0705517157912,54.0229885057,63.3141762452
110200100804,0.0,None,None
110200100901,0.0,100.0,329.833333333
110200100902,0.0,100.0,515.0
110200101001,0.0,None,None
110200101002,0.0,100.0,258.88372093
110200101003,0.0740863382816,96.9804618117,536.009236234
110200101004,0.0,None,None
110200101005,0.00677172513679,36.3636363636,12.5454545455
110200101101,0.0,None,None
110200101102,0.0347651429474,89.8876404494,145.803370787
110200101103,0.0,None,None
110200101104,1.94311976433,79.043518734,256.486502211
110200101105,0.0,100.0,259.15
110200101106,0.0,None,None
110200101107,0.0,None,None
110200101201,0.0,None,None
110200101202,0.00175384746399,0.0,0.0
110200101301,0.0,None,None
110200101302,0.0,100.0,66.0
110200101303,0.0,None,None
110200101304,0.00309029850177,90.9090909091,99.9090909091
110200101401,0.00607095425949,97.7077363897,730.217765043
110200101402,0.0169570557773,77.7777777778,146.388888889
110200101501,0.0,None,None
110200101502,0.000832341436762,85.7142857143,88.2857142857
110200101503,0.0,100.0,1272.16666667
110200101504,0.0,None,None
110200101505,0.0,None,None
110200101506,0.0,None,None
110200101507,0.000701173790731,0.0,0.0
110200101508,0.00352082913741,61.5384615385,90.0
110200101509,0.042725212872,68.4848484848,146.915151515
110200101510,0.229647085071,68.7203791469,77.1552132701
110200101601,0.000583117594942,75.0,11.25
110200101602,0.0,100.0,87.0
110200101603,0.00308280414902,58.3333333333,21.75
110200101604,0.164190560579,77.7777777778,115.093189964
110200101701,0.00988943595439,78.2608695652,88.0217391304
110200101702,0.544282317162,66.7459562322,269.424833492
110200101703,0.045030169189,77.7777777778,76.1333333333
110200101704,0.0177187155932,69.8113207547,28.358490566
110200101705,0.00376024655998,92.3076923077,135.923076923
110200101706,0.0839842781425,80.6026365348,57.4764595104
110200101707,0.259614318609,66.9665809769,47.1311053985
110200101708,0.103682562709,64.2857142857,55.4411764706
110200101709,0.00403209542856,83.3333333333,96.3333333333
110200101801,0.00806357711554,82.0,135.38
110200101802,0.0888490453362,80.7291666667,80.5572916667
110200101803,0.0,None,None
110200101804,0.00431331945583,0.0,0.0
110200101805,0.0138427466154,87.5,41.875
110200101806,0.31396484375,88.9617908144,142.258587418
110200101807,0.422165304422,76.1100917431,145.896513761
110200101901,0.067358918488,48.322147651,189.261744966
110200101902,0.0168849993497,77.5700934579,407.46728972
110200101903,0.124898009002,88.0766926303,778.829239065
110200101904,2.04356193542,84.90547746,490.012457586
110200110101,0.411346018314,85.4011887073,145.434992571
110200110102,0.754212975502,73.5245449531,101.480419195
110200110103,0.741198718548,79.1336298588,123.33823245
110200110104,0.539782524109,80.5652588123,138.887900921
110200110105,2.46754336357,60.3070175439,98.2960526316
110200110106,1.43092691898,78.4416721383,161.923396805
110200110201,0.926724970341,79.0544837821,96.7358490566
110200110202,2.45295977592,62.6153846154,59.9701538462
110200110203,10.5922451019,32.0642733063,35.3003039954
110200110204,0.960988759995,85.6814494321,151.218496485
110200110301,0.493467569351,89.7983045893,134.800058462
110200110302,0.737873315811,55.6313993174,121.57883959
110200110303,0.148867577314,88.9312977099,314.594656489
110200110304,0.3511762321,93.1770573566,1268.41426434
110200110401,0.0385363511741,79.1044776119,189.144278607
110200110402,0.0164349339902,77.7777777778,287.266666667
110200110403,0.0936502292752,91.3272010512,677.11695138
110200110404,0.11988954246,70.6270627063,76.6567656766
110200110405,0.192447423935,74.4791666667,191.463541667
110200110406,0.0172524023801,98.4141791045,328.316231343
110200110407,0.0182468853891,97.5259377494,706.533120511
110200110501,0.38280031085,32.5,25.7214285714
110200110502,3.31706094742,80.8456812432,165.800361402
110200110503,13.0667171478,57.7126577127,121.652676028
110200110504,19.8117237091,54.3853325644,46.9008073818
110200110505,7.32551240921,84.0536673596,80.6653078854
110200110506,10.3347272873,64.3128502232,101.382182543
110200110601,2.14515256882,68.8643481127,221.797428713
110200110602,12.5627012253,46.8744445103,38.1467677905
110200110603,3.9992992878,80.5154903132,735.984808398
110200110604,1.54610896111,91.7890406262,359.521855894
110200110605,1.5499150753,93.2978126753,267.789007291
110200110701,29.3920688629,24.6866999057,28.0129811795
110200110702,6.79998683929,44.7514937534,83.389326453
110200110703,0.319370806217,94.0618056958,611.61401737
110200110704,26.8099060059,40.8406074375,19.779385388
110200110705,9.32260227203,73.7520932055,49.1556632344
110200110706,10.5658531189,71.7840640144,48.42946016
110200110707,9.24706172943,73.3593786336,133.155388121
110200110708,2.46401643753,86.9318181818,64.5032754011
110200110709,4.19546747208,74.9863313286,96.8767085839
110200110801,5.82548093796,79.2086583122,211.967334151
110200110802,8.50004959106,68.1679915298,213.420398971
110200110803,0.373029202223,94.8254952163,653.083277186
110200110901,28.1971054077,36.2372296427,270.959773945
110200110902,0.0138149438426,99.8357963875,2166.40457244
110200110903,9.62537097931,72.8777982698,204.524948798
110200110904,0.472855955362,97.4434952558,451.771427671
110200120101,18.5605735779,48.3259397618,193.639831894
110200120102,21.8131256104,45.7443751026,102.000164231
110200120103,0.00735429301858,99.9599439215,988.190426597
110200120104,1.58065652847,94.2426280973,312.525955825
110200120201,7.17135572433,75.7514960739,105.783735169
110200120202,8.93870353699,72.4357320953,288.114607514
110200120203,10.2293195724,60.289236605,134.990931721
110200120204,1.05800700188,85.8104609011,264.03081305
110200120205,0.945422291756,91.2779646147,318.888360871
110200120206,0.0647857412696,99.6616597264,564.420099643
110200120207,0.0574047416449,99.329596659,352.986152324
110200120208,0.648208022118,87.5,287.545533643
110200120301,6.61360263824,69.2142237641,270.748690373
110200120302,4.03808498383,83.8867281669,500.426858667
110200120303,6.59057044983,75.700177108,117.741722451
110200120304,18.2002372742,52.06868646,71.9902129381
110200120305,2.58361196518,62.5486970825,304.839407843
110200120401,0.129583790898,96.8125594672,1045.60688233
110200120402,0.0224022995681,98.954954955,874.779459459
110200120403,0.671320617199,95.6706507304,583.834594954
110200120404,0.359486192465,95.8965804837,1150.25070892
110200120405,2.98381280899,82.8237962482,84.8060766432
110200120406,0.0587610453367,82.4324324324,334.868243243
110200120501,0.138784408569,84.6924177396,383.404148784
110200120502,0.0,100.0,354.575289575
110200120503,0.454916238785,75.2030782386,297.284737067
110200120504,0.214651122689,91.7783411807,1057.12749004
110200120505,0.482478410006,90.4591104735,219.876470588
110200120601,1.73372900486,88.3400244371,633.936347239
110200120602,0.789486527443,92.6279053854,44.9923815606
110200120603,0.137693166733,96.6248955723,166.380952381
110200120604,0.643180370331,96.6371752272,98.228191681
110200130101,0.00454597128555,50.0,10.5
110200130102,0.0580235719681,94.9764521193,361.320774464
110200130103,0.0614197961986,92.3758865248,605.663120567
110200130104,1.67553496361,52.3172242875,184.729863693
110200130105,1.37062621117,28.901734104,21.7768786127
110200130106,0.0835486501455,91.7682926829,156.303353659
110200130107,0.68080586195,69.2387904067,225.763990268
110200130201,0.755412399769,49.6862745098,70.6898039216
110200130202,0.0860971808434,82.8358208955,296.085820896
110200130203,0.216185837984,83.6333878887,318.169394435
110200130204,0.0871739014983,84.9557522124,197.763274336
110200130205,1.36112070084,79.0418637239,192.813452444
110200130301,8.31210613251,64.86820938,100.361093924
110200130302,1.72018349171,69.0230341541,142.316123908
110200130303,0.862202882767,78.2032400589,189.904761905
110200130304,8.40660953522,41.5620847483,104.330429647
110200130305,2.26557278633,69.5642887655,96.7204186245
110200130306,3.10842370987,73.3715476811,653.57696717
110200130401,0.876708686352,81.6033364226,186.074142725
110200130402,2.7142226696,57.2719898018,107.713987716
110200130403,3.55937814713,71.2131530305,163.374452768
110200130405,3.50761032104,79.6108616635,149.410818901
110200130406,2.59215593338,68.9267015707,575.246858639
110300010101,9.18622016907,59.004221126,126.919035752
110300010102,6.37659740448,74.6314797361,151.674250707
110300010103,8.883228302,56.8038606953,120.361079519
110300010104,10.9579429626,50.3086225357,87.2646595704
110300010105,13.1516819,57.2706935123,51.864681443
110300010201,13.3373403549,42.6365795724,82.6033952774
110300010202,8.97085094452,57.370140477,79.1233910487
110300010203,14.5017871857,46.4013408703,56.5000657289
110300010204,30.113697052,33.8234524619,61.3866621318
110300010205,16.6635284424,43.0868167203,32.0664748688
110300010206,19.78657341,42.6087532863,58.3857455317
110300010207,29.0658512115,29.2799664962,30.8268718777
110300010208,8.55339622498,64.0318014128,129.612148597
110300010301,4.60194349289,89.6084973701,74.140311512
110300010302,6.34755468369,86.115928206,39.0765629064
110300010303,46.8372612,9.59155729219,0.494990481916
110300010304,18.8007202148,50.6549604917,0.00553116769096
110300010305,30.0758495331,25.7326633952,24.0197266809
110300010306,20.795879364,59.6096679777,17.14210418
110300010307,31.6537208557,38.9472302442,3.80649448674
110300010308,37.5502624512,26.0282001474,51.7893529372
110300010401,8.29426574707,46.4430586668,91.3057455954
110300010402,15.6403856277,53.4673729834,80.8190063408
110300010403,16.4331092834,62.7547296364,25.0558087234
110300010404,3.20876979828,78.031433403,3659.07535064
110300010405,23.2423171997,51.2651618604,99.709032854
110300010406,10.9945077896,74.7672648314,198.779244765
110300010501,14.8843946457,74.8642876213,0.152687550058
110300010502,21.1441345215,58.2192273912,198.896447958
110300010503,24.0794792175,47.4689703447,7.08800983388
110300010504,28.480430603,46.8601267372,2.90304332454
110300010505,20.0649318695,55.5328234632,55.2533606118
110300010506,42.1382789612,18.3970767946,19.0435576958
110300010601,24.2530136108,49.4953105341,149.759064394
110300010602,32.7878608704,42.8434818915,99.8262690748
110300010603,22.1901950836,65.7510392656,168.055853607
110300010604,6.51165151596,91.6422768975,0.631153702987
110300010605,4.57725524902,93.5840305566,166.31775191
110300010701,48.8765525818,32.9796119822,8.6706784616
110300010702,48.3072052002,24.1333818579,36.0881903375
110300010703,32.9514274597,62.0909581514,162.157386057
110300010704,0.708690226078,99.0992387114,279.615626756
110300010705,44.6734161377,35.3330804009,6.49644313763
110300010706,14.0356931686,78.9877668506,63.1265291437
110300010801,0.0,100.0,0.0252637600102
110300010802,0.0,100.0,0.240136090911
110300010803,2.73724222183,96.0176877833,13.140366902
110300010804,0.0401999130845,99.9113485798,1.04998023313
110300010805,29.6932735443,39.0310786106,20.5799055454
110300010806,52.600856781,24.9444718657,16.0648290967
110300020101,19.3568382263,59.1400261731,39.3450364554
110300020102,30.9213466644,42.1015044014,25.3251308006
110300020103,45.775138855,33.1873283455,30.2070982101
110300020104,34.2671775818,40.1247875821,98.0125294849
110300020105,24.0577030182,57.9044471702,44.0716696909
110300020106,19.0084400177,54.9446707606,93.9358849638
110300020107,30.3880405426,40.3955823852,21.8491668289
110300020108,3.04232811928,93.4014229975,171.109536378
110300020201,27.4479789734,57.8164764633,1.46220209037
110300020202,20.6256484985,57.4760353653,93.8305816659
110300020203,11.3364925385,74.5307922142,225.293505062
110300020204,21.6272983551,54.665907418,124.691670949
110300020205,8.29374885559,82.7879513948,139.830292658
110300020206,16.229352951,64.6839387334,170.576195562
110300020207,13.280040741,59.309513627,107.016251312
110300020208,19.9486312866,45.6531246403,152.419979284
110300020301,2.1936852932,95.8173595304,1.48635737391
110300020302,18.6223144531,65.9433826699,1.50146093787
110300020303,13.8566846848,75.1153994102,1.87793306834
110300020304,6.87382364273,87.6954937614,5.99523081154
110300020305,17.8394947052,66.7834125668,26.0187854767
110300020401,27.1693572998,43.1027945247,7.22105941683
110300020402,16.7943077087,56.471693681,67.8004854749
110300020403,17.1502799988,69.6794270727,0.325655346732
110300020404,13.5097293854,66.7175925926,63.3603703704
110300020405,21.7190361023,46.5604154998,65.3145951084
110300020501,0.314625233412,99.5494819042,3.70563840725
110300020502,18.4958438873,67.2519484508,63.7612715801
110300020503,33.1639099121,42.838028169,45.645971831
110300020504,43.5766830444,43.6926773914,10.1983445698
110300020505,16.298746109,73.4026398785,83.9294241327
110300020506,21.2414970398,70.4395893656,53.2864381604
110300020507,10.9632234573,84.3905463346,40.5195407622
110300030101,6.97764492035,84.3653534898,47.6743421602
110300030102,36.0431632996,36.2760854214,158.505296223
110300030103,0.0,100.0,0.0
110300030104,0.0,100.0,0.0
110300030105,0.00684790778905,99.9914655908,0.0234696252619
110300030106,2.8685438633,96.1668593944,11.466101332
110300030107,12.6564941406,80.2890380453,22.4137324218
110300030108,8.46744346619,86.4917146718,86.2951710405
110300030201,18.476398468,74.2558967128,3.1543648624
110300030202,33.974521637,46.9524905883,1.11670452071
110300030203,26.7765293121,61.918192314,0.422686788718
110300030204,9.43045330048,88.7873844481,0.00224759833243
110300030205,42.7483100891,46.7789086184,0.968417063664
110300030206,73.2919235229,13.1766033886,0.5919703038
110300030207,12.4657716751,84.0129848995,0.506916428981
110300030208,9.74844455719,87.1267927898,16.429516156
110300030209,11.6026649475,84.9741149401,9.98607959002
110300030301,2.12569212914,96.8482103658,547.629410541
110300030302,13.6941490173,79.5167732608,115.336118667
110300030303,35.9420394897,48.3820330545,13.4129908282
110300030304,27.7477149963,54.0786915246,29.645316253
110300030305,36.2317657471,38.748111268,22.5720566743
110300040101,37.7025566101,41.7792505735,29.3618545897
110300040102,45.0774803162,32.2100998332,37.0704525594
110300040103,32.7872467041,41.0972793331,51.6435391201
110300040104,18.3568763733,52.8509883426,63.0400405474
110300040105,32.2887077332,39.664828914,57.3439368747
110300040106,30.0419082642,49.2147053374,43.4235468506
110300040107,27.9308395386,48.9632227782,104.841053283
110300040201,39.4712104797,40.6399952898,37.403407028
110300040202,29.776102066,49.1209020051,36.7998006783
110300040203,44.4938049316,30.4992513056,25.6551623388
110300040204,36.1715621948,37.6885927806,33.6365446983
110300040301,34.5623321533,38.9960674953,47.3393936753
110300040302,31.5264225006,44.0736397417,53.5324611102
110300040303,32.3656616211,45.7323256481,49.5516885105
110300040304,38.6482696533,42.0549016071,86.4411596687
110300040305,25.1926746368,55.2527727751,63.1443417673
110300040401,31.1895027161,43.8360219032,37.6537911302
110300040402,13.0059700012,58.88,217.93125
110300040403,5.44203710556,75.447224004,280.577720761
110300040404,2.86909413338,90.2666666667,462.507666667
110300040405,1.28379821777,92.9029446554,239.233082239
110300040406,1.62174451351,97.7426291603,128.068692624
110300040407,8.18730545044,81.0276462165,165.688273305
110300040501,37.8495445251,40.2267535928,38.4561125916
110300040502,51.7876625061,29.7626732485,18.548076704
110300040503,40.0595550537,49.1191999188,27.7478170373
110300040601,3.43985915184,95.603658025,15.7296447994
110300040602,58.9186286926,28.4696720274,5.84741040902
110300040603,41.5601501465,48.056108754,7.31568750541
110300040604,6.19131040573,90.8415671035,91.751870685
110300040605,34.6974105835,35.966910809,42.1727243536
110300040606,56.6883354187,19.2460103805,7.41273447763
110300040607,51.1768569946,30.8408276915,17.9299066995
110300040608,14.8700151443,79.1949376346,29.11225775
110300040701,11.8058624268,85.1851535836,10.283668942
110300040702,18.5770721436,75.9135021637,42.8987913861
110300040703,0.0,100.0,44.1205291395
110300040704,0.00343449832872,99.9947439424,44.2101371831
110300040705,10.4840688705,86.0959370508,140.090292805
110300040706,40.3035850525,44.1164627536,44.9252671519
110300040707,7.16732883453,88.884266001,59.6737743568
110300040708,14.1742763519,71.9694242114,97.3532002105
110300050101,55.9452400208,17.757907183,44.2088998916
110300050102,42.090473175,32.5759129524,18.8705404851
110300050103,34.3255653381,43.7997029672,74.2085655
110300050104,4.39304113388,93.2402313914,1172.25372923
110300050105,13.4942951202,74.1536420223,121.138578314
110300050201,20.6021347046,62.2640772452,9.49642991063
110300050202,11.3337497711,68.7960011923,28.4120789673
110300050203,23.4666690826,48.9863415332,64.9129898455
110300050204,4.56207275391,92.3364768265,99.4636540591
110300050205,31.6602230072,31.2957359977,60.145581199
110300050301,17.8220806122,45.2559632392,56.5772969728
110300050302,10.0008974075,74.9124782475,37.6172586754
110300050303,14.6309528351,58.8660552915,56.5463551777
110300050304,18.3766689301,43.2510925485,56.9597554904
110300050305,12.3044452667,56.9361722084,50.7093983023
110300050306,38.7383117676,32.9189936411,19.0692949959
110300050307,12.2340717316,57.2003567039,82.2325323564
110300050401,23.8933544159,56.1425449401,60.7567489041
110300050402,20.10272789,45.628742515,57.0349265106
110300050403,22.0095481873,53.2461922737,72.869119387
110300050404,14.9943904877,59.0234088078,65.0545779708
110300050405,19.778886795,59.0885721924,79.1283237707
110300050406,15.3276882172,54.519194931,69.9415144738
110300050407,18.3591156006,51.2662778621,89.7400601848
110300050408,20.8981304169,50.8674115374,86.4543415003
110300050409,20.5358219147,48.2303190022,60.8824502804
110300050410,24.6423683167,43.9922740564,49.2648818306
110300050501,40.2197685242,31.0895486363,34.8607482501
110300050502,20.2803058624,46.5585020173,78.8448567192
110300050503,21.8270893097,51.5854163155,58.9240931173
110300050504,24.4667167664,51.2472680684,53.8939445324
110300050601,22.9895477295,49.2849011996,77.0872128659
110300050602,66.1418838501,15.2630279081,5.99497818391
110300050603,35.490070343,37.588569855,45.8701822765
110300050604,63.5368881226,16.9358560222,13.1644399923
110300050701,28.9632606506,41.5815281134,47.3729704523
110300050702,25.3684997559,45.7071643126,47.8691250719
110300050703,37.0991172791,32.6024988678,29.4779284439
110300050704,43.6954612732,25.3589310334,25.6629106327
110300050705,49.5829200745,22.1137772985,16.4176327851
110300060101,42.2512207031,41.4564122065,0.688544538454
