HUC_12,Crop_P_removal_kg_ha
160300030501,0.0285420018135
160300030502,0.365577018789
160300030503,0.0423927227499
160300030504,0.0
160300030505,0.0
160300030506,0.0928535211031
160300030507,0.180893440163
160300030508,4.00431827073
160300030601,0.0052934907414
160300030602,0.336307922194
160300030603,3.76814573503
160300030604,3.50620862554
160300030605,3.69750209151
160300030606,2.14389798899
160300030701,0.303955739986
160300030702,1.27439537475
160300030703,0.0121213540599
160300030704,0.145161626834
160300030705,0.360506827846
160300030706,0.0431023395762
160300040101,0.0317844069354
160300040102,0.682504731698
160300040103,2.81553910755
160300040104,2.72777671233
160300040105,2.87209811963
160300040201,0.893080349722
160300040202,1.43166735258
160300040203,1.93828884728
160300040204,1.46912059688
160300040205,0.712060523354
160300040206,2.84135174591
160300040207,2.23594509083
160300040208,5.43682672537
160300040301,1.69119772959
160300040302,2.94334963848
160300040303,3.37589648876
160300040304,5.82505960772
160300040305,0.00579411703169
160300040306,3.46790176883
160300040307,0.800528151608
160300040308,3.54176526541
160300040309,3.85149955957
160300040401,0.0
160300040402,0.0
160300040403,0.0
160300040404,0.0706646517568
160300040405,2.87698694328
160300040501,0.000730981098732
160300040502,0.27536636019
160300040503,2.85037420338
160300040504,2.16061357894
160300040505,1.46347871049
160300050101,0.0281751061207
160300050102,0.248831006529
160300050103,0.546335566061
160300050104,1.45843104124
160300050201,1.22518552034
160300050202,0.351406034954
160300050203,2.50345348925
160300050204,0.465254536665
160300050205,3.09860719316
160300050206,1.55207026893
160300050301,0.0605311032878
160300050302,0.00264069324575
160300050303,0.0312339342112
160300050304,0.0173195275521
160300050401,0.0604025362314
160300050402,0.100027250549
160300050403,0.103272343131
160300050404,0.00245266005965
160300050405,0.281859559296
160300050406,0.0778002514591
160300050501,0.00249542795236
160300050502,0.00177273680658
160300050503,0.246404465449
160300050504,0.00998564108683
160300050505,0.170954379707
160300050506,0.270869058735
160300050507,0.529080976028
160300050508,0.810164449983
160300050509,0.495889784701
160300050601,0.0
160300050602,0.0174075223015
160300050603,0.0413833292558
160300050604,0.0229706437955
160300050605,0.00380787150589
160300050606,0.0227917062649
160300050607,0.221372456404
160300050608,0.139672418776
160300050701,0.0694713083187
160300050702,0.0572610040704
160300050703,0.00365855428766
160300050704,0.011804906903
160300050705,0.0391970826711
160300050706,0.00379314120504
160300050707,0.0117243505934
160300050708,0.223662118868
160300050709,0.00669377859713
160300050710,0.0
160300050801,1.43536713816
160300050802,0.255962229752
160300050803,1.83255632748
160300050804,0.0
160300050805,4.27161956549
160300050901,0.00169043464082
160300050902,0.0
160300050903,0.00699580456784
160300050904,0.0
160300050905,0.00132983937306
160300050906,0.299792938589
160300051001,0.0259486248567
160300051002,0.0
160300051003,0.0
160300051004,0.0112110165189
160300051005,0.0413447129146
160300051006,7.52693279193
160300051101,0.0
160300051102,0.0
160300051103,0.0
160300051104,0.0
160300051105,0.00269521871802
160300051201,1.24467228053
160300051202,3.34417268734
160300051203,0.634363488473
160300051204,5.62674919275
160300051205,7.94873106117
160300051206,7.66221272155
160300051301,0.0
160300051302,0.0
160300051303,2.42388430547
160300051304,3.02694112591
160300051305,2.87403829554
160300051306,3.71291193541
160300051307,5.99657755948
160300051401,0.0
160300051402,0.0
160300051403,2.52705426151
160300051404,1.90965119287
160300051405,0.303573199003
160300051406,1.30440369885
160300051407,0.00261596372957
160300051408,3.21270333473
160300051409,0.741476730795
160300051410,2.80322934534
160300051411,3.86221089709
160300051501,1.09564001674
160300051502,2.3890895556
160300051503,0.0025592460857
160300051504,2.81982038843
160300051505,1.18081845188
160300051506,1.09471423694
160300051507,0.107202930965
160300051508,3.04100430625
160300051509,5.34540501659
160300051601,0.0
160300051602,0.0
160300051603,0.0
160300051604,0.000850107386961
160300051701,0.00554777713653
160300051702,1.52990249987
160300051703,0.0
160300051704,0.0
160300051705,0.0942890889561
160300051706,3.48403035234
160300051707,0.190657093826
160300051708,0.0056254577029
160300051709,0.06062920514
160300060101,0.0
160300060102,0.0
160300060103,0.0
160300060104,0.645550250099
160300060105,1.46577522761
160300060106,0.643031446234
160300060107,1.35370257462
160300060108,1.0312923577
160300060109,1.64104308812
160300060110,0.478274617205
160300060201,0.0
160300060202,0.0
160300060203,3.12145031713
160300060204,0.451132623618
160300060205,5.79253367895
160300060301,0.0
160300060302,0.0
160300060303,0.248125757758
160300060304,0.0
160300060305,0.0
160300060306,0.0
160300060307,3.72586825716
160300060308,2.14597120371
160300060309,3.59710572583
160300060310,0.226999047958
160300060401,1.66068734447
160300060402,1.11209932324
160300060403,0.0451079929856
160300060404,0.242456759236
160300060405,3.68386381394
160300060406,1.53397846136
160300060407,1.72003139179
160300060501,0.0
160300060502,3.07616511112
160300060503,0.0
160300060504,0.0996712812043
160300060505,0.378950870702
160300060506,0.273604115526
160300060507,0.280343895902
160300060601,0.0157058567679
160300060602,0.166569401335
160300060603,0.0149196491018
160300060701,0.0
160300060702,0.0
160300060703,0.00761148767673
160300060704,0.0399488988893
160300060705,0.0
160300060706,0.0
160300060707,0.0159610753529
160300060801,2.34351555455
160300060802,0.0218358789752
160300060803,0.0
160300060804,0.0
160300060805,0.0923301473201
160300060806,0.0124515058304
160300060901,0.0
160300060902,0.0
160300060903,0.0
160300060904,0.0
160300060905,0.107960916992
160300061001,0.0
160300061002,0.0
160300061003,0.0
160300061004,0.0
160300061005,0.0
160300061006,1.90956886232
160300061101,0.0
160300061102,5.08716790999
160300061103,2.76274770194
160300061201,0.070743335806
160300061202,0.0
160300061203,0.0
160300061204,1.29718061785
160300061205,0.00232472002619
160300061206,0.0666151693828
160300061207,0.218259850916
160300061208,0.49213361882
160300061301,0.00402495088482
160300061302,0.0
160300061303,0.571547827154
160300061304,0.097413914582
160300061305,0.554127020053
160300061306,2.64480458074
160300061307,6.42252893841
160300061401,0.0
160300061402,0.12883139175
160300061403,0.143870327172
160300061404,0.0
160300061405,0.411655875932
160300061406,3.74874098414
160300061407,1.79340999883
160300061408,0.0159623758147
160300070101,0.798015516068
160300070102,0.0
160300070103,0.0392129240421
160300070104,0.0
160300070105,0.679423697445
160300070106,0.575442542644
160300070201,0.0
160300070202,0.0
160300070203,0.0
160300070204,0.0
160300070205,0.0
160300070206,1.63661650729
160300070207,1.15810782723
160300070208,1.89355528111
160300070209,1.95745840276
160300070210,0.0561865500841
160300070211,5.45936328096
160300070301,0.0108197711132
160300070302,0.0
160300070303,0.00602893054969
160300070304,0.0
160300070305,0.050958426022
160300070306,1.94224200984
160300070307,0.820842493595
160300070308,0.926011582644
160300070309,3.8427637192
160300070310,3.05164072106
160300070401,0.0
160300070402,0.533760662146
160300070403,0.902175093833
160300070404,1.98615484859
160300070405,7.11756585948
160300070406,5.47312473404
160300070501,0.361456592049
160300070502,0.0
160300070503,0.0
160300070504,0.00817117068474
160300070505,0.00261064492836
160300070506,0.00776457688328
160300070507,0.0
160300070508,0.00406222683026
160300070509,0.0157585944845
160300070601,0.0
160300070602,0.0
160300070603,0.0762652271412
160300070604,1.04434398336
160300070605,0.0
160300070606,0.791281377114
160300070607,0.0
160300070608,0.0
160300070609,0.0926968016026
160300070610,0.183355624097
160300070701,0.0
160300070702,0.0
160300070703,0.0
160300070704,0.0
160300070705,0.103897376919
160300080101,0.344596700787
160300080102,5.39660875019
160300080103,0.395859911429
160300080104,2.76391730414
160300080201,0.0100930344342
160300080202,0.00919772347611
160300080203,0.0183584300605
160300080204,0.0
160300080301,0.019729815872
160300080302,0.0
160300080303,0.02736799779
160300080304,0.0
160300080305,0.00291564666525
160300080306,0.0271477458898
160300080401,0.0235618904123
160300080402,0.00716193433173
160300080403,0.0
160300080404,0.0
160300080405,0.0
160300080406,0.500944386108
160300080501,0.0
160300080502,0.0
160300090101,0.0
160300090102,0.0
160300090103,0.0
160300090104,0.10144804156
160300090105,0.135823426654
160300090106,0.00672858110528
160300090107,0.0125358476827
160300090108,0.00665275630916
160300090201,0.0
160300090202,0.0
160300090203,0.0
160300090204,0.0
160300090205,0.0
160300090206,0.00567079142413
160300090301,0.0
160300090302,0.0
160300090303,0.0
160300090304,0.0
160300090305,0.0
160300090306,0.0
160300090401,0.0
160300090402,0.0
160300090403,0.0
160300090404,0.0
160300090405,0.0
160300090406,0.0
160300090407,0.0
160300090408,0.0
160300090409,0.0
160300090500,0.0
160401010101,0.036244242291
160401010102,0.149086054943
160401010103,0.146842166798
160401010104,0.183608921815
160401010105,0.100271838552
160401010201,0.0126986491755
160401010202,0.0439309446598
160401010203,0.560128627859
160401010204,0.335486790768
160401010205,0.865869243196
160401010301,0.0
160401010302,0.0
160401010303,0.695150623743
160401010304,0.0985009777163
160401010305,0.198144951246
160401010401,0.0
160401010402,0.0
160401010403,0.00455359848629
160401010404,0.0447584814315
160401010405,0.00841370348169
160401010406,0.0
160401010407,0.000362726887856
160401010408,0.0348278093155
160401010501,0.0132430392847
160401010502,0.00983951746014
160401010503,0.00555511910575
160401010504,0.0
160401010505,0.0
160401010506,0.0
160401010507,0.843751220637
160401010601,0.147290586074
160401010602,1.0495384028
160401010603,1.07615993565
160401010604,0.764475260504
160401010605,1.87699495366
160401010606,0.971934369535
160401010607,1.3560866494
160401010608,0.0
160401010609,0.84500011998
160401010610,0.909514598686
160401010701,1.6170014203
160401010702,1.83867373578
160401010703,0.909927180773
160401010704,1.59698599491
160401010705,1.28817800309
160401010706,0.00242770930172
160401010707,0.986941784912
160401010708,0.432599284075
160401010709,0.758981316673
160401010710,0.348313522865
160401010801,0.00551427264173
160401010802,0.0
160401010803,0.0145769815877
160401010804,0.0586574345106
160401010805,0.0
160401010806,0.113500182009
160401010807,0.0242919672572
160401010901,0.0381441420885
160401010902,0.0271951547263
160401010903,0.0
160401010904,0.00169907607258
160401011001,0.0201721807578
160401011002,0.0155193799377
160401011003,0.0051823416885
160401011004,0.0670906196537
160401011005,0.0207668647776
160401011006,0.14594700431
160401011101,0.0312400463197
160401011102,0.00489773181278
160401011103,0.0151914421172
160401011104,0.0113711880667
160401011105,0.11084509859
160401011201,0.121409136765
160401011202,0.330724885539
160401011203,0.0013886764523
160401011204,0.0
160401011205,0.0132279412243
160401011206,0.144134144013
160401020101,0.0
160401020102,0.0
160401020103,0.0
160401020104,0.0
160401020105,0.0
160401020106,0.00778538465407
160401020107,0.024391330047
160401020201,0.0
160401020202,0.0243270862489
160401020203,0.0
160401020204,0.0376458112416
160401020205,0.0
160401020206,0.00594777526502
160401020207,0.0
160401020208,0.0365268105583
160401020209,0.0
160401020210,0.00864780225647
160401020301,0.0
160401020302,0.0
160401020303,0.0
160401020304,0.0
160401020401,0.0367014140871
160401020402,0.0
160401020403,0.0
160401020404,0.0
160401020405,0.0
160401020406,0.00884550748546
160401020407,0.0
160401020408,0.0354958972002
160401030101,0.0
160401030102,0.00162238079636
160401030103,0.0
160401030104,0.00629156673727
160401030201,0.0
160401030202,0.0115683441566
160401030203,0.0245696829507
160401030204,0.117923450548
160401030301,0.250036920165
160401030302,0.0095191759462
160401030303,0.100825122541
160401030304,0.31601611219
160401030401,0.243927344562
160401030402,0.755734256825
160401030403,0.439692150595
160401030501,0.0131856293639
160401030502,0.264354102564
160401030503,0.263676635402
160401030504,0.046380554802
160401030505,0.0
160401030506,0.527796064089
160401030601,0.99631195062
160401030602,0.38479303795
160401030603,0.156516423055
160401030701,0.654938813001
160401030702,0.595890320357
160401030703,0.127172662979
160401030704,0.0645474511941
160401030801,0.0
160401030802,0.00131011442376
160401030803,0.0
160401030804,0.0
160401030901,0.0497941009809
160401030902,1.48218879049
160401030903,0.00618892228663
160401030904,0.0642489364394
160401040101,0.0
160401040102,0.0977389817162
160401040103,0.0259861602788
160401040104,0.0880141411697
160401040105,0.120107440025
160401040106,0.929697185807
160401040201,0.0
160401040202,0.0688150863557
160401040203,0.00421229521392
160401040204,0.0
160401040205,0.0
160401040206,0.0168530383298
160401040301,0.0776895734183
160401040302,0.0115673325959
160401040303,0.00854148907788
160401040304,0.070927859011
160401040305,0.0319127928549
160401040306,0.0
160401040307,0.306883886481
160401040308,0.0386359756257
160401040401,0.200509999892
160401040402,0.824765210658
160401040403,0.040157531325
160401040404,0.351527183172
160401040405,0.818612197488
160401040406,0.0
160401040407,0.251827107459
160401050101,0.0880415640592
160401050102,0.00189812786298
160401050103,0.0295180586159
160401050104,0.0
160401050105,0.0140470156082
160401050106,0.0706514632775
160401050201,0.0401143512858
160401050202,0.118283239036
160401050203,0.0833573396184
160401050301,0.0
160401050302,0.0969364218161
160401050303,0.0108540408427
160401050304,0.00960899041064
160401050305,0.232094699436
160401050400,0.353869145696
160401050501,0.0
160401050502,0.0
160401050503,0.0
160401050601,0.0265575825632
160401050602,0.00354448822015
160401050603,0.0
160401050604,0.0
160401050605,0.00855598126397
160401050606,0.0193322267292
160401050607,0.314128238743
160401050701,0.016616833429
160401050702,0.02694741688
160401050703,0.015189799098
160401050704,0.0
160401050705,0.803514199313
160401050801,0.00175269499862
160401050802,0.00592764072608
160401050803,0.0
160401050804,1.1096203127
160401050805,0.0126831064973
160401050806,1.63306038053
160401050807,0.36853109362
160401050901,0.0
160401050902,0.0
160401050903,0.371019513569
160401051001,0.0
160401051002,0.37989932831
160401051003,1.52054474791
160401051004,0.0
160401051101,0.0453332923594
160401051102,0.233443941036
160401051103,0.595393144873
160401051104,0.0
160401051201,0.144087484982
160401051202,0.0
160401051203,0.0
160401051204,0.0
160401051301,0.00121674123178
160401051302,0.0
160401051303,0.0
160401051304,0.27772033138
160401051401,0.0368024085033
160401051402,0.174057275113
160401051403,0.0510512596782
160401051404,0.00402209456874
160401051405,0.0174535083563
160401051406,0.00266111165302
160401051407,0.618271599377
160401051501,0.0
160401051502,0.00231590014426
160401051503,0.715028029951
160401051504,0.0672009753197
160401051505,0.108182757827
160401051506,0.178374893239
160401060101,0.00169874103043
160401060102,0.0
160401060103,0.0251506341825
160401060104,0.0519750241421
160401060201,0.0
160401060202,0.00440866848428
160401060203,0.0
160401060204,0.163408314588
160401060301,0.000752487443034
160401060302,0.0
160401060303,0.0
160401060304,0.0
160401060401,0.0525015330421
160401060402,0.200057301421
160401060403,0.208444497455
160401060404,0.0503978404502
160401060405,0.0
160401060406,0.0220985041598
160401060501,0.0
160401060502,0.0
160401060503,0.0
160401060504,0.0
160401060505,0.0
160401060506,0.0
160401060507,0.419773589094
160401070101,0.0
160401070102,0.0
160401070103,0.0110430393982
160401070104,0.00677532910837
160401070201,0.0
160401070202,0.0
160401070203,0.101725201391
160401070204,0.00509752311293
160401070205,0.0254205620722
160401070206,0.299173825657
160401070207,0.0147991951789
160401070208,0.213445264012
160401070301,0.0540094405422
160401070302,0.0
160401070303,0.34311289577
160401070304,1.26245496398
160401070401,0.45822702271
160401070402,0.0258513067063
160401070403,0.166812717767
160401070404,0.171658699058
160401070405,0.0918032374652
160401070406,0.400738840208
160401070501,0.0
160401070502,0.0
160401070503,0.0
160401070504,0.0
160401070505,0.0
160401070506,0.0
160401070601,0.0
160401070602,0.55853351954
160401070603,0.0
160401070604,0.0167904302748
160401070605,1.61103215356
160401070701,0.0446098382755
160401070702,0.0922069279913
160401070703,0.248451193346
160401070704,0.103149142573
160401070705,0.0
160401070706,0.455473673097
160401070801,0.00286208229605
160401070802,0.0120727723176
160401070803,0.776346217562
160401070804,0.0861125963461
160401070805,0.0
160401070806,1.11011142147
160401070901,0.109542834909
160401070902,0.620598564358
160401070903,0.0270787618862
160401070904,0.169446760948
160401071000,0.313771891978
160401080101,0.157514822725
160401080102,0.00577099229094
160401080103,0.0776816239916
160401080104,0.814951564505
160401080201,0.108457545985
160401080202,0.0035628142408
160401080203,0.0125854070851
160401080204,0.00240839799063
160401080205,0.0
160401080206,0.591473733127
160401080301,0.230212528536
160401080302,2.59665702613
160401080303,1.14391094963
160401080304,0.41463887319
160401080305,1.41588962591
160401080400,0.411369913628
160401080501,0.0
160401080502,0.00318729449312
160401080503,0.00548581439711
160401080601,0.0148179923294
160401080602,0.23863419529
160401080701,0.0
160401080702,0.00230643826664
160401080801,0.0
160401080802,0.0
160401080803,0.00646642707533
160401080900,0.0161691455979
160401081001,0.0
160401081002,0.084547895881
160401081003,0.0
160401081004,0.00798818300024
160401081005,0.0252778512945
160401081100,2.57004129754
160401081200,0.0121674667481
160401090101,0.0
160401090102,0.0
160401090103,0.0
160401090104,0.0
160401090105,0.0
160401090106,0.0
160401090107,0.0
160401090108,0.0
160401090109,0.0478631637287
160401090201,0.00362181022288
160401090202,0.0
160401090203,0.0
160401090204,0.439197498823
160401090205,0.0118647856024
160401090206,0.177173685365
160401090301,0.0
160401090302,0.0
160401090303,0.0
160401090304,0.0
160401090305,0.0
160401090306,0.0
160401090307,0.0
160401090308,0.154956925737
160401090401,0.73223874068
160401090402,1.33482403111
160401090403,0.0
160401090404,0.0450990487241
160401090501,0.0
160401090502,0.0
160401090503,0.0
160401090504,0.0
160401090505,0.0
160401090506,0.0515034320828
160401090601,1.87750149317
160401090602,0.864772483731
160401090603,3.06190137149
160401090604,2.70141780113
160401090701,0.0
160401090702,0.0
160401090703,0.134857208837
160401090704,0.179252970567
160401090705,2.3090862567
160401090706,0.772834825796
160401090801,6.40347397489
160401090802,0.775112826117
160401090803,2.11187702381
160402010101,0.0
160402010102,0.0103910903269
160402010103,0.0132509110906
160402010104,0.0
160402010105,0.0
160402010106,0.0
160402010107,0.0724666541322
160402010108,0.00697810885096
160402010109,0.211694806911
160402010201,0.0
160402010202,0.0
160402010203,0.0
160402010204,0.00302997147106
160402010205,0.0
160402010206,0.0
160402010207,0.0
160402010301,0.0
160402010302,0.0
160402010303,0.0
160402010304,0.0
160402010401,0.0
160402010402,0.0
160402010403,0.0
160402010404,0.00734182199346
160402010405,0.0236004589587
160402010406,0.0
160402010407,0.172558813115
160402010408,0.0245281499555
160402010409,0.512450190971
160402010501,0.0275585915708
160402010502,1.27864040016
160402010601,0.0
160402010602,0.0
160402010603,0.0
160402010604,0.739548467502
160402010605,0.744311134934
160402010606,1.66070850492
160402010607,0.662276432105
160402010608,0.700914109827
160402010700,0.686809306892
160402010800,0.210824841101
160402010900,0.0104843004786
160402011001,0.0
160402011002,0.309698917575
160402011003,0.378027134422
160402011004,1.91243707614
160402011005,2.94427091887
160402011006,2.62560211303
160402011007,0.955936675983
160402011101,0.0
160402011102,0.345952419712
160402011200,0.273815348278
160402011301,0.567742933731
160402011302,0.0774152108315
160402020101,0.912241157007
160402020102,0.0583291742676
160402020103,0.00197588238002
160402020104,0.291072490896
160402020201,0.0
160402020202,0.0
160402020203,0.0111134493591
160402020301,0.0
160402020302,0.0
160402020303,0.287014052435
160402020304,0.73445715083
160402020401,0.127396975834
160402020402,0.361980516456
160402020403,0.19490322012
160402020404,0.0
160402020405,0.333147745292
160402020501,0.0
160402020502,0.00506587323723
160402020503,0.0
160402020504,0.0772704072228
160402020505,0.683139912667
160402020506,0.0127858604592
160402020507,0.014758097817
160402020601,0.625840718037
160402020602,0.0
160402020603,1.24715076567
160402020604,0.0
160402020605,0.0
160402020701,0.134444387049
160402020702,0.0133464591166
160402020703,0.04197481553
160402020704,0.642988943838
160402020705,0.0
160402020706,0.00105936393473
160402020801,0.0
160402020802,0.00650757093229
160402020803,0.0
160402020804,0.0
160402020901,0.00214003397619
160402020902,0.00489239711332
160402020903,0.00469181385059
160402020904,0.0
160402020905,0.0
160402020906,0.0
160402021001,0.0
160402021002,0.0
160402021003,0.0
160402021101,0.0
160402021102,0.0
160402021103,0.0
160402021104,0.0
160402021201,0.0
160402021202,0.0
160402021203,0.0
160402021204,0.0
160402021301,0.0
160402021302,0.0
160402021303,0.00777165612054
160402021304,0.0253545580372
160402021305,0.14036754128
160402021306,0.161241747858
160402021307,0.00515977585235
160402021308,0.0
160402021309,0.0450009159527
160402021401,0.0451503442754
160402021402,0.168390316245
160402021403,0.0177876845498
160402021404,0.00838519903538
160402021405,0.0489928678761
160402021501,0.0
160402021502,0.0386956621076
160402021503,0.0294494334149
160402021504,0.0
160402021600,0.0
160402030101,0.0
160402030102,0.0
160402030103,0.0
160402030104,0.0
160402030105,0.0
160402030106,0.0
160402030107,0.0
160402030108,0.0
160402030109,0.0
160402030110,0.0
160402030201,0.0
160402030202,0.0
160402030203,0.0349632632675
160402030204,0.0
160402030205,0.0
160402030206,0.0
160402030207,0.0
160402030208,0.0
160402030209,0.0
160402030210,0.0
160402030301,0.0
160402030302,0.0
160402030303,0.0120339355815
160402030304,0.748761463911
160402030305,0.0
160402030306,0.334392990509
160402030307,0.247276641249
160402030400,0.0807783607587
160402030500,0.0099676280061
160402030601,0.0
160402030602,0.0566433946475
160402030603,0.0435531191866
160402030701,0.005928580773
160402030702,0.0350038086427
160402030703,0.0254817404806
160402030704,0.0516877304523
160402030705,0.0151114048202
160402030801,0.0
160402030802,0.0
160402030803,0.00135221413798
160402030804,0.017768474129
160402030805,0.0
160402030806,0.0475686549981
160402030807,0.123118387706
160402030901,0.00335224738242
160402030902,0.0315086382801
160402030903,0.00461322198751
160402030904,0.0182642007927
160402030905,0.314262227267
160402030906,0.00870809393248
160402030907,0.0112789238319
160402030908,0.0467569471799
160402030909,0.000971182614416
160402030910,0.00897394005801
160402031001,0.0
160402031002,0.0
160402031003,0.0
160402031004,0.044354919151
160402031100,0.00184363169107
160402040101,0.0
160402040102,0.0
160402040103,0.0
160402040104,0.0
160402040201,0.0
160402040202,0.0
160402040203,0.0
160402040204,0.0
160402040205,0.0
160402040206,0.0
160402040301,0.0
160402040302,0.0
160402040303,0.0
160402040304,0.00469471556138
160402040305,0.0
160402040401,0.0
160402040402,0.0
160402040501,0.0
160402040502,0.0
160402040503,0.0
160402040504,0.0
160402040505,0.00328883915781
160402040506,0.0
160402040507,0.0
160402040508,0.0293421224085
160402040509,0.0892228429997
160402040601,0.0
160402040602,0.0
160402040603,0.0
160402040604,0.0
160402040605,0.0
160402040606,0.159275060818
160402040607,0.00390641589083
160402040608,0.062818187541
160402050101,0.0
160402050102,0.0
160402050103,0.0
160402050201,0.0
160402050202,0.0
160402050203,0.0
160402050204,0.0
160402050205,0.0
160402050206,0.0
160402050207,0.0100514841313
160402050301,0.0
160402050302,0.0
160402050303,0.0
160402050401,0.0
160402050402,0.0
160402050403,0.0
160402050404,0.00112545814259
160402050405,0.0240860184738
160402050501,0.0
160402050502,0.0
160402050503,0.0469827856204
160402050504,0.0
160402050505,0.284603999839
160402050506,0.443452851638
160402050507,0.00592967102651
160402050601,0.0
160402050602,0.0
160402050603,0.0104872972565
160501010101,0.0
160501010102,0.0
160501010201,0.0
160501010202,0.0
160501010301,0.0
160501010302,0.0
160501010303,0.0
160501010401,0.0
160501010402,0.0
160501010403,0.0
160501010500,0.0
160501020101,0.0
160501020102,0.0
160501020103,0.0
160501020104,0.0
160501020105,0.0
160501020106,0.0
160501020107,0.0
160501020201,0.0
160501020202,0.0
160501020203,0.0
160501020204,0.0
160501020205,0.0
160501020206,0.0
160501020301,0.141038019021
160501020302,0.348361453505
160501020303,0.014257969691
160501020304,0.0211861740403
160501020305,0.00400666629476
160501020306,0.126093846362
160501020401,0.00950982315947
160501020402,0.188631016771
160501020501,0.0
160501020502,0.0
160501020503,0.0
160501020504,0.00992578135284
160501020505,0.00408480828699
160501020506,0.0
160501020507,0.105908002247
160501020508,0.196491485133
160501020601,0.0
160501020602,0.0
160501020603,0.0
160501020604,0.0
160501020605,0.0
160501020606,0.0
160501020607,0.0559574742897
160501020608,0.16125992799
160501030101,0.000486147079088
160501030102,0.0
160501030103,0.216964268828
160501030201,0.0
160501030202,0.0
160501030203,0.00191041126261
160501030301,0.0
160501030302,0.0
160501030303,0.0
160501030304,0.144577402464
160501030401,0.0
160501030402,0.0953862897826
160501030403,0.0650913076898
160501030404,0.259447582985
160501030405,0.00697317572438
160501030406,0.031361634438
160501030407,0.0
160501030501,0.0
160501030502,0.00859894917273
160501030503,0.00549297422071
160501030504,0.0
160501030505,0.00586323313086
160501030506,0.0
160501030507,0.0857051392908
160501030600,0.0
160501040101,0.0103080582084
160501040102,0.756382073107
160501040201,0.0
160501040202,0.00351890071872
160501040203,0.0
160501040204,0.0
160501040205,0.104020719849
160501040301,0.0
160501040302,0.0
160501040303,0.0
160501040304,0.0
160501040305,0.0
160501040306,0.0
160501040307,0.0
160501040308,0.0
160501040401,0.0
160501040402,0.0
160501040403,0.0
160501040404,0.0
160501040405,0.0
160501040406,0.0
160501040407,0.0
160501040408,0.0
160501040501,0.0
160501040502,0.0
160501040503,0.0
160501040504,0.0
160501040505,0.0
160501040601,0.0
160501040602,0.0
160501040701,0.0
160501040702,0.0
160501040703,0.200762018038
160501040704,0.0774999155304
160501040705,0.123763448788
160501040706,0.0
160501040800,0.0
160502010101,0.0
160502010102,0.0
160502010103,0.0
160502010104,0.0
160502010105,0.0
160502010106,0.0
160502010107,0.0
160502010108,0.0
160502010201,0.0
160502010202,0.0
160502010203,0.172989106388
160502010204,0.0772529724567
160502010301,0.0
160502010302,0.0
160502010303,2.08023713194
160502010304,1.84735033656
160502010401,0.01082255175
160502010402,0.0
160502010403,0.0222669006173
160502010404,1.78009413798
160502010501,1.95356356336
160502010502,0.000724143718532
160502010503,0.0469570989203
160502010504,0.305917204517
160502010505,0.0
160502020101,0.0039847117541
160502020102,0.00198398359311
160502020103,0.165810179434
160502020104,0.0
160502020105,0.557693581147
160502020201,0.099662489857
160502020202,0.0
160502020203,0.34660796485
160502020301,0.0
160502020302,0.0
160502020303,0.0
160502020304,0.0533354733717
160502020401,0.0
160502020402,0.00118848111541
160502020403,0.00403296841165
160502020404,0.234347820644
160502030101,0.0157137814968
160502030102,0.0
160502030103,0.0347319310272
160502030104,0.0
160502030105,0.00157483254328
160502030201,0.0
160502030202,0.0
160502030301,0.402268994461
160502030302,0.0184121519955
160502030303,0.0
160502030304,0.0
160502030305,0.0
160502030306,4.0249154472
160502030400,0.98330543599
160502030501,0.0
160502030502,0.0
160502030503,0.0
160502030504,0.0
160502030505,0.0
160502030506,0.0
160502030601,0.0
160502030602,0.0
160502030603,0.0
160502030604,0.0
160502030701,0.0
160502030702,0.0
160502030703,0.0
160502030704,0.0
160502030801,0.315736530225
160502030802,0.728539016542
160502030803,0.0492412397271
160502030900,1.7522754573
160502031000,0.0
160503010101,0.00885817348733
160503010102,0.0
160503010103,0.0
160503010104,0.00970400755923
160503010105,0.186899345986
160503010106,0.0
160503010107,0.0388361619786
160503010108,0.00840551906177
160503010109,0.0214019302335
160503010110,0.141453166063
160503010201,0.0
160503010202,0.0
160503010203,0.0
160503010204,0.0
160503010205,0.0
160503010206,0.0
160503010207,0.0
160503010208,0.0
160503010301,0.0
160503010302,0.364433134519
160503010303,0.148753391903
160503010304,0.0215405718328
160503010401,0.00618957940921
160503010402,0.0205040043006
160503010403,0.0
160503010404,0.216306379978
160503010405,0.438296212738
160503010501,0.0
160503010502,0.0303348039461
160503010601,0.300439944809
160503010602,0.414221793195
160503010603,0.843188144941
160503010604,2.68362551485
160503020101,0.0
160503020102,0.0
160503020103,0.0
160503020104,0.0
160503020105,0.0
160503020106,0.0
160503020107,0.0
160503020108,0.0
160503020201,0.0
160503020202,0.0
160503020203,0.0
160503020204,1.96430400056
160503020205,0.0
160503020206,1.25659839547
160503020207,0.599258091668
160503020301,0.0
160503020302,0.00641116544781
160503020303,0.152902363959
160503020304,0.0
160503020305,2.281533025
160503020401,0.0315711841372
160503020402,0.149554896209
160503020403,6.91537188405
160503020404,0.68357686433
160503020405,1.35357179317
160503020406,2.11977389378
160503020501,0.321761113877
160503020502,0.498370327673
160503020503,0.00262236639452
160503020504,2.92136336506
160503030101,0.0
160503030102,0.0
160503030103,0.0488066706033
160503030104,4.40223972104
160503030201,0.0
160503030202,0.105166881163
160503030203,0.0600300679374
160503030204,0.0
160503030205,0.0
160503030301,0.0
